player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Christian Anderson,60339,QB,ARMY,1,-19.64,0,15,114,61.5,13,15,13.0,2.45,0,0,0.0,46.7,7,6,12.5,15,100.0,1,5,,,,72.1,71.8,74.7,68.1,57.0,67.4,,1,0,15,0.0,71.0,0.0,0,0,0,1,0,1,6.7,108,7.2,71.4,7,7,8.6,1.93,0,0,0.0,57.1,4,1,20.0,7,46.7,1,2,,,,72.1,70.8,73.7,64.0,,67.4,,0,0,7,0.0,72.3,0.0,0,0,0,0,0,1,14.3,38,5.4,50.0,6,8,18.2,2.9,0,0,0.0,37.5,3,5,0.0,8,53.3,0,3,,,,64.9,67.6,69.8,68.6,57.0,,,1,0,8,0.0,69.8,0.0,0,0,0,1,0,0,0.0,70,8.8,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,3.32
Tai Lavatai,121854,QB,NAVY,1,-50.0,0,7,237,75.0,4,5,13.0,3.0,0,1,20.0,60.0,3,4,0.0,6,85.7,0,3,,,,77.1,81.2,76.1,85.3,57.2,69.2,,0,0,6,25.0,104.2,16.7,1,0,0,1,0,0,0.0,70,14.0,100.0,2,2,1.0,2.7,0,0,0.0,100.0,2,1,0.0,2,28.6,0,1,,,,77.4,77.2,75.7,72.9,,69.2,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,36,18.0,66.7,3,4,15.0,3.0,0,1,25.0,50.0,2,3,0.0,5,71.4,0,2,,,,63.8,78.1,68.6,80.5,57.2,,,0,0,5,33.3,91.7,20.0,1,0,0,1,0,0,0.0,46,11.5,0,100.0,1,1,-5.0,2.4,0,0,0.0,100.0,1,0,0.0,1,14.3,0,0,,,,60.3,61.1,63.6,61.0,,,,0,0,1,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0,-6.5
Chance Warren,77869,HB,NAVY,1,0.0,0,1,237,,0,0,,6.0,0,0,,,0,1,,1,100.0,0,1,,,,60.3,69.5,77.3,,56.1,69.1,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,66.7,61.0,63.1,77.2,,61.9,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,0,,6.0,0,0,,,0,1,,1,100.0,0,1,,,,60.3,73.5,68.1,,56.6,69.1,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,66.7,61.0,61.6,62.7,,65.8,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Tyrell Robinson,121607,HB,ARMY,1,0.0,0,1,114,0.0,1,1,25.0,3.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,60.1,60.0,32.3,71.5,51.8,75.3,51.9,49.8,55.6,60.0,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,60.1,60.0,24.9,71.4,50.7,74.5,,46.1,55.6,60.0,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,25.0,3.1,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,66.7,62.4,58.5,69.8,51.9,68.8,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
