player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Will Rogers,124184,QB,MISS STATE,1,3.64,0,70,227,80.8,52,55,7.6,2.99,2,2,3.5,70.9,39,13,7.1,58,82.9,3,18,,70.3,72.8,27.3,76.5,,49.5,0,0,62,15.4,106.3,3.4,2,1,0,1,3,0,0.0,356,6.5,82.1,56,58,6.4,2.69,2,2,3.3,74.1,43,11,6.5,60,85.7,3,19,,70.4,70.4,28.0,73.0,,52.5,0,0,64,18.2,108.4,3.3,2,0,0,0,3,0,0.0,380,6.6,100.0,7,9,2.0,3.04,0,0,0.0,77.8,7,2,0.0,10,14.3,0,1,,65.4,76.2,70.1,80.9,,57.3,0,0,10,0.0,84.7,0.0,0,1,0,2,0,0,0.0,39,4.3,0,100.0,11,12,-1.6,1.55,0,0,0.0,91.7,11,0,0.0,12,17.1,0,2,,65.8,66.7,70.7,66.4,,,0,0,12,,88.5,0.0,0,0,0,1,0,0,0.0,63,5.3,-2.22
D'Eriq King,26636,QB,MIAMI FL,1,3.51,0,69,220,74.0,50,54,10.3,3.01,2,1,1.8,59.3,32,15,13.5,63,91.3,5,21,,45.6,75.3,77.7,79.1,,53.0,0,2,66,26.7,76.4,6.3,4,5,1,1,2,3,4.5,363,6.7,77.4,53,57,9.3,2.87,2,1,1.7,63.2,36,13,12.2,63,91.3,5,21,,71.5,85.2,77.7,84.7,,64.6,0,1,66,15.4,86.6,3.2,2,4,1,1,2,1,1.5,376,6.6,66.7,3,3,2.7,2.83,0,0,0.0,66.7,2,2,0.0,6,8.7,0,0,,12.1,23.1,68.6,28.7,,43.6,0,1,6,100.0,34.7,33.3,2,1,0,0,0,2,33.3,12,4.0,0,100.0,6,6,-2.8,1.43,0,0,0.0,100.0,6,0,0.0,6,8.7,0,0,,64.2,66.3,68.6,66.0,,,0,0,6,,84.0,0.0,0,0,0,0,0,0,0.0,25,4.2,-2.6
Jake Haener,60596,QB,FRESNO ST,1,8.52,0,64,169,77.8,45,47,11.1,2.91,0,4,8.3,68.1,32,16,8.6,56,87.5,3,23,,42.9,65.5,31.1,71.4,,49.9,0,1,57,18.8,100.5,5.4,3,6,1,1,2,3,5.3,410,8.7,77.4,31,32,10.4,2.73,0,3,9.4,68.8,22,9,8.3,35,54.7,2,13,,70.1,68.6,22.8,75.1,,50.2,0,1,35,11.1,103.1,2.9,1,2,1,0,2,2,5.7,276,8.6,85.7,21,22,7.4,2.88,0,1,4.3,77.3,17,10,5.6,29,45.3,1,10,,27.7,60.5,73.7,62.7,,55.6,0,0,30,30.0,99.6,10.3,3,4,0,1,0,1,3.3,175,8.0,0,100.0,7,7,-3.3,1.96,0,0,0.0,100.0,7,3,0.0,8,12.5,0,0,,64.9,64.8,69.5,64.5,,,0,0,8,33.3,91.1,12.5,1,0,0,0,0,0,0.0,41,5.9,-0.68
Brennan Armstrong,77696,QB,VIRGINIA,1,-6.67,0,61,335,77.6,49,50,13.0,2.97,0,6,11.3,70.0,35,18,7.9,57,93.4,3,25,,42.2,85.7,77.6,90.2,59.9,45.2,0,1,60,16.7,122.2,5.3,3,4,0,1,4,3,5.0,521,10.4,79.5,44,45,10.7,2.81,0,3,6.3,73.3,33,15,5.7,51,83.6,2,22,,40.2,83.9,77.3,89.5,58.9,46.1,0,0,55,20.0,118.2,5.9,3,3,0,1,2,1,1.8,434,9.6,77.8,9,9,17.2,3.23,0,3,33.3,66.7,6,3,14.3,10,16.4,1,4,,65.4,71.8,70.9,76.7,59.9,56.7,0,1,10,0.0,109.7,0.0,0,1,0,0,2,2,20.0,120,13.3,0,100.0,4,4,-2.3,1.6,0,0,0.0,100.0,4,0,0.0,4,6.6,0,1,,63.8,57.9,69.2,64.8,58.9,57.3,0,0,5,,101.0,0.0,0,0,0,0,0,0,0.0,33,8.3,3.69
Davis Brin,77642,QB,TULSA,1,-9.09,0,58,320,70.6,51,55,11.6,2.66,0,4,6.8,56.4,31,20,13.9,57,98.3,5,17,,70.3,80.0,77.8,79.8,,57.8,1,2,61,5.0,78.4,1.8,1,1,0,3,2,2,3.3,428,7.8,71.4,42,44,11.7,2.71,0,4,8.3,59.1,26,15,13.3,46,79.3,4,14,,69.7,79.5,77.3,79.5,,57.8,0,2,50,6.7,82.2,2.2,1,1,0,2,2,2,4.0,366,8.3,70.0,10,12,9.4,2.36,0,0,0.0,50.0,6,5,14.3,12,20.7,1,3,,65.8,70.2,70.7,69.8,,,1,0,12,0.0,64.9,0.0,0,0,0,1,0,0,0.0,61,5.1,0,100.0,1,1,-6.0,1.2,0,0,0.0,100.0,1,0,0.0,1,1.7,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,-3.24
Tanner Mordecai,77656,QB,SMU,1,-2.5,0,57,287,80.0,35,38,10.8,2.91,0,3,7.5,65.8,25,12,10.7,44,77.2,3,19,,69.9,75.5,77.3,75.6,,61.4,1,0,47,8.3,126.4,2.3,1,5,2,0,4,1,2.1,314,8.3,81.1,37,40,7.4,2.63,0,1,2.4,72.5,29,10,3.3,47,82.5,1,18,,70.0,69.4,77.4,66.2,,66.5,1,0,49,10.0,114.0,2.1,1,6,2,0,3,1,2.0,254,6.4,90.0,10,10,7.7,2.77,0,2,20.0,70.0,7,4,22.2,10,17.5,2,6,,65.6,84.7,70.4,88.2,,57.3,0,0,11,0.0,152.1,0.0,0,0,0,0,2,0,0.0,141,14.1,0,91.7,12,12,-2.4,1.78,0,0,0.0,91.7,11,2,0.0,13,22.8,0,5,,66.0,68.1,71.0,64.1,,63.2,0,0,13,0.0,122.6,0.0,0,1,0,0,1,0,0.0,81,6.8,7.75
Holton Ahlers,77651,QB,E CAROLINA,1,-39.44,0,55,156,67.4,43,47,8.3,2.31,1,2,3.9,59.6,28,20,3.4,53,96.4,1,18,66.7,45.7,67.5,78.0,62.0,92.2,62.5,0,0,57,25.0,97.7,9.4,5,1,1,2,2,0,0.0,358,7.6,73.2,41,45,7.4,2.24,1,2,4.1,64.4,29,18,3.3,50,90.9,1,17,66.7,44.8,74.5,77.9,69.6,92.2,62.5,0,0,54,22.2,101.7,8.0,4,1,1,2,2,0,0.0,336,7.5,25.0,4,4,10.3,2.74,0,0,0.0,25.0,1,2,0.0,5,9.1,0,1,,63.8,29.2,68.1,29.3,,,0,0,5,50.0,60.4,20.0,1,0,0,0,0,0,0.0,32,8.0,0,100.0,2,2,-6.5,1.7,0,0,0.0,100.0,2,0,0.0,2,3.6,0,0,,61.8,62.8,65.5,62.6,,,0,0,2,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,0.53
Nick Starkel,40326,QB,S JOSE ST,1,-6.67,0,52,285,68.2,44,46,11.2,2.58,0,4,8.7,43.5,20,9,33.3,48,92.3,10,13,,36.1,73.4,77.1,72.5,,,0,1,48,22.2,64.4,4.2,2,0,0,2,2,3,6.3,228,5.0,68.2,44,45,9.2,2.4,0,3,6.7,46.7,21,7,30.0,47,90.4,9,13,,35.5,66.1,77.0,65.3,,,0,0,47,28.6,77.0,4.3,2,0,0,1,2,3,6.4,229,5.1,75.0,4,5,18.5,3.4,0,1,20.0,40.0,2,3,33.3,5,9.6,1,0,,63.8,73.1,68.6,72.5,,,0,1,5,0.0,8.3,0.0,0,0,0,1,0,1,20.0,6,1.2,0,75.0,4,4,-3.5,1.48,0,0,0.0,75.0,3,1,0.0,4,7.7,0,0,,63.3,30.1,67.4,30.5,,,0,0,4,0.0,77.1,0.0,0,0,0,0,0,1,25.0,7,1.8,-3.89
Brady McBride,77641,QB,TEXAS ST,1,11.94,0,49,314,64.3,28,32,14.1,3.63,1,1,3.1,53.1,17,16,5.6,39,79.6,1,13,,47.6,59.4,77.5,69.0,,42.4,1,0,39,18.8,92.7,7.7,3,4,0,2,2,1,2.6,196,6.1,70.4,27,31,10.4,3.18,1,1,3.2,58.1,18,10,5.3,35,71.4,1,9,,45.5,55.9,77.3,63.5,,44.1,1,0,35,10.0,85.4,2.9,1,2,0,2,1,1,2.9,180,5.8,80.0,10,10,8.5,2.93,0,0,0.0,70.0,7,6,12.5,14,28.6,1,6,,66.2,70.9,71.2,76.8,,53.1,0,0,14,33.3,134.6,14.3,2,2,0,0,1,0,0.0,98,9.8,0,100.0,9,9,-3.2,1.09,0,0,0.0,88.9,8,0,11.1,10,20.4,1,2,,65.1,65.8,70.1,65.5,,,0,0,10,,104.6,0.0,0,0,0,0,0,0,0.0,82,9.1,3.99
Chevan Cordeiro,75886,QB,HAWAII,1,-2.22,0,48,180,60.6,33,37,15.2,3.42,1,4,10.5,43.2,16,13,20.0,46,95.8,4,12,,69.8,69.8,77.6,70.7,,57.3,0,0,47,15.4,64.5,4.3,2,7,0,3,0,1,2.1,234,6.3,69.2,26,30,11.5,3.41,1,3,9.7,46.7,14,10,22.2,37,77.1,4,9,,69.3,65.9,77.2,67.9,,55.5,0,0,39,0.0,63.1,0.0,0,7,0,3,0,1,2.6,159,5.3,44.4,9,9,21.9,3.1,0,1,11.1,44.4,4,3,0.0,11,22.9,0,3,,65.6,71.9,70.4,71.5,,,0,0,11,66.7,77.5,18.2,2,0,0,0,0,0,0.0,83,9.2,0,100.0,2,2,-2.5,1.6,0,0,0.0,100.0,2,0,0.0,2,4.2,0,0,,62.7,56.4,66.6,62.7,,57.3,0,0,3,,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0,3.92
