player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Cole Snyder,97617,QB,BUFFALO,1,8.21,0,59,126,66.7,42,46,7.7,2.72,2,0,0.0,56.5,26,14,7.1,54,91.5,2,14,,70.5,55.3,77.4,57.1,,53.4,1,2,59,7.1,84.2,1.9,1,7,0,1,4,1,1.7,267,5.8,63.6,33,35,6.5,2.49,1,0,0.0,54.3,19,9,9.5,40,67.8,2,10,,69.7,53.5,76.5,52.4,,59.5,0,2,43,11.1,71.8,2.5,1,4,0,1,3,1,2.3,166,4.7,76.9,13,16,7.7,3.05,1,0,0.0,62.5,10,6,0.0,19,32.2,0,5,,67.2,59.6,72.5,66.0,,50.3,1,0,21,0.0,103.6,0.0,0,3,0,1,1,0,0.0,110,6.9,0,75.0,4,5,-2.3,2.12,0,0,0.0,60.0,3,1,0.0,5,8.5,0,1,,63.8,55.6,68.1,55.5,,,0,0,5,0.0,64.6,0.0,0,0,0,1,0,0,0.0,9,1.8,2.14
Davis Brin,77642,QB,GA SOUTHRN,1,-6.89,0,57,174,67.4,43,44,11.5,2.61,0,4,8.9,59.1,26,15,10.3,49,86.0,3,14,,40.0,73.8,76.9,78.5,,42.3,0,5,50,26.7,52.3,8.2,4,1,0,1,1,3,6.0,348,7.9,71.4,35,35,10.9,2.5,0,4,11.1,65.7,23,11,8.0,39,68.4,2,12,,34.8,74.1,76.3,80.0,,42.3,0,3,40,27.3,69.3,7.7,3,1,0,0,1,2,5.0,325,9.3,68.8,16,17,5.0,2.38,0,0,0.0,58.8,10,4,9.1,18,31.6,1,3,,66.8,68.0,72.0,67.5,,,0,2,18,25.0,25.7,5.6,1,0,0,1,0,1,5.6,58,3.4,0,87.5,8,8,-4.3,1.53,0,0,0.0,87.5,7,0,0.0,8,14.0,0,1,,64.9,67.3,69.5,67.0,,,0,0,8,,84.9,0.0,0,0,0,0,0,0,0.0,35,4.4,-5.88
Shedeur Sanders,131396,QB,COLORADO,1,-1.08,0,56,143,88.9,36,37,8.7,3.18,0,3,7.3,78.4,29,18,9.4,46,82.1,3,16,,69.7,93.1,76.9,92.7,,70.1,0,1,51,22.2,126.5,8.7,4,5,0,1,4,1,2.0,311,8.4,91.7,36,37,8.0,3.0,0,4,10.0,81.1,30,14,9.1,44,78.6,3,16,,69.5,92.9,76.8,92.7,,66.9,0,1,48,21.4,126.9,6.8,3,4,0,1,4,1,2.1,315,8.5,90.0,10,10,-0.1,2.56,0,0,0.0,80.0,8,5,11.1,12,21.4,1,2,,66.2,85.5,71.2,81.9,,64.3,0,0,14,20.0,80.0,8.3,1,1,0,0,0,0,0.0,32,3.2,0,100.0,10,10,-2.6,1.61,0,1,9.1,90.0,9,1,10.0,10,17.9,1,2,,65.6,81.3,70.4,80.8,,,0,0,11,0.0,81.7,0.0,0,0,0,0,0,0,0.0,36,3.6,-5.31
Mikey Keene,70961,QB,FRESNO ST,1,-3.33,0,55,169,70.3,37,40,6.5,2.27,1,1,2.4,57.5,23,14,11.5,45,81.8,3,13,,69.9,53.3,0.0,55.5,,60.0,0,0,47,35.7,89.9,11.1,5,0,0,2,2,0,0.0,223,5.6,78.8,33,37,4.2,2.21,1,1,2.6,64.9,24,14,7.7,42,76.4,2,13,,69.7,57.3,0.0,59.7,,60.0,0,0,44,35.7,99.0,11.9,5,0,0,3,2,0,0.0,221,6.0,69.2,13,13,5.5,2.13,0,0,0.0,61.5,8,1,11.1,13,23.6,1,3,,66.0,50.3,71.0,50.3,,,0,0,13,0.0,72.6,0.0,0,0,0,0,0,0,0.0,60,4.6,0,100.0,9,10,-3.1,1.82,0,0,0.0,90.0,9,1,0.0,10,18.2,0,3,,65.4,61.0,70.1,60.8,,,0,0,10,0.0,90.8,0.0,0,0,0,1,0,0,0.0,58,5.8,-1.35
Hudson Card,123109,QB,PURDUE,1,6.58,0,54,273,76.7,43,46,9.1,2.87,1,3,6.3,69.6,32,25,3.0,53,98.1,1,21,,24.3,83.1,77.5,80.7,,68.3,1,1,55,16.0,87.2,7.5,4,3,0,1,1,2,3.6,320,7.0,72.2,36,38,8.8,2.96,0,1,2.5,68.4,26,18,0.0,41,75.9,0,17,,69.6,90.0,76.9,86.5,,72.3,1,1,43,5.6,77.7,2.4,1,2,0,1,0,0,0.0,270,7.1,100.0,7,8,10.9,2.35,1,2,22.2,75.0,6,7,14.3,13,24.1,1,4,,8.9,51.2,71.2,53.3,,57.3,0,0,14,42.9,130.2,23.1,3,1,0,0,1,2,14.3,50,6.3,0,,0,0,,0.0,0,0,0.0,,0,0,,1,1.9,0,0,,61.8,58.9,65.5,58.9,,,0,0,2,,0.0,0.0,0,0,0,0,0,0,0.0,0,,-0.86
Jacob Zeno,98014,QB,UAB,1,-5.75,0,53,321,74.1,27,30,12.3,3.25,2,2,6.1,66.7,20,17,0.0,45,84.9,0,14,,70.3,64.7,76.9,57.1,,71.9,0,2,48,41.2,74.3,15.6,7,8,0,1,1,2,4.2,240,8.0,77.8,27,29,9.7,3.11,2,2,6.3,72.4,21,13,0.0,40,75.5,0,11,,70.1,73.5,76.6,68.8,,69.6,0,1,43,30.8,91.5,10.0,4,7,0,0,1,1,2.3,222,7.7,75.0,8,9,6.0,2.68,0,0,0.0,66.7,6,5,0.0,13,24.5,0,4,,66.0,43.2,71.0,37.4,,64.6,0,1,13,60.0,44.9,23.1,3,1,0,1,0,1,7.7,58,6.4,0,87.5,8,8,-2.8,1.59,0,0,0.0,87.5,7,1,0.0,8,15.1,0,1,,64.9,67.2,69.5,66.9,,,0,0,8,0.0,87.5,0.0,0,0,0,0,0,0,0.0,40,5.0,-1.22
Gunnar Watson,83570,QB,TROY,1,-4.84,0,53,318,61.0,41,44,13.4,2.75,0,4,8.7,52.3,23,26,8.0,50,94.3,2,15,,37.6,72.2,76.7,72.2,,57.8,0,1,52,19.2,82.0,10.0,5,1,0,3,2,3,5.8,324,7.4,62.1,29,31,12.8,2.82,0,2,6.1,54.8,17,19,5.6,35,66.0,1,10,,29.7,57.8,75.7,58.1,,57.8,0,1,37,15.8,73.6,8.6,3,1,0,2,1,3,8.1,212,6.8,60.0,15,16,11.5,2.42,0,2,12.5,50.0,8,7,11.1,18,34.0,1,5,,66.7,90.8,72.0,90.5,,,0,0,18,28.6,95.1,11.1,2,0,0,1,1,0,0.0,117,7.3,0,66.7,3,3,-2.7,1.53,0,0,0.0,66.7,2,0,0.0,3,5.7,0,0,,62.7,64.1,66.6,63.9,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,5,1.7,0.47
Mitch Griffis,123386,QB,WAKE,1,44.74,0,51,339,62.2,37,40,12.4,3.23,2,1,2.3,57.5,23,21,0.0,50,98.0,0,17,,26.0,57.6,77.8,55.8,,61.0,1,2,53,19.0,85.8,8.0,4,6,0,0,3,6,11.3,304,7.6,60.0,35,38,11.5,3.2,2,0,0.0,55.3,21,18,0.0,44,86.3,0,14,,24.9,52.7,77.5,49.1,,65.2,1,2,47,22.2,63.6,9.1,4,2,0,0,1,6,12.8,261,6.9,100.0,3,3,17.3,3.27,0,1,33.3,100.0,3,3,0.0,7,13.7,0,3,,64.6,78.3,69.1,91.3,,55.6,0,0,7,0.0,158.3,0.0,0,4,0,0,2,0,0.0,51,17.0,0,100.0,1,1,-1.0,1.9,0,0,0.0,100.0,1,0,0.0,1,2.0,0,0,,60.3,60.8,63.6,60.6,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,10.13
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,33.33,0,51,144,79.5,39,41,8.1,2.92,2,3,7.0,73.2,30,16,3.2,45,88.2,1,17,,69.9,63.2,30.4,63.9,54.3,62.3,0,3,47,18.8,92.7,6.7,3,1,0,0,3,3,6.4,352,8.6,77.8,36,39,6.4,2.67,3,1,2.4,66.7,26,12,7.1,40,78.4,2,13,,69.7,48.4,29.4,50.1,54.3,57.7,0,3,44,8.3,70.0,2.5,1,0,0,0,2,3,6.8,256,6.6,100.0,8,8,8.1,3.11,0,2,22.2,100.0,8,4,0.0,11,21.6,0,4,,65.8,93.0,70.7,92.4,,64.0,0,0,12,50.0,158.3,18.2,2,1,0,0,1,0,0.0,108,13.5,0,100.0,5,6,-4.0,1.57,1,0,0.0,66.7,4,0,20.0,6,11.8,1,0,,65.1,63.0,69.8,62.7,,,0,0,9,,70.1,0.0,0,0,0,0,0,0,0.0,12,2.0,6.94
Spencer Rattler,97408,QB,S CAROLINA,1,27.57,0,51,289,53.1,32,36,12.1,3.45,0,2,5.3,44.4,16,26,5.9,44,86.3,1,14,,69.4,72.2,76.3,66.9,,73.6,0,2,46,11.5,42.1,6.8,3,5,0,4,0,3,6.5,226,6.3,53.6,28,31,9.4,3.14,0,1,3.0,45.2,14,20,6.7,38,74.5,1,9,,69.0,73.7,75.9,69.6,,70.5,0,2,40,10.0,43.2,5.3,2,4,0,3,1,2,5.0,146,4.7,80.0,10,11,10.6,3.28,0,1,9.1,72.7,8,6,0.0,13,25.5,0,6,,66.0,62.9,71.0,58.7,,64.3,0,0,13,16.7,104.4,7.7,1,1,0,1,0,1,7.7,110,10.0,0,100.0,6,6,-2.8,1.5,0,0,0.0,100.0,6,0,0.0,7,13.7,0,1,,64.6,64.1,69.1,63.9,,,0,0,7,,127.1,0.0,0,0,0,0,1,0,0.0,30,5.0,5.29
