player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Ashton Daniels,157259,QB,STANFORD,1,-20.0,0,58,300,78.9,38,43,12.3,2.97,0,4,8.5,65.1,28,26,6.7,53,91.4,2,17,,46.0,81.8,77.5,80.2,57.8,68.2,0,0,57,7.7,100.4,3.8,2,8,1,4,1,1,1.8,375,8.7,82.9,35,40,9.3,2.8,0,3,7.0,70.0,28,19,3.4,48,82.8,1,13,,44.1,83.3,77.1,80.3,,70.1,0,0,51,5.3,99.0,2.1,1,7,1,4,1,1,2.0,290,7.3,71.4,7,8,18.3,3.35,0,1,11.1,50.0,4,7,20.0,10,17.2,1,4,,65.6,63.7,70.7,67.3,57.8,57.3,0,0,11,14.3,90.6,10.0,1,1,0,1,0,0,0.0,90,11.3,0,100.0,4,5,-3.3,2.12,0,0,0.0,80.0,4,0,0.0,5,8.6,0,0,,63.8,62.6,68.1,62.4,,,0,0,5,,79.2,0.0,0,0,0,1,0,0,0.0,5,1.0,4.0
Cam Ward,133244,QB,WASH STATE,1,11.11,0,58,341,72.7,33,36,8.9,2.84,1,1,2.6,63.9,23,20,4.2,44,75.9,1,17,,41.0,60.4,76.5,59.5,,60.5,0,0,49,15.0,95.9,6.8,3,5,0,2,1,1,2.0,271,7.5,80.5,41,45,6.0,2.42,1,1,2.1,68.9,31,18,6.1,51,87.9,2,17,,43.7,59.4,76.9,61.2,,54.9,1,0,56,16.7,93.9,5.9,3,3,0,2,1,1,1.8,292,6.5,80.0,5,5,1.8,2.59,0,0,0.0,80.0,4,3,0.0,7,12.1,0,2,,64.6,70.5,69.1,59.3,,69.5,0,0,7,0.0,85.8,0.0,0,2,0,0,0,0,0.0,23,4.6,0,100.0,13,14,-2.8,1.19,0,0,0.0,85.7,12,1,7.7,14,24.1,1,2,,66.2,64.7,71.2,64.3,,,1,0,14,0.0,79.8,0.0,0,0,0,0,0,0,0.0,44,3.1,-1.89
Alex Flinn,123797,QB,E CAROLINA,1,-4.84,0,56,156,54.8,31,34,8.8,3.46,0,1,2.9,47.1,16,23,5.9,47,83.9,1,13,,72.1,41.6,76.8,31.8,,64.6,0,1,48,21.7,70.6,10.6,5,8,0,3,2,3,6.3,179,5.3,60.7,28,31,5.0,3.39,0,1,3.2,54.8,17,17,0.0,41,73.2,0,10,,71.9,42.9,76.5,31.2,,64.6,0,0,42,11.8,78.2,4.9,2,8,0,3,1,3,7.1,146,4.7,58.3,12,12,10.0,2.61,0,0,0.0,50.0,6,7,14.3,15,26.8,1,4,,66.4,53.3,71.4,53.3,,,0,1,15,42.9,64.2,20.0,3,0,0,0,1,0,0.0,79,6.6,0,77.8,9,9,-1.7,1.77,0,0,0.0,77.8,7,1,0.0,9,16.1,0,1,,65.1,62.6,69.8,62.3,,,0,0,9,0.0,88.0,0.0,0,0,0,0,0,0,0.0,46,5.1,1.87
Shedeur Sanders,131396,QB,COLORADO,1,6.67,0,56,143,71.4,28,36,7.8,2.71,3,2,5.3,55.6,20,23,0.0,48,85.7,0,12,,37.6,53.6,76.5,53.8,,57.0,0,0,51,26.1,79.2,12.5,6,6,0,5,1,1,2.0,186,5.2,75.0,28,35,6.6,2.62,2,2,5.4,60.0,21,19,0.0,43,76.8,0,11,,34.9,56.6,76.2,54.8,,62.1,0,0,46,21.1,85.1,9.3,4,4,0,5,1,1,2.2,197,5.6,87.5,8,9,2.6,2.29,1,0,0.0,66.7,6,7,14.3,13,23.2,1,3,,66.0,56.0,71.0,61.4,,53.1,0,0,13,28.6,70.1,15.4,2,2,0,0,0,0,0.0,20,2.2,0,100.0,8,8,-1.6,1.51,0,0,0.0,87.5,7,3,12.5,8,14.3,1,2,,64.9,67.1,69.5,66.8,,,0,0,8,0.0,82.8,0.0,0,0,0,0,0,0,0.0,31,3.9,-3.41
Carter Bradley,77685,QB,S ALABAMA,1,17.14,0,55,288,62.8,43,46,10.4,2.57,2,2,4.2,56.5,26,16,3.7,52,94.5,1,18,,23.9,40.2,77.3,37.9,,64.3,0,2,54,31.3,78.0,9.6,5,1,0,1,2,5,9.3,358,7.8,62.5,32,35,9.2,2.52,2,2,5.4,54.3,19,12,5.0,39,70.9,1,13,,31.8,41.5,76.6,38.5,,64.3,0,1,41,25.0,75.5,7.7,3,1,0,1,1,3,7.3,257,7.3,71.4,14,14,10.4,2.39,0,0,0.0,71.4,10,4,0.0,16,29.1,0,6,,21.3,49.9,71.6,49.9,,,0,1,16,50.0,92.6,12.5,2,0,0,0,1,2,12.5,124,8.9,0,100.0,3,3,-3.0,0.97,0,0,0.0,100.0,3,0,0.0,3,5.5,0,1,,62.7,64.1,66.6,63.9,,,0,0,3,,98.6,0.0,0,0,0,0,0,0,0.0,23,7.7,1.52
Taulia Tagovailoa,97271,QB,MARYLAND,1,-19.7,0,54,215,64.5,31,35,14.4,3.44,2,5,13.5,54.3,19,13,5.0,42,77.8,1,11,,32.8,58.7,76.5,56.7,,62.5,0,1,44,38.5,79.2,11.9,5,2,0,2,2,3,6.8,208,5.9,74.2,31,33,8.5,3.03,0,4,11.4,69.7,23,10,0.0,37,68.5,0,9,,71.1,66.5,76.2,64.8,,63.4,0,1,39,40.0,72.2,10.8,4,0,0,2,0,1,2.6,195,5.9,66.7,12,14,12.2,2.95,2,1,7.1,50.0,7,5,12.5,17,31.5,1,6,,19.7,47.1,71.8,46.5,,59.3,0,0,17,20.0,106.8,5.9,1,2,0,0,3,2,11.8,79,5.6,0,91.7,12,12,-3.1,1.48,0,0,0.0,91.7,11,2,0.0,12,22.2,0,4,,65.8,64.3,70.7,64.0,,,0,0,12,0.0,117.4,0.0,0,0,0,0,1,0,0.0,66,5.5,-0.27
Cade Klubnik,156253,QB,CLEMSON,1,-10.42,0,54,140,76.9,39,44,6.7,2.96,1,0,0.0,63.6,28,13,6.7,47,87.0,2,13,,71.3,66.7,77.2,67.1,,58.6,0,2,47,15.4,59.4,4.3,2,1,1,3,0,1,2.1,245,5.6,78.8,33,37,4.7,2.61,2,0,0.0,67.6,25,10,3.8,39,72.2,1,11,,71.0,67.4,76.7,68.1,,58.6,0,0,39,10.0,78.9,2.6,1,1,1,1,0,0,0.0,182,4.9,75.0,12,14,6.7,3.15,0,0,0.0,57.1,8,4,11.1,15,27.8,1,4,,66.4,60.1,71.4,59.8,,,0,2,15,25.0,34.2,6.7,1,0,0,2,0,1,6.7,81,5.8,0,83.3,6,7,-4.7,1.46,1,0,0.0,71.4,5,1,0.0,7,13.0,0,2,,64.6,58.3,69.1,58.1,,,0,0,7,0.0,74.1,0.0,0,0,0,0,0,0,0.0,18,2.6,0.87
Chandler Rogers,98683,QB,N TEXAS,1,-0.47,0,53,251,74.4,43,44,12.8,2.51,0,1,2.0,63.6,28,18,12.5,47,88.7,4,20,,41.0,81.8,77.1,81.8,,59.4,0,0,52,16.7,130.5,6.4,3,0,1,0,5,1,1.9,396,9.0,75.7,37,39,10.0,2.21,1,1,2.4,64.1,25,10,10.7,41,77.4,3,16,,37.3,76.8,76.7,76.9,,59.4,0,0,44,20.0,111.4,4.9,2,0,1,0,3,1,2.3,283,7.3,72.7,11,11,15.9,3.08,0,0,0.0,63.6,7,8,12.5,12,22.6,1,5,,66.2,78.0,71.2,77.3,,,0,0,14,12.5,143.2,8.3,1,0,0,0,2,0,0.0,128,11.6,0,80.0,5,6,-1.2,1.58,1,0,0.0,66.7,4,0,0.0,6,11.3,0,1,,64.2,57.1,68.6,57.0,,,0,0,6,,70.1,0.0,0,0,0,0,0,0,0.0,15,2.5,4.38
Blake Murphy,181169,QB,LA MONROE,1,-2.14,0,51,209,62.2,37,40,12.0,3.09,1,1,2.4,52.5,21,21,8.7,47,92.2,2,13,,69.7,66.8,77.5,67.4,,58.4,0,0,51,4.8,91.9,2.1,1,6,0,2,2,1,2.0,282,7.1,64.0,25,26,11.3,3.12,0,1,3.7,57.7,15,13,6.3,32,62.7,1,9,,68.5,68.6,76.5,70.3,,57.4,0,0,34,7.7,101.4,3.1,1,5,0,1,2,1,2.9,160,6.2,68.8,16,18,9.6,2.7,1,0,0.0,55.6,10,8,9.1,19,37.3,1,5,,67.2,59.8,72.5,58.8,,61.1,0,0,21,0.0,80.8,0.0,0,1,0,1,0,0,0.0,140,7.8,0,100.0,4,4,-1.8,1.5,0,0,0.0,100.0,4,0,0.0,4,7.8,0,1,,63.3,57.6,67.4,57.4,,,0,0,4,,85.4,0.0,0,0,0,0,0,0,0.0,18,4.5,1.63
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,39.53,0,48,144,62.5,40,41,9.9,2.66,0,1,2.4,61.0,25,18,0.0,44,91.7,0,13,,35.6,43.2,76.4,41.3,,63.6,0,0,45,11.1,89.2,4.5,2,1,0,1,1,2,4.4,277,6.8,61.9,42,43,8.7,2.57,0,1,2.3,60.5,26,16,0.0,46,95.8,0,13,,36.7,42.0,76.5,40.1,,63.6,0,0,47,12.5,87.5,4.3,2,1,0,1,1,2,4.3,282,6.6,100.0,2,2,7.0,2.6,0,0,0.0,100.0,2,2,0.0,2,4.2,0,1,,61.8,74.7,65.5,74.2,,,0,0,2,0.0,97.9,0.0,0,0,0,0,0,0,0.0,15,7.5,0,75.0,4,4,-3.8,1.5,0,0,0.0,75.0,3,0,0.0,4,8.3,0,1,,63.3,64.9,67.4,64.7,,,0,0,4,,85.4,0.0,0,0,0,0,0,0,0.0,20,5.0,0.94
