player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Conner Weigman,158683,QB,TEXAS A&M,1,6.49,0,57,312,69.0,42,48,9.9,2.71,1,1,1.9,54.2,26,29,10.3,52,91.2,3,15,,70.7,78.3,77.7,75.6,,68.5,2,2,57,3.4,70.6,1.9,1,3,0,3,2,2,3.5,309,6.4,73.0,37,42,8.8,2.72,0,1,2.1,57.1,24,22,11.1,46,80.7,3,12,,70.4,82.6,77.4,80.1,,68.5,2,1,51,4.5,74.2,2.2,1,3,0,3,1,1,2.0,267,6.4,70.0,10,11,6.8,2.15,1,0,0.0,63.6,7,7,0.0,11,19.3,0,4,,65.6,54.9,70.4,54.8,,,0,1,11,0.0,73.7,0.0,0,0,0,0,1,1,9.1,69,6.3,0,100.0,5,5,-4.4,1.56,0,0,0.0,100.0,5,0,0.0,5,8.8,0,1,,63.8,65.7,68.1,65.5,,,0,0,5,,89.2,0.0,0,0,0,0,0,0,0.0,27,5.4,-0.09
Shedeur Sanders,131396,QB,COLORADO,1,-17.86,0,53,143,80.6,36,38,12.0,3.38,0,3,7.5,68.4,26,21,10.3,48,90.6,3,15,,69.7,90.9,23.7,92.1,,54.6,0,0,50,28.6,113.0,12.5,6,4,0,2,2,0,0.0,332,8.7,83.3,36,36,10.7,3.17,0,3,8.1,75.0,27,17,10.0,46,86.8,3,14,,69.5,90.8,22.4,92.1,,54.6,0,0,47,35.3,115.3,13.0,6,4,0,0,1,0,0.0,358,9.9,80.0,5,7,6.6,3.66,0,0,0.0,57.1,4,5,0.0,7,13.2,0,4,,64.9,71.4,69.5,71.0,,,0,0,8,0.0,110.1,0.0,0,0,0,2,1,0,0.0,35,5.0,0,100.0,5,5,-2.4,1.82,0,0,0.0,100.0,5,1,0.0,5,9.4,0,3,,63.8,65.6,68.1,65.3,,,0,0,5,0.0,117.5,0.0,0,0,0,0,0,0,0.0,61,12.2,-4.94
Brennan Armstrong,77696,QB,NC STATE,1,12.14,0,52,248,57.5,40,41,13.5,2.96,0,1,2.3,48.8,20,17,13.0,46,88.5,3,11,,43.7,53.3,77.5,55.2,60.0,53.6,0,3,50,5.9,54.6,2.2,1,4,0,1,2,3,6.0,257,6.3,59.5,37,40,11.4,2.92,0,0,0.0,45.0,18,17,18.2,44,84.6,4,8,,42.6,51.2,77.3,52.9,,53.6,1,2,47,0.0,46.8,0.0,0,4,0,2,1,2,4.3,189,4.7,57.1,7,7,15.4,2.34,0,1,12.5,57.1,4,1,0.0,8,15.4,0,3,,65.1,57.9,70.1,58.0,60.0,,0,1,9,100.0,92.0,12.5,1,0,0,0,1,1,11.1,71,10.1,0,75.0,4,6,-2.5,1.83,0,0,0.0,33.3,2,1,33.3,6,11.5,1,0,,64.2,47.6,68.6,47.5,,,1,0,6,0.0,42.4,0.0,0,0,0,1,0,0,0.0,3,0.5,5.41
Jayden de Laura,131928,QB,ARIZONA,1,0.56,0,52,109,70.6,34,38,8.8,3.49,2,2,4.8,63.2,24,18,0.0,44,84.6,0,16,,70.3,68.1,76.8,65.1,,66.4,0,4,48,5.6,67.8,2.3,1,5,0,2,2,4,8.3,320,8.4,73.5,34,36,7.5,3.22,1,2,5.1,69.4,25,15,0.0,42,80.8,0,15,,70.2,68.9,76.6,65.9,,66.4,0,3,45,6.7,78.8,2.4,1,5,0,1,2,3,6.7,303,8.4,87.5,8,10,1.9,3.16,1,0,0.0,70.0,7,5,0.0,10,19.2,0,3,,65.6,62.6,70.7,63.3,57.6,,0,1,11,0.0,41.2,0.0,0,0,0,1,0,1,9.1,49,4.9,0,100.0,8,8,-3.5,1.66,0,0,0.0,100.0,8,2,0.0,8,15.4,0,2,,64.9,64.9,69.8,65.9,57.6,,0,0,8,0.0,83.3,0.0,0,0,0,0,0,0,0.0,32,4.0,-3.52
E.J. Warner,156185,QB,TEMPLE,1,21.19,0,50,306,52.5,40,44,11.8,2.25,3,1,2.1,40.9,18,15,14.3,47,94.0,3,13,,37.6,44.7,25.3,51.9,,34.6,1,2,51,6.7,45.9,2.1,1,2,0,0,1,3,5.9,223,5.1,50.0,30,35,10.9,2.28,4,0,0.0,37.1,13,11,13.3,38,76.0,2,9,,30.3,34.6,19.9,43.2,,34.6,1,1,39,9.1,47.9,2.6,1,2,0,0,1,3,7.7,145,4.1,66.7,12,12,11.7,2.13,0,1,6.3,58.3,7,4,12.5,12,24.0,1,4,,66.5,67.2,71.6,66.8,,,0,1,16,0.0,45.5,0.0,0,0,0,0,0,0,0.0,85,7.1,0,100.0,2,3,-2.0,2.13,1,0,0.0,66.7,2,0,0.0,3,6.0,0,0,,63.3,46.8,67.4,46.9,,,0,0,4,,70.1,0.0,0,0,0,0,0,0,0.0,7,2.3,2.94
Tanner Mordecai,77656,QB,WISCONSIN,1,5.38,0,49,349,64.5,31,33,15.2,3.06,0,4,11.8,54.5,18,13,10.0,41,83.7,2,14,,69.5,79.6,76.7,78.2,,66.0,1,0,42,15.4,89.5,4.9,2,6,0,1,1,1,2.4,252,7.6,72.4,29,31,9.2,2.93,0,3,9.7,61.3,19,12,9.5,40,81.6,2,11,,69.3,80.8,76.5,79.6,,66.0,1,0,40,25.0,78.4,7.5,3,6,0,1,0,0,0.0,188,6.1,66.7,9,9,20.0,2.78,0,1,10.0,66.7,6,2,0.0,9,18.4,0,4,,65.4,65.3,70.1,64.9,,,0,0,10,0.0,135.9,0.0,0,0,0,0,1,1,10.0,89,9.9,0,100.0,7,7,-3.3,2.1,0,0,0.0,100.0,7,1,0.0,8,16.3,0,1,,64.9,64.8,69.5,64.5,,,0,0,8,100.0,81.5,12.5,1,0,0,0,0,0,0.0,25,3.6,3.83
Byrum Brown,156206,QB,USF,1,2.29,0,49,327,53.8,26,26,15.3,3.23,0,0,0.0,46.2,12,19,14.3,40,81.6,2,11,,70.5,62.5,77.3,57.0,60.0,67.9,0,0,43,36.8,102.1,17.5,7,7,0,0,3,0,0.0,144,5.5,64.7,17,17,11.5,2.99,0,0,0.0,58.8,10,8,9.1,22,44.9,1,8,,69.3,81.7,76.1,77.6,60.0,70.5,0,0,22,12.5,99.1,4.5,1,4,0,0,1,0,0.0,116,6.8,66.7,18,18,10.0,2.79,0,0,0.0,61.1,11,11,8.3,27,55.1,1,7,,68.3,44.0,73.9,43.4,,58.7,0,0,31,54.5,109.3,22.2,6,3,0,0,2,0,0.0,83,4.6,0,100.0,9,9,-2.3,1.32,0,0,0.0,100.0,9,0,0.0,9,18.4,0,4,,65.4,63.2,70.1,62.9,,,0,0,10,,92.1,0.0,0,0,0,0,0,0,0.0,55,6.1,-2.21
Davis Brin,77642,QB,GA SOUTHRN,1,-3.2,0,49,174,83.3,36,38,8.3,2.72,0,3,7.7,76.3,29,13,3.3,40,81.6,1,17,,71.5,88.0,76.7,89.9,54.3,62.6,1,1,41,0.0,95.8,0.0,0,2,0,1,1,0,0.0,295,7.8,92.3,26,28,5.0,2.58,0,1,3.6,82.1,23,9,4.2,29,59.2,1,11,,71.0,83.8,75.9,84.7,54.3,65.3,1,1,29,0.0,90.8,0.0,0,1,0,1,1,0,0.0,182,6.5,78.9,19,19,7.5,2.39,0,2,9.5,78.9,15,4,0.0,20,40.8,0,8,,67.4,80.6,72.8,82.1,,57.3,0,0,22,0.0,114.0,0.0,0,1,0,0,1,0,0.0,136,7.2,0,100.0,9,9,-2.7,1.5,0,0,0.0,100.0,9,0,0.0,9,18.4,0,2,,65.4,66.9,70.1,66.6,,,0,0,10,,116.2,0.0,0,0,0,0,1,0,0.0,23,2.6,0.66
Brayden Schager,146078,QB,HAWAII,1,-8.82,0,48,180,62.1,29,30,15.2,2.76,0,4,12.5,46.7,14,18,22.2,38,79.2,4,10,,70.3,68.0,76.8,71.5,,51.3,1,2,40,27.8,85.3,13.2,5,3,0,0,4,1,2.5,234,7.8,69.7,33,34,10.0,2.47,0,3,8.6,58.8,20,16,13.0,41,85.4,3,8,,70.4,65.0,76.9,68.4,,51.3,1,3,42,25.0,69.9,9.8,4,3,0,0,3,1,2.4,213,6.3,66.7,6,6,15.2,3.01,0,1,14.3,50.0,3,3,25.0,7,14.6,1,2,,64.9,72.2,69.5,71.7,,,0,0,8,33.3,121.5,14.3,1,0,0,0,1,0,0.0,55,9.2,0,90.0,10,10,-2.1,1.76,0,0,0.0,90.0,9,1,0.0,10,20.8,0,0,,65.4,63.2,70.1,62.9,,,0,1,10,0.0,41.3,0.0,0,0,0,0,0,0,0.0,34,3.4,2.91
Bo Nix,97790,QB,OREGON,1,-18.33,0,48,264,79.3,29,30,7.4,3.05,0,2,6.5,60.0,18,7,21.7,36,75.0,5,13,,70.2,77.2,76.8,72.5,,70.4,0,0,37,14.3,111.5,2.8,1,5,0,1,2,0,0.0,268,8.9,93.1,29,30,4.2,2.29,0,2,6.5,76.7,23,4,14.8,34,70.8,4,13,,70.1,92.3,76.7,90.9,,76.9,0,0,35,25.0,125.4,2.9,1,3,0,1,2,0,0.0,268,8.9,66.7,12,12,5.3,3.44,0,0,0.0,58.3,7,4,12.5,14,29.2,1,2,,66.4,41.4,71.4,44.7,,53.1,0,0,15,0.0,69.8,0.0,0,2,0,0,0,0,0.0,55,4.6,0,100.0,12,12,-2.7,1.35,0,0,0.0,100.0,12,1,0.0,12,25.0,0,2,,66.0,83.4,71.0,82.8,,,0,0,13,0.0,85.8,0.0,0,0,0,0,0,0,0.0,55,4.6,-4.35
