player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Cole Snyder,97617,QB,E MICHIGAN,1,-22.38,0,45,160,72.0,25,28,12.3,2.71,0,2,6.9,64.3,18,11,0.0,36,80.0,0,14,,70.6,90.0,77.6,90.6,54.3,65.0,0,0,37,45.5,113.1,13.9,5,3,0,3,2,2,5.4,226,8.1,83.3,24,26,6.2,2.2,1,1,3.8,76.9,20,8,0.0,32,71.1,0,13,,70.3,90.3,77.4,91.5,54.3,61.9,0,0,32,50.0,109.3,12.5,4,2,0,1,1,0,0.0,189,7.3,66.7,9,11,14.4,2.95,0,1,7.7,54.5,6,3,0.0,13,28.9,0,4,,66.4,67.6,71.4,64.0,,64.0,0,0,15,33.3,109.7,7.7,1,1,0,2,1,2,13.3,84,7.6,0,100.0,8,9,-3.6,1.27,1,0,0.0,88.9,8,0,0.0,9,20.0,0,3,,65.4,61.0,70.1,60.8,,,0,0,10,,88.4,0.0,0,0,0,0,0,0,0.0,47,5.2,0.37
Noah Fifita,158722,QB,ARIZONA,1,-30.15,0,45,109,74.3,35,39,9.9,3.52,0,2,4.9,61.5,24,18,7.7,42,93.3,2,12,,69.4,84.4,76.5,85.0,,58.7,0,1,45,5.6,70.2,2.4,1,2,0,4,0,2,4.4,258,6.6,80.6,31,34,9.5,3.46,0,2,5.6,67.6,23,14,8.0,36,80.0,2,12,,68.9,91.5,76.1,91.8,,58.7,0,0,39,0.0,89.3,0.0,0,2,0,3,0,0,0.0,252,7.4,42.9,7,8,6.3,3.37,0,0,0.0,37.5,3,4,0.0,9,20.0,0,0,,65.1,34.0,69.8,34.2,,,0,1,9,25.0,6.3,11.1,1,0,0,1,0,2,22.2,16,2.0,0,66.7,3,3,-2.3,2.23,0,0,0.0,66.7,2,0,0.0,3,6.7,0,0,,62.7,64.1,66.6,63.9,,,0,0,3,,71.5,0.0,0,0,0,0,0,0,0.0,10,3.3,-5.41
Hank Bachmeier,101284,QB,WAKE,1,-1.11,0,44,339,67.7,31,35,9.5,2.8,1,2,5.3,54.3,19,17,9.5,40,90.9,2,12,,69.2,71.9,76.7,72.3,,57.3,1,0,44,23.5,74.0,10.0,4,1,0,2,0,0,0.0,224,6.4,64.3,28,30,7.6,2.7,0,1,3.2,56.7,17,12,5.6,33,75.0,1,10,,68.5,69.2,76.1,68.4,,60.0,1,0,35,25.0,76.7,9.1,3,0,0,1,0,0,0.0,197,6.6,85.7,7,9,10.6,2.67,1,1,9.1,55.6,5,6,16.7,11,25.0,1,3,,66.0,68.9,71.0,71.6,,57.3,0,0,13,16.7,67.8,9.1,1,1,0,1,0,0,0.0,42,4.7,0,75.0,4,4,-1.8,1.63,0,0,0.0,75.0,3,1,0.0,4,9.1,0,1,,63.3,57.6,67.4,57.5,,,0,0,4,0.0,80.2,0.0,0,0,0,0,0,0,0.0,15,3.8,-1.9
Maalik Murphy,157302,QB,DUKE,1,9.13,0,44,154,55.2,29,30,14.8,2.45,1,5,15.6,50.0,15,8,6.3,31,70.5,1,11,,70.4,77.2,77.1,76.3,,61.3,0,1,33,12.5,92.6,3.2,1,0,0,0,3,0,0.0,212,7.1,68.2,22,23,12.8,2.33,1,5,20.0,60.9,14,5,6.7,24,54.5,1,7,,70.0,89.1,76.7,89.0,,61.3,0,0,26,20.0,114.2,4.2,1,0,0,0,2,0,0.0,179,7.8,70.0,20,20,5.0,1.99,0,0,0.0,70.0,14,4,0.0,20,45.5,0,7,,67.1,53.5,72.4,53.4,,,0,1,20,0.0,74.6,0.0,0,0,0,0,1,0,0.0,88,4.4,0,100.0,13,13,-3.5,1.51,0,0,0.0,100.0,13,1,0.0,13,29.5,0,3,,66.0,68.7,71.0,68.4,,,0,0,13,0.0,84.3,0.0,0,0,0,0,0,0,0.0,55,4.2,-3.38
Eli Holstein,172381,QB,PITTSBURGH,1,2.68,0,44,268,72.0,25,27,14.8,3.59,0,2,6.7,66.7,18,22,0.0,40,90.9,0,18,,70.1,76.1,76.4,74.3,,66.1,1,0,44,22.7,140.2,12.5,5,8,0,1,3,1,2.3,295,10.9,78.6,14,16,13.2,3.3,0,0,0.0,68.8,11,11,0.0,25,56.8,0,11,,69.0,68.9,75.1,63.1,,68.3,1,0,26,27.3,135.4,12.0,3,5,0,1,2,1,3.8,140,8.8,71.4,14,14,12.9,3.39,0,2,11.8,71.4,10,11,0.0,19,43.2,0,7,,67.4,77.6,72.7,79.6,,58.7,0,0,22,18.2,133.3,10.5,2,3,0,0,1,0,0.0,161,11.5,0,100.0,3,3,-2.0,0.85,0,0,0.0,100.0,3,0,0.0,4,9.1,0,0,,63.3,61.0,67.4,60.8,,,0,0,4,,79.2,0.0,0,0,0,0,0,0,0.0,6,2.0,2.75
Billy Edwards Jr.,144185,QB,MARYLAND,1,-18.57,0,44,215,60.6,33,35,14.9,2.4,0,3,8.6,57.1,20,12,0.0,36,81.8,0,9,,72.7,69.3,77.3,62.9,,72.4,1,0,36,8.3,96.6,2.8,1,0,0,1,2,3,8.3,234,6.7,72.7,33,35,9.6,2.07,0,3,8.3,68.6,24,8,0.0,36,81.8,0,9,,72.8,69.4,77.3,62.7,,72.4,1,0,37,12.5,104.2,2.8,1,0,0,1,2,3,8.1,218,6.2,50.0,8,8,19.5,2.79,0,0,0.0,50.0,4,4,0.0,8,18.2,0,1,,64.9,67.2,69.5,66.9,,,0,0,8,0.0,67.2,0.0,0,0,0,0,0,0,0.0,45,5.6,0,100.0,8,8,-2.3,1.29,0,0,0.0,100.0,8,0,0.0,8,18.2,0,1,,65.1,67.5,69.8,67.2,,,0,0,9,,81.8,0.0,0,0,0,0,0,0,0.0,29,3.6,-0.6
Seth Henigan,144267,QB,MEMPHIS,1,6.91,0,43,218,76.7,30,32,7.0,2.89,0,1,3.0,62.5,20,13,13.0,36,83.7,3,12,,70.6,73.5,76.9,71.4,54.3,67.3,0,1,37,23.1,95.7,8.3,3,1,0,2,2,1,2.7,259,8.1,75.9,29,31,6.2,2.84,0,1,3.0,64.5,20,12,9.1,34,79.1,2,10,,70.5,69.8,76.8,67.2,54.3,67.3,0,1,36,16.7,86.2,5.9,2,1,0,2,1,1,2.8,246,7.9,85.7,7,7,1.3,2.29,0,0,0.0,71.4,5,2,16.7,9,20.9,1,3,,65.1,72.1,69.8,71.7,,,0,0,9,50.0,116.7,11.1,1,0,0,0,1,0,0.0,26,3.7,0,83.3,6,6,-3.5,1.89,0,0,0.0,83.3,5,1,0.0,7,16.3,0,1,,64.9,59.4,69.5,59.2,,,0,0,8,0.0,79.2,0.0,0,0,0,0,0,0,0.0,13,2.2,-4.23
Anthony Colandrea,170131,QB,VIRGINIA,1,-17.14,0,43,335,70.0,30,33,12.4,3.19,0,2,5.9,54.5,18,17,14.3,38,88.4,3,9,,69.8,59.7,76.5,61.9,,53.5,2,2,39,11.8,50.9,5.3,2,3,0,1,0,2,5.1,227,6.9,75.0,28,30,8.4,3.06,0,0,0.0,60.0,18,15,14.3,36,83.7,3,6,,69.7,48.7,76.4,49.8,,53.5,1,2,37,20.0,45.7,8.3,3,3,0,1,0,2,5.4,154,5.1,60.0,5,7,25.8,3.21,0,2,28.6,42.9,3,4,0.0,7,16.3,0,3,,64.6,90.4,69.1,90.2,,,1,0,7,0.0,89.9,0.0,0,0,0,1,0,0,0.0,93,13.3,0,100.0,3,4,-2.7,2.28,0,0,0.0,75.0,3,2,0.0,5,11.6,0,0,,63.8,59.4,68.1,59.2,,,0,0,5,50.0,85.4,20.0,1,0,0,1,0,0,0.0,20,5.0,8.16
Christian Veilleux,145086,QB,GA STATE,1,-24.55,0,42,175,72.4,29,34,12.6,2.43,2,2,5.6,58.8,20,12,4.8,35,83.3,1,16,,69.3,78.6,77.0,74.6,,67.8,0,1,37,8.3,99.4,2.9,1,0,0,3,3,1,2.7,254,7.5,84.6,26,30,7.4,2.25,1,1,3.1,70.0,21,8,4.5,30,71.4,1,14,,68.9,80.4,76.8,76.0,,67.8,0,1,32,0.0,86.8,0.0,0,0,0,3,1,1,3.1,210,7.0,60.0,10,11,15.1,2.21,1,1,9.1,45.5,5,4,16.7,12,28.6,1,2,,65.8,62.7,70.7,62.4,,,0,0,12,25.0,101.9,8.3,1,0,0,0,2,0,0.0,59,5.4,0,100.0,7,7,-3.1,1.24,0,0,0.0,85.7,6,0,14.3,7,16.7,1,0,,64.6,61.0,69.1,60.8,,,0,0,7,,79.2,0.0,0,0,0,0,0,0,0.0,15,2.1,-1.64
Garrett Nussmeier,146757,QB,LSU,1,-3.75,0,42,211,61.8,34,36,9.5,2.68,1,4,10.0,55.6,20,16,4.8,37,88.1,1,13,,69.1,63.4,77.2,62.5,,60.0,1,1,42,6.3,86.6,2.7,1,0,0,0,2,3,7.1,270,7.5,69.6,23,25,8.7,2.47,0,2,7.4,60.0,15,11,6.3,26,61.9,1,8,,68.1,61.5,76.5,60.4,,60.0,1,1,29,9.1,67.9,3.8,1,0,0,1,0,1,3.4,195,7.8,60.0,15,16,7.7,2.84,1,2,11.1,56.3,9,6,0.0,16,38.1,0,6,,66.8,65.3,72.0,65.0,,,0,0,18,0.0,112.0,0.0,0,0,0,0,2,2,11.1,90,5.6,0,100.0,4,5,-2.5,2.06,0,0,0.0,80.0,4,1,0.0,5,11.9,0,1,,63.8,62.6,68.1,62.4,,,0,0,5,0.0,79.2,0.0,0,0,0,1,0,0,0.0,15,3.0,-2.17
Gevani McCoy,147609,QB,OREGON ST,1,46.15,0,40,265,64.0,25,27,6.8,2.86,1,0,0.0,55.6,15,12,6.3,33,82.5,1,10,,30.0,51.6,76.2,54.9,,50.7,0,0,35,16.7,67.5,6.1,2,4,0,1,0,2,5.7,124,4.6,62.5,24,26,6.0,2.75,1,0,0.0,53.8,14,11,6.7,31,77.5,1,8,,21.9,51.1,76.0,53.1,,52.7,0,0,32,18.2,66.0,6.5,2,3,0,1,0,2,6.3,119,4.6,100.0,8,8,0.4,2.72,0,0,0.0,100.0,8,1,0.0,9,22.5,0,3,,65.4,62.7,70.1,66.8,,57.0,0,0,10,0.0,94.3,0.0,0,1,0,0,0,0,0.0,53,6.6,0,100.0,7,7,-3.4,2.23,0,0,0.0,100.0,7,0,0.0,7,17.5,0,1,,20.2,63.5,69.1,63.2,,,0,0,7,,95.2,0.0,0,0,0,0,0,0,0.0,48,6.9,2.05
Diego Pavia,156927,QB,VANDERBILT,1,-14.84,0,40,333,60.7,28,32,12.1,3.15,2,2,5.7,53.1,17,12,0.0,39,97.5,0,13,,42.4,66.7,77.0,71.3,,54.6,0,0,42,16.7,101.8,5.1,2,5,0,2,2,2,4.8,266,8.3,65.2,23,26,10.1,3.07,2,2,7.1,57.7,15,9,0.0,31,77.5,0,12,,38.3,67.5,76.5,71.9,,56.1,0,0,33,11.1,114.4,3.2,1,4,0,1,2,2,6.1,241,9.3,50.0,6,7,17.0,3.13,0,0,0.0,42.9,3,3,0.0,9,22.5,0,1,,65.4,60.9,70.1,64.2,,57.3,0,0,10,33.3,53.3,11.1,1,1,0,1,0,0,0.0,26,3.7,0,100.0,1,1,-5.0,0.7,0,0,0.0,100.0,1,0,0.0,1,2.5,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,-5.56
Emmett Brown,157344,QB,S JOSE ST,1,-31.42,0,40,285,69.4,36,36,15.3,2.42,0,3,8.1,66.7,24,3,4.0,38,95.0,1,15,,69.5,89.8,76.2,87.0,,69.0,0,0,40,66.7,135.6,5.3,2,0,0,0,4,0,0.0,354,9.8,79.3,29,29,14.9,2.35,0,2,6.9,75.9,22,2,4.3,30,75.0,1,13,,68.8,89.3,75.4,90.0,,57.6,0,0,30,50.0,144.3,3.3,1,0,0,0,3,0,0.0,310,10.7,44.4,9,9,12.1,2.5,0,1,10.0,44.4,4,1,0.0,10,25.0,0,2,,65.8,76.0,70.7,67.7,,69.0,0,0,12,100.0,97.0,10.0,1,0,0,0,1,0,0.0,45,5.0,0,100.0,2,2,-5.5,1.7,0,0,0.0,100.0,2,0,0.0,2,5.0,0,0,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,1,0.5,-5.69
