player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jaylen Raynor,172203,QB,ARK STATE,1,-1.9,0,60,113,64.1,39,41,10.3,3.13,0,2,4.5,58.5,24,14,4.0,53,88.3,1,16,,40.8,61.6,77.0,61.4,,59.2,0,1,57,50.0,67.8,13.2,7,5,0,2,0,2,3.5,267,6.5,67.5,40,42,8.7,2.97,0,2,4.4,61.9,26,12,3.7,53,88.3,1,16,,40.8,63.7,77.0,63.6,,59.2,0,1,57,41.7,70.7,9.4,5,5,0,2,0,2,3.5,272,6.5,60.0,5,5,7.0,3.0,0,0,0.0,60.0,3,2,0.0,7,11.7,0,0,,64.6,47.9,69.1,47.9,,,0,0,7,100.0,65.4,28.6,2,0,0,0,0,0,0.0,16,3.2,0,83.3,6,6,-3.5,1.79,0,0,0.0,83.3,5,0,0.0,7,11.7,0,0,,64.6,58.2,69.1,58.0,,,0,0,7,,81.3,0.0,0,0,0,0,0,0,0.0,21,3.5,-3.28
Walker Eget,146170,QB,S JOSE ST,1,-25.3,0,60,285,65.4,52,54,12.0,2.6,1,5,8.5,59.3,32,11,5.9,56,93.3,2,21,,70.6,79.8,77.2,78.8,,62.1,1,0,61,0.0,105.2,0.0,0,2,0,0,3,1,1.6,457,8.5,71.4,42,42,11.2,2.57,0,4,8.5,69.0,29,9,3.3,43,71.7,1,17,,69.9,86.1,76.4,86.4,,56.7,0,0,48,0.0,106.3,0.0,0,1,0,0,1,0,0.0,391,9.3,57.1,14,16,9.6,2.38,1,1,6.3,43.8,7,2,12.5,17,28.3,1,6,,66.7,56.2,71.8,52.4,,64.3,1,0,17,0.0,102.3,0.0,0,1,0,0,2,1,5.9,93,5.8,0,100.0,4,4,-4.0,1.38,0,0,0.0,100.0,4,0,0.0,4,6.7,0,2,,63.3,65.0,67.4,64.7,,,0,0,4,,94.8,0.0,0,0,0,0,0,0,0.0,27,6.8,-3.5
Miller Moss,70727,QB,LOUISVILLE,1,-5.56,0,53,210,74.4,43,46,8.7,2.69,2,2,4.2,65.2,30,16,6.3,48,90.6,2,17,,70.8,64.3,29.7,61.7,,71.8,0,1,50,12.5,98.9,4.2,2,0,0,1,3,2,4.0,329,7.2,76.7,30,33,6.0,2.31,1,1,2.9,66.7,22,8,4.3,33,62.3,1,10,,70.0,50.7,23.7,46.7,,71.8,0,1,34,0.0,73.2,0.0,0,0,0,2,0,3,8.8,223,6.8,70.6,17,18,10.9,3.06,1,1,5.3,61.1,11,9,8.3,20,37.7,1,7,,67.2,72.3,72.5,71.7,,,0,0,21,22.2,119.4,10.0,2,0,0,0,3,0,0.0,116,6.4,0,75.0,4,5,-3.0,1.64,0,0,0.0,60.0,3,1,0.0,5,9.4,0,0,,63.8,30.9,68.1,31.2,,,0,0,5,0.0,64.6,0.0,0,0,0,1,0,1,20.0,10,2.0,-0.32
Noah Fifita,158722,QB,ARIZONA,1,-8.42,0,51,109,77.3,44,47,10.0,2.99,1,1,2.1,66.0,31,10,8.8,50,98.0,3,13,,70.8,69.9,76.9,65.2,,72.8,0,2,50,10.0,75.7,2.0,1,2,0,2,2,2,4.0,250,5.3,80.6,36,38,9.7,2.79,1,1,2.6,68.4,26,7,10.3,40,78.4,3,13,,70.3,81.6,76.3,75.8,,77.1,0,1,40,14.3,89.7,2.5,1,1,0,1,2,1,2.5,219,5.8,66.7,9,10,9.8,3.64,0,0,0.0,60.0,6,3,0.0,11,21.6,0,1,,65.6,30.9,70.4,32.3,,57.3,0,1,11,0.0,26.7,0.0,0,1,0,1,0,1,9.1,34,3.4,0,100.0,1,1,-1.0,1.9,0,0,0.0,100.0,1,0,0.0,1,2.0,0,1,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-2.36
Micah Alejado,184162,QB,HAWAII,1,2.5,0,51,180,85.3,34,37,12.3,2.55,2,3,7.7,67.6,25,7,13.8,40,78.4,4,18,,72.2,89.6,76.9,92.2,,49.6,0,0,42,0.0,121.8,0.0,0,3,0,1,3,0,0.0,323,8.7,86.5,37,40,10.3,2.5,1,3,7.3,72.5,29,7,9.4,43,84.3,3,21,,72.3,88.3,77.0,91.8,,49.6,0,0,44,0.0,131.0,0.0,0,3,0,2,3,0,0.0,418,10.5,100.0,7,8,1.3,1.51,1,0,0.0,75.0,6,0,14.3,8,15.7,1,1,,65.1,70.8,69.8,70.5,,,0,0,9,,84.9,0.0,0,0,0,0,0,0,0.0,39,4.9,0,100.0,10,11,-2.7,1.59,0,0,0.0,90.9,10,0,0.0,11,21.6,0,4,,65.6,66.4,70.4,66.0,,,0,0,11,,117.4,0.0,0,0,0,1,0,0,0.0,134,12.2,-5.57
Brendan Sorsby,156398,QB,CINCINNATI,1,0.42,0,50,138,72.5,40,45,10.8,2.8,0,1,2.1,64.4,29,22,0.0,50,100.0,0,19,,72.5,85.4,77.8,81.6,,71.8,1,0,54,4.5,106.5,2.0,1,4,1,3,2,1,1.9,388,8.6,69.2,26,28,10.3,2.73,0,1,3.4,64.3,18,13,0.0,32,64.0,0,12,,72.0,84.8,76.7,82.2,,69.8,0,0,33,0.0,103.0,0.0,0,4,1,1,1,1,3.0,238,8.5,78.6,14,17,11.6,2.93,0,0,0.0,64.7,11,9,0.0,18,36.0,0,7,,67.4,75.2,72.7,72.2,,64.3,1,0,22,11.1,112.4,5.6,1,0,0,2,1,0,0.0,150,8.8,0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,60.3,60.8,63.6,60.6,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,0.32
Logan Fife,128176,QB,NEW MEX ST,1,-13.81,0,50,242,63.6,33,36,10.9,2.68,3,3,7.7,52.8,19,15,9.5,49,98.0,2,11,,71.0,60.9,77.0,58.3,,64.3,0,1,54,60.0,64.5,18.4,9,4,0,0,0,3,5.7,259,7.2,62.1,29,30,11.0,2.82,1,2,6.1,56.7,17,10,5.6,39,78.0,1,9,,70.5,59.1,76.4,54.9,,67.0,0,1,43,60.0,66.4,15.4,6,3,0,0,0,3,7.0,223,7.4,80.0,5,7,7.6,2.07,2,1,14.3,42.9,3,5,25.0,11,22.0,1,2,,65.8,62.3,70.7,65.3,,57.3,0,0,12,60.0,56.8,27.3,3,1,0,0,0,0,0.0,32,4.6,0,100.0,1,1,-4.0,1.2,0,0,0.0,100.0,1,0,0.0,1,2.0,0,0,,60.3,56.9,63.6,57.7,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-4.0,-2.86
Sam Leavitt,175465,QB,ARIZONA ST,1,-11.54,0,49,110,70.6,34,35,8.6,3.25,0,4,10.3,65.7,23,15,4.2,45,91.8,1,17,,41.6,69.2,77.8,63.1,,71.1,0,0,49,26.7,109.6,8.9,4,6,0,1,2,3,6.1,283,8.1,73.1,26,26,7.9,2.78,0,3,10.0,73.1,19,10,0.0,34,69.4,0,13,,36.4,74.8,77.3,65.7,,77.0,0,0,38,40.0,125.3,11.8,4,4,0,0,2,2,5.3,229,8.8,75.0,12,13,5.8,3.79,0,1,7.7,61.5,8,6,11.1,15,30.6,1,4,,66.4,53.3,71.4,58.0,,52.7,0,0,15,0.0,73.2,0.0,0,2,0,1,0,1,6.7,62,4.8,0,100.0,4,4,-4.3,1.3,0,0,0.0,100.0,4,1,0.0,4,8.2,0,0,,63.3,65.0,67.4,64.8,,,0,0,4,0.0,79.2,0.0,0,0,0,0,0,0,0.0,8,2.0,-4.04
Caden Veltkamp,156642,QB,FAU,1,7.21,0,49,165,72.2,36,39,10.4,2.72,0,2,5.0,59.0,23,7,11.5,39,79.6,3,9,,41.6,78.0,76.9,79.9,,57.8,0,0,40,0.0,77.9,0.0,0,0,0,3,0,0,0.0,250,6.4,66.7,36,37,7.9,2.41,0,1,2.7,59.5,22,6,8.3,37,75.5,2,10,,40.3,71.8,76.7,73.2,,57.8,0,0,37,0.0,75.4,0.0,0,0,0,1,0,0,0.0,211,5.7,90.0,10,12,5.9,2.88,0,1,7.7,66.7,8,1,11.1,12,24.5,1,3,,66.0,78.2,71.0,77.6,,,0,0,13,0.0,92.0,0.0,0,0,0,2,0,0,0.0,99,8.3,0,70.0,10,10,-3.2,1.75,0,0,0.0,70.0,7,0,0.0,10,20.4,0,4,,65.4,58.2,70.1,58.0,,,0,0,10,,85.4,0.0,0,0,0,0,0,0,0.0,60,6.0,2.55
Ben Gulbranson,131734,QB,STANFORD,1,37.84,0,47,300,78.6,42,43,10.5,2.63,0,2,4.4,67.4,29,12,12.1,47,100.0,4,18,,37.4,82.5,77.4,81.6,,,0,0,49,33.3,116.8,8.5,4,0,0,1,2,2,4.1,444,10.3,75.0,36,37,10.6,2.54,0,2,5.0,62.2,23,10,14.8,40,85.1,4,14,,34.0,74.1,77.1,73.2,,,0,0,43,30.0,102.4,7.5,3,0,0,1,1,2,4.7,351,9.5,100.0,6,6,9.8,3.17,0,0,0.0,100.0,6,2,0.0,7,14.9,0,4,,64.6,90.9,69.1,90.6,,,0,0,7,50.0,158.3,14.3,1,0,0,0,1,0,0.0,93,15.5,0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,60.3,55.5,63.6,56.5,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,6.01
