player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Cam Ward,133244,QB,WASH STATE,1,-10.32,0,65,341,57.5,40,46,10.8,3.49,0,0,0.0,39.1,18,24,21.7,57,87.7,5,13,,24.9,48.1,76.8,46.6,,61.9,0,1,58,29.2,47.3,12.3,7,4,0,6,0,2,3.4,239,5.2,66.7,36,41,8.0,3.36,0,0,0.0,48.8,20,21,16.7,52,80.0,4,14,,23.9,48.0,76.5,46.2,,61.9,0,1,53,33.3,60.9,13.5,7,4,0,5,0,2,3.8,279,6.8,54.5,11,13,12.1,2.81,1,0,0.0,38.5,5,3,16.7,13,20.0,1,4,,66.0,59.4,71.0,59.2,,,0,0,13,0.0,80.9,0.0,0,0,0,1,1,0,0.0,66,5.1,0,100.0,7,8,-1.4,1.55,1,0,0.0,87.5,7,0,0.0,8,12.3,0,5,,64.9,64.7,69.5,64.5,,,0,0,8,,158.3,0.0,0,0,0,0,1,0,0.0,106,13.3,-1.72
Kyle Vantrease,55029,QB,GA SOUTHRN,1,17.08,0,63,174,59.1,44,48,13.2,2.28,0,4,8.2,52.1,25,13,3.8,48,76.2,1,21,,39.2,63.1,76.8,67.8,,39.4,0,1,50,0.0,106.0,0.0,0,0,0,4,4,5,10.0,477,9.9,62.2,45,48,8.6,1.98,0,2,4.1,56.3,27,10,3.6,48,76.2,1,18,,39.2,56.1,76.8,61.0,,39.4,0,1,50,0.0,83.9,0.0,0,0,0,3,2,5,10.0,342,7.1,78.6,14,15,10.6,2.37,0,2,13.3,73.3,11,5,0.0,15,23.8,0,7,,66.4,83.5,71.4,82.8,,,0,0,15,0.0,154.9,0.0,0,0,0,1,2,0,0.0,236,15.7,0,86.7,15,15,-3.0,1.39,0,0,0.0,86.7,13,2,0.0,15,23.8,0,4,,66.4,65.6,71.4,65.3,,,0,0,15,0.0,94.7,0.0,0,0,0,0,0,0,0.0,101,6.7,8.6
Bryce Young,123943,QB,ALABAMA,1,18.12,0,57,103,82.1,39,45,11.8,3.14,0,2,4.1,62.2,28,22,12.5,49,86.0,4,21,,39.4,87.5,2.9,90.9,,50.0,4,0,53,4.5,108.2,2.0,1,3,0,2,2,2,3.8,426,9.5,85.0,40,46,9.7,2.92,0,1,2.0,65.2,30,22,11.8,50,87.7,4,20,,39.8,86.6,3.3,90.3,,52.4,4,0,54,4.5,107.4,2.0,1,2,0,2,2,2,3.7,403,8.8,83.3,6,6,8.2,2.56,0,1,16.7,83.3,5,0,0.0,7,12.3,0,2,,64.6,70.2,69.1,74.7,,57.3,0,0,7,,102.8,0.0,0,1,0,0,0,0,0.0,52,8.7,0,100.0,7,7,-3.7,1.21,0,0,0.0,100.0,7,0,0.0,8,14.0,0,1,,64.9,64.9,69.5,64.6,,,0,0,8,,83.9,0.0,0,0,0,0,0,0,0.0,29,4.1,-0.09
Aidan O'Connell,60516,QB,PURDUE,1,-10.36,0,56,273,83.7,49,52,7.9,2.64,1,3,5.7,63.5,33,13,19.5,54,96.4,8,19,,71.0,90.9,78.4,90.4,,65.4,0,1,55,7.7,102.0,1.9,1,1,0,2,4,1,1.8,367,7.1,89.5,38,40,6.7,2.46,0,2,4.8,67.5,27,11,20.6,42,75.0,7,17,,70.5,85.6,77.9,83.9,,65.4,0,1,44,9.1,112.3,2.4,1,1,0,2,4,1,2.3,298,7.5,69.2,13,14,9.4,3.06,1,1,7.1,57.1,8,2,11.1,14,25.0,1,4,,66.2,89.6,71.2,88.7,,,0,0,14,0.0,77.4,0.0,0,0,0,0,0,0,0.0,93,6.6,0,100.0,2,2,-4.0,1.95,0,0,0.0,100.0,2,0,0.0,2,3.6,0,2,,62.7,57.0,66.6,57.0,,,0,0,3,,116.7,0.0,0,0,0,0,0,0,0.0,24,12.0,-0.81
Jack Plummer,83543,QB,CAL,1,22.73,0,54,130,60.5,43,46,11.5,2.54,1,2,4.1,50.0,23,17,11.5,48,88.9,3,13,,70.5,62.4,77.0,61.8,,59.7,1,1,51,11.8,65.4,4.2,2,0,0,1,1,3,5.9,259,5.6,63.4,41,44,10.0,2.35,1,2,4.3,52.3,23,15,11.5,45,83.3,3,12,,70.3,63.4,76.8,62.9,,59.7,1,1,47,6.7,64.8,2.2,1,0,0,1,1,2,4.3,222,5.0,75.0,8,8,8.8,2.67,0,0,0.0,75.0,6,3,0.0,9,16.7,0,1,,65.4,61.0,70.1,60.8,,,0,0,10,33.3,85.4,11.1,1,0,0,0,0,1,10.0,40,5.0,0,100.0,6,6,-2.7,1.33,0,0,0.0,100.0,6,1,0.0,6,11.1,0,0,,64.2,66.3,68.6,66.0,,,0,0,6,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,0.5,-0.05
Todd Centeio,60552,QB,JAMES MAD,1,8.4,0,53,197,61.0,41,42,15.9,2.6,1,6,14.3,59.5,25,14,0.0,47,88.7,0,18,,72.1,90.4,77.7,86.3,,76.2,0,2,48,21.4,92.8,6.4,3,2,0,0,2,3,6.3,454,10.8,55.9,34,34,14.8,2.54,0,5,14.7,55.9,19,13,0.0,38,71.7,0,12,,71.8,83.0,77.2,76.1,,76.2,0,3,39,15.4,69.6,5.3,2,2,0,0,2,3,7.7,311,9.1,76.9,13,14,10.4,2.39,1,1,7.1,64.3,9,3,10.0,15,28.3,1,6,,66.4,91.1,71.4,90.8,,,0,0,15,33.3,102.4,6.7,1,0,0,0,0,0,0.0,157,11.2,0,66.7,6,6,-2.0,1.68,0,0,0.0,50.0,3,2,25.0,6,11.3,1,0,,64.2,66.3,68.6,66.0,,,0,1,6,0.0,16.7,0.0,0,0,0,0,0,0,0.0,14,2.3,2.06
Chevan Cordeiro,75886,QB,S JOSE ST,1,0.0,0,53,285,58.8,34,39,14.9,2.85,2,3,7.5,43.6,17,14,15.0,48,90.6,3,12,,70.1,73.6,76.5,74.3,,59.0,1,1,50,35.7,66.0,10.4,5,4,0,2,1,0,0.0,278,7.1,63.3,30,34,12.5,2.79,2,3,8.6,50.0,17,11,10.5,43,81.1,2,9,,69.8,69.4,76.2,70.1,,59.0,1,0,45,45.5,82.2,11.6,5,4,0,1,1,0,0.0,234,6.9,66.7,9,10,12.6,2.74,0,0,0.0,50.0,5,3,16.7,10,18.9,1,3,,65.4,78.6,70.1,78.0,,,0,1,10,0.0,30.4,0.0,0,0,0,1,0,0,0.0,63,6.3,0,100.0,5,5,-4.0,2.14,0,0,0.0,100.0,5,0,0.0,5,9.4,0,0,,63.8,65.7,68.1,65.5,,,0,0,5,,82.5,0.0,0,0,0,0,0,0,0.0,19,3.8,-0.58
Drake Maye,143969,QB,N CAROLINA,1,-5.75,0,52,245,79.4,34,35,13.4,3.18,0,6,17.1,71.4,25,20,7.4,48,92.3,2,21,,25.3,87.5,0.0,85.4,,74.8,0,0,49,25.0,132.8,10.4,5,8,1,0,3,2,4.1,358,10.2,85.2,27,29,9.1,2.8,0,4,13.8,72.4,21,13,8.7,38,73.1,2,16,,71.4,90.5,0.0,90.2,,75.5,0,0,39,15.4,122.6,5.3,2,6,1,1,2,0,0.0,259,8.9,66.7,9,9,21.8,3.69,0,2,22.2,66.7,6,8,0.0,14,26.9,0,6,,9.9,61.0,71.2,59.5,,61.7,0,0,14,37.5,146.8,21.4,3,2,0,0,1,2,14.3,117,13.0,0,100.0,2,3,-6.0,1.43,0,0,0.0,66.7,2,1,0.0,4,7.7,0,1,,63.3,58.0,67.4,57.9,,,0,0,4,0.0,82.6,0.0,0,0,0,1,0,0,0.0,18,6.0,4.07
Chase Cunningham,78533,QB,MIDDLE TN,1,-12.79,0,52,224,64.5,31,37,7.9,2.95,0,1,2.5,54.1,20,24,0.0,40,76.9,0,9,,41.2,48.9,76.9,48.0,,57.1,0,1,44,4.2,64.6,2.5,1,2,0,6,1,3,6.8,175,4.7,75.7,37,43,4.7,2.47,0,1,2.2,62.8,27,22,3.6,46,88.5,1,10,66.7,71.9,56.0,77.2,54.9,61.7,59.1,0,1,48,4.5,71.4,2.2,1,2,0,6,1,2,4.2,195,4.5,60.0,5,6,10.0,3.12,0,0,0.0,50.0,3,2,0.0,6,11.5,0,2,,16.1,43.4,69.5,46.1,,57.0,0,0,8,0.0,62.5,0.0,0,0,0,1,0,1,12.5,27,4.5,0,100.0,11,12,-2.1,1.19,0,0,0.0,83.3,10,0,9.1,12,23.1,1,3,66.7,66.3,66.4,71.0,66.2,61.7,,0,0,12,,83.0,0.0,0,0,0,1,0,0,0.0,47,3.9,-0.03
Austin Reed,111760,QB,W KENTUCKY,1,17.1,0,52,346,67.7,31,34,9.9,2.42,2,2,5.9,55.9,19,8,9.5,36,69.2,2,14,,40.8,58.5,24.6,67.0,,50.0,0,1,36,0.0,83.0,0.0,0,2,0,1,2,1,2.8,220,6.5,69.0,29,32,7.0,2.22,2,2,6.3,59.4,19,6,5.0,34,65.4,1,11,,39.9,58.9,23.7,68.3,,50.0,0,0,34,0.0,76.3,0.0,0,2,0,1,0,0,0.0,190,5.9,87.5,16,17,4.4,1.67,1,0,0.0,76.5,13,2,7.1,18,34.6,1,5,,66.8,64.3,72.0,63.9,,,0,1,18,0.0,102.1,0.0,0,0,0,0,2,1,5.6,88,5.2,0,92.9,14,15,-2.5,1.14,1,0,0.0,86.7,13,0,0.0,16,30.8,0,2,,66.5,66.4,71.6,66.0,,,0,0,16,,82.8,0.0,0,0,0,0,0,0,0.0,58,3.9,-0.76
