player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Tanner Mordecai,77656,QB,SMU,1,-53.64,0,61,287,63.6,44,49,11.2,3.01,0,5,9.4,51.0,25,11,10.7,56,91.8,3,19,,43.2,70.3,78.2,75.0,,45.7,0,2,60,27.3,71.2,5.4,3,4,0,5,2,1,1.7,353,7.2,73.2,41,44,8.2,2.91,0,4,8.5,63.6,28,7,6.7,50,82.0,2,19,,40.5,74.9,77.9,80.7,,45.7,0,2,53,28.6,85.6,4.0,2,4,0,3,2,1,1.9,362,8.2,25.0,8,10,16.4,2.82,0,1,9.1,10.0,1,5,50.0,11,18.0,1,1,,65.8,48.8,70.7,48.9,,,0,0,12,20.0,72.9,9.1,1,0,0,2,1,0,0.0,7,0.7,0,80.0,5,5,-5.0,1.58,0,0,0.0,80.0,4,1,0.0,5,8.2,0,1,,63.8,58.9,68.1,58.8,,,0,0,5,0.0,119.6,0.0,0,0,0,0,1,0,0.0,16,3.2,-7.53
Connor Bazelak,99135,QB,INDIANA,1,1.65,0,59,190,63.8,47,49,10.7,2.46,0,2,3.8,55.1,27,16,10.0,52,88.1,3,16,,71.4,66.4,77.8,65.0,,62.2,0,0,56,18.8,89.8,5.8,3,0,0,2,2,1,1.8,332,6.8,68.6,35,37,9.6,2.28,0,2,5.0,59.5,22,14,8.3,40,67.8,2,9,,70.8,70.7,77.2,69.5,,62.2,0,0,43,14.3,73.5,5.0,2,0,0,2,0,0,0.0,194,5.2,66.7,18,18,8.6,2.29,0,0,0.0,61.1,11,2,8.3,19,32.2,1,8,,67.2,51.3,72.5,51.4,,,0,0,21,50.0,129.4,5.3,1,0,0,0,2,1,4.8,170,9.4,0,100.0,6,6,-1.8,0.99,0,0,0.0,100.0,6,0,0.0,7,11.9,0,1,,64.6,49.1,69.5,49.0,,,0,0,8,,88.9,0.0,0,0,0,0,0,0,0.0,32,5.3,4.2
Cole Snyder,97617,QB,BUFFALO,1,7.86,0,57,126,62.8,43,45,10.1,2.45,1,1,2.2,57.8,26,19,3.7,54,94.7,1,18,,70.9,50.3,77.9,53.4,54.3,49.0,0,2,55,31.6,69.7,11.1,6,3,0,1,2,4,7.3,250,5.6,65.4,26,28,7.8,2.52,1,0,0.0,57.1,16,15,5.9,35,61.4,1,13,,70.1,52.9,76.9,55.6,,50.7,0,0,36,33.3,86.9,14.3,5,2,0,1,1,2,5.6,170,6.1,65.0,20,20,11.2,2.18,0,1,5.0,65.0,13,4,0.0,22,38.6,0,6,,67.2,52.0,72.8,54.4,54.3,57.3,0,2,22,25.0,52.9,4.5,1,1,0,0,1,2,9.1,94,4.7,0,100.0,3,3,-3.3,1.3,0,0,0.0,100.0,3,0,0.0,3,5.3,0,1,,62.7,64.1,66.6,63.9,,,0,0,3,,86.1,0.0,0,0,0,0,0,0,0.0,14,4.7,-1.37
Aidan O'Connell,60516,QB,PURDUE,1,-4.07,0,57,273,72.7,44,48,12.0,2.67,0,3,6.0,66.7,32,15,0.0,49,86.0,0,17,,69.8,71.7,77.1,72.1,60.0,57.3,1,1,52,0.0,103.6,0.0,0,1,0,3,3,1,1.9,389,8.1,74.4,39,41,10.5,2.33,0,3,7.1,70.7,29,9,0.0,42,73.7,0,12,,69.2,76.3,76.6,76.9,60.0,57.3,0,0,43,0.0,117.5,0.0,0,1,0,2,3,0,0.0,316,7.7,83.3,12,15,8.5,2.93,0,0,0.0,66.7,10,6,0.0,15,26.3,0,6,,66.7,57.0,71.8,56.8,,,1,1,17,0.0,59.9,0.0,0,0,0,2,0,1,5.9,108,7.2,0,100.0,7,8,-2.1,1.39,0,0,0.0,87.5,7,0,0.0,8,14.0,0,1,,64.9,64.8,69.5,64.6,,,0,0,8,,84.9,0.0,0,0,0,1,0,0,0.0,35,4.4,-0.51
DJ Irons,145585,QB,AKRON,1,29.9,0,54,102,84.6,26,33,11.4,3.15,0,1,2.7,57.6,19,17,13.6,41,75.9,3,13,,69.8,70.5,21.0,74.3,,55.7,1,0,45,23.5,75.8,9.8,4,4,1,5,0,1,2.2,204,6.2,88.9,27,34,7.3,2.81,0,1,2.6,61.8,21,15,12.5,39,72.2,3,8,,69.7,67.2,20.0,72.8,,50.7,1,0,43,13.3,70.7,5.1,2,3,1,5,0,1,2.3,140,4.1,91.7,12,12,4.0,2.63,0,0,0.0,91.7,11,4,0.0,15,27.8,0,8,,66.4,75.8,71.4,72.1,,64.1,0,0,15,50.0,101.7,13.3,2,1,0,0,0,0,0.0,101,8.4,0,100.0,13,13,-3.8,1.55,0,0,0.0,100.0,13,2,0.0,13,24.1,0,3,,66.0,68.7,71.0,68.4,,,0,0,13,0.0,79.2,0.0,0,0,0,0,0,0,0.0,37,2.8,4.3
Kyle Vantrease,55029,QB,GA SOUTHRN,1,11.81,0,54,174,35.1,37,38,14.1,2.73,1,0,0.0,34.2,13,12,0.0,42,77.8,0,9,,69.2,36.5,77.0,36.3,,54.2,0,3,43,0.0,10.2,0.0,0,4,0,0,0,4,9.3,113,3.0,45.2,31,32,10.2,2.49,1,0,0.0,43.8,14,10,0.0,36,66.7,0,11,,68.8,47.9,76.7,48.4,,54.2,0,2,37,0.0,38.9,0.0,0,4,0,0,1,2,5.4,123,3.8,58.8,17,18,10.2,2.48,0,0,0.0,55.6,10,3,0.0,18,33.3,0,4,,66.8,42.0,72.0,42.1,,,0,1,18,0.0,44.0,0.0,0,0,0,1,0,2,11.1,81,4.5,0,100.0,11,12,-3.2,1.64,0,0,0.0,91.7,11,1,0.0,12,22.2,0,6,,65.8,76.1,70.7,75.7,,,0,0,12,0.0,126.0,0.0,0,0,0,1,1,0,0.0,91,7.6,0.66
Matt McDonald,60350,QB,BOWL GREEN,1,26.92,0,54,122,67.5,40,43,10.8,2.94,1,1,2.3,58.1,25,21,7.4,51,94.4,2,14,,70.9,64.0,76.8,63.4,,60.8,1,0,53,9.5,108.2,3.9,2,5,0,1,4,0,0.0,275,6.4,64.9,37,39,10.9,2.82,1,1,2.5,56.4,22,18,8.3,47,87.0,2,13,,70.8,60.7,76.7,60.4,54.3,60.8,1,0,49,11.1,91.6,4.3,2,5,0,0,2,0,0.0,238,6.1,100.0,5,6,3.4,3.21,0,0,0.0,83.3,5,3,0.0,7,13.0,0,2,,64.2,73.3,69.1,72.9,,,0,0,7,0.0,136.8,0.0,0,0,0,1,2,0,0.0,44,7.3,0,100.0,2,2,-4.5,1.77,0,0,0.0,100.0,2,0,0.0,3,5.6,0,1,,61.8,56.4,67.4,60.0,54.3,,0,0,3,,81.3,0.0,0,0,0,0,0,0,0.0,7,3.5,1.23
Jayden Daniels,97993,QB,LSU,1,-66.67,0,50,211,61.3,31,31,9.6,3.06,0,1,3.2,58.1,18,11,5.3,44,88.0,1,14,,39.2,56.2,77.0,55.3,,58.8,0,0,44,27.3,84.6,6.8,3,10,0,0,1,0,0.0,174,5.6,69.7,33,33,6.3,2.87,0,1,3.0,66.7,22,9,4.3,45,90.0,1,16,,39.7,61.4,77.1,61.8,,58.8,0,0,45,22.2,94.3,4.4,2,10,0,0,1,0,0.0,210,6.4,25.0,4,4,18.0,2.9,0,0,0.0,0.0,0,2,100.0,5,10.0,1,0,,63.8,33.4,68.1,33.9,,,0,0,5,50.0,39.6,20.0,1,0,0,0,0,0,0.0,0,0.0,0,83.3,6,6,-2.7,1.47,0,0,0.0,66.7,4,0,20.0,6,12.0,1,2,,64.2,54.0,68.6,53.9,,,0,0,6,,82.6,0.0,0,0,0,0,0,0,0.0,36,6.0,-6.36
Sam Hartman,77618,QB,WAKE,1,-5.98,0,50,339,65.0,40,41,14.2,3.03,1,3,7.1,56.1,23,10,11.5,47,94.0,3,14,,71.7,70.8,77.1,71.0,,59.9,0,2,48,30.0,84.3,6.4,3,3,0,0,3,2,4.2,309,7.5,68.0,25,26,12.1,3.08,1,0,0.0,61.5,16,5,5.9,28,56.0,1,9,,71.0,74.9,75.9,73.1,,65.2,0,0,28,20.0,116.8,3.6,1,1,0,0,3,0,0.0,156,6.0,66.7,18,18,14.3,2.76,0,3,15.8,55.6,10,5,16.7,22,44.0,2,5,,67.5,61.5,72.8,64.7,,52.9,0,2,23,40.0,47.9,9.1,2,2,0,0,0,2,8.7,169,9.4,0,100.0,3,3,-2.7,1.47,0,0,0.0,100.0,3,0,0.0,3,6.0,0,0,,62.7,64.1,66.6,63.9,,,0,0,3,,88.9,0.0,0,0,0,0,0,0,0.0,16,5.3,3.39
Will Rogers,124184,QB,MISS STATE,1,3.24,0,49,227,67.7,31,33,7.5,2.46,0,0,0.0,51.5,17,12,19.0,39,79.6,4,8,,68.9,61.0,76.0,58.5,,64.0,0,1,39,33.3,63.4,10.3,4,1,0,2,1,1,2.6,166,5.0,74.3,35,37,6.3,2.23,0,0,0.0,56.8,21,11,19.2,43,87.8,5,8,,69.1,57.1,76.3,56.5,,,0,1,43,36.4,69.0,9.3,4,0,0,2,1,1,2.3,194,5.2,80.0,5,5,2.4,2.79,0,0,0.0,60.0,3,1,25.0,6,12.2,1,2,,64.2,76.4,68.6,70.8,,64.0,0,0,6,0.0,68.8,0.0,0,1,0,0,0,0,0.0,20,4.0,0,100.0,9,9,-0.1,1.64,0,0,0.0,77.8,7,0,22.2,10,20.4,2,2,,65.4,61.9,70.1,61.6,,,0,0,10,,88.9,0.0,0,0,0,0,0,0,0.0,48,5.3,-1.24
