player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Spencer Petras,82136,QB,UTAH ST,1,-9.53,0,64,329,77.6,49,54,9.3,3.08,0,0,0.0,68.5,37,13,2.6,58,90.6,1,23,,42.8,71.0,77.8,72.4,,54.1,1,3,59,15.4,82.0,3.4,2,2,0,4,2,3,5.1,436,8.1,83.9,31,34,7.3,2.89,0,0,0.0,73.5,25,10,3.8,38,59.4,1,15,,33.2,67.5,76.8,68.3,,56.9,0,1,39,30.0,102.6,7.9,3,1,0,3,2,2,5.1,260,7.6,73.9,23,25,9.9,3.05,0,0,0.0,64.0,16,4,5.9,26,40.6,1,10,,67.8,71.4,73.3,72.7,,57.0,1,2,26,0.0,68.9,0.0,0,1,0,1,1,1,3.8,201,8.0,0,100.0,5,5,-0.6,1.72,0,0,0.0,80.0,4,1,20.0,6,9.4,1,2,,64.2,63.5,68.6,63.2,,,0,0,6,100.0,127.1,16.7,1,0,0,0,1,0,0.0,25,5.0,0.39
Billy Edwards Jr.,144185,QB,MARYLAND,1,15.5,0,58,215,61.9,42,46,12.1,2.35,2,3,6.1,47.8,22,16,15.4,52,89.7,4,15,,72.5,61.9,77.5,60.1,,64.3,1,1,55,18.8,57.5,5.8,3,3,1,0,0,2,3.6,272,5.9,66.7,39,43,10.7,2.14,2,3,6.5,51.2,22,15,15.4,47,81.0,4,12,,72.4,67.3,77.3,63.9,,69.0,1,1,50,20.0,56.7,6.4,3,1,1,0,0,2,4.0,224,5.2,66.7,9,9,7.7,2.71,0,0,0.0,66.7,6,1,0.0,11,19.0,0,5,,65.6,47.0,70.4,51.7,,52.7,0,0,11,0.0,90.5,0.0,0,2,0,0,0,0,0.0,71,7.9,0,100.0,6,6,-3.3,1.37,0,0,0.0,100.0,6,0,0.0,6,10.3,0,2,,64.2,66.3,68.6,66.0,,,0,0,6,,82.6,0.0,0,0,0,0,0,0,0.0,23,3.8,2.68
Noah Fifita,158722,QB,ARIZONA,1,18.84,0,58,109,64.7,34,45,9.6,3.6,2,1,2.1,44.4,20,24,9.1,51,87.9,2,13,,40.9,52.3,77.5,49.5,,62.5,1,2,54,4.2,49.0,2.0,1,5,0,8,1,4,7.4,227,5.0,66.7,36,46,8.2,3.48,2,1,2.0,47.8,22,24,8.3,52,89.7,2,14,,41.3,55.1,77.5,52.6,,62.5,1,3,55,4.2,43.3,1.9,1,5,0,7,1,4,7.3,235,5.1,80.0,5,6,1.0,2.43,0,0,0.0,66.7,4,1,0.0,6,10.3,0,3,,64.2,53.0,68.6,52.9,,,0,0,6,0.0,85.4,0.0,0,0,0,1,0,0,0.0,40,6.7,0,85.7,7,7,-3.4,1.69,0,0,0.0,85.7,6,1,0.0,7,12.1,0,4,,64.6,66.8,69.1,66.5,,,0,1,7,0.0,55.7,0.0,0,0,0,0,0,0,0.0,48,6.9,1.56
Garrett Nussmeier,146757,QB,LSU,1,28.57,0,52,211,45.5,44,47,17.2,3.21,0,3,5.9,38.3,18,19,10.0,48,92.3,2,16,,70.2,70.1,77.4,68.3,,65.1,1,2,52,0.0,64.8,0.0,0,1,0,2,3,2,3.8,307,6.5,46.2,39,42,16.3,3.08,0,2,4.4,38.1,16,17,11.1,43,82.7,2,15,,69.8,70.2,77.1,68.2,,65.1,1,2,46,0.0,57.7,0.0,0,1,0,2,2,2,4.3,281,6.7,66.7,9,9,11.2,3.18,0,1,10.0,66.7,6,2,0.0,9,17.3,0,3,,65.4,65.7,70.1,65.3,,,0,0,10,0.0,120.6,0.0,0,0,0,0,1,0,0.0,56,6.2,0,100.0,4,4,-4.8,1.8,0,0,0.0,100.0,4,0,0.0,4,7.7,0,2,,63.3,65.0,67.4,64.8,,,0,0,4,,97.9,0.0,0,0,0,0,0,0,0.0,30,7.5,-0.47
Anthony Colandrea,170131,QB,VIRGINIA,1,15.71,0,51,335,58.3,36,39,8.1,2.89,0,1,2.4,51.3,20,21,4.8,44,86.3,1,12,,72.6,60.1,77.3,57.6,54.3,63.7,0,0,46,14.3,82.4,6.8,3,2,0,3,1,1,2.2,272,7.0,62.5,32,35,5.3,2.88,0,0,0.0,54.3,19,19,5.0,41,80.4,1,9,,72.5,60.9,77.0,55.7,,66.0,0,0,42,15.8,79.5,7.3,3,3,0,3,1,0,0.0,190,5.4,70.0,10,10,10.6,2.31,0,1,9.1,70.0,7,3,0.0,10,19.6,0,3,,65.6,65.3,70.7,66.8,54.3,,0,0,11,0.0,97.5,0.0,0,0,0,0,0,1,9.1,89,8.9,0,100.0,6,6,-2.5,1.97,0,0,0.0,100.0,6,1,0.0,7,13.7,0,0,,64.6,72.4,69.1,66.0,,64.1,0,0,7,0.0,79.2,0.0,0,1,0,0,0,0,0.0,7,1.2,3.47
Cole Snyder,97617,QB,E MICHIGAN,1,-25.71,0,51,160,79.4,34,38,10.6,2.82,2,1,2.5,63.2,24,18,11.1,47,92.2,3,15,,73.0,65.3,77.6,62.2,,64.6,1,1,49,16.7,67.1,6.4,3,6,0,1,0,2,4.1,213,5.6,83.9,31,35,8.5,2.83,2,0,0.0,68.6,24,16,7.7,44,86.3,2,14,,72.9,64.0,77.4,60.3,,64.6,1,1,46,18.8,70.3,6.8,3,6,0,1,0,2,4.3,193,5.5,66.7,6,7,13.3,2.2,0,1,14.3,42.9,3,2,25.0,7,13.7,1,1,,64.6,67.3,69.1,66.9,,,0,0,7,0.0,50.3,0.0,0,0,0,1,0,0,0.0,18,2.6,0,100.0,3,4,-5.3,1.83,0,0,0.0,75.0,3,0,0.0,4,7.8,0,0,,63.3,61.5,67.4,61.4,,,0,0,4,,77.1,0.0,0,0,0,1,0,0,0.0,-2,-0.5,-2.94
Jaxson Dart,146409,QB,OLE MISS,1,-7.06,0,51,226,64.7,34,39,16.7,2.96,1,2,5.1,53.8,21,21,4.5,48,94.1,1,10,,43.3,57.0,29.5,55.6,,62.8,3,1,49,28.6,73.2,12.5,6,3,0,1,1,4,8.2,266,6.8,71.4,21,25,14.0,2.99,1,0,0.0,60.0,15,15,0.0,33,64.7,0,9,,36.5,46.8,23.8,42.1,,62.8,2,0,34,33.3,94.4,15.2,5,3,0,1,1,3,8.8,174,7.0,62.5,16,17,16.8,2.62,0,2,11.8,52.9,9,6,10.0,18,35.3,1,2,,66.8,78.1,72.0,77.5,,,1,1,18,16.7,48.7,5.6,1,0,0,0,0,1,5.6,110,6.5,0,100.0,3,3,-1.0,1.23,0,0,0.0,100.0,3,0,0.0,3,5.9,0,1,,62.7,64.1,66.6,63.9,,,0,0,3,,91.7,0.0,0,0,0,0,0,0,0.0,18,6.0,-0.49
Owen McCown,157688,QB,UTSA,1,7.54,0,51,331,65.6,32,34,10.8,2.7,0,4,11.4,58.8,20,15,4.8,42,82.4,1,13,,70.1,76.5,77.3,75.6,,64.4,0,0,43,13.3,98.0,4.8,2,6,0,2,2,1,2.3,223,6.6,68.6,35,36,8.7,2.43,0,4,10.8,63.9,23,12,4.2,43,84.3,1,10,,70.1,78.8,77.4,79.8,,61.2,0,0,44,16.7,94.2,4.7,2,5,0,1,2,0,0.0,176,4.9,83.3,6,7,1.7,2.85,0,0,0.0,71.4,5,3,0.0,8,15.7,0,4,,64.9,59.3,69.5,52.6,,64.3,0,0,8,0.0,141.7,0.0,0,1,0,1,1,1,12.5,68,9.7,0,88.9,9,9,-3.2,1.53,0,0,0.0,88.9,8,0,0.0,9,17.6,0,1,,65.1,67.6,69.8,67.3,,,0,0,9,,116.2,0.0,0,0,0,0,1,0,0.0,21,2.3,4.82
Brayden Schager,146078,QB,HAWAII,1,10.78,0,50,180,61.3,31,33,11.5,3.13,1,2,5.6,54.5,18,22,5.3,46,92.0,1,12,,71.1,77.6,76.6,70.9,,74.8,0,0,50,36.4,84.3,17.4,8,5,0,1,1,1,2.0,211,6.4,62.5,32,34,11.1,3.1,1,2,5.4,55.9,19,23,5.0,47,94.0,1,13,,71.2,77.7,76.7,71.0,,74.8,0,0,51,34.8,90.7,17.0,8,5,0,1,1,1,2.0,263,7.7,66.7,3,3,-1.0,1.67,0,0,0.0,66.7,2,1,0.0,3,6.0,0,0,,62.7,64.1,66.6,63.9,,,0,0,3,0.0,70.1,0.0,0,0,0,0,0,0,0.0,1,0.3,0,75.0,4,4,-1.3,1.7,0,0,0.0,75.0,3,2,0.0,4,8.0,0,1,,63.3,65.0,67.4,64.8,,,0,0,4,0.0,116.7,0.0,0,0,0,0,0,0,0.0,53,13.3,-7.41
Carson Beck,124010,QB,GEORGIA,1,-17.14,0,49,173,81.3,32,34,14.0,3.03,0,5,14.3,64.7,22,6,15.4,35,71.4,4,19,,70.1,92.4,76.7,92.7,,57.4,1,2,36,0.0,105.9,0.0,0,1,0,1,3,2,5.6,367,10.8,88.9,27,28,6.4,2.5,0,2,6.9,82.1,23,2,4.2,28,57.1,1,15,,69.7,90.6,76.2,90.5,,60.8,0,2,29,0.0,72.9,0.0,0,0,0,1,0,1,3.4,242,8.6,84.2,19,20,12.8,2.54,0,3,15.0,65.0,13,4,18.8,21,42.9,3,7,,67.2,87.8,72.8,89.9,,57.3,1,0,21,0.0,141.0,0.0,0,1,0,0,3,1,4.8,217,10.9,0,100.0,14,14,-2.3,1.23,0,0,0.0,100.0,14,0,0.0,14,28.6,0,3,,66.2,69.2,71.2,68.8,,,0,0,14,,94.0,0.0,0,0,0,0,0,0,0.0,92,6.6,2.21
