player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Will Rogers,124184,QB,MISS STATE,1,32.79,0,68,227,80.0,45,52,6.4,2.42,3,0,0.0,65.4,34,12,5.6,58,85.3,2,15,,42.4,58.3,77.1,56.5,,64.9,0,1,61,41.7,93.3,8.6,5,1,3,1,3,3,4.9,318,6.1,81.5,54,61,5.0,2.3,3,0,0.0,67.2,41,13,6.8,67,98.5,3,16,,45.6,60.2,77.6,58.5,,64.9,0,1,71,38.5,91.8,7.5,5,1,3,1,3,3,4.2,353,5.8,100.0,1,1,1.0,1.6,0,0,0.0,100.0,1,0,0.0,1,1.5,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,0,90.0,10,10,-1.8,1.54,0,0,0.0,80.0,8,1,11.1,10,14.7,1,1,,65.6,68.3,70.4,67.9,,,0,0,11,0.0,82.9,0.0,0,0,0,0,0,0,0.0,39,3.9,-1.79
Clayton Tune,77652,QB,HOUSTON,1,-23.17,0,60,182,75.6,45,47,15.1,3.48,0,3,6.1,66.0,31,12,8.8,53,88.3,3,28,,72.0,76.2,76.8,67.2,,80.2,0,3,56,16.7,110.6,3.8,2,4,0,2,7,3,5.4,458,9.7,82.5,40,41,11.1,3.42,0,2,4.8,73.2,30,10,9.1,48,80.0,3,25,,71.8,78.9,76.4,69.2,,80.2,0,3,50,20.0,110.7,4.2,2,4,0,1,4,3,6.0,449,11.0,54.5,11,12,19.7,2.5,0,1,7.7,50.0,6,2,0.0,12,20.0,0,6,,66.0,59.8,71.0,59.6,,,0,0,13,0.0,110.4,0.0,0,0,0,1,3,0,0.0,78,6.5,0,83.3,6,6,-3.0,1.39,0,0,0.0,83.3,5,0,0.0,7,11.7,0,3,,64.6,64.2,69.1,63.9,,,0,0,7,,114.6,0.0,0,0,0,0,0,0,0.0,69,11.5,-4.45
Cole Snyder,97617,QB,BUFFALO,1,26.11,0,60,126,61.5,39,45,10.7,2.93,1,3,6.5,46.7,21,21,12.5,56,93.3,3,12,,44.2,44.4,77.3,54.8,,35.3,1,1,57,28.6,59.9,10.7,6,5,0,4,1,2,3.5,224,5.0,64.1,39,45,9.9,2.84,1,3,6.7,48.9,22,19,12.0,55,91.7,3,14,,43.5,46.8,77.2,56.9,,35.7,1,1,55,31.6,69.4,10.9,6,4,0,4,2,2,3.6,227,5.0,75.0,4,4,3.8,2.84,0,0,0.0,75.0,3,2,0.0,5,8.3,0,0,,64.2,49.6,68.6,53.1,,57.3,0,0,6,0.0,77.1,0.0,0,1,0,0,0,0,0.0,11,2.8,0,100.0,4,4,-4.0,1.6,0,0,0.0,100.0,4,0,0.0,4,6.7,0,2,,63.3,64.3,67.4,64.1,,,0,0,4,,120.8,0.0,0,0,0,0,1,0,0.0,14,3.5,-2.29
Bryce Young,123943,QB,ALABAMA,1,-19.05,0,55,103,56.1,41,47,9.9,2.91,0,2,4.0,46.8,22,21,4.3,51,92.7,1,15,,70.0,61.8,77.6,60.3,,62.6,3,1,55,9.5,66.6,3.9,2,2,0,3,1,2,3.6,308,6.6,61.1,36,42,9.9,2.94,0,2,4.4,52.4,22,18,0.0,45,81.8,0,14,,69.6,66.2,77.3,66.2,,57.8,3,1,49,11.1,75.0,4.4,2,1,0,3,1,2,4.1,315,7.5,50.0,8,9,5.8,2.42,0,0,0.0,33.3,3,4,25.0,10,18.2,1,1,,65.4,48.1,70.1,42.5,,64.1,0,0,10,0.0,42.4,0.0,0,1,0,1,0,0,0.0,13,1.4,0,100.0,3,4,-1.3,2.08,0,0,0.0,75.0,3,1,0.0,4,7.3,0,0,,63.3,61.5,67.4,61.4,,,0,0,4,0.0,85.4,0.0,0,0,0,1,0,0,0.0,20,5.0,-6.06
Sam Hartman,77618,QB,WAKE,1,-7.78,0,54,339,63.6,44,45,15.1,3.3,1,4,8.3,57.8,26,22,7.1,51,94.4,2,18,,69.9,83.0,77.3,83.9,,53.8,0,3,54,18.2,72.1,7.8,4,2,0,0,2,2,3.7,376,8.4,69.0,29,30,15.1,3.26,1,3,9.7,63.3,19,15,5.0,33,61.1,1,12,,68.5,77.6,76.2,76.7,,,0,3,34,20.0,74.7,9.1,3,0,0,0,2,2,5.9,268,8.9,61.1,18,18,12.3,3.09,0,1,5.0,55.6,10,7,9.1,21,38.9,1,7,,67.5,81.1,72.8,84.3,,53.8,0,0,23,14.3,78.2,4.8,1,2,0,0,0,0,0.0,129,7.2,0,100.0,3,3,-2.3,1.3,0,0,0.0,100.0,3,0,0.0,3,5.6,0,1,,62.7,64.1,66.6,63.9,,,0,0,3,,95.8,0.0,0,0,0,0,0,0,0.0,21,7.0,-1.76
Trenton Bourguet,97285,QB,ARIZONA ST,1,-6.22,0,54,110,81.4,43,44,5.0,2.43,1,2,4.1,77.3,34,19,2.9,49,90.7,1,22,,70.3,71.8,29.1,70.9,,66.2,0,1,54,15.8,103.8,6.1,3,2,0,0,2,1,1.9,334,7.6,84.2,38,38,3.5,2.21,0,2,4.9,78.9,30,16,6.3,41,75.9,2,17,,69.7,68.8,25.4,70.8,,57.5,0,1,44,18.8,95.9,7.3,3,0,0,0,1,1,2.3,287,7.6,80.0,10,11,7.0,2.8,1,0,0.0,72.7,8,4,0.0,13,24.1,0,6,,66.4,73.3,71.4,67.1,,69.9,0,0,15,0.0,116.5,0.0,0,2,0,0,1,0,0.0,62,5.6,0,100.0,5,5,-3.0,1.54,0,0,0.0,80.0,4,1,20.0,5,9.3,1,1,,63.8,65.7,68.1,65.4,,,0,0,5,0.0,79.2,0.0,0,0,0,0,0,0,0.0,15,3.0,-1.91
Emmett Morehead,143834,QB,BOSTON COL,1,3.04,0,54,121,67.6,37,41,9.2,3.05,0,3,6.8,58.5,24,19,4.0,50,92.6,1,17,,69.8,71.9,77.0,68.8,,68.5,0,0,53,26.3,115.5,10.0,5,4,0,4,4,0,0.0,316,7.7,70.6,34,37,7.6,2.82,0,2,5.0,59.5,22,14,8.3,44,81.5,2,13,,69.5,62.6,76.7,60.4,,64.6,0,0,47,28.6,114.0,9.1,4,3,0,3,4,0,0.0,234,6.3,71.4,7,8,9.7,3.62,0,1,12.5,62.5,5,6,0.0,10,18.5,0,4,,65.4,91.0,70.1,90.0,,64.0,0,0,10,16.7,104.2,10.0,1,1,0,1,0,0,0.0,96,12.0,0,100.0,4,4,-3.5,2.0,0,0,0.0,75.0,3,1,25.0,4,7.4,1,0,,63.3,65.0,67.4,64.7,,,0,0,4,0.0,79.2,0.0,0,0,0,0,0,0,0.0,14,3.5,5.68
Michael Penix Jr.,82134,QB,WASHINGTON,1,-29.46,0,54,340,61.0,41,45,8.8,2.86,0,0,0.0,51.1,23,20,8.0,47,87.0,2,15,,70.0,68.1,77.2,69.3,,54.2,0,1,49,0.0,65.2,0.0,0,2,0,4,1,0,0.0,242,5.4,72.5,40,43,6.6,2.49,0,0,0.0,62.8,27,15,6.9,45,83.3,2,16,,69.9,70.4,77.1,71.8,,54.2,0,1,47,0.0,79.0,0.0,0,2,0,3,1,0,0.0,274,6.4,37.5,8,9,9.4,3.52,0,0,0.0,33.3,3,5,0.0,9,16.7,0,1,,65.4,59.2,70.1,59.0,,,0,0,10,0.0,42.4,0.0,0,0,0,1,0,0,0.0,24,2.7,0,100.0,7,7,-2.9,1.37,0,0,0.0,100.0,7,0,0.0,7,13.0,0,2,,64.9,67.2,69.5,66.9,,,0,0,8,,100.0,0.0,0,0,0,0,0,0,0.0,56,8.0,-3.7
Jack Plummer,83543,QB,CAL,1,-19.44,0,53,130,76.9,39,43,9.8,2.63,0,2,4.2,67.4,29,16,3.3,47,88.7,1,17,,69.8,79.5,77.0,77.4,,64.0,0,1,52,18.8,109.6,6.4,3,1,0,4,3,2,3.8,390,9.1,81.6,38,40,7.6,2.43,0,1,2.3,75.0,30,12,3.2,43,81.1,1,15,,69.4,78.9,76.7,76.7,,64.0,0,0,46,16.7,125.4,4.7,2,1,0,2,3,1,2.2,344,8.6,71.4,7,9,11.6,2.64,0,1,8.3,55.6,5,4,0.0,10,18.9,0,2,,66.0,70.3,71.0,69.9,,,0,1,13,25.0,37.5,10.0,1,0,0,2,0,1,7.7,62,6.9,0,100.0,6,6,-2.2,1.25,0,0,0.0,100.0,6,0,0.0,6,11.3,0,0,,64.6,65.5,69.1,65.2,,,0,0,7,,79.2,0.0,0,0,0,0,0,0,0.0,16,2.7,-1.71
Chevan Cordeiro,75886,QB,S JOSE ST,1,2.56,0,49,285,71.9,32,36,11.6,2.66,1,2,5.4,61.1,22,17,4.3,43,87.8,1,17,,70.1,72.7,19.0,76.7,,57.1,0,1,44,5.9,90.6,2.3,1,6,0,3,2,2,4.5,265,7.4,72.2,36,39,8.7,2.45,1,2,5.0,64.1,25,15,3.8,45,91.8,1,15,,70.2,71.5,20.0,73.7,,59.9,0,1,46,6.7,78.6,2.2,1,5,0,2,1,2,4.3,236,6.1,100.0,2,3,21.5,3.38,0,0,0.0,66.7,2,3,0.0,4,8.2,0,2,,63.3,65.3,67.4,73.6,,56.2,0,0,4,0.0,149.3,0.0,0,1,0,1,1,0,0.0,38,12.7,0,83.3,6,6,-2.5,1.55,0,0,0.0,83.3,5,1,0.0,6,12.2,0,0,,64.2,60.1,68.6,59.9,,,0,0,6,0.0,79.2,0.0,0,0,0,0,0,0,0.0,9,1.5,6.62
Hayden Wolff,98362,QB,DOMINION,1,13.64,0,49,263,62.5,32,38,8.6,2.65,2,0,0.0,50.0,19,18,5.0,42,85.7,1,8,,33.7,45.8,75.9,45.4,,,0,1,44,22.2,51.5,9.5,4,0,0,4,0,3,6.8,171,4.5,64.3,28,34,7.1,2.54,3,0,0.0,50.0,17,16,5.6,38,77.6,1,9,,30.3,46.2,75.6,45.7,,,0,1,39,25.0,52.8,10.5,4,0,0,3,0,3,7.7,174,5.1,77.8,9,11,6.3,2.32,0,0,0.0,63.6,7,2,0.0,11,22.4,0,0,,65.8,56.7,70.7,56.5,,,0,0,12,0.0,67.6,0.0,0,0,0,2,0,0,0.0,20,1.8,0,100.0,5,7,-3.6,1.56,1,0,0.0,71.4,5,0,0.0,7,14.3,0,1,,64.6,61.4,69.1,61.2,,,0,0,7,,75.3,0.0,0,0,0,1,0,0,0.0,23,3.3,-3.3
