player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jacob Sirmon,83590,QB,C MICHIGAN,1,-13.45,0,55,134,58.3,36,42,11.5,2.62,0,2,4.7,45.2,19,28,9.5,51,92.7,2,14,,39.9,53.4,77.8,53.7,54.3,56.9,3,2,52,28.6,56.1,15.7,8,1,0,3,1,3,5.8,284,6.8,68.0,25,27,7.1,2.61,0,0,0.0,55.6,15,17,11.8,35,63.6,2,7,,69.3,44.1,76.9,43.4,,56.9,0,2,37,41.2,54.1,20.0,7,1,0,2,1,2,5.4,157,5.8,53.3,15,19,14.9,2.46,0,2,10.5,42.1,8,11,0.0,20,36.4,0,7,,24.2,71.0,72.8,71.9,54.3,,3,0,20,9.1,66.3,5.0,1,0,0,1,0,1,5.0,133,7.0,0,100.0,4,4,-3.8,1.78,0,0,0.0,100.0,4,0,0.0,4,7.3,0,0,,63.8,65.6,68.1,65.4,,,0,0,5,,79.2,0.0,0,0,0,0,0,0,0.0,6,1.5,1.19
Gunner Cruz,100575,QB,ARIZONA,1,7.53,0,55,109,81.1,37,40,6.7,3.13,0,1,2.3,72.5,29,20,3.3,49,89.1,1,14,,70.6,51.0,77.0,48.9,,60.9,0,1,53,20.0,90.8,8.2,4,5,0,3,1,3,5.7,292,7.3,81.8,33,35,5.2,2.94,0,0,0.0,74.3,26,16,3.7,44,80.0,1,9,,70.2,46.2,76.6,42.9,,60.9,0,1,45,25.0,87.0,9.1,4,5,0,2,1,2,4.4,213,6.1,90.0,10,11,5.7,2.93,0,1,7.1,81.8,9,4,0.0,11,20.0,0,7,,66.2,70.4,71.2,69.9,,,0,0,14,0.0,113.3,0.0,0,0,0,1,0,1,7.1,123,11.2,0,100.0,6,6,-3.7,1.37,0,0,0.0,100.0,6,0,0.0,6,10.9,0,2,,64.2,66.1,68.6,65.9,,,0,0,6,,97.2,0.0,0,0,0,0,0,0,0.0,44,7.3,5.09
Max Johnson,124099,QB,LSU,1,3.9,0,55,211,71.8,39,43,9.4,2.83,0,0,0.0,55.8,24,21,14.3,52,94.5,4,19,,24.8,49.7,76.9,48.1,,59.6,0,1,54,14.3,93.6,5.8,3,6,0,4,3,4,7.4,324,7.5,73.0,37,41,8.9,2.8,0,0,0.0,56.1,23,18,14.8,49,89.1,4,17,,24.3,50.0,76.7,47.5,,61.8,0,1,51,16.7,92.2,6.1,3,5,0,4,3,4,7.8,287,7.0,75.0,4,5,8.0,2.25,1,0,0.0,60.0,3,3,0.0,6,10.9,0,2,,64.2,56.3,68.6,60.4,,57.3,0,0,6,0.0,87.9,0.0,0,1,0,0,0,0,0.0,43,8.6,0,100.0,2,3,-3.0,1.13,1,0,0.0,66.7,2,0,0.0,3,5.5,0,0,,62.7,60.3,66.6,60.2,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,6,2.0,1.6
Holton Ahlers,77651,QB,E CAROLINA,1,-4.84,0,52,156,60.6,33,35,9.3,3.04,0,1,2.7,51.4,18,20,10.0,46,88.5,2,14,,69.9,64.8,76.5,62.6,,63.8,0,1,48,20.0,67.6,8.7,4,7,1,1,1,1,2.1,210,6.0,63.3,30,31,6.8,2.92,0,1,3.0,54.8,17,14,10.5,38,73.1,2,11,,69.5,64.2,75.9,60.5,,67.0,0,1,40,21.4,86.8,7.9,3,4,1,0,2,1,2.5,230,7.4,55.6,9,10,8.6,2.86,0,0,0.0,50.0,5,7,0.0,14,26.9,0,5,,66.2,59.7,71.2,61.8,,57.4,0,0,14,14.3,70.8,7.1,1,3,0,1,0,0,0.0,65,6.5,0,66.7,6,6,-4.3,1.87,0,0,0.0,66.7,4,1,0.0,6,11.5,0,2,,64.2,53.9,68.6,53.8,,,0,0,6,0.0,149.3,0.0,0,0,0,0,1,0,0.0,85,14.2,-0.92
Will Rogers,124184,QB,MISS STATE,1,18.6,0,52,227,84.8,33,33,6.0,3.13,0,4,11.1,81.8,27,9,3.6,38,73.1,1,15,,69.0,86.4,76.1,86.0,,61.6,0,1,41,33.3,101.3,7.9,3,2,0,0,1,1,2.4,294,8.9,86.0,43,43,4.0,2.78,0,4,8.5,81.4,35,10,5.4,48,92.3,2,18,,69.7,83.9,76.8,83.3,,61.6,0,1,52,30.0,104.5,6.3,3,2,0,0,2,1,1.9,330,7.7,100.0,4,4,-1.3,1.53,0,0,0.0,100.0,4,0,0.0,4,7.7,0,1,,63.3,65.1,67.4,64.8,,,0,0,4,,147.9,0.0,0,0,0,0,1,0,0.0,40,10.0,0,92.9,14,14,-2.0,1.49,0,0,0.0,85.7,12,1,7.7,14,26.9,1,4,,66.4,65.1,71.4,64.8,,,0,0,15,0.0,128.9,0.0,0,0,0,0,2,0,0.0,76,5.4,2.33
Michael Pratt,123229,QB,TULANE,1,-6.19,0,52,319,81.6,38,40,9.8,2.56,0,1,2.4,60.0,24,22,22.6,47,90.4,7,16,,25.8,62.4,77.2,73.7,,40.8,1,0,51,18.2,105.6,8.5,4,3,0,1,3,2,3.9,274,6.9,83.3,30,30,6.9,2.38,0,0,0.0,63.3,19,17,24.0,36,69.2,6,11,,38.2,61.2,76.5,66.0,,52.2,0,0,38,23.5,99.7,11.1,4,2,0,0,2,1,2.6,163,5.4,83.3,12,14,13.0,2.73,0,1,6.7,57.1,8,7,20.0,16,30.8,2,6,,22.9,62.9,72.0,81.2,,34.1,1,0,18,0.0,113.1,0.0,0,2,0,1,1,1,5.6,133,9.5,0,100.0,4,4,-2.8,1.84,0,0,0.0,75.0,3,2,25.0,5,9.6,1,1,,63.8,59.4,68.1,64.6,,57.3,0,0,5,0.0,87.5,0.0,0,1,0,0,0,0,0.0,22,5.5,4.07
Hunter Johnson,60362,QB,NWESTERN,1,-18.18,0,52,256,77.1,35,39,8.5,3.26,2,2,4.8,66.7,26,18,3.7,46,88.5,1,13,,70.3,70.9,26.0,72.4,,61.2,0,0,49,16.7,112.3,6.5,3,4,0,2,3,0,0.0,272,7.0,82.8,29,33,6.8,2.85,2,2,5.6,72.7,24,10,0.0,40,76.9,0,9,,70.0,68.9,23.5,70.6,,61.2,0,0,43,30.0,111.4,7.5,3,4,0,2,2,0,0.0,226,6.8,70.0,10,11,8.9,3.96,0,0,0.0,54.5,6,8,14.3,12,23.1,1,4,,65.8,68.5,70.7,68.1,,,0,0,12,12.5,99.4,8.3,1,0,0,1,1,0,0.0,57,5.2,0,100.0,4,5,-2.8,1.88,0,0,0.0,80.0,4,0,0.0,6,11.5,0,0,,63.8,60.4,68.6,60.2,,,0,0,6,,79.2,16.7,1,0,0,1,0,0,0.0,11,2.2,-1.67
Jake Haener,60596,QB,FRESNO ST,1,28.41,0,51,169,69.2,39,40,10.2,2.8,0,2,4.7,67.5,27,12,0.0,48,94.1,0,16,,38.2,66.0,77.3,73.4,,39.2,0,0,51,33.3,96.4,8.3,4,4,0,1,1,1,2.0,285,7.1,64.5,31,32,10.5,2.79,0,2,5.9,62.5,20,10,0.0,39,76.5,0,11,,33.2,64.2,76.8,73.1,,39.2,0,0,41,30.0,93.4,7.7,3,4,0,1,1,1,2.4,221,6.9,90.9,11,11,5.8,2.33,0,0,0.0,90.9,10,2,0.0,12,23.5,0,5,,65.8,68.3,71.0,67.9,,,0,0,13,50.0,95.8,8.3,1,0,0,0,0,0,0.0,77,7.0,0,100.0,3,3,-3.3,0.9,0,0,0.0,100.0,3,0,0.0,3,5.9,0,0,,62.7,64.1,66.6,63.9,,,0,0,3,,84.7,0.0,0,0,0,0,0,0,0.0,13,4.3,0.09
Dylan Morris,100570,QB,WASHINGTON,1,-11.11,0,49,340,67.4,43,44,7.7,2.63,0,0,0.0,56.8,25,10,13.8,47,95.9,4,14,,70.0,53.7,77.2,51.3,,63.2,0,3,49,30.0,41.7,6.4,3,0,0,1,0,2,4.1,218,5.0,71.4,35,36,7.0,2.4,0,0,0.0,61.1,22,6,12.0,38,77.6,3,10,,69.4,55.7,76.6,52.8,,63.2,0,3,39,33.3,39.5,5.3,2,0,0,1,0,2,5.1,183,5.1,60.0,10,10,8.1,3.21,0,0,0.0,50.0,5,4,16.7,11,22.4,1,4,,65.8,53.9,70.7,53.8,,,0,0,12,25.0,61.7,9.1,1,0,0,0,0,0,0.0,43,4.3,0,100.0,2,2,-4.0,1.4,0,0,0.0,100.0,2,0,0.0,2,4.1,0,0,,61.8,62.8,65.5,62.6,,,0,0,2,,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0,-0.78
Todd Centeio,60552,QB,COLO STATE,1,-10.76,0,48,144,81.1,37,38,10.5,2.6,0,2,4.9,65.8,25,16,16.7,44,91.7,5,17,66.7,38.4,76.8,77.2,82.2,89.7,39.8,1,0,47,18.8,96.8,6.8,3,3,0,0,1,0,0.0,284,7.5,86.4,22,23,7.1,2.24,0,1,3.8,73.9,17,11,10.5,27,56.3,2,12,,28.8,73.1,76.1,83.2,,40.5,1,0,30,18.2,96.8,7.4,2,2,0,0,0,0,0.0,183,8.0,78.9,19,19,11.7,2.86,0,1,5.3,63.2,12,7,20.0,21,43.8,3,6,66.7,67.5,75.1,72.7,71.9,89.7,57.3,0,0,21,14.3,98.1,4.8,1,1,0,0,1,0,0.0,118,6.2,0,100.0,4,4,-2.8,1.6,0,0,0.0,100.0,4,2,0.0,4,8.3,0,1,,63.3,64.8,67.4,64.6,,,0,0,4,0.0,84.4,0.0,0,0,0,0,0,0,0.0,17,4.3,-1.75
