player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Behren Morton,144747,QB,TEXAS TECH,1,3.68,0,57,315,75.5,49,51,10.0,2.86,0,6,10.9,68.6,35,16,5.4,55,96.5,2,19,,71.8,90.4,78.1,90.3,,63.5,0,1,59,18.8,109.6,5.5,3,1,0,2,4,2,3.4,396,7.8,75.0,40,42,9.3,2.91,0,4,8.7,69.0,29,14,3.3,46,80.7,1,14,,71.5,83.3,77.7,82.8,,63.5,0,1,50,21.4,108.3,6.5,3,1,0,2,4,2,4.0,271,6.5,81.8,11,11,10.1,2.45,0,2,18.2,72.7,8,2,11.1,11,19.3,1,5,,65.6,92.2,70.4,91.9,,,0,0,11,0.0,113.1,0.0,0,0,0,0,0,0,0.0,133,12.1,0,100.0,2,2,-3.0,1.6,0,0,0.0,100.0,2,0,0.0,2,3.5,0,0,,61.8,62.9,65.5,62.7,,,0,0,2,,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0,5.64
Chandler Morris,122938,QB,N TEXAS,1,-13.45,0,54,251,81.3,32,34,9.4,2.77,1,0,0.0,55.9,19,14,26.9,40,74.1,7,13,,36.8,65.8,77.1,65.8,,59.8,1,0,43,7.1,90.0,2.5,1,5,0,0,2,3,7.0,177,5.2,93.9,33,34,6.1,2.6,0,0,0.0,70.6,24,13,22.6,40,74.1,7,17,,36.3,74.5,77.1,76.1,,59.8,1,0,42,7.7,117.0,2.5,1,5,0,0,3,2,4.8,218,6.4,69.2,13,14,5.5,1.93,1,0,0.0,57.1,8,1,11.1,14,25.9,1,2,,66.4,48.4,71.4,48.5,,,0,0,15,0.0,62.8,0.0,0,0,0,0,0,1,6.7,44,3.1,0,100.0,14,14,-2.1,1.45,0,0,0.0,92.9,13,0,7.1,14,25.9,1,6,,66.2,68.9,71.2,68.5,,,0,0,14,,115.8,0.0,0,0,0,0,1,0,0.0,85,6.1,-3.27
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,1,-12.5,0,52,144,52.5,40,44,12.9,2.77,0,2,4.2,43.2,19,18,9.5,46,88.5,2,11,,70.1,52.2,77.5,51.4,55.9,60.6,0,1,50,5.6,59.5,2.2,1,1,0,4,1,2,4.0,246,5.6,62.2,37,40,9.1,2.48,0,1,2.3,52.5,21,16,8.7,41,78.8,2,9,,69.7,58.0,77.1,55.9,,63.3,0,1,44,6.3,68.1,2.4,1,0,0,3,1,1,2.3,234,5.9,44.4,9,10,18.1,3.1,0,1,8.3,40.0,4,2,0.0,11,21.2,0,4,,66.0,47.9,71.2,50.4,55.9,57.3,0,0,13,0.0,63.8,0.0,0,1,0,1,0,1,7.7,68,6.8,0,100.0,6,6,-2.5,1.37,0,0,0.0,100.0,6,0,0.0,6,11.5,0,2,,64.6,66.7,69.1,66.4,,,0,0,7,,105.6,0.0,0,0,0,0,0,0,0.0,56,9.3,0.95
E.J. Warner,156185,QB,RICE,1,7.95,0,52,275,59.0,39,41,8.6,2.77,1,1,2.4,51.2,21,14,8.7,44,84.6,2,9,,34.3,45.2,76.8,40.8,,71.0,0,3,45,7.1,41.3,2.3,1,2,0,1,1,5,11.1,186,4.5,62.5,32,33,7.5,2.76,1,1,2.9,54.5,18,13,10.0,36,69.2,2,7,,68.8,47.8,76.3,42.6,,71.0,0,3,37,7.7,23.5,2.8,1,2,0,0,0,3,8.1,110,3.3,71.4,14,16,5.6,2.39,1,0,0.0,62.5,10,2,0.0,16,30.8,0,4,,21.8,52.8,71.6,52.7,,,0,0,16,0.0,104.2,0.0,0,0,0,1,1,2,12.5,112,7.0,0,100.0,7,8,-2.1,1.95,1,0,0.0,87.5,7,1,0.0,8,15.4,0,2,,64.9,64.7,69.5,64.4,,,0,0,8,0.0,85.4,0.0,0,0,0,0,0,0,0.0,36,4.5,3.67
Jaxson Dart,146409,QB,OLE MISS,1,25.12,0,52,226,75.0,36,38,14.9,3.19,1,7,17.9,55.3,21,17,22.2,49,94.2,6,15,,70.8,90.5,77.5,87.2,,75.8,0,2,50,23.5,77.4,8.2,4,7,0,1,2,1,2.0,307,8.1,68.8,16,18,10.4,3.48,1,0,0.0,44.4,8,11,27.3,26,50.0,3,6,,69.6,74.6,76.2,66.2,,74.7,0,1,27,36.4,39.6,15.4,4,4,0,1,0,0,0.0,102,5.7,82.6,23,23,15.7,2.71,0,7,30.4,69.6,16,6,15.8,26,50.0,3,9,,67.8,92.2,73.3,91.9,,66.6,0,1,26,0.0,111.0,0.0,0,3,0,0,2,1,3.8,221,9.6,0,100.0,3,3,-2.7,1.57,0,0,0.0,100.0,3,0,0.0,3,5.8,0,0,,62.7,64.1,66.6,63.9,,,0,0,3,,88.9,0.0,0,0,0,0,0,0,0.0,16,5.3,3.94
Jordan McCloud,101058,QB,TEXAS ST,1,-0.6,0,51,314,70.0,30,34,14.1,2.83,2,2,5.4,55.9,19,16,9.5,40,78.4,2,17,,34.5,74.7,77.2,76.3,,56.6,0,2,43,18.8,82.8,7.5,3,3,0,2,3,1,2.3,239,7.0,76.2,21,24,11.5,2.74,1,2,8.0,62.5,15,10,6.3,28,54.9,1,11,,28.3,71.1,76.4,73.5,,56.6,1,2,29,10.0,76.0,3.6,1,3,0,1,2,1,3.4,166,6.9,73.7,19,21,8.4,2.61,1,0,0.0,61.9,13,8,7.1,23,45.1,1,8,,67.6,72.0,73.1,71.5,,,0,0,25,25.0,96.5,8.7,2,0,0,1,1,0,0.0,136,6.5,0,90.0,10,11,-2.3,2.13,0,0,0.0,81.8,9,2,0.0,11,21.6,0,2,,65.6,63.2,70.4,62.9,,,1,0,11,0.0,90.5,0.0,0,0,0,0,0,0,0.0,63,5.7,-0.44
Hudson Card,123109,QB,PURDUE,1,35.71,0,50,273,72.5,40,45,10.9,3.48,1,2,4.3,53.3,24,27,17.2,47,94.0,5,16,,70.8,74.3,22.4,76.5,,56.4,2,1,49,7.4,73.6,4.3,2,0,0,2,1,2,4.1,312,6.9,65.2,23,28,11.2,3.14,1,2,6.7,39.3,11,15,26.7,29,58.0,4,7,,69.8,71.4,12.3,74.9,,56.4,2,1,31,6.7,39.1,3.4,1,0,0,2,0,1,3.2,129,4.6,85.0,20,20,8.7,3.68,0,0,0.0,75.0,15,12,11.8,21,42.0,2,11,,67.2,72.8,72.5,72.2,,,0,0,21,8.3,125.6,4.8,1,0,0,0,1,1,4.8,213,10.7,0,100.0,3,3,-2.0,1.6,0,0,0.0,66.7,2,0,33.3,3,6.0,1,2,,62.7,64.0,66.6,63.8,,,0,0,3,,99.3,0.0,0,0,0,0,0,0,0.0,30,10.0,6.04
Joe Fagnano,104768,QB,UCONN,1,-7.14,0,49,146,61.0,41,44,11.3,2.33,2,0,0.0,52.3,23,16,8.0,45,91.8,2,12,,69.4,57.0,76.6,56.5,,,0,0,46,6.3,81.5,2.2,1,0,0,1,2,2,4.3,219,5.0,64.1,39,42,11.0,2.28,2,0,0.0,57.1,24,14,4.0,42,85.7,1,11,,69.1,58.1,76.3,57.5,,,0,0,43,0.0,79.2,0.0,0,0,0,1,1,2,4.7,217,5.2,66.7,6,6,5.0,2.09,0,0,0.0,50.0,3,3,25.0,7,14.3,1,1,,64.6,58.7,69.7,58.5,,,0,0,7,33.3,95.8,14.3,1,0,0,0,1,0,0.0,11,1.8,0,100.0,4,4,-1.3,1.38,0,0,0.0,100.0,4,1,0.0,4,8.2,0,0,,63.3,65.0,67.4,64.8,,,0,0,4,0.0,79.2,0.0,0,0,0,0,0,0,0.0,9,2.3,-3.34
Kyle McCord,145053,QB,SYRACUSE,1,-2.49,0,49,304,85.7,42,45,10.1,2.35,1,2,4.2,80.0,36,17,0.0,47,95.9,0,19,,72.1,91.2,77.8,90.2,,74.5,0,0,50,5.9,124.2,2.1,1,1,0,2,2,2,4.0,461,10.2,84.8,33,34,9.8,2.33,1,1,2.8,79.4,27,14,3.6,36,73.5,1,12,,71.8,90.5,77.2,87.7,,74.5,0,0,38,7.1,116.5,2.8,1,1,0,0,1,2,5.3,327,9.6,90.9,11,13,8.5,2.24,0,1,7.1,76.9,10,3,0.0,13,26.5,0,7,,66.2,82.7,71.2,82.0,,,0,0,14,0.0,137.0,0.0,0,0,0,2,1,0,0.0,141,10.8,0,100.0,2,2,-5.5,1.2,0,0,0.0,50.0,1,0,50.0,2,4.1,1,0,,61.8,62.9,65.5,62.7,,,0,0,2,,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5,1.23
Evan Bullock,170452,QB,LA TECH,1,-1.04,0,49,208,73.3,30,34,7.0,2.87,1,1,2.8,58.8,20,12,9.1,39,79.6,2,8,,70.8,54.5,77.3,58.2,59.1,50.5,1,0,41,16.7,89.2,5.1,2,3,0,2,2,1,2.4,151,4.4,71.4,28,32,4.9,2.49,2,0,0.0,59.4,19,9,5.0,34,69.4,1,7,,70.5,51.3,76.9,52.4,,53.6,0,0,36,11.1,80.1,2.9,1,1,0,2,1,1,2.8,139,4.3,90.0,10,12,5.2,3.14,0,1,8.3,58.3,7,5,22.2,15,30.6,2,3,,66.4,64.8,72.0,71.5,59.1,53.8,1,0,15,20.0,94.8,6.7,1,2,0,1,1,0,0.0,47,3.9,0,87.5,8,10,-2.6,1.98,1,0,0.0,60.0,6,2,14.3,10,20.4,1,2,,65.4,58.9,70.1,58.7,,,0,0,10,0.0,66.7,0.0,0,0,0,1,0,0,0.0,35,3.5,-0.42
