player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Steve Angeli,156966,QB,SYRACUSE,1,4.76,0,60,304,71.1,45,50,9.2,2.56,2,7,13.7,62.0,31,22,3.1,56,93.3,1,19,,42.0,81.4,25.5,80.0,,69.7,2,1,57,18.2,92.8,7.1,4,2,0,1,2,4,7.0,408,8.2,69.2,39,42,8.7,2.52,1,6,13.6,61.9,26,19,3.7,47,78.3,1,15,,38.5,70.7,22.3,69.0,,69.7,2,1,49,15.8,83.3,6.4,3,2,0,0,1,4,8.2,319,7.6,90.0,10,12,6.7,2.32,1,1,8.3,66.7,8,4,11.1,13,21.7,1,4,,66.0,92.4,71.0,92.2,,,0,0,13,25.0,119.1,7.7,1,0,0,1,1,0,0.0,97,8.1,0,100.0,4,4,-1.0,1.33,0,0,0.0,75.0,3,1,25.0,4,6.7,1,0,,63.8,64.2,68.1,64.0,,,0,0,5,0.0,77.1,0.0,0,0,0,0,0,0,0.0,8,2.0,0.48
Sawyer Robertson,146839,QB,BAYLOR,1,14.68,0,55,118,69.2,39,41,12.2,2.6,1,5,11.1,63.4,26,5,3.7,46,83.6,1,18,,70.4,74.8,77.9,77.2,,54.4,0,0,50,20.0,128.4,2.2,1,3,0,1,4,2,4.0,403,9.8,66.7,36,36,9.9,2.43,0,3,7.3,63.9,23,5,4.2,39,70.9,1,12,,70.1,67.6,77.6,69.8,,52.5,0,0,44,20.0,116.4,2.6,1,1,0,0,3,2,4.5,288,8.0,91.7,12,14,7.3,2.29,1,2,14.3,78.6,11,1,0.0,16,29.1,0,7,,66.5,85.6,71.6,87.0,,60.6,0,0,16,0.0,135.7,0.0,0,2,0,1,1,0,0.0,152,10.9,0,88.9,9,9,-3.4,1.31,0,0,0.0,88.9,8,1,0.0,9,16.4,0,1,,65.4,67.8,70.1,67.5,,,0,0,10,0.0,83.8,0.0,0,0,0,0,0,0,0.0,37,4.1,2.86
Maalik Murphy,157302,QB,OREGON ST,1,18.57,0,51,265,66.7,36,37,10.5,2.48,1,5,12.5,62.2,23,11,4.2,39,76.5,1,16,,69.6,89.7,77.2,87.5,,63.3,0,2,42,18.2,102.1,5.1,2,0,0,0,4,1,2.4,308,8.3,67.6,34,35,6.4,1.99,1,3,8.1,60.0,21,5,8.7,36,70.6,2,11,,69.3,75.4,77.0,72.7,,63.3,0,2,38,20.0,64.3,2.8,1,0,0,0,1,1,2.6,223,6.4,78.6,14,14,10.0,2.89,0,2,13.3,78.6,11,6,0.0,15,29.4,0,9,,66.5,92.4,71.6,92.0,,,0,0,16,16.7,152.1,6.7,1,0,0,0,3,0,0.0,154,11.0,0,83.3,12,12,-1.7,1.53,0,0,0.0,75.0,9,0,10.0,12,23.5,1,4,,65.8,68.4,70.7,68.0,,,0,0,12,,88.5,0.0,0,0,0,0,0,0,0.0,69,5.8,4.63
Luke Weaver,198494,QB,HAWAII,1,27.38,0,50,180,70.3,37,39,8.2,2.41,0,1,2.4,61.5,24,9,7.7,46,92.0,2,17,,70.8,63.3,77.2,60.8,,63.8,0,1,49,33.3,90.2,6.5,3,4,0,2,2,2,4.1,285,7.3,67.6,34,36,7.6,2.43,0,1,2.6,58.3,21,9,8.7,43,86.0,2,13,,70.6,58.4,77.0,55.1,,63.8,0,1,46,33.3,74.3,7.0,3,4,0,2,1,2,4.3,224,6.2,85.7,7,7,4.6,1.87,0,0,0.0,85.7,6,0,0.0,7,14.0,0,5,,64.6,76.6,69.1,76.1,,,0,0,7,,147.9,0.0,0,0,0,0,2,0,0.0,70,10.0,0,75.0,4,4,-2.8,1.78,0,0,0.0,75.0,3,0,0.0,4,8.0,0,1,,63.3,57.6,67.4,57.5,,,0,0,4,,116.7,0.0,0,0,0,0,1,0,0.0,9,2.3,3.78
Owen McCown,157688,QB,UTSA,1,13.64,0,49,331,61.5,39,39,11.7,2.42,0,3,7.3,48.7,19,12,20.8,45,91.8,5,15,,69.9,82.7,77.2,73.5,,84.0,0,0,47,8.3,81.1,2.2,1,5,0,0,2,2,4.3,200,5.1,65.6,32,32,10.5,2.49,0,2,6.1,50.0,16,11,23.8,38,77.6,5,11,,69.4,83.4,76.7,72.7,,84.0,0,0,39,9.1,75.1,2.6,1,5,0,0,1,2,5.1,161,5.0,63.6,11,11,10.2,1.87,0,1,8.3,63.6,7,2,0.0,11,22.4,0,4,,65.8,69.7,70.7,69.3,,,0,0,12,0.0,107.4,0.0,0,0,0,0,1,0,0.0,58,5.3,0,100.0,4,4,-2.3,1.55,0,0,0.0,100.0,4,1,0.0,4,8.2,0,0,,63.3,65.0,67.4,64.7,,,0,0,4,0.0,86.5,0.0,0,0,0,0,0,0,0.0,19,4.8,0.24
Logan Fife,128176,QB,NEW MEX ST,1,-27.65,0,49,242,70.6,34,38,9.1,2.28,1,3,7.0,60.5,23,16,4.2,43,87.8,1,14,,25.5,63.7,77.0,69.2,,48.9,0,0,50,12.5,96.6,4.7,2,3,0,3,2,2,4.1,242,6.4,75.0,32,34,8.3,2.07,1,2,5.4,67.6,23,12,4.2,38,77.6,1,14,,24.2,64.7,76.7,69.8,,50.1,0,0,43,16.7,107.2,5.3,2,2,0,1,2,2,4.8,238,7.0,62.5,8,10,2.1,2.62,0,1,8.3,40.0,4,4,20.0,11,22.4,1,1,,66.0,58.5,71.0,61.0,,57.3,0,0,13,0.0,47.9,0.0,0,1,0,2,0,0,0.0,10,1.0,0,83.3,6,6,-4.3,1.58,0,0,0.0,66.7,4,0,20.0,6,12.2,1,1,,64.2,60.1,68.6,59.9,,,0,0,6,,70.1,0.0,0,0,0,0,0,0,0.0,6,1.0,-6.0
Dylan Lonergan,172386,QB,BOSTON COL,1,26.67,0,48,121,76.9,39,40,7.2,2.65,1,2,4.7,72.5,29,12,3.3,42,87.5,1,16,,69.4,80.6,76.9,82.3,,53.6,0,0,46,0.0,131.3,0.0,0,2,0,0,4,0,0.0,340,8.5,69.0,29,30,7.1,2.31,1,2,6.1,66.7,20,8,0.0,33,68.8,0,13,,68.7,72.2,76.3,74.4,,53.6,0,0,36,0.0,131.4,0.0,0,2,0,0,4,0,0.0,246,8.2,100.0,15,15,3.9,2.87,0,0,0.0,93.3,14,4,6.7,15,31.3,1,5,,66.5,85.0,71.6,84.3,,,0,0,16,0.0,106.4,0.0,0,0,0,0,0,0,0.0,143,9.5,0,100.0,5,5,-2.8,1.28,0,0,0.0,100.0,5,0,0.0,6,12.5,0,2,,64.2,63.4,68.6,63.2,,,0,0,6,,107.5,0.0,0,0,0,0,0,0,0.0,49,9.8,1.33
Nico Iamaleava,174728,QB,UCLA,1,-7.14,0,47,324,71.0,31,35,9.2,2.54,2,0,0.0,62.9,22,11,0.0,40,85.1,0,16,,40.9,74.1,77.0,74.3,,62.1,0,1,45,18.2,77.9,5.0,2,3,1,1,1,1,2.2,217,6.2,80.0,25,28,8.0,2.52,1,0,0.0,71.4,20,10,0.0,32,68.1,0,12,,37.0,73.4,76.5,72.2,,64.2,0,1,37,20.0,74.7,6.3,2,2,1,1,0,1,2.7,188,6.7,69.2,13,14,5.5,2.15,1,0,0.0,64.3,9,2,0.0,15,31.9,0,5,,66.5,70.0,71.6,72.4,,57.3,0,0,16,0.0,100.0,0.0,0,1,0,0,1,0,0.0,69,4.9,0,100.0,7,7,-2.1,1.63,0,0,0.0,100.0,7,1,0.0,7,14.9,0,1,,64.9,67.2,69.5,66.9,,,0,0,8,0.0,90.5,0.0,0,0,0,0,0,0,0.0,40,5.7,-1.78
Beau Pribula,164182,QB,MISSOURI,1,-24.11,0,47,229,81.8,33,35,9.0,2.72,1,3,8.6,74.3,26,13,3.7,43,91.5,1,18,,34.4,88.2,77.6,92.2,,39.8,0,0,43,30.8,131.3,9.3,4,4,0,1,3,1,2.3,325,9.3,83.9,31,32,7.3,2.41,1,2,6.3,81.3,26,9,0.0,38,80.9,0,16,,31.1,86.7,77.4,91.6,,40.6,0,0,38,33.3,137.5,7.9,3,3,0,0,3,1,2.6,304,9.5,83.3,6,7,9.7,3.39,0,1,14.3,57.1,4,4,20.0,9,19.1,1,2,,65.1,74.9,69.8,79.3,,57.3,0,0,9,25.0,67.6,11.1,1,1,0,1,0,0,0.0,30,4.3,0,100.0,4,4,-2.8,1.35,0,0,0.0,100.0,4,0,0.0,4,8.5,0,0,,63.3,64.9,67.4,64.7,,,0,0,4,,79.2,0.0,0,0,0,0,0,0,0.0,9,2.3,-5.21
Walker Eget,146170,QB,S JOSE ST,1,-3.85,0,46,285,55.6,36,41,13.4,2.8,2,0,0.0,46.3,19,17,5.0,44,95.7,1,10,,69.9,51.6,77.0,49.3,56.7,63.4,0,1,47,17.6,48.3,6.8,3,0,0,3,0,2,4.3,175,4.3,57.7,26,30,12.0,2.88,2,0,0.0,50.0,15,13,0.0,32,69.6,0,7,,69.1,51.5,76.3,48.5,56.7,63.4,0,1,35,15.4,45.6,6.3,2,0,0,2,0,2,5.7,113,3.8,58.3,12,13,13.7,2.38,0,0,0.0,46.2,6,4,14.3,14,30.4,1,4,,66.2,57.4,71.2,57.2,,,0,0,14,25.0,64.6,7.1,1,0,0,1,0,0,0.0,75,5.8,0,100.0,2,2,-2.0,1.15,0,0,0.0,100.0,2,0,0.0,2,4.3,0,1,,61.8,62.9,65.5,62.7,,,0,0,2,,93.8,0.0,0,0,0,0,0,0,0.0,13,6.5,2.0
