player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Hunter Dekkers,122511,QB,IOWA STATE,1,-16.88,0,61,193,70.2,47,50,8.4,2.77,0,0,0.0,60.0,30,17,9.1,54,88.5,3,17,,70.2,68.5,77.3,64.3,,72.6,1,3,54,5.9,57.6,1.9,1,3,0,2,1,3,5.6,286,5.7,81.8,33,35,5.0,2.52,0,0,0.0,71.4,25,11,7.4,37,60.7,2,9,,69.2,62.8,76.3,61.4,,62.0,1,2,37,0.0,59.6,0.0,0,2,0,1,0,2,5.4,183,5.2,61.9,21,22,10.0,2.8,0,0,0.0,54.5,12,7,7.7,24,39.3,1,8,,67.6,74.2,73.0,68.3,,69.0,0,1,24,14.3,67.4,4.2,1,1,0,1,1,1,4.2,125,5.7,0,100.0,7,7,-2.9,1.56,0,0,0.0,100.0,7,1,0.0,7,11.5,0,0,,64.6,66.7,69.1,66.4,,,0,0,7,0.0,79.8,0.0,0,0,0,0,0,0,0.0,22,3.1,0.45
Chevan Cordeiro,75886,QB,S JOSE ST,1,-13.13,0,56,285,73.2,41,41,11.3,2.97,0,3,6.5,70.7,29,15,3.3,52,92.9,1,21,,44.2,63.9,77.3,64.4,,58.2,0,0,57,40.0,109.3,11.5,6,5,0,0,2,3,5.3,315,7.7,80.6,31,31,8.9,2.78,0,2,5.9,77.4,24,10,4.0,38,67.9,1,16,,38.0,70.0,76.3,71.7,,57.3,0,0,41,40.0,112.7,10.5,4,3,0,0,1,2,4.9,263,8.5,64.3,14,14,12.1,3.12,0,1,6.3,64.3,9,5,0.0,18,32.1,0,5,,67.0,52.8,72.4,51.7,,61.0,0,0,20,40.0,102.4,11.1,2,2,0,0,1,1,5.0,77,5.5,0,100.0,4,4,-4.3,1.78,0,0,0.0,100.0,4,0,0.0,4,7.1,0,0,,63.3,65.0,67.4,64.7,,,0,0,4,,92.7,0.0,0,0,0,0,0,0,0.0,25,6.3,-2.98
DJ Irons,145585,QB,AKRON,1,-17.65,0,55,102,74.4,43,47,12.0,3.09,0,4,8.3,61.7,29,19,9.4,53,96.4,3,14,,46.5,82.8,24.1,81.6,,67.6,0,1,54,21.1,79.2,7.5,4,2,0,4,1,2,3.7,310,6.6,75.8,33,34,10.1,2.89,0,1,2.9,67.6,23,13,8.0,39,70.9,2,10,,72.2,77.0,17.7,76.6,,65.1,0,1,40,23.1,79.2,7.7,3,1,0,1,1,1,2.5,189,5.6,72.7,11,14,16.4,3.31,0,3,21.4,50.0,7,6,12.5,16,29.1,1,4,,22.2,83.0,71.6,79.7,,64.3,0,0,16,16.7,79.5,6.3,1,1,0,3,0,1,6.3,120,8.6,0,100.0,1,1,-1.0,0.8,0,0,0.0,100.0,1,0,0.0,2,3.6,0,0,,61.8,58.9,65.5,58.9,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,3.01
Jake Haener,60596,QB,FRESNO ST,1,-0.61,0,54,169,81.0,42,44,10.0,2.63,1,5,10.6,77.3,34,23,0.0,53,98.1,0,21,,70.7,81.0,77.2,82.4,,53.9,0,2,56,30.4,107.8,13.2,7,2,0,1,3,2,3.6,396,9.0,82.1,39,41,9.7,2.56,1,4,9.1,75.6,31,20,3.1,48,88.9,1,19,,70.5,78.4,76.9,80.0,,53.9,0,2,51,25.0,106.0,10.4,5,2,0,1,3,2,3.9,363,8.9,75.0,4,4,11.0,2.97,0,1,25.0,75.0,3,3,0.0,6,11.1,0,2,,64.2,78.9,68.6,78.4,,,0,0,6,66.7,99.0,33.3,2,0,0,0,0,0,0.0,33,8.3,0,100.0,1,1,0.0,1.2,0,0,0.0,0.0,0,0,100.0,1,1.9,1,0,,60.3,60.6,63.6,60.4,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-0.6
Ben Wooldridge,82115,QB,LA LAFAYET,1,-37.58,0,53,207,60.0,35,42,12.4,2.85,1,2,4.4,42.9,18,22,14.3,47,88.7,3,12,,23.9,39.0,77.1,40.3,,50.8,2,3,50,13.6,56.1,6.4,3,2,0,4,2,7,14.0,324,7.7,78.6,28,33,8.8,2.42,1,2,5.7,57.6,19,19,13.6,38,71.7,3,10,,21.6,49.8,76.5,51.8,,50.8,1,2,40,15.8,75.8,7.9,3,2,0,3,1,5,12.5,324,9.8,27.3,11,15,15.9,3.31,1,0,0.0,20.0,3,5,0.0,15,28.3,0,3,,66.5,32.1,71.6,32.6,,,2,1,16,0.0,34.3,0.0,0,0,0,1,1,2,12.5,46,3.1,0,100.0,4,6,-3.0,1.3,1,0,0.0,66.7,4,2,0.0,6,11.3,0,1,,64.2,60.5,68.6,60.3,,,1,0,6,0.0,89.6,0.0,0,0,0,0,0,0,0.0,46,7.7,-6.75
Austin Reed,111760,QB,W KENTUCKY,1,24.58,0,53,346,51.6,31,32,14.9,2.73,0,2,6.3,40.6,13,7,18.8,35,66.0,3,11,,69.5,67.1,76.5,64.4,,66.0,1,1,35,28.6,63.5,5.7,2,1,0,0,1,3,8.6,232,7.3,59.3,27,27,12.2,2.45,0,2,7.4,48.1,13,4,18.8,31,58.5,3,8,,69.3,64.0,76.3,60.9,,66.0,0,1,31,50.0,59.3,6.5,2,1,0,0,0,3,9.7,211,7.8,76.2,21,22,4.8,2.0,0,0,0.0,72.7,16,4,0.0,22,41.5,0,6,,67.4,72.6,72.7,72.1,,,1,0,22,0.0,98.5,0.0,0,0,0,0,1,0,0.0,109,5.0,0,94.1,17,17,-1.8,1.37,0,0,0.0,94.1,16,1,0.0,18,34.0,0,3,,66.8,68.5,72.0,68.1,,,0,0,18,0.0,88.2,0.0,0,0,0,0,0,0,0.0,88,5.2,-2.86
Drake Maye,143969,QB,N CAROLINA,1,-26.04,0,53,245,77.8,36,37,9.2,2.98,0,3,7.7,73.0,27,19,3.6,46,86.8,1,19,,72.4,91.2,76.9,91.0,,69.6,0,0,48,10.5,137.9,4.3,2,7,0,1,4,0,0.0,346,9.4,87.1,31,32,6.7,2.76,0,2,6.1,84.4,27,15,0.0,39,73.6,0,19,,72.2,90.0,76.4,90.5,,65.7,0,0,40,13.3,148.7,5.1,2,5,0,1,4,0,0.0,326,10.2,66.7,12,12,8.3,2.79,0,1,7.7,58.3,7,5,12.5,14,26.4,1,3,,66.4,84.2,71.4,78.6,,70.0,0,0,15,0.0,100.0,0.0,0,2,0,0,1,0,0.0,62,5.2,0,100.0,7,7,-3.4,1.34,0,0,0.0,100.0,7,1,0.0,7,13.2,0,3,,64.6,66.7,69.1,66.4,,,0,0,7,0.0,131.3,0.0,0,0,0,0,1,0,0.0,42,6.0,-5.02
Sean Clifford,51708,QB,PENN STATE,1,1.58,0,53,266,84.4,32,36,7.7,3.0,1,2,5.4,66.7,24,18,11.1,42,79.2,3,16,,36.5,80.0,76.9,80.2,,60.9,0,1,43,16.7,112.8,7.1,3,2,0,3,3,2,4.7,337,9.4,84.4,32,34,6.6,2.52,1,2,5.7,67.6,23,11,14.8,39,73.6,4,16,,34.8,81.8,76.7,82.2,,60.9,0,3,40,18.2,91.7,5.1,2,2,0,1,3,2,5.0,331,9.7,81.8,11,13,0.8,3.14,0,0,0.0,69.2,9,7,0.0,14,26.4,0,3,,66.2,64.6,71.2,64.3,,,0,0,14,14.3,72.6,7.1,1,0,0,2,0,0,0.0,40,3.1,0,81.8,11,11,-2.5,1.45,0,0,0.0,72.7,8,0,11.1,11,20.8,1,3,,65.6,68.2,70.4,67.8,,,0,2,11,,36.0,0.0,0,0,0,0,0,0,0.0,34,3.1,-6.66
Jayden de Laura,131928,QB,ARIZONA,1,-24.71,0,52,109,52.6,38,38,14.3,3.7,0,4,9.5,52.6,20,19,0.0,46,88.5,0,18,,69.7,74.5,76.8,65.5,,81.9,0,1,51,10.5,98.7,4.3,2,6,0,0,3,2,3.9,341,9.0,64.7,34,34,11.7,3.4,0,4,10.5,64.7,22,14,0.0,41,78.8,0,19,,69.4,85.4,76.5,80.0,,75.5,0,0,46,14.3,129.5,4.9,2,5,0,0,3,1,2.2,360,10.6,40.0,10,10,12.3,3.57,0,0,0.0,40.0,4,5,0.0,11,21.2,0,1,,65.6,36.8,70.4,29.0,,69.3,0,1,11,0.0,8.3,0.0,0,1,0,0,0,1,9.1,20,2.0,0,100.0,6,6,-3.5,1.38,0,0,0.0,100.0,6,0,0.0,6,11.5,0,2,,64.2,66.2,68.6,65.9,,,0,0,6,,93.8,0.0,0,0,0,0,0,0,0.0,39,6.5,-8.59
E.J. Warner,156185,QB,TEMPLE,1,1.16,0,52,306,64.7,34,39,10.4,2.66,1,0,0.0,43.6,17,18,22.7,42,80.8,5,10,,69.2,42.6,76.2,42.2,,,0,2,43,16.7,51.8,7.1,3,0,0,4,1,5,11.6,245,6.3,73.7,38,43,6.5,2.41,1,0,0.0,48.8,21,16,25.0,45,86.5,7,9,,69.4,55.2,76.3,54.6,,,0,2,45,12.5,55.3,4.4,2,0,0,4,1,3,6.7,249,5.8,50.0,6,6,12.8,2.56,0,0,0.0,50.0,3,2,0.0,7,13.5,0,1,,64.9,28.2,69.5,28.4,,,0,0,8,50.0,56.9,14.3,1,0,0,0,0,2,25.0,19,3.2,0,90.0,10,10,-2.7,1.47,0,0,0.0,70.0,7,0,22.2,10,19.2,2,0,,65.4,63.2,70.1,62.9,,,0,0,10,,72.9,0.0,0,0,0,0,0,0,0.0,23,2.3,-2.62
