player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Aidan O'Connell,60516,QB,PURDUE,1,6.28,0,61,273,57.7,52,56,10.0,2.36,1,1,1.7,48.2,27,16,10.0,58,95.1,3,17,,70.3,57.0,29.4,57.7,,,2,0,62,12.5,73.4,3.4,2,0,0,1,1,3,4.8,339,6.1,56.8,37,39,9.1,2.18,1,1,2.3,48.7,19,10,9.5,40,65.6,2,10,,69.3,60.7,22.4,61.6,,,1,0,44,10.0,68.9,2.5,1,0,0,0,0,2,4.5,245,6.3,66.7,18,20,9.7,2.54,0,0,0.0,55.0,11,6,8.3,21,34.4,1,7,,67.5,54.2,72.8,54.1,,,1,0,23,16.7,89.6,4.8,1,0,0,1,1,1,4.3,120,6.0,0,100.0,3,3,-2.0,1.23,0,0,0.0,100.0,3,0,0.0,3,4.9,0,0,,63.8,65.7,68.1,65.5,,,0,0,5,,102.8,0.0,0,0,0,0,0,0,0.0,26,8.7,-0.28
Davis Brin,77642,QB,TULSA,1,15.97,0,59,320,62.7,51,51,11.9,2.53,0,2,3.5,56.9,29,12,9.4,58,98.3,3,18,,45.3,69.1,77.9,66.7,,67.0,0,0,64,33.3,106.7,6.9,4,3,0,0,3,1,1.6,460,9.0,58.3,36,36,12.2,2.71,0,2,5.0,52.8,19,9,9.5,41,69.5,2,13,,70.6,75.9,76.9,73.4,,67.0,0,0,45,22.2,100.5,4.9,2,3,0,0,2,0,0.0,310,8.6,75.0,16,16,10.4,2.09,0,0,0.0,68.8,11,3,8.3,18,30.5,1,5,,23.9,51.5,72.4,51.5,,,0,0,20,66.7,119.3,11.1,2,0,0,0,1,1,5.0,150,9.4,0,100.0,1,1,-1.0,2.0,0,0,0.0,100.0,1,0,0.0,1,1.7,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,0.77
Layne Hatcher,82068,QB,TEXAS ST,1,-27.23,0,57,314,61.0,41,42,12.6,2.92,0,1,2.2,57.1,24,16,4.0,47,82.5,1,10,,37.6,39.3,25.4,41.7,,52.9,1,2,51,25.0,73.1,8.5,4,1,0,0,2,3,5.9,276,6.6,76.5,34,35,8.8,2.74,0,1,2.7,74.3,26,11,0.0,39,68.4,0,8,,32.5,48.8,21.5,50.9,,57.3,1,2,42,36.4,88.3,10.3,4,0,0,0,2,3,7.1,244,7.0,52.9,17,17,11.4,2.47,0,0,0.0,47.1,8,5,11.1,18,31.6,1,4,,67.0,40.1,72.2,41.6,,57.3,0,0,19,0.0,55.3,0.0,0,1,0,0,0,0,0.0,57,3.4,0,100.0,10,10,-2.5,1.42,0,0,0.0,100.0,10,0,0.0,10,17.5,0,2,,65.4,68.0,70.1,67.7,,,0,0,10,,79.2,0.0,0,0,0,0,0,0,0.0,25,2.5,-3.62
Connor Bazelak,99135,QB,INDIANA,1,0.89,0,54,190,60.0,40,44,11.8,2.7,0,1,2.2,50.0,22,18,8.3,46,85.2,2,13,,70.7,66.0,77.0,65.8,,59.1,2,1,48,5.6,69.6,2.2,1,1,0,2,1,1,2.1,293,6.7,63.2,38,41,8.1,2.43,0,0,0.0,53.7,22,15,8.3,43,79.6,2,13,,70.6,61.2,76.9,60.8,,59.1,2,0,45,6.7,68.2,2.3,1,1,0,1,0,0,0.0,211,5.1,70.0,10,11,15.5,2.56,0,1,9.1,54.5,6,3,14.3,11,20.4,1,3,,65.6,79.3,70.4,78.6,,,0,1,11,0.0,85.0,0.0,0,0,0,1,1,1,9.1,119,10.8,0,87.5,8,8,-1.4,1.1,0,0,0.0,75.0,6,0,14.3,8,14.8,1,3,,64.9,67.2,69.5,66.9,,,0,0,8,,83.9,0.0,0,0,0,0,0,0,0.0,37,4.6,5.67
Gunnar Watson,83570,QB,TROY,1,-24.91,0,53,318,87.2,39,43,6.9,2.64,1,0,0.0,72.1,31,20,8.8,49,92.5,3,13,,36.6,73.1,77.4,73.6,,57.0,1,1,49,25.0,86.3,10.2,5,1,0,2,1,1,2.0,269,6.3,91.7,24,25,4.8,2.29,1,0,0.0,84.0,21,9,4.5,28,52.8,1,9,,27.0,70.9,76.2,70.0,,,0,0,28,33.3,103.2,10.7,3,0,0,0,1,1,3.6,139,5.6,83.3,18,22,8.0,2.89,1,0,0.0,59.1,13,12,13.3,25,47.2,2,4,,67.7,70.1,73.1,71.9,,57.0,1,1,25,16.7,58.1,8.0,2,1,0,2,0,0,0.0,136,6.2,0,100.0,3,4,-3.0,1.78,1,0,0.0,75.0,3,1,0.0,4,7.5,0,0,,63.3,61.6,67.4,61.4,,,0,0,4,0.0,77.1,0.0,0,0,0,0,0,0,0.0,6,1.5,0.62
Daniel Richardson,97103,QB,C MICHIGAN,1,31.71,0,52,134,71.4,42,42,8.2,2.11,0,2,4.1,69.0,29,10,3.3,45,86.5,1,22,,70.2,76.2,77.8,74.3,,64.9,0,1,52,20.0,119.3,4.4,2,1,0,0,4,1,1.9,382,9.1,70.7,41,41,6.2,1.97,0,1,2.1,68.3,28,9,3.4,43,82.7,1,18,,70.0,66.3,77.7,65.6,,59.6,0,1,49,22.2,111.6,4.7,2,0,0,0,4,1,2.0,298,7.3,100.0,8,8,10.1,2.59,0,1,11.1,100.0,8,2,0.0,9,17.3,0,6,,65.4,92.2,70.1,91.4,,64.3,0,0,10,0.0,118.8,0.0,0,1,0,0,0,0,0.0,126,15.8,0,100.0,7,7,-1.0,1.89,0,0,0.0,100.0,7,1,0.0,7,13.5,0,2,,64.6,66.6,69.1,66.3,,,0,0,7,0.0,91.7,0.0,0,0,0,0,0,0,0.0,42,6.0,8.48
Will Rogers,124184,QB,MISS STATE,1,22.92,0,52,227,81.1,37,40,7.3,2.59,2,2,4.7,75.0,30,8,0.0,42,80.8,0,20,,69.8,79.7,77.2,81.1,,54.5,0,1,45,12.5,133.2,2.4,1,1,0,1,5,0,0.0,379,9.5,84.1,44,48,5.8,2.37,2,2,3.9,77.1,37,8,0.0,51,98.1,0,24,,70.2,78.7,77.6,79.9,,54.5,0,1,54,12.5,131.5,2.0,1,1,0,2,5,0,0.0,451,9.4,100.0,1,1,-1.0,1.6,0,0,0.0,100.0,1,0,0.0,1,1.9,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,0,100.0,8,9,-1.8,1.4,0,0,0.0,88.9,8,0,0.0,10,19.2,0,4,,65.1,63.6,70.1,63.3,,,0,0,10,,99.5,0.0,0,0,0,1,0,0,0.0,71,7.9,-10.4
Frank Harris,60586,QB,UTSA,1,10.0,0,52,331,64.7,34,37,11.8,2.72,0,2,5.0,56.8,21,22,4.5,44,84.6,1,18,,70.7,78.7,77.0,72.4,,75.5,0,1,47,13.6,98.5,6.8,3,4,2,1,3,0,0.0,296,8.0,71.9,32,35,9.6,2.39,0,2,5.6,60.0,21,15,8.7,40,76.9,2,15,,70.4,81.4,76.7,73.3,,79.2,0,1,41,13.3,100.1,5.0,2,3,2,1,3,0,0.0,263,7.5,70.0,10,10,8.1,2.91,0,0,0.0,70.0,7,7,0.0,12,23.1,0,4,,66.2,63.3,71.2,65.7,,57.3,0,0,14,14.3,91.3,8.3,1,1,0,0,0,0,0.0,74,7.4,0,100.0,8,8,-1.8,1.31,0,0,0.0,87.5,7,0,12.5,8,15.4,1,1,,64.9,66.8,69.5,66.5,,,0,0,8,,88.0,0.0,0,0,0,0,0,0,0.0,41,5.1,-0.11
Dorian Thompson-Robinson,83574,QB,UCLA,1,22.35,0,51,324,86.2,29,35,4.7,2.98,3,0,0.0,65.7,23,14,8.0,42,82.4,2,15,,33.7,55.9,26.9,53.9,,63.9,0,1,44,14.3,82.3,4.8,2,5,0,3,1,2,4.5,234,6.7,89.3,28,34,2.9,2.66,3,0,0.0,67.6,23,11,8.0,38,74.5,2,13,,29.9,59.6,24.6,57.6,,66.5,0,1,38,9.1,79.0,2.6,1,3,0,3,1,2,5.3,188,5.5,90.0,10,10,2.7,2.8,0,0,0.0,90.0,9,3,0.0,13,25.5,0,5,,66.4,56.6,71.4,56.9,,58.7,0,0,15,33.3,145.8,7.7,1,2,0,0,1,0,0.0,110,11.0,0,100.0,9,9,-3.2,1.36,0,0,0.0,100.0,9,0,0.0,9,17.6,0,3,,65.1,67.5,69.8,67.2,,,0,0,9,,133.3,0.0,0,0,0,0,1,0,0.0,64,7.1,5.47
Gavin Hardison,100827,QB,UTEP,1,-10.95,0,49,330,75.8,33,40,9.0,2.86,2,1,2.3,60.0,24,14,4.0,45,91.8,1,16,,36.9,57.0,76.9,59.9,,49.8,0,0,48,28.6,77.0,8.9,4,1,1,4,0,2,4.2,239,6.0,78.3,23,28,6.3,2.89,1,0,0.0,64.3,18,11,0.0,33,67.3,0,9,,29.2,40.6,76.1,44.2,,49.8,0,0,34,36.4,75.4,12.1,4,1,1,3,0,2,5.9,133,4.8,75.0,12,15,12.1,2.48,1,1,5.9,53.3,8,3,11.1,16,32.7,1,7,,66.8,81.4,72.0,80.6,,,0,0,18,0.0,77.4,0.0,0,0,0,2,0,0,0.0,111,7.4,0,100.0,2,3,-3.5,1.58,0,0,0.0,66.7,2,0,0.0,4,8.2,0,0,,63.3,58.1,67.4,58.0,,,0,0,4,,70.1,0.0,0,0,0,1,0,0,0.0,5,1.7,2.65
