player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Max Brosmer,105568,QB,MINNESOTA,1,1.04,0,48,225,75.0,28,33,10.1,2.75,2,0,0.0,57.6,19,17,9.5,40,83.3,2,9,,70.0,64.1,76.7,62.2,,63.4,1,1,42,29.4,73.8,12.5,5,2,1,1,1,2,4.8,208,6.3,78.6,28,32,9.3,2.48,2,0,0.0,65.6,21,16,4.5,38,79.2,1,8,,69.9,71.0,76.6,68.2,,67.1,1,1,40,31.3,79.7,13.2,5,1,1,0,1,1,2.5,196,6.1,87.5,8,9,0.1,2.95,0,0,0.0,66.7,6,1,14.3,10,20.8,1,4,,65.6,47.0,70.4,49.3,,57.3,0,0,11,0.0,86.3,0.0,0,1,0,1,0,1,9.1,62,6.9,0,100.0,8,8,-2.8,1.73,0,0,0.0,100.0,8,0,0.0,8,16.7,0,3,,65.1,67.5,69.8,67.2,,,0,0,9,,92.7,0.0,0,0,0,0,0,0,0.0,50,6.3,0.76
Miller Moss,70727,QB,USC,1,-30.0,0,47,326,70.3,37,39,10.9,2.86,1,1,2.3,64.1,25,20,3.8,41,87.2,1,17,,38.7,73.3,77.3,72.7,,61.3,1,1,45,5.0,101.1,2.4,1,1,0,0,3,2,4.4,287,7.4,82.8,29,30,8.3,2.77,1,0,0.0,76.7,23,14,4.2,32,68.1,1,15,,32.9,75.6,76.8,75.4,,61.3,0,0,35,7.1,120.1,3.1,1,1,0,0,2,1,2.9,230,7.7,50.0,14,15,10.0,2.68,0,1,6.3,46.7,7,8,0.0,15,31.9,0,4,,66.5,61.1,71.6,60.8,,,1,1,16,0.0,57.1,0.0,0,0,0,0,1,1,6.3,78,5.2,0,83.3,6,6,-4.0,1.97,0,0,0.0,83.3,5,2,0.0,6,12.8,0,2,,64.2,60.1,68.6,59.9,,,0,0,6,0.0,81.3,0.0,0,0,0,0,0,0,0.0,21,3.5,-2.47
Jacolby Criswell,122830,QB,N CAROLINA,1,15.15,0,47,245,60.0,30,35,10.6,2.85,1,0,0.0,48.6,17,21,5.6,42,89.4,1,11,,69.2,57.9,77.5,60.9,,51.6,2,1,43,9.5,74.1,4.8,2,5,0,2,2,1,2.3,205,5.9,64.3,28,33,9.5,2.67,1,0,0.0,51.5,17,20,5.6,39,83.0,1,8,,69.0,53.6,77.3,57.1,,48.3,2,1,40,10.0,66.6,5.1,2,3,0,2,1,1,2.5,191,5.8,66.7,6,6,7.2,2.84,0,0,0.0,66.7,4,3,0.0,8,17.0,0,4,,64.9,74.2,69.5,74.2,,62.0,0,0,8,0.0,138.9,0.0,0,2,0,0,1,0,0.0,60,10.0,0,100.0,4,4,-1.8,1.46,0,0,0.0,100.0,4,2,0.0,5,10.6,0,1,,63.8,62.6,68.1,62.3,,,0,0,5,0.0,114.6,0.0,0,0,0,0,0,0,0.0,46,11.5,4.21
Mikey Keene,70961,QB,FRESNO ST,1,-10.5,0,46,169,78.1,32,37,11.1,3.21,2,2,5.0,62.2,23,19,8.0,42,91.3,2,15,,23.2,61.3,76.6,65.6,,44.0,0,2,45,21.1,72.0,9.5,4,1,0,3,1,4,8.9,281,7.6,80.6,31,34,9.4,2.79,2,2,5.4,67.6,23,10,8.0,36,78.3,2,12,,21.8,57.4,76.3,60.9,,47.0,0,2,39,20.0,76.6,5.6,2,0,0,1,1,4,10.3,268,7.9,80.0,5,7,11.0,4.15,0,0,0.0,57.1,4,9,0.0,10,21.7,0,4,,65.4,72.3,70.8,77.3,59.5,57.3,0,0,10,22.2,78.3,20.0,2,1,0,2,0,0,0.0,48,6.9,0,100.0,4,4,-2.3,1.7,0,0,0.0,100.0,4,0,0.0,4,8.7,0,1,,63.3,63.4,68.7,64.7,59.5,,0,0,4,,103.1,0.0,0,0,0,0,0,0,0.0,35,8.8,-1.02
Christian Veilleux,145086,QB,GA STATE,1,-17.79,0,46,175,60.0,35,40,13.3,2.46,3,1,2.4,45.0,18,15,14.3,41,89.1,3,14,,69.1,55.3,76.2,54.8,,,1,3,42,6.7,59.7,2.4,1,0,0,1,2,3,7.1,333,8.3,71.4,28,32,8.5,2.13,3,0,0.0,56.3,18,11,10.0,32,69.6,2,11,,68.4,54.7,75.4,54.0,,,1,3,32,0.0,35.4,0.0,0,0,0,0,0,3,9.4,196,6.1,50.0,12,13,17.8,2.88,0,1,7.1,38.5,5,4,16.7,14,30.4,1,3,,66.4,61.4,71.4,61.1,,,0,0,15,25.0,125.0,7.1,1,0,0,1,2,0,0.0,160,12.3,0,100.0,5,5,-2.8,1.52,0,0,0.0,100.0,5,0,0.0,5,10.9,0,0,,63.8,65.6,68.1,65.4,,,0,0,5,,85.8,0.0,0,0,0,0,0,0,0.0,23,4.6,6.18
Ben Finley,122864,QB,AKRON,1,8.89,0,45,102,66.7,33,33,7.1,2.88,0,0,0.0,63.6,21,17,4.5,40,88.9,1,10,,39.3,50.1,76.0,56.2,,44.6,0,2,42,23.5,61.3,10.0,4,3,0,0,1,1,2.4,169,5.1,66.7,18,18,5.6,3.09,0,0,0.0,61.1,11,12,8.3,22,48.9,1,3,,29.5,37.0,74.7,41.3,,47.1,0,2,25,25.0,29.2,13.6,3,1,0,0,0,1,4.0,68,3.8,70.0,20,20,6.4,2.42,0,0,0.0,70.0,14,5,0.0,23,51.1,0,8,,67.5,70.0,72.8,73.8,,53.1,0,0,23,20.0,103.7,4.3,1,2,0,0,1,0,0.0,128,6.4,0,80.0,5,5,-1.0,1.68,0,0,0.0,80.0,4,0,0.0,5,11.1,0,1,,64.2,60.1,68.6,59.9,,,0,0,6,,89.2,0.0,0,0,0,0,0,0,0.0,27,5.4,2.62
Taylen Green,145996,QB,ARKANSAS,1,7.95,0,45,111,69.0,29,35,9.3,3.43,0,1,2.6,51.4,18,18,10.0,39,86.7,2,10,,22.5,48.0,76.9,48.2,,55.2,1,1,43,16.7,71.1,7.7,3,1,0,5,1,4,9.3,240,6.9,67.9,28,33,8.9,3.32,0,1,2.9,54.5,18,15,5.3,37,82.2,1,10,,21.7,47.7,76.7,47.8,,55.2,1,1,39,20.0,76.1,8.1,3,1,0,4,1,4,10.3,246,7.5,100.0,6,8,-0.2,2.7,0,0,0.0,62.5,5,4,16.7,8,17.8,1,2,,65.4,61.5,70.1,61.3,,,1,0,10,0.0,71.4,0.0,0,0,0,1,0,0,0.0,33,4.1,0,100.0,5,6,-4.0,1.77,0,0,0.0,83.3,5,1,0.0,6,13.3,0,2,,64.2,63.4,68.6,63.2,,,1,0,6,0.0,93.8,0.0,0,0,0,0,0,0,0.0,39,6.5,-3.32
Tyler Shough,83537,QB,LOUISVILLE,1,23.33,0,45,210,69.4,36,39,11.5,3.15,0,1,2.5,56.4,22,19,12.0,43,95.6,3,13,,35.0,71.8,24.8,76.1,,50.3,2,1,44,15.8,91.4,7.0,3,1,0,1,3,0,0.0,256,6.6,66.7,24,26,7.5,3.07,0,0,0.0,50.0,13,13,18.8,28,62.2,3,7,,27.6,60.1,17.7,65.7,,50.3,2,1,28,7.7,59.8,3.6,1,1,0,0,1,0,0.0,120,4.6,78.6,14,15,16.4,3.14,0,1,6.3,73.3,11,6,0.0,17,37.8,0,6,,66.8,84.0,72.0,83.2,,,0,0,18,33.3,142.8,11.8,2,0,0,1,2,0,0.0,144,9.6,0,100.0,2,2,-3.0,1.85,0,0,0.0,100.0,2,0,0.0,2,4.4,0,0,,61.8,62.8,65.5,62.6,,,0,0,2,,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0,4.98
JC French IV,162521,QB,GA SOUTHRN,1,-3.16,0,45,174,69.2,26,29,11.9,2.85,1,0,0.0,62.1,18,8,0.0,35,77.8,0,13,,20.9,68.1,77.3,64.1,,66.7,0,0,35,37.5,95.5,8.6,3,3,0,2,1,2,5.7,210,7.2,70.6,17,19,7.8,2.58,1,0,0.0,63.2,12,4,0.0,22,48.9,0,8,,17.2,63.2,76.5,57.4,,66.7,0,0,22,50.0,82.6,9.1,2,1,0,1,0,2,9.1,127,6.7,70.6,17,20,9.7,2.91,0,0,0.0,60.0,12,7,0.0,23,51.1,0,7,,67.6,71.0,73.0,70.4,,61.6,0,0,24,14.3,91.7,4.3,1,2,0,3,1,0,0.0,110,5.5,0,75.0,8,10,-1.5,2.4,0,0,0.0,60.0,6,3,0.0,10,22.2,0,2,,65.6,64.1,70.4,63.8,,,0,0,11,0.0,64.6,0.0,0,0,0,2,0,0,0.0,27,2.7,-1.18
Caden Veltkamp,156642,QB,W KENTUCKY,1,29.44,0,44,346,76.5,34,36,6.9,2.56,1,0,0.0,63.9,23,11,11.5,41,93.2,3,13,,71.3,63.2,77.6,59.4,,67.3,0,1,45,27.3,87.7,7.3,3,2,0,1,2,1,2.2,220,6.1,75.9,29,31,5.0,2.37,1,0,0.0,58.1,18,8,18.2,36,81.8,4,9,,71.0,57.5,77.3,52.2,,67.3,0,2,39,37.5,63.6,8.3,3,2,0,1,2,1,2.6,138,4.5,87.5,8,8,10.0,2.93,0,0,0.0,87.5,7,3,0.0,8,18.2,0,4,,65.1,79.0,69.8,78.4,,,0,0,9,0.0,115.6,0.0,0,0,0,0,0,0,0.0,94,11.8,0,100.0,3,3,-3.0,1.17,0,0,0.0,66.7,2,0,33.3,3,6.8,1,0,,62.7,64.0,66.6,63.8,,,0,1,3,,34.7,0.0,0,0,0,0,0,0,0.0,12,4.0,7.3
Dillon Gabriel,86272,QB,OREGON,1,27.95,0,44,264,78.6,28,28,9.3,3.15,0,2,6.9,67.9,19,7,13.6,31,70.5,3,13,,68.9,72.6,76.8,74.0,54.3,59.0,0,1,32,0.0,114.4,0.0,0,3,0,0,3,1,3.1,235,8.4,80.0,25,26,9.6,2.96,1,2,7.4,65.4,17,5,15.0,28,63.6,3,10,,68.7,74.3,76.5,76.9,,53.4,0,1,29,0.0,108.8,0.0,0,2,0,0,3,1,3.4,186,7.2,93.3,15,15,-1.5,2.09,0,0,0.0,93.3,14,3,0.0,16,36.4,0,6,,66.5,64.5,71.8,61.8,54.3,64.3,0,0,16,0.0,92.2,0.0,0,1,0,0,0,0,0.0,92,6.1,0,100.0,12,13,-3.7,1.46,1,0,0.0,92.3,12,1,0.0,13,29.5,0,3,,66.0,67.1,71.0,66.8,,,0,0,13,0.0,80.4,0.0,0,0,0,0,0,0,0.0,43,3.3,-1.02
Hank Bachmeier,101284,QB,WAKE,1,13.08,0,44,339,86.7,30,32,8.6,3.14,1,1,2.9,78.1,25,14,3.8,40,90.9,1,16,,69.2,76.8,77.2,81.4,,54.3,0,1,43,0.0,95.6,0.0,0,8,1,0,1,0,0.0,242,7.6,87.5,24,26,8.0,3.23,1,1,3.6,76.9,20,11,4.8,33,75.0,1,14,,68.6,76.0,76.7,79.9,,56.1,0,1,35,0.0,95.0,0.0,0,7,1,0,1,0,0.0,200,7.7,90.0,10,10,5.7,2.28,0,0,0.0,90.0,9,4,0.0,11,25.0,0,3,,65.8,70.6,70.7,73.6,,57.3,0,0,12,0.0,89.2,0.0,0,1,0,0,0,0,0.0,54,5.4,0,100.0,4,4,-2.3,1.58,0,0,0.0,100.0,4,1,0.0,4,9.1,0,1,,63.3,65.0,67.4,64.8,,,0,0,4,0.0,79.2,0.0,0,0,0,0,0,0,0.0,12,3.0,-2.29
Isaac Wilson,183872,QB,UTAH,1,8.66,0,44,328,50.0,38,39,14.5,2.86,0,2,5.0,48.7,19,14,0.0,43,97.7,0,13,,41.2,54.5,76.9,56.5,,52.4,0,2,44,21.4,58.8,7.0,3,1,0,1,1,3,6.8,271,6.9,50.0,32,33,14.6,2.83,0,2,5.9,48.5,16,11,0.0,35,79.5,0,10,,37.4,56.5,76.4,59.1,,52.4,0,2,36,9.1,55.7,2.9,1,1,0,1,1,3,8.3,225,6.8,57.1,7,7,11.4,2.9,0,0,0.0,57.1,4,3,0.0,9,20.5,0,3,,65.1,52.5,69.8,52.5,,,0,0,9,66.7,82.4,22.2,2,0,0,0,0,0,0.0,55,7.9,0,100.0,1,1,-2.0,2.3,0,0,0.0,100.0,1,0,0.0,1,2.3,0,0,,60.3,60.6,63.6,60.4,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,1.04
