player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jack Murphy,121743,T,APP STATE,1,100.0,0,108,69.2,76.3,63.9,0,1,44,100.0,100.0,98.9,1,1,0,93,0,0,0,93,46,46,0,93,47,0
Markell Samuel,122253,T,APP STATE,1,100.0,0,108,47.1,45.2,47.9,2,1,44,100.0,100.0,96.6,0,3,0,93,0,0,93,93,46,46,0,0,47,0
Damion Daley,75770,G,APP STATE,1,100.0,0,108,61.3,82.4,56.7,0,0,44,100.0,100.0,100.0,0,0,0,93,0,92,0,93,46,46,1,0,47,0
Isaiah Helms,104720,C,APP STATE,1,100.0,0,108,75.3,52.2,75.4,0,2,44,100.0,100.0,97.7,0,2,0,93,93,0,0,93,46,46,0,0,47,0
Bucky Williams,78305,G,APP STATE,1,100.0,0,108,79.7,59.9,83.8,0,1,44,100.0,100.0,98.9,0,1,0,92,0,0,0,92,46,46,92,0,46,0
Ronan Chambers,130283,T,AKRON,1,100.0,0,102,49.7,46.1,50.3,1,2,51,100.0,100.0,97.1,1,3,0,90,0,0,85,90,56,56,0,5,34,0
Wilson Kelly,121810,C,MIDDLE TN,1,100.0,0,224,59.1,51.4,60.0,0,0,51,100.0,100.0,100.0,0,0,0,89,89,0,0,89,53,53,0,0,36,0
Keylan Rutledge,156597,G,MIDDLE TN,1,100.0,0,224,67.1,65.0,67.2,0,2,51,100.0,100.0,98.0,0,2,0,89,0,0,0,89,53,53,89,0,36,0
Luke Petitbon,123396,C,WAKE,1,100.0,0,339,79.6,82.5,74.4,0,0,42,100.0,100.0,100.0,0,0,0,88,88,0,0,88,48,48,0,0,40,0
Matt Gulbin,144191,G,WAKE,1,100.0,0,339,64.5,37.7,71.4,0,5,42,100.0,100.0,94.0,0,5,0,88,0,0,0,88,48,48,54,34,40,0
DeVonte Gordon,98391,T,WAKE,1,100.0,0,339,75.8,79.4,70.8,0,0,42,100.0,100.0,100.0,0,0,0,88,0,0,38,88,48,48,0,50,40,0
Michael Jurgens,77345,G,WAKE,1,100.0,0,339,69.3,68.0,69.4,0,0,42,100.0,100.0,100.0,0,0,0,88,0,88,0,88,48,48,0,0,40,0
Jacqui Graham,145304,T,MIDDLE TN,1,100.0,0,224,65.3,70.6,66.0,0,1,50,100.0,100.0,97.0,1,2,1,87,0,0,0,87,52,52,0,87,35,0
T.J. Session,102316,T,CAL,1,100.0,0,130,57.8,53.8,57.9,0,0,49,100.0,100.0,100.0,0,0,0,86,0,1,0,86,54,54,0,85,32,0
Brian Driscoll,100534,C,CAL,1,100.0,0,130,64.3,42.4,68.8,0,2,49,100.0,100.0,98.0,0,2,0,86,85,0,0,86,54,54,0,0,32,1
Nate Williams,130322,T,AKRON,1,100.0,3,102,54.6,67.2,63.7,0,1,48,100.0,100.0,96.9,5,2,1,85,0,0,0,85,53,53,0,85,32,0
Cooper Beebe,99434,G,KANSAS ST,1,100.0,0,199,74.6,84.9,72.5,0,0,44,100.0,100.0,100.0,0,0,0,85,0,78,7,85,45,45,0,0,40,0
Campbell Barrington,147505,T,BAYLOR,1,100.0,0,118,65.4,66.7,62.2,1,4,66,100.0,100.0,96.2,0,5,0,85,0,0,0,85,67,67,0,85,18,0
Hayden Gillum,77508,C,KANSAS ST,1,100.0,0,199,52.7,41.5,55.4,0,3,44,100.0,100.0,96.6,0,3,0,85,85,0,0,85,45,45,0,0,40,0
Clark Barrington,81598,C,BAYLOR,1,100.0,0,118,67.1,81.6,59.2,0,1,66,100.0,100.0,99.2,0,1,0,85,85,0,0,85,67,67,0,0,18,0
Sioape Vatikani,158334,G,CAL,1,100.0,0,130,52.1,43.2,51.6,1,1,49,100.0,100.0,98.0,0,2,0,85,0,0,1,85,54,54,84,0,31,0
Kaden Sieracki,158571,G,BAYLOR,1,100.0,0,118,55.9,59.9,51.1,0,3,66,100.0,100.0,94.7,0,5,2,85,0,0,0,85,67,67,85,0,18,0
Blake Austin,102247,G,TROY,1,100.0,0,318,59.8,78.7,54.7,0,1,41,100.0,100.0,98.8,0,1,0,84,0,84,0,84,43,43,0,0,41,0
Josh Priebe,129733,G,NWESTERN,1,100.0,0,256,60.6,77.9,52.8,0,0,57,100.0,100.0,100.0,0,0,0,84,0,84,0,84,61,61,0,0,23,0
Eli Russ,122987,C,TROY,1,100.0,0,318,36.5,33.1,40.7,0,1,41,100.0,100.0,98.8,0,1,0,84,84,0,0,84,43,43,0,0,41,0
Ben Wrather,129740,C,NWESTERN,1,100.0,0,256,54.0,46.6,55.6,0,2,57,100.0,100.0,98.2,1,2,0,84,84,0,0,84,61,61,0,0,23,0
Derrick Graham,123703,T,TROY,1,100.0,0,318,58.4,54.8,58.2,0,1,41,100.0,100.0,98.8,1,1,0,84,0,0,84,84,43,43,0,0,41,0
Grant Betts,81870,T,TROY,1,100.0,0,318,56.1,57.8,59.2,1,4,41,100.0,100.0,93.9,1,5,0,84,0,0,0,84,43,43,0,84,41,0
Josh Thompson,145039,T,NWESTERN,1,100.0,0,256,57.3,52.7,58.4,1,5,57,100.0,100.0,94.7,0,6,0,84,0,0,0,84,61,61,0,84,23,0
Caleb Tiernan,145042,T,NWESTERN,1,100.0,0,256,60.6,68.5,53.2,0,2,57,100.0,100.0,98.2,2,2,0,84,0,0,84,84,61,61,0,0,23,0
Dom D'Antonio,98244,G,NWESTERN,1,100.0,0,256,65.3,76.2,61.3,0,3,57,100.0,100.0,97.4,0,3,0,84,0,0,0,84,61,61,84,0,23,0
Jacob Gideon,72705,C,W MICHIGAN,1,100.0,0,347,72.9,85.7,67.2,0,0,34,100.0,100.0,100.0,0,0,0,83,83,0,0,83,36,36,0,0,47,0
Cole Spencer,60236,G,TEXAS TECH,1,100.0,0,315,65.3,88.2,63.8,0,0,49,100.0,100.0,100.0,1,0,0,83,0,83,0,83,49,49,0,0,34,0
Caedan Wallace,98427,T,PENN STATE,1,100.0,0,266,69.3,82.7,62.1,0,0,38,100.0,100.0,100.0,0,0,0,83,0,0,0,83,38,38,0,83,45,0
Dennis Wilburn,157314,G,TEXAS TECH,1,100.0,0,315,56.0,46.7,56.2,2,1,49,100.0,100.0,96.9,0,3,0,83,0,0,0,83,49,49,83,0,34,0
Monroe Mills,122977,T,TEXAS TECH,1,100.0,0,315,63.4,67.6,59.1,0,2,49,100.0,100.0,98.0,0,2,0,83,0,0,83,83,49,49,0,0,34,0
Caleb Rogers,123157,T,TEXAS TECH,1,100.0,0,315,65.1,79.5,56.2,1,0,49,100.0,100.0,96.9,0,2,1,83,0,0,0,83,49,49,0,83,34,0
Olumuyiwa Fashanu,129777,T,PENN STATE,1,100.0,0,266,80.8,88.8,74.1,0,0,38,100.0,100.0,100.0,0,0,0,83,0,0,83,83,38,38,0,0,45,0
Rusty Staats,81941,C,TEXAS TECH,1,100.0,0,315,62.4,70.2,58.8,0,1,49,100.0,100.0,99.0,0,1,0,83,83,0,0,83,49,49,0,0,34,0
Isaiah Wright,129909,C,BUFFALO,1,100.0,0,126,58.0,72.5,51.3,0,2,38,100.0,100.0,97.4,0,2,0,83,0,0,82,83,39,39,0,0,44,1
Hunter Nourzad,91674,C,PENN STATE,1,100.0,0,266,61.4,57.7,60.7,1,0,38,100.0,100.0,98.7,0,1,0,83,83,0,0,83,38,38,0,0,45,0
Sidney Walker,147381,C,BUFFALO,1,100.0,0,126,54.0,53.2,57.7,0,1,38,100.0,100.0,96.1,1,2,1,83,83,0,0,83,39,39,0,0,44,0
Sterling Porcher,156590,T,MIDDLE TN,1,100.0,0,224,44.3,45.0,54.2,1,3,46,100.0,100.0,93.5,2,5,1,83,0,0,83,83,48,48,0,0,35,0
Tyler Doty,130407,G,BUFFALO,1,100.0,0,126,60.1,82.9,55.0,0,1,38,100.0,100.0,98.7,0,1,0,83,0,0,1,83,39,39,82,0,44,0
