player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Ivory Scott,98699,G,ARK STATE,1,100.0,0,113,56.6,77.6,55.1,1,0,74,100.0,100.0,99.3,2,1,0,104,0,104,0,104,79,79,0,0,25,0
Ethan Miner,98068,G,ARK STATE,1,100.0,0,113,68.8,82.3,61.3,0,1,74,100.0,100.0,99.3,0,1,0,104,104,0,0,104,79,79,0,0,25,0
Ernesto Ramirez,102825,G,ARK STATE,1,100.0,0,113,51.7,53.3,46.4,1,6,74,100.0,100.0,95.3,0,7,0,104,0,0,0,104,79,79,104,0,25,0
Robert Holmes,55110,T,ARK STATE,1,100.0,0,113,46.1,47.3,55.2,1,8,74,100.0,100.0,92.6,2,10,1,104,0,0,0,104,79,79,0,104,25,0
Andre Harris Jr.,58501,T,ARK STATE,1,99.0,0,113,74.4,93.0,56.4,0,0,74,100.0,98.7,100.0,0,0,0,103,0,0,104,104,78,79,0,0,25,0
Daizion Carroll,81769,G,N TEXAS,1,100.0,1,251,59.5,31.1,66.0,0,2,60,100.0,100.0,98.3,2,2,0,101,0,0,0,101,65,65,101,0,36,0
Cole Brown,81768,T,N TEXAS,1,100.0,0,251,41.2,33.7,44.0,2,5,60,100.0,100.0,94.2,0,7,0,101,0,0,101,101,65,65,0,0,36,0
Manase Mose,59950,C,N TEXAS,1,100.0,0,251,31.3,19.2,47.7,0,2,60,100.0,100.0,98.3,2,2,0,101,101,0,0,101,65,65,0,0,36,0
Jacob Brammer,59944,T,N TEXAS,1,100.0,0,251,48.9,66.2,37.7,0,3,60,100.0,100.0,97.5,0,3,0,101,0,0,0,101,65,65,0,101,36,0
Kendrick Sartor,59825,T,MARSHALL,1,100.0,0,214,76.3,63.1,80.5,0,1,54,100.0,100.0,99.1,1,1,0,92,0,0,0,92,59,59,0,92,33,0
Bence Polgar,98083,C,BUFFALO,1,100.0,0,126,45.2,42.4,47.2,0,2,51,100.0,100.0,98.0,0,2,0,87,87,0,0,87,53,53,0,0,34,0
Gabe Wallace,77535,G,BUFFALO,1,100.0,0,126,58.1,64.0,54.3,0,2,51,100.0,100.0,98.0,0,2,0,87,0,64,0,87,53,53,0,23,34,0
Jake Fuzak,44882,T,BUFFALO,1,100.0,0,126,45.4,41.6,51.9,3,0,51,100.0,100.0,97.1,1,3,0,87,0,0,87,87,53,53,0,0,34,0
Cade Briggs,73582,T,NEW MEXICO,1,100.0,0,241,84.1,71.5,84.0,1,1,43,100.0,100.0,97.7,0,2,0,87,0,0,87,87,44,44,0,0,43,0
Jack Klenk,45097,G,BUFFALO,1,100.0,0,126,45.5,27.7,50.9,1,0,51,100.0,100.0,99.0,2,1,0,87,0,23,0,87,53,53,64,0,34,0
