player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Sheridan Wilson,157336,C,TEXAS TECH,1,100.0,0,315,72.4,86.4,65.3,0,0,57,100.0,100.0,100.0,0,0,0,96,96,0,0,96,61,61,0,0,35,0
Davion Carter,158004,G,TEXAS TECH,1,100.0,0,315,59.7,82.8,52.3,0,0,57,100.0,100.0,100.0,0,0,0,96,0,2,0,96,61,61,94,0,35,0
Caleb Rogers,123157,T,TEXAS TECH,1,100.0,0,315,66.9,68.0,63.7,1,2,57,100.0,100.0,97.4,1,3,0,96,0,0,0,96,61,61,0,96,35,0
Ty Buchanan,146417,T,TEXAS TECH,1,100.0,0,315,55.0,48.6,56.7,1,1,57,100.0,100.0,98.2,0,2,0,96,0,0,96,96,61,61,0,0,35,0
Braelin Moore,157655,C,VA TECH,1,100.0,0,337,70.0,74.2,66.2,0,1,45,100.0,100.0,98.9,2,1,0,92,92,0,0,92,50,50,0,0,42,0
Kaden Moore,123357,G,VA TECH,1,100.0,0,337,56.2,55.9,54.4,0,3,45,100.0,100.0,96.7,0,3,0,92,0,0,0,92,50,50,92,0,42,0
Trey Zuhn III,147019,T,TEXAS A&M,1,100.0,0,312,67.7,73.6,62.6,0,2,48,100.0,100.0,97.9,0,2,0,91,0,0,91,91,50,50,0,0,41,0
Kolinu'u Faaiu,146438,C,TEXAS A&M,1,100.0,0,312,68.6,72.1,65.2,0,2,48,100.0,100.0,97.9,0,2,0,91,91,0,0,91,50,50,0,0,41,0
Ar'maj Reed-Adams,122543,G,TEXAS A&M,1,100.0,0,312,87.0,85.8,89.0,0,0,48,100.0,100.0,100.0,1,0,0,91,0,0,0,91,50,50,91,0,41,0
Dametrious Crownover,146990,T,TEXAS A&M,1,100.0,0,312,67.9,60.5,68.3,0,5,46,100.0,100.0,94.6,0,5,0,88,0,0,0,88,48,48,0,88,40,0
Derek Bowman,123654,T,USF,1,100.0,0,327,51.9,61.0,48.3,1,1,43,100.0,100.0,97.7,0,2,0,87,0,0,1,87,46,46,0,86,41,0
Tyler Mercer,183479,C,N TEXAS,1,100.0,0,251,71.1,79.2,66.1,0,0,54,100.0,100.0,100.0,0,0,0,87,87,0,0,87,57,57,0,0,30,0
Paula Vaipulu,122500,G,N TEXAS,1,100.0,0,251,52.1,53.3,48.7,0,1,54,100.0,100.0,97.2,0,2,1,87,0,87,0,87,57,57,0,0,30,0
Johnny Dickson III,157660,G,N TEXAS,1,100.0,0,251,69.6,84.1,66.1,0,0,54,100.0,100.0,100.0,0,0,0,87,0,0,0,87,57,57,87,0,30,0
Cole Best,144473,C,USF,1,100.0,0,327,69.2,79.9,67.5,0,1,43,100.0,100.0,98.8,1,1,0,87,86,1,0,87,46,46,0,0,41,0
Landon Peterson,99457,T,N TEXAS,1,100.0,0,251,50.9,65.0,41.8,1,3,54,100.0,100.0,96.3,0,4,0,87,0,0,0,87,57,57,0,87,30,0
Jack Tanner,190749,T,TULSA,1,100.0,1,320,47.2,57.9,48.0,1,4,38,100.0,100.0,93.4,1,5,0,87,0,0,86,87,42,42,0,0,45,0
Braydon Nelson,190617,G,N TEXAS,1,100.0,0,251,72.1,52.7,80.0,1,2,54,100.0,100.0,97.2,0,3,0,87,0,0,87,87,57,57,0,0,30,0
Kasen Carpenter,173292,C,TULSA,1,100.0,0,320,59.3,60.2,58.2,0,1,38,100.0,100.0,98.7,0,1,0,87,87,0,0,87,43,43,0,0,44,0
RJ Perry,124292,T,USF,1,100.0,0,327,66.6,64.8,64.8,1,1,42,100.0,100.0,97.6,1,2,0,86,0,0,85,86,45,45,0,1,41,0
Drew Moss,150351,G,COLO STATE,1,100.0,0,144,72.8,72.7,74.7,0,2,53,100.0,100.0,98.1,0,2,0,86,0,0,0,86,58,58,86,0,28,0
Saveyon Henderson,152603,T,COLO STATE,1,100.0,0,144,53.3,63.1,52.3,1,2,53,100.0,100.0,97.2,1,3,0,86,0,0,86,86,58,58,0,0,28,0
Aaron Karas,163326,T,COLO STATE,1,100.0,0,144,72.9,63.6,76.1,0,4,53,100.0,100.0,96.2,0,4,0,86,0,0,0,86,58,58,0,86,28,0
Tanner Morley,173498,G,COLO STATE,1,100.0,0,144,68.6,55.2,73.0,0,2,53,100.0,100.0,96.2,0,3,1,86,0,86,0,86,58,58,0,0,28,0
Mathyus Su'a,134899,G,UNLV,1,100.0,0,325,65.8,84.2,62.6,0,0,27,100.0,100.0,100.0,0,0,0,86,0,0,0,86,27,27,67,18,59,0
Jacob Gardner,128229,C,COLO STATE,1,100.0,0,144,67.7,79.4,62.0,0,0,53,100.0,100.0,100.0,1,0,0,86,86,0,0,86,58,58,0,0,28,0
Anton Ambuehl,146200,G,UNLV,1,100.0,0,325,67.7,84.3,65.0,0,0,27,100.0,100.0,100.0,0,0,0,85,0,85,0,85,27,27,0,0,58,0
Dorion Strawn,150063,T,TEXAS ST,1,100.0,0,314,69.0,78.8,67.5,0,1,51,100.0,100.0,97.1,1,2,1,85,0,1,84,85,54,54,0,0,31,0
Chayse Todd,97851,C,TEXAS ST,1,100.0,0,314,73.7,67.9,72.4,0,1,51,100.0,100.0,99.0,1,1,0,85,85,0,0,85,54,54,0,0,31,0
Jalen St. John,123963,T,UNLV,1,100.0,0,325,60.3,80.6,54.6,0,1,27,100.0,100.0,98.1,0,1,0,85,0,0,85,85,27,27,0,0,58,0
Nash Jones,133226,G,TEXAS ST,1,100.0,0,314,57.9,31.2,63.3,0,3,51,100.0,100.0,97.1,0,3,0,85,0,84,0,85,54,54,0,0,31,1
