player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Caleb Johnson,102301,C,TEXAS ST,1,100.0,0,314,59.7,63.5,57.8,0,2,51,100.0,100.0,98.0,0,2,0,105,102,3,0,105,55,55,0,0,50,0
Brey Walker,77446,G,TEXAS ST,1,100.0,0,314,66.8,76.8,67.5,0,1,51,100.0,100.0,99.0,1,1,0,105,0,0,0,105,55,55,105,0,50,0
Dorion Strawn,150063,G,TEXAS ST,1,100.0,0,314,61.0,82.7,54.4,0,2,51,100.0,100.0,98.0,1,2,0,105,0,96,3,105,55,55,0,0,50,6
Jimeto Obigbo,150060,T,TEXAS ST,1,100.0,0,314,60.5,68.0,55.4,0,4,51,100.0,100.0,96.1,0,4,0,105,0,0,0,105,55,55,0,105,50,0
Trenton Scott,121987,T,TEXAS ST,1,100.0,0,314,64.3,62.4,62.7,0,1,49,100.0,100.0,96.9,0,2,1,102,0,0,102,102,53,53,0,0,49,0
Fisher Anderson,128961,T,STANFORD,1,100.0,0,300,61.8,67.3,55.6,0,1,59,100.0,100.0,97.5,0,2,1,98,0,0,98,98,68,68,0,0,30,0
Simione Pale,176626,G,STANFORD,1,100.0,0,300,61.1,52.5,62.7,0,4,59,100.0,100.0,94.9,0,5,1,98,0,0,0,98,68,68,98,0,30,0
Connor McLaughlin,131771,T,STANFORD,1,100.0,0,300,68.2,75.2,67.7,0,1,59,100.0,100.0,99.2,1,1,0,98,0,0,0,98,68,68,0,98,30,0
Trevor Mayberry,148952,G,STANFORD,1,100.0,0,300,50.9,38.8,50.1,0,5,59,100.0,100.0,95.8,0,5,0,98,0,98,0,98,68,68,0,0,30,0
Levi Rogers,131781,C,STANFORD,1,100.0,1,300,70.3,81.4,64.2,0,0,59,100.0,100.0,100.0,1,0,0,98,98,0,0,98,68,68,0,0,30,0
