player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Sam Allan,59782,C,KENT STATE,1,100.0,0,201,61.6,81.4,59.1,0,1,48,100.0,100.0,99.0,1,1,0,93,93,0,0,93,50,50,0,0,43,0
Jack Bailey,98061,G,KENT STATE,1,100.0,0,201,62.4,67.4,60.4,0,0,48,100.0,100.0,100.0,0,0,0,93,0,93,0,93,50,50,0,0,43,0
Elijah Ratliff,76949,G,KENT STATE,1,100.0,0,201,70.9,83.4,68.3,0,0,48,100.0,100.0,97.9,0,1,1,93,0,0,0,93,50,50,93,0,43,0
Savion Washington,130505,T,KENT STATE,1,100.0,0,201,68.4,66.8,66.4,0,3,48,100.0,100.0,96.9,0,3,0,93,0,0,0,93,50,50,0,93,43,0
Marcellus Marshall,130496,T,KENT STATE,1,100.0,0,201,60.0,65.7,60.8,0,2,48,100.0,100.0,97.9,1,2,0,93,0,0,93,93,50,50,0,0,43,0
Isaiah Adams,158192,G,ILLINOIS,1,100.0,0,187,61.1,57.5,60.6,0,2,41,100.0,100.0,97.6,0,2,0,88,0,88,0,88,45,45,0,0,43,0
Alex Pihlstrom,60911,C,ILLINOIS,1,100.0,0,187,58.7,66.5,56.4,0,1,41,100.0,100.0,96.3,0,2,1,88,88,0,0,88,45,45,0,0,43,0
Alex Palczewski,59738,T,ILLINOIS,1,100.0,0,187,79.5,69.5,79.3,0,0,41,100.0,100.0,100.0,0,0,0,88,0,0,0,88,45,45,0,88,43,0
Tyler Falvey,78287,G,MIDDLE TN,1,100.0,0,224,60.0,24.9,68.5,1,6,51,100.0,100.0,93.1,0,7,0,88,0,88,0,88,54,54,0,0,34,0
Julian Pearl,82282,T,ILLINOIS,1,100.0,0,187,58.2,41.3,62.6,0,3,41,100.0,100.0,96.3,0,3,0,88,0,0,88,88,45,45,0,0,43,0
Drew Shelton,164186,T,PENN STATE,1,100.0,0,266,40.3,68.1,33.0,0,4,40,100.0,100.0,95.0,1,4,0,87,0,9,78,87,42,42,0,0,45,0
Chris Martinez,60046,G,ARIZONA ST,1,100.0,0,110,61.3,63.6,59.1,1,1,54,100.0,100.0,98.1,0,2,0,86,0,86,0,86,59,59,0,0,27,0
Javion Cohen,123911,G,ALABAMA,1,100.0,0,103,68.7,81.7,65.0,0,0,55,100.0,100.0,100.0,0,0,0,86,0,86,0,86,59,59,0,0,27,0
Ben Scott,98398,C,ARIZONA ST,1,100.0,0,110,49.8,24.5,59.4,0,4,54,100.0,100.0,96.3,0,4,0,86,86,0,0,86,59,59,0,0,27,0
Isaia Glass,146274,T,ARIZONA ST,1,100.0,0,110,56.0,35.2,67.3,1,3,54,100.0,100.0,94.4,2,5,1,86,0,0,86,86,59,59,0,0,27,0
Emmit Bohle,156074,T,ARIZONA ST,1,100.0,0,110,68.0,68.4,71.6,2,0,54,100.0,100.0,96.3,1,3,1,86,0,0,0,86,59,59,0,86,27,0
Seth McLaughlin,123927,C,ALABAMA,1,100.0,0,103,60.6,53.6,61.6,1,3,55,100.0,100.0,96.4,1,4,0,86,86,0,0,86,59,59,0,0,27,0
JC Latham,146596,T,ALABAMA,1,100.0,1,103,59.0,60.0,62.4,1,6,55,100.0,100.0,93.6,2,7,0,86,0,0,0,86,59,59,0,86,27,0
Emil Ekiyor Jr.,81540,G,ALABAMA,1,100.0,0,103,59.6,65.7,56.0,0,2,55,100.0,100.0,98.2,0,2,0,86,0,0,0,86,59,59,86,0,27,0
Reggie Smith,81828,G,S ALABAMA,1,100.0,0,288,65.2,41.0,67.8,0,2,33,100.0,100.0,93.9,0,3,1,85,0,0,0,85,35,35,85,0,50,0
Des Holmes,60017,G,ARIZONA ST,1,100.0,0,110,72.2,77.8,72.0,0,2,54,100.0,100.0,98.1,0,2,0,85,0,0,0,85,59,59,85,0,26,0
James Jackson,56723,C,S ALABAMA,1,100.0,0,288,82.5,72.9,84.0,0,0,33,100.0,100.0,97.0,2,1,1,85,85,0,0,85,35,35,0,0,50,0
Tyler Steen,81921,T,ALABAMA,1,100.0,0,103,61.1,66.5,55.2,0,3,53,100.0,100.0,97.2,0,3,0,84,0,0,81,84,57,57,0,0,27,3
Jamezz Kimbrough,55052,C,C MICHIGAN,1,100.0,0,134,80.4,82.5,74.5,0,0,29,100.0,100.0,100.0,0,0,0,84,84,0,0,84,32,32,0,0,52,0
Davis Heinzen,145705,T,C MICHIGAN,1,100.0,0,134,58.3,57.6,57.3,0,1,29,100.0,100.0,98.3,1,1,0,84,0,0,83,84,32,32,0,0,52,1
Deiyantei Powell-Woods,104183,G,C MICHIGAN,1,100.0,0,134,68.1,69.1,67.1,0,1,29,100.0,100.0,98.3,0,1,0,84,0,0,0,84,32,32,84,0,52,0
Brayden Swartout,145732,T,C MICHIGAN,1,100.0,0,134,87.9,83.9,83.8,0,0,29,100.0,100.0,100.0,0,0,0,84,0,0,0,84,32,32,0,84,52,0
Jordan Williams,122503,T,GA TECH,1,100.0,0,176,49.3,61.0,48.3,0,0,41,100.0,100.0,100.0,1,0,0,83,0,0,0,83,46,46,83,0,37,0
Keylan Rutledge,156597,G,MIDDLE TN,1,100.0,1,224,59.7,40.1,62.9,0,2,45,100.0,100.0,97.8,1,2,0,83,0,0,0,83,49,49,83,0,34,0
Jakiah Leftwich,143921,T,GA TECH,1,100.0,0,176,44.7,35.7,48.2,2,3,41,100.0,100.0,91.5,0,6,1,83,0,0,0,83,46,46,0,83,37,0
Joe Fusile,143914,G,GA TECH,1,100.0,0,176,54.0,24.3,58.8,1,1,41,100.0,100.0,97.6,0,2,0,83,0,83,0,83,46,46,0,0,37,0
Kendrick Sartor,59825,T,MARSHALL,1,100.0,0,214,59.7,62.3,57.7,0,1,30,100.0,100.0,98.3,0,1,0,83,0,0,0,83,32,32,0,83,51,0
Cole Smith,99094,G,MISS STATE,1,100.0,0,227,55.4,65.3,45.4,0,1,65,100.0,100.0,99.2,0,1,0,83,0,0,0,83,72,72,83,0,11,0
Josh McCulloch,81832,T,S ALABAMA,1,100.0,0,288,70.9,88.3,63.0,0,0,32,100.0,100.0,100.0,0,0,0,83,0,0,83,83,34,34,0,0,49,0
Joe Bissinger,99648,G,SMU,1,100.0,0,287,70.5,64.2,71.5,0,0,43,100.0,100.0,100.0,0,0,0,83,0,83,0,83,44,44,0,0,39,0
LaQuinston Sharp,99095,C,MISS STATE,1,100.0,0,227,67.8,69.1,73.1,0,0,65,100.0,100.0,100.0,1,0,0,83,83,0,0,83,72,72,0,0,11,0
Logan Osburn,53851,C,MARSHALL,1,100.0,0,214,60.6,70.4,61.3,0,1,30,100.0,100.0,98.3,1,1,0,83,83,0,0,83,32,32,0,0,51,0
Kameron Jones,81739,T,MISS STATE,1,100.0,0,227,62.1,66.4,53.6,0,4,65,100.0,100.0,96.9,0,4,0,83,0,0,0,83,72,72,0,83,11,0
Marcus Bryant,121917,T,SMU,1,100.0,0,287,62.2,76.5,55.4,0,1,43,100.0,100.0,98.8,0,1,0,83,0,0,83,83,44,44,0,0,39,0
Corey Robinson II,144567,T,GA TECH,1,100.0,0,176,37.4,53.5,32.8,1,3,41,100.0,100.0,95.1,0,4,0,83,0,0,83,83,46,46,0,0,37,0
Steven Losoya III,98266,G,MISS STATE,1,100.0,0,227,55.9,69.7,51.6,0,1,65,100.0,100.0,97.7,1,2,1,83,0,83,0,83,72,72,0,0,11,0
Adrein Strickland,147205,T,S ALABAMA,1,100.0,0,288,57.5,23.6,65.9,0,2,31,100.0,100.0,93.5,1,3,1,83,0,0,0,83,33,33,0,83,50,0
Trent Holler,105818,G,MARSHALL,1,100.0,1,214,61.8,76.3,62.8,0,0,30,100.0,100.0,100.0,1,0,0,83,0,83,0,83,32,32,0,0,51,0
Justin Osborne,99071,G,SMU,1,100.0,0,287,64.9,78.1,61.7,0,1,43,100.0,100.0,98.8,0,1,0,83,0,0,0,83,44,44,83,0,39,0
Ethan Driskell,98530,T,MARSHALL,1,100.0,0,214,70.0,78.9,70.1,0,1,30,100.0,100.0,98.3,1,1,0,83,0,0,83,83,32,32,0,0,51,0
Jeff Persi,129593,T,MICHIGAN,1,100.0,0,222,57.7,35.5,62.3,0,2,32,100.0,100.0,96.9,0,2,0,83,0,0,82,83,33,33,0,0,50,1
Branson Hickman,121928,C,SMU,1,100.0,0,287,68.6,64.4,66.8,1,0,43,100.0,100.0,98.8,0,1,0,83,83,0,0,83,44,44,0,0,39,0
Luke Jones,81780,T,ARKANSAS,1,100.0,0,111,61.0,87.1,52.5,0,1,47,100.0,100.0,98.9,1,1,0,82,0,0,82,82,48,48,0,0,34,0
Beaux Limmer,99067,G,ARKANSAS,1,100.0,0,111,64.0,66.3,62.7,0,2,47,100.0,100.0,95.7,0,3,1,82,0,0,0,82,48,48,82,0,34,0
Brady Latham,99068,G,ARKANSAS,1,100.0,0,111,67.9,80.0,64.8,0,1,47,100.0,100.0,96.8,0,2,1,82,0,82,0,82,48,48,0,0,34,0
Dalton Wagner,58493,T,ARKANSAS,1,100.0,0,111,65.9,74.2,65.0,0,3,47,100.0,100.0,96.8,1,3,0,82,0,0,0,82,48,48,0,82,34,0
Ricky Stromberg,99066,C,ARKANSAS,1,100.0,0,111,47.2,66.5,50.7,0,2,47,100.0,100.0,97.9,2,2,0,82,82,0,0,82,48,48,0,0,34,0
Jonny King,122188,G,CHARLOTTE,1,100.0,0,136,67.9,75.4,66.1,0,2,39,100.0,100.0,97.4,0,2,0,82,0,43,0,82,41,41,39,0,41,0
Zylon Crisler,158202,G,ILLINOIS,1,100.0,0,187,45.3,20.6,48.6,0,4,39,100.0,100.0,94.9,0,4,0,82,0,0,0,82,43,43,82,0,39,0
Andrew Raym,122940,C,OKLAHOMA,1,100.0,1,261,67.8,70.3,68.5,0,1,41,100.0,100.0,98.8,2,1,0,81,81,0,0,81,43,43,0,0,38,0
Michael Mokofisi,146439,G,UTAH,1,100.0,0,328,60.6,15.9,66.1,1,1,27,100.0,100.0,92.6,0,3,1,80,0,0,0,80,29,29,80,0,51,0
Kingsley Eguakun,98248,C,FLORIDA,1,100.0,0,163,48.6,59.2,57.6,0,1,31,100.0,100.0,98.4,3,1,0,80,80,0,0,80,32,32,0,0,48,0
Sidney Wells,100797,T,UAB,1,100.0,0,321,51.9,57.4,53.8,0,6,45,100.0,100.0,93.3,1,6,0,80,0,0,0,80,47,47,0,80,33,0
Braeden Daniels,81891,T,UTAH,1,100.0,0,328,94.3,86.8,92.4,0,0,27,100.0,100.0,100.0,0,0,0,80,0,0,80,80,29,29,0,0,51,0
Jerome Carvin,81852,G,TENNESSEE,1,100.0,0,307,69.3,66.8,70.5,0,1,47,100.0,100.0,98.9,0,1,0,80,0,80,0,80,52,52,0,0,28,0
Darnell Wright,98480,T,TENNESSEE,1,100.0,0,307,63.1,84.8,62.0,0,0,47,100.0,100.0,100.0,2,0,0,80,0,0,0,80,52,52,0,80,28,0
O'Cyrus Torrence,102821,G,FLORIDA,1,100.0,0,163,66.7,36.3,69.6,0,3,31,100.0,100.0,95.2,0,3,0,80,0,0,0,80,32,32,80,0,48,0
Austin Myers,40815,T,MEMPHIS,1,100.0,0,218,59.9,78.1,48.8,1,0,47,100.0,100.0,98.9,0,1,0,80,0,0,80,80,51,51,0,0,29,0
Nick Jones,146837,T,MISS STATE,1,100.0,0,227,64.0,67.6,57.1,0,0,63,100.0,100.0,96.8,0,2,2,80,0,0,80,80,70,70,0,0,10,0
Jonah Gambill,121763,G,MEMPHIS,1,100.0,0,218,55.9,53.1,54.3,0,3,47,100.0,100.0,96.8,0,3,0,80,0,80,0,80,51,51,0,0,29,0
Keaton Bills,100524,G,UTAH,1,100.0,0,328,79.1,35.5,83.1,0,1,27,100.0,100.0,98.1,0,1,0,80,0,80,0,80,29,29,0,0,51,0
Johnny Maea,100526,C,UTAH,1,100.0,0,328,57.6,68.7,55.8,0,1,27,100.0,100.0,98.1,0,1,0,80,80,0,0,80,29,29,0,0,51,0
Ethan Crowe,130330,C,BALL ST,1,100.0,0,117,52.9,61.8,54.7,0,2,43,100.0,100.0,97.7,1,2,0,80,80,0,0,80,44,44,0,0,36,0
Jacob Likes,101023,C,MEMPHIS,1,100.0,0,218,61.0,64.7,58.6,0,2,47,100.0,100.0,97.9,0,2,0,80,80,0,0,80,51,51,0,0,29,0
Davion Carter,158004,G,MEMPHIS,1,100.0,0,218,60.6,83.4,53.6,0,0,47,100.0,100.0,100.0,0,0,0,80,0,0,0,80,51,51,80,0,29,0
Matt Dale,98648,T,MEMPHIS,1,100.0,0,218,68.5,80.5,60.1,0,2,47,100.0,100.0,97.9,1,2,0,80,0,0,0,80,51,51,0,80,29,0
Kadeem Telfort,59680,T,UAB,1,100.0,1,321,47.6,69.9,48.7,0,1,45,100.0,100.0,98.9,3,1,0,80,0,0,80,80,47,47,0,0,33,0
Javontez Spraggins,124299,G,TENNESSEE,1,100.0,0,307,48.4,8.0,60.1,3,2,47,100.0,100.0,92.6,0,6,1,80,0,0,0,80,52,52,80,0,28,0
Cooper Mays,124289,C,TENNESSEE,1,100.0,0,307,66.3,56.2,67.3,0,0,47,100.0,100.0,100.0,0,0,0,80,80,0,0,80,52,52,0,0,28,0
Spencer Rolland,108693,T,N CAROLINA,1,100.0,0,245,77.5,74.0,75.8,0,2,46,100.0,100.0,97.8,0,2,0,79,0,0,0,79,47,47,0,79,32,0
William Barnes,77356,G,N CAROLINA,1,100.0,0,245,69.6,71.4,69.4,0,0,46,100.0,100.0,100.0,0,0,0,79,0,0,0,79,47,47,79,0,32,0
Brian Driscoll,100534,C,CAL,1,100.0,0,130,62.8,68.1,59.3,0,2,53,100.0,100.0,98.1,0,2,0,79,79,0,0,79,59,59,0,0,20,0
Brayden Rohme,100535,T,CAL,1,100.0,0,130,61.0,59.2,59.9,0,1,53,100.0,100.0,99.1,0,1,0,79,0,0,79,79,59,59,0,0,20,0
Ed Montilus,77353,G,N CAROLINA,1,100.0,0,245,62.9,60.7,62.4,0,1,46,100.0,100.0,98.9,0,1,0,79,0,79,0,79,47,47,0,0,32,0
Gray Davis,59917,G,COLO STATE,1,100.0,0,144,56.3,17.4,66.0,0,5,51,100.0,100.0,93.1,2,6,1,79,0,0,0,79,60,60,79,0,19,0
Keegan Hamilton,163323,C,COLO STATE,1,100.0,0,144,41.8,14.9,63.8,0,4,51,100.0,100.0,96.1,1,4,0,79,79,0,0,79,60,60,0,0,19,0
Jaxson Kirkland,60215,G,WASHINGTON,1,100.0,0,340,76.5,81.4,78.4,0,0,54,100.0,100.0,100.0,0,0,0,79,0,79,0,79,57,57,0,0,22,0
Roger Rosengarten,131912,T,WASHINGTON,1,100.0,0,340,72.3,75.9,74.3,0,2,54,100.0,100.0,98.1,1,2,0,79,0,0,0,79,57,57,0,79,22,0
Jacob Gardner,128229,T,COLO STATE,1,100.0,0,144,51.5,60.4,49.5,0,5,51,100.0,100.0,95.1,1,5,0,79,0,0,79,79,60,60,0,0,19,0
Alfred Edwards III,60190,T,UTAH ST,1,100.0,0,329,68.0,83.6,65.3,1,0,36,100.0,100.0,98.6,2,1,0,79,0,0,78,79,41,41,0,0,38,0
Gunnar Hansen,146959,T,VANDERBILT,1,100.0,0,333,54.8,77.6,49.0,0,1,37,100.0,100.0,98.6,0,1,0,79,0,79,0,79,41,41,0,0,38,0
