player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Brayden Bryant,162162,C,S DIEGO ST,1,100.0,0,284,69.7,68.1,67.3,0,0,50,100.0,100.0,100.0,1,0,0,96,96,0,0,96,57,57,0,0,39,0
Christian Jones,146145,T,S DIEGO ST,1,100.0,0,284,61.1,66.8,61.5,0,0,50,100.0,100.0,100.0,1,0,0,96,0,0,96,96,57,57,0,0,39,0
Ross Ulugalu-Maseuli,146155,G,S DIEGO ST,1,100.0,0,284,67.2,79.8,63.8,0,1,50,100.0,100.0,99.0,0,1,0,96,0,96,0,96,57,57,0,0,39,0
Tyler McMahan,188817,G,S DIEGO ST,1,100.0,0,284,63.2,72.5,68.4,1,1,50,100.0,100.0,98.0,3,2,0,96,0,0,0,96,57,57,96,0,39,0
Nate Williams,130322,T,S DIEGO ST,1,100.0,0,284,61.8,74.0,54.3,2,0,50,100.0,100.0,96.0,0,3,1,96,0,0,0,96,57,57,0,96,39,0
Daveion Harley,170423,C,JVILLE ST,1,100.0,0,196,61.8,57.3,64.1,0,2,36,100.0,100.0,97.2,1,2,0,92,92,0,0,92,39,39,0,0,53,0
Will O'Steen,125373,T,JVILLE ST,1,100.0,0,196,60.1,58.9,58.9,1,2,36,100.0,100.0,93.1,0,4,1,92,0,0,91,92,39,39,0,0,53,1
Cam Jones,101050,T,JVILLE ST,1,100.0,0,196,55.9,48.1,57.2,1,3,36,100.0,100.0,94.4,0,4,0,92,0,0,0,92,39,39,0,92,53,0
Caleb Rogers,123157,T,TEXAS TECH,1,100.0,0,315,70.9,71.8,72.7,0,1,50,100.0,100.0,95.0,1,3,2,90,0,0,0,90,54,54,0,90,36,0
T.J. Session,102316,T,CAL,1,100.0,0,130,59.4,58.3,57.8,1,3,60,100.0,100.0,95.0,0,5,1,90,0,0,0,90,62,62,89,1,28,0
Sheridan Wilson,157336,C,TEXAS TECH,1,100.0,0,315,42.3,75.8,38.2,0,1,50,100.0,100.0,99.0,1,1,0,90,90,0,0,90,54,54,0,0,36,0
