player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Grant Miller,60200,G,BAYLOR,1,100.0,0,118,64.1,62.0,63.5,1,3,37,100.0,100.0,94.6,0,4,0,91,0,0,0,91,39,39,91,0,52,0
Micah Mazzccua,122273,G,BAYLOR,1,100.0,0,118,63.0,59.6,62.5,0,2,37,100.0,100.0,97.3,0,2,0,91,0,91,0,91,39,39,0,0,52,0
Connor Galvin,77450,T,BAYLOR,1,100.0,0,118,72.3,76.7,67.7,1,0,37,100.0,100.0,95.9,0,2,1,91,0,0,91,91,39,39,0,0,52,0
Jacob Gall,55024,C,BAYLOR,1,100.0,0,118,59.1,52.3,59.4,0,4,37,100.0,100.0,94.6,0,4,0,91,91,0,0,91,39,39,0,0,52,0
Caleb Warren,99083,C,OLE MISS,1,100.0,0,226,65.1,44.8,66.1,0,1,29,100.0,100.0,94.8,0,2,1,86,86,0,0,86,33,33,0,0,53,0
Jeremy James,98423,G,OLE MISS,1,100.0,0,226,57.5,42.3,58.3,0,2,29,100.0,100.0,96.6,1,2,0,86,0,0,0,86,33,33,86,0,53,0
Nick Broeker,99084,G,OLE MISS,1,100.0,0,226,65.7,63.1,64.9,1,2,29,100.0,100.0,94.8,0,3,0,86,0,72,13,86,33,33,0,0,53,0
Joshua Mote,59803,C,LA TECH,1,100.0,0,208,47.5,40.6,53.6,1,0,43,100.0,100.0,96.5,1,2,1,86,85,1,0,86,46,46,0,0,40,0
Lokahi Pauole,98548,G,UCF,1,100.0,0,323,63.8,74.0,61.5,0,0,35,100.0,100.0,100.0,0,0,0,86,0,0,0,86,36,36,86,0,50,0
Tylan Grable,109425,T,UCF,1,100.0,0,323,75.7,85.0,69.5,0,1,35,100.0,100.0,98.6,0,1,0,86,0,0,81,86,36,36,0,0,50,5
Micah Pettus,146812,T,OLE MISS,1,100.0,0,226,46.6,54.2,45.0,1,2,29,100.0,100.0,91.4,1,4,1,86,0,0,0,86,33,33,0,82,53,3
Samuel Jackson,55403,G,UCF,1,100.0,0,323,62.9,68.4,61.2,0,0,35,100.0,100.0,100.0,0,0,0,86,0,86,0,86,36,36,0,0,50,0
Matt Lee,98544,C,UCF,1,100.0,0,323,56.6,84.8,52.2,0,0,35,100.0,100.0,100.0,0,0,0,86,86,0,0,86,36,36,0,0,50,0
Bert Hale,122675,G,LA TECH,1,100.0,0,208,54.4,51.1,53.1,0,1,43,100.0,100.0,98.8,0,1,0,85,0,85,0,85,46,46,0,0,39,0
Luis Cristobal Jr.,97453,G,GA STATE,1,100.0,0,175,52.2,78.1,51.8,0,0,28,100.0,100.0,100.0,1,0,0,84,0,84,0,84,29,29,0,0,55,0
Bryson Broadway,137997,T,GA STATE,1,100.0,0,175,58.8,81.4,57.1,0,0,28,100.0,100.0,96.4,1,1,1,84,0,0,84,84,29,29,0,0,55,0
Jake Remsburg,99445,T,IOWA STATE,1,100.0,0,193,58.4,61.8,53.5,0,6,61,100.0,100.0,93.4,0,7,1,84,0,0,0,84,61,61,0,84,23,0
Jarrod Hufford,99440,G,IOWA STATE,1,100.0,0,193,68.1,70.6,67.9,0,2,61,100.0,100.0,98.4,0,2,0,84,0,84,0,84,61,61,0,0,23,0
Tyler Miller,122526,T,IOWA STATE,1,100.0,0,193,63.5,75.8,51.8,0,2,61,100.0,100.0,98.4,0,2,0,84,0,0,84,84,61,61,0,0,23,0
Pat Bartlett,55191,G,GA STATE,1,100.0,0,175,66.4,51.0,67.0,0,1,28,100.0,100.0,98.2,0,1,0,84,0,0,0,84,29,29,84,0,55,0
Malik Sumter,55194,C,GA STATE,1,100.0,0,175,51.7,57.7,52.3,0,0,28,100.0,100.0,100.0,0,0,0,84,84,0,0,84,29,29,0,0,55,0
