player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Eric Miller,52938,T,PURDUE,1,100.0,0,273,69.5,56.3,73.0,0,4,56,100.0,100.0,96.4,0,4,0,103,0,0,7,103,58,58,0,96,45,0
Gus Hartwig,129814,C,PURDUE,1,100.0,0,273,73.9,70.2,71.4,0,2,56,100.0,100.0,98.2,0,2,0,103,103,0,0,103,58,58,0,0,45,0
Mahamane Moussa,145114,T,PURDUE,1,99.0,0,273,51.9,60.2,47.3,0,0,55,98.2,98.3,100.0,0,0,0,102,0,0,96,103,57,58,0,0,45,7
Joshua Pena,121864,G,NAVY,1,100.0,0,237,56.2,2.4,64.3,0,1,23,100.0,100.0,97.8,1,1,0,102,0,0,0,102,27,27,102,0,75,0
Anton Harrison,122929,T,OKLAHOMA,1,100.0,0,261,81.5,82.7,76.8,0,0,49,100.0,100.0,100.0,0,0,0,101,0,0,101,101,51,51,0,0,50,0
David Murray,81885,G,OKLAHOMA,1,100.0,0,261,58.2,85.0,55.9,0,0,49,100.0,100.0,100.0,1,0,0,101,0,0,0,101,51,51,99,0,50,0
Wanya Morris,98247,T,OKLAHOMA,1,100.0,1,261,65.2,56.8,65.9,0,0,49,100.0,100.0,98.0,1,1,1,101,0,0,0,101,51,51,0,101,50,0
Andrew Raym,122940,C,OKLAHOMA,1,100.0,0,261,74.9,56.6,74.6,0,2,49,100.0,100.0,98.0,0,2,0,101,101,0,0,101,51,51,0,0,50,0
Jayden Williams,146815,T,OLE MISS,1,100.0,0,226,58.9,85.9,54.4,0,0,21,100.0,100.0,100.0,0,0,0,90,0,0,90,90,23,23,0,0,67,0
Caleb Warren,99083,C,OLE MISS,1,100.0,0,226,61.4,82.5,61.1,0,0,21,100.0,100.0,100.0,1,0,0,90,90,0,0,90,23,23,0,0,67,0
