player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Shayne Buckingham,102911,T,ARMY,1,100.0,0,114,59.8,69.3,57.0,1,0,15,100.0,100.0,96.7,0,1,0,62,0,0,0,62,17,17,0,57,45,5
Kip Frankland,100901,T,NAVY,1,100.0,0,237,63.9,86.4,64.7,0,0,6,100.0,100.0,100.0,1,0,0,62,0,0,0,62,8,8,0,42,54,20
Connor McMahon,144330,G,NAVY,1,100.0,0,237,56.8,90.1,54.9,0,0,6,100.0,100.0,100.0,0,0,0,62,0,13,1,62,8,8,48,0,54,0
Connor Bishop,102830,C,ARMY,1,100.0,0,114,62.5,65.3,64.3,0,1,15,100.0,100.0,96.7,1,1,0,62,62,0,0,62,17,17,0,0,45,0
Jordyn Law,121583,T,ARMY,1,100.0,0,114,57.1,86.8,50.4,0,0,15,100.0,100.0,100.0,0,0,0,62,0,0,59,62,17,17,0,0,45,3
Connor Finucane,121569,G,ARMY,1,100.0,0,114,59.5,75.5,61.1,0,0,15,100.0,100.0,100.0,1,0,0,62,0,0,0,62,17,17,62,0,45,0
Sam Glover,121844,T,NAVY,1,100.0,0,237,43.5,89.1,46.3,0,0,6,100.0,100.0,100.0,1,0,0,62,0,0,52,62,8,8,0,10,54,0
Lirion Murtezi,121861,C,NAVY,1,100.0,0,237,71.4,86.6,67.1,0,0,6,100.0,100.0,100.0,0,0,0,59,59,0,0,59,8,8,0,0,51,0
Tyson Riley,121605,FB,ARMY,1,90.2,0,114,51.5,15.1,57.1,2,1,11,73.3,76.5,86.4,0,3,0,55,0,0,0,61,13,17,0,0,42,9
Jackson Filipowicz,121567,G,ARMY,1,100.0,0,114,62.1,48.7,62.4,1,0,13,100.0,100.0,96.2,0,1,0,55,0,55,0,55,15,15,0,0,40,0
Ahmad Bradley,121835,G,NAVY,1,100.0,0,237,59.5,60.7,62.7,1,0,5,100.0,100.0,90.0,1,1,0,49,0,49,0,49,6,6,0,0,43,0
Jayden Umbarger,121874,WR,NAVY,1,92.3,0,237,60.2,66.6,63.0,0,0,1,25.0,20.0,100.0,0,0,0,48,0,0,0,52,1,5,0,1,47,7
Braheam Murphy,102882,HB,ARMY,1,70.2,0,114,62.9,70.8,59.6,0,0,0,0.0,6.7,,0,0,0,40,0,0,0,57,1,15,0,0,39,0
Joshua Lingenfelter,121584,TE,ARMY,1,90.7,0,114,67.4,69.9,67.9,0,0,2,33.3,42.9,100.0,0,0,0,39,0,0,1,43,3,7,0,2,36,34
Amin Hassan,144313,HB,NAVY,1,95.1,0,237,56.3,74.7,52.3,0,0,2,50.0,50.0,100.0,0,0,0,39,0,0,0,41,2,4,0,0,37,6
Cole Caterbone,102943,WR,ARMY,1,81.6,0,114,46.8,,50.4,0,0,0,0.0,0.0,,1,0,0,31,0,0,2,38,0,7,0,2,31,14
Ay'Jaun Marshall,121589,HB,ARMY,1,67.4,1,114,43.6,17.6,56.1,0,0,3,25.0,21.4,66.7,1,1,1,29,0,0,0,43,3,14,0,0,26,0
Mark Walker,101120,WR,NAVY,1,80.0,0,237,60.4,,69.7,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,35,0,7,0,0,28,3
Xavier Arline,121831,QB,NAVY,1,47.5,0,237,58.6,,60.0,0,0,0,0.0,0.0,,1,0,0,28,0,0,0,59,0,6,0,0,28,0
