player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jakob Bradford,144039,G,SYRACUSE,1,100.0,0,304,59.8,67.4,60.0,0,3,70,100.0,100.0,97.9,1,3,0,99,0,99,0,99,74,74,0,0,25,0
Mark Petry,123053,G,SYRACUSE,1,100.0,0,304,67.5,70.2,67.1,0,2,70,100.0,100.0,98.6,0,2,0,99,0,0,0,99,74,74,99,0,25,0
Savion Washington,130505,T,SYRACUSE,1,100.0,0,304,63.3,71.6,60.3,0,2,70,100.0,100.0,98.6,1,2,0,99,0,0,0,99,74,74,0,99,25,0
Kamar Missouri,129890,T,UTSA,1,100.0,0,331,56.1,44.4,59.8,0,1,54,100.0,100.0,97.2,0,2,1,96,0,0,96,96,58,58,0,0,38,0
Ben Rios,158827,G,UTSA,1,100.0,0,331,59.6,56.7,62.7,0,1,54,100.0,100.0,99.1,1,1,0,96,0,96,0,96,58,58,0,0,38,0
CJ James Jr.,151192,C,UTSA,1,100.0,0,331,71.3,62.7,74.4,0,2,54,100.0,100.0,98.1,1,2,0,96,96,0,0,96,58,58,0,0,38,0
Jaylen Garth,123115,T,UTSA,1,100.0,0,331,53.3,57.9,49.7,1,1,54,100.0,100.0,96.3,0,3,1,96,0,0,0,96,58,58,0,96,38,0
Gus Zilinskas,145132,C,RUTGERS,1,100.0,0,278,54.4,74.7,51.6,0,2,56,100.0,100.0,98.2,1,2,0,92,92,0,0,92,59,59,0,0,33,0
Tyler Needham,145131,T,RUTGERS,1,100.0,0,278,63.9,54.3,67.5,1,5,56,100.0,100.0,92.9,0,7,1,92,0,0,0,92,59,59,0,92,33,0
Kwabena Asamoah,156503,G,RUTGERS,1,100.0,0,278,64.1,49.5,67.9,0,4,56,100.0,100.0,96.4,0,4,0,92,0,0,0,92,59,59,92,0,33,0
