player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Quantavious Leslie,123456,G,W KENTUCKY,1,100.0,0,346,60.9,68.4,55.7,0,3,71,100.0,100.0,97.9,0,3,0,95,0,95,0,95,75,75,0,0,20,0
Cole Spencer,60236,T,W KENTUCKY,1,100.0,0,346,60.2,80.8,54.7,0,3,71,100.0,100.0,97.9,2,3,0,95,0,0,95,95,75,75,0,0,20,0
Rusty Staats,81941,C,W KENTUCKY,1,100.0,0,346,64.7,68.7,61.2,0,1,71,100.0,100.0,99.3,0,1,0,95,95,0,0,95,75,75,0,0,20,0
Boe Wilson,41394,G,W KENTUCKY,1,100.0,0,346,69.9,86.2,64.9,0,0,71,100.0,100.0,98.6,0,1,1,95,0,0,0,95,75,75,95,0,20,0
Mason Brooks,81938,T,W KENTUCKY,1,100.0,0,346,46.0,34.8,52.3,1,5,71,100.0,100.0,93.0,0,8,2,95,0,0,0,95,75,75,0,95,20,0
Wyatt Luebke,56526,T,ARK STATE,1,100.0,0,113,54.0,47.6,65.0,2,3,67,100.0,100.0,93.3,1,7,2,91,0,0,0,91,72,72,0,91,19,0
Ivory Scott,98699,G,ARK STATE,1,100.0,0,113,72.1,80.9,71.0,0,0,67,100.0,100.0,100.0,0,0,0,91,0,61,0,91,72,72,30,0,19,0
Andre Harris Jr.,58501,T,ARK STATE,1,100.0,0,113,74.5,91.6,57.3,0,0,67,100.0,100.0,100.0,0,0,0,91,0,0,91,91,72,72,0,0,19,0
Ethan Miner,98068,G,ARK STATE,1,100.0,0,113,66.6,63.3,66.8,2,0,67,100.0,100.0,98.5,0,2,0,91,61,30,0,91,72,72,0,0,19,0
Adam Gregoire,40748,G,KENT STATE,1,100.0,0,201,73.5,73.9,72.8,0,0,34,100.0,100.0,100.0,1,0,0,89,0,89,0,89,38,38,0,0,51,0
Sam Allan,59782,C,KENT STATE,1,100.0,0,201,59.1,53.4,62.3,0,0,34,100.0,100.0,100.0,2,0,0,89,89,0,0,89,38,38,0,0,51,0
Nathan Monnin,60930,G,KENT STATE,1,100.0,0,201,74.2,86.1,71.9,0,0,34,100.0,100.0,100.0,0,0,0,89,0,0,0,89,38,38,89,0,51,0
Daniel Johnson,77452,T,KENT STATE,1,100.0,0,201,54.0,55.4,57.2,0,5,34,100.0,100.0,92.6,1,5,0,89,0,0,0,89,38,38,0,89,51,0
Bill Kuduk,59777,T,KENT STATE,1,100.0,0,201,58.5,56.1,57.9,1,2,34,100.0,100.0,95.6,1,3,0,89,0,0,89,89,38,38,0,0,51,0
Alec Anderson,81882,T,UCLA,1,100.0,0,324,72.7,83.9,64.3,0,0,47,100.0,100.0,97.9,0,1,1,88,0,0,0,88,50,50,0,87,38,0
Duke Clemens,100545,C,UCLA,1,100.0,0,324,49.7,69.9,48.9,0,0,47,100.0,100.0,97.9,1,1,1,88,88,0,0,88,50,50,0,0,38,0
Sean Rhyan,72009,T,UCLA,1,100.0,0,324,66.7,65.0,65.0,0,2,47,100.0,100.0,97.9,2,2,0,88,0,0,78,88,50,50,0,0,38,9
Dontae Bull,81650,T,FRESNO ST,1,100.0,0,169,43.7,57.7,39.3,1,3,59,100.0,100.0,96.6,4,4,0,87,0,0,87,87,62,62,0,0,25,0
Wesley French,29608,T,W MICHIGAN,1,100.0,0,347,54.5,53.0,53.6,0,3,41,100.0,100.0,93.9,0,4,1,87,0,0,87,87,44,44,0,0,43,0
