player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Brett Neilon,55555,C,USC,1,100.0,0,326,89.3,82.7,84.5,0,1,44,100.0,100.0,98.9,0,1,0,84,84,0,0,84,47,47,0,0,37,0
Justin Dedich,83018,G,USC,1,100.0,0,326,85.1,85.0,92.4,0,0,44,100.0,100.0,100.0,2,0,0,84,0,84,0,84,47,47,0,0,37,0
Andrew Vorhees,60818,G,USC,1,100.0,0,326,91.5,81.9,91.2,0,2,44,100.0,100.0,97.7,0,2,0,84,0,0,84,84,47,47,0,0,37,0
Liam Jimmons,44413,G,USC,1,100.0,0,326,93.2,78.8,96.1,0,0,44,100.0,100.0,100.0,0,0,0,84,0,0,0,84,47,47,84,0,37,0
Jonah Monheim,86461,T,USC,1,100.0,0,326,77.0,85.9,69.9,0,0,31,100.0,100.0,100.0,0,0,0,55,0,0,0,55,32,32,0,55,23,0
McKade Mettauer,100537,G,CAL,1,100.0,0,130,67.6,69.1,67.1,0,1,26,100.0,100.0,98.1,0,1,0,53,0,0,0,53,27,27,53,0,26,0
Valentino Daltoso,40467,T,CAL,1,100.0,0,130,59.3,68.2,54.8,0,1,26,100.0,100.0,98.1,0,1,0,53,0,0,0,53,27,27,0,53,26,0
Matthew Cindric,81604,C,CAL,1,100.0,0,130,57.4,65.7,55.3,0,1,26,100.0,100.0,98.1,0,1,0,53,53,0,0,53,27,27,0,0,26,0
Ben Coleman,100518,G,CAL,1,100.0,0,130,64.3,69.1,68.5,0,1,26,100.0,100.0,98.1,1,1,0,53,0,53,0,53,27,27,0,0,26,0
Brayden Rohme,100535,T,CAL,1,100.0,0,130,54.8,52.1,54.6,0,1,26,100.0,100.0,94.2,1,2,1,53,0,0,53,53,27,27,0,0,26,0
Erik Krommenhoek,61056,TE,USC,1,46.9,0,326,55.8,34.4,67.8,2,0,3,7.1,6.7,66.7,0,2,0,38,0,0,0,81,3,45,0,0,35,44
Jake Tonges,60864,TE,CAL,1,54.7,0,130,59.7,70.8,62.3,0,0,3,11.5,11.1,100.0,0,0,0,29,0,0,0,53,3,27,0,0,26,41
Jalen McKenzie,60817,T,USC,1,100.0,0,326,75.6,67.3,82.7,1,1,13,100.0,100.0,92.3,1,2,0,29,0,0,0,29,15,15,0,29,14,0
Jaxson Dart,146409,QB,USC,1,46.6,0,326,73.8,,60.0,0,0,0,0.0,0.0,,2,0,0,27,0,0,0,58,0,31,0,0,27,0
Tahj Washington,97288,WR,USC,1,47.2,0,326,67.6,,47.0,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,53,0,28,0,0,25,0
Malcolm Epps,77951,TE,USC,1,49.0,0,326,54.0,,63.6,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,49,0,25,0,0,24,10
Chase Garbers,60356,QB,CAL,1,39.6,0,130,76.3,,60.0,0,0,0,0.0,0.0,,0,0,0,21,0,0,0,53,0,27,0,0,21,0
Collin Moore,60866,TE,CAL,1,62.5,0,130,49.6,,47.2,0,0,0,0.0,0.0,,0,0,0,20,0,0,0,32,0,12,0,0,20,29
Michael Jackson III,146412,WR,USC,1,45.2,0,326,72.7,,61.1,0,0,0,0.0,0.0,,0,0,0,19,0,0,0,42,0,23,0,0,19,0
