player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Ben Rios,158827,G,UTSA,1,100.0,0,331,72.1,86.9,68.9,0,0,52,100.0,100.0,100.0,0,0,0,97,0,97,0,97,57,57,0,0,40,0
Cory Godinet,174093,G,UTSA,1,100.0,0,331,64.4,39.0,68.7,0,0,52,100.0,100.0,98.1,1,1,1,97,0,0,0,97,57,57,97,0,40,0
CJ James Jr.,151192,C,UTSA,1,100.0,0,331,68.5,79.7,63.2,0,1,52,100.0,100.0,99.0,1,1,0,97,97,0,0,97,57,57,0,0,40,0
Ryan Baer,156362,T,PITTSBURGH,1,100.0,0,268,55.7,45.4,60.9,2,2,63,100.0,100.0,92.1,0,7,3,93,0,0,93,93,68,68,0,0,25,0
Will Campbell,157106,T,LSU,1,100.0,0,211,61.0,75.7,56.9,0,2,57,100.0,100.0,96.5,1,3,1,93,0,0,93,93,58,58,0,0,35,0
Nick Malone,99421,T,W VIRGINIA,1,100.0,0,343,67.9,64.8,71.8,0,5,50,100.0,100.0,95.0,1,5,0,93,0,0,0,93,54,54,0,93,39,0
Jackson Brown,158312,T,PITTSBURGH,1,100.0,0,268,34.4,17.4,53.1,1,2,63,100.0,100.0,92.9,1,6,3,93,0,0,0,93,68,68,0,93,25,0
Emery Jones Jr.,157117,T,LSU,1,100.0,0,211,67.9,79.9,64.0,0,2,57,100.0,100.0,98.2,1,2,0,93,0,0,0,93,58,58,0,93,35,0
Ja'Quay Hubbard,99678,G,W VIRGINIA,1,100.0,0,343,66.5,66.1,66.1,0,1,50,100.0,100.0,97.0,0,2,1,93,0,0,0,93,54,54,93,0,39,0
Wyatt Milum,144785,T,W VIRGINIA,1,100.0,1,343,70.3,76.4,69.2,0,4,50,100.0,100.0,96.0,1,4,0,93,0,0,93,93,54,54,0,0,39,0
DJ Chester,172473,C,LSU,1,100.0,0,211,50.5,46.2,51.8,0,3,57,100.0,100.0,95.6,0,4,1,93,93,0,0,93,58,58,0,0,35,0
Tomas Rimac,144783,G,W VIRGINIA,1,100.0,0,343,66.6,78.1,63.3,0,2,50,100.0,100.0,98.0,0,2,0,93,0,93,0,93,54,54,0,0,39,0
Paul Mubenga,172488,G,LSU,1,100.0,0,211,45.8,33.3,45.2,1,6,57,100.0,100.0,92.1,0,8,1,93,0,93,0,93,58,58,0,0,35,0
BJ Williams,170127,G,PITTSBURGH,1,100.0,0,268,58.8,63.3,60.2,1,0,63,100.0,100.0,97.6,1,2,1,93,0,0,0,93,68,68,93,0,25,0
Mark Petry,123053,G,SYRACUSE,1,100.0,0,304,63.5,77.2,58.9,0,0,51,100.0,100.0,100.0,0,0,0,88,0,0,0,88,54,54,88,0,34,0
Savion Washington,130505,T,SYRACUSE,1,100.0,0,304,69.5,81.8,60.8,0,1,51,100.0,100.0,99.0,0,1,0,88,0,0,0,88,54,54,0,88,34,0
Alan Herron,181445,T,MARYLAND,1,100.0,0,215,57.9,42.7,67.4,3,2,60,100.0,100.0,95.8,0,5,0,86,0,0,0,86,65,65,0,86,21,0
Aliou Bah,157068,G,MARYLAND,1,100.0,0,215,59.7,52.5,60.5,1,3,60,100.0,100.0,96.7,0,4,0,86,0,0,0,86,65,65,86,0,21,0
Trevor Brock,171197,G,BUFFALO,1,100.0,0,126,64.8,57.3,65.5,2,1,39,100.0,100.0,96.2,0,3,0,85,0,84,0,85,44,44,0,0,41,0
Tyler Doty,130407,G,BUFFALO,1,100.0,0,126,74.1,87.2,71.7,0,0,39,100.0,100.0,100.0,1,0,0,85,0,0,0,85,44,44,84,0,41,0
Caelan Shepard,98489,T,BUFFALO,1,100.0,0,126,64.6,52.6,67.2,0,3,39,100.0,100.0,96.2,0,3,0,85,0,0,0,85,44,44,0,84,41,0
Dom Polizzi,97651,C,BUFFALO,1,100.0,0,126,61.4,55.0,61.4,0,4,39,100.0,100.0,94.9,0,4,0,84,84,0,0,84,44,44,0,0,40,0
Hampton Ergle,123795,G,E CAROLINA,1,100.0,0,156,52.4,22.3,57.1,2,2,41,100.0,100.0,95.1,0,4,0,84,0,84,0,84,45,45,0,0,39,0
Parker Moorer,99422,T,E CAROLINA,1,100.0,0,156,66.6,61.5,66.1,0,1,41,100.0,100.0,98.8,0,1,0,84,0,0,83,84,45,45,0,0,39,1
Henry Tabansi,171215,T,BUFFALO,1,100.0,0,126,65.6,73.0,60.3,1,1,39,100.0,100.0,97.4,0,2,0,84,0,0,84,84,44,44,0,0,40,0
Emmanuel Poku,162652,G,E CAROLINA,1,100.0,0,156,63.8,22.9,75.8,1,2,41,100.0,100.0,96.3,1,3,0,84,0,0,0,84,45,45,84,0,39,0
Dustyn Hall,101036,C,E CAROLINA,1,100.0,0,156,73.4,66.6,74.9,0,2,41,100.0,100.0,97.6,1,2,0,84,84,0,0,84,45,45,0,0,39,0
Chris Smith,173282,C,TEMPLE,1,100.0,0,306,56.9,56.2,56.3,0,2,44,100.0,100.0,97.7,0,2,0,83,83,0,0,83,47,47,0,0,36,0
Eric King,173275,G,TEMPLE,1,100.0,0,306,59.2,72.6,54.4,0,2,44,100.0,100.0,97.7,0,2,0,83,0,83,0,83,47,47,0,0,36,0
Wisdom Quarshie,98198,G,TEMPLE,1,100.0,0,306,65.0,39.8,70.4,1,1,44,100.0,100.0,97.7,0,2,0,83,0,0,0,83,47,47,83,0,36,0
Simione Pale,176626,G,STANFORD,1,100.0,0,300,60.3,53.4,60.8,0,3,47,100.0,100.0,96.8,0,3,0,81,0,0,0,81,55,55,81,0,26,0
Jimarion McCrimon,175196,T,E CAROLINA,1,100.0,0,156,61.7,63.8,59.0,0,0,40,100.0,100.0,100.0,0,0,0,81,0,0,0,81,44,44,0,81,37,0
Anton Ambuehl,146200,G,UNLV,1,100.0,0,325,55.6,75.0,51.0,0,1,38,100.0,100.0,98.7,0,1,0,81,0,80,1,81,39,39,0,0,42,0
Jalen St. John,123963,T,UNLV,1,100.0,0,325,67.8,78.3,62.3,0,1,38,100.0,100.0,96.1,0,2,1,81,0,0,80,81,39,39,0,0,42,1
Jack Leyrer,146365,G,STANFORD,1,100.0,0,300,58.5,61.7,55.6,0,2,47,100.0,100.0,97.9,0,2,0,81,0,81,0,81,55,55,0,0,26,0
Jake Maikkula,157269,C,STANFORD,1,100.0,0,300,55.8,56.1,54.6,0,2,47,100.0,100.0,93.6,0,4,2,81,81,0,0,81,55,55,0,0,26,0
Kahlil House,188868,T,STANFORD,1,100.0,0,300,37.6,12.2,58.0,1,8,47,100.0,100.0,88.3,1,10,1,81,0,0,81,81,55,55,0,0,26,0
Jack Hasz,145666,C,UNLV,1,100.0,0,325,61.7,74.6,58.1,0,1,38,100.0,100.0,98.7,0,1,0,81,81,0,0,81,39,39,0,0,42,0
Cole Potts,138463,G,JAMES MAD,1,100.0,0,197,49.9,86.8,42.7,0,0,30,100.0,100.0,100.0,0,0,0,80,0,0,0,80,34,34,80,0,46,0
Sam Yoon,162471,C,UCLA,1,100.0,0,324,54.6,49.8,55.0,0,4,58,100.0,100.0,96.6,0,4,0,80,80,0,0,80,60,60,0,0,20,0
Josh Carlin,72075,G,UCLA,1,100.0,0,324,53.5,67.3,42.9,1,0,58,100.0,100.0,95.7,0,3,2,80,0,0,0,80,60,60,80,0,20,0
Wyatt Bowles,81896,G,UTAH ST,1,100.0,0,329,84.2,61.2,88.4,0,0,35,100.0,100.0,94.3,1,2,2,80,0,80,0,80,39,39,0,0,41,0
Tiger Shanks,128371,T,UNLV,1,98.8,0,325,57.8,79.3,51.7,0,1,37,97.4,97.4,98.6,0,1,0,80,0,0,0,81,38,39,0,73,42,8
Garrett DiGiorgio,146395,T,UCLA,1,100.0,0,324,59.4,72.1,54.1,0,4,58,100.0,100.0,94.8,2,5,1,80,0,0,0,80,60,60,0,80,20,0
Luke Baklenko,176606,T,STANFORD,1,100.0,0,300,61.0,60.5,59.3,0,2,47,100.0,100.0,97.9,0,2,0,80,0,0,0,80,55,55,0,80,25,0
