player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Caleb Johnson,102301,C,TEXAS ST,1,100.0,1,314,62.1,69.1,58.5,0,1,59,100.0,100.0,99.2,1,1,0,96,96,0,0,96,61,61,0,0,35,0
Nash Jones,133226,T,TEXAS ST,1,100.0,0,314,57.1,69.9,49.4,2,1,59,100.0,100.0,97.5,1,3,0,96,0,0,95,96,61,61,0,0,35,1
Michael Mokofisi,146439,G,UTAH,1,100.0,0,328,57.8,85.2,50.4,0,1,66,100.0,100.0,99.2,1,1,0,94,0,0,0,94,69,69,94,0,25,0
Sataoa Laumea,100525,T,UTAH,1,100.0,0,328,60.7,68.2,51.6,2,3,66,100.0,100.0,96.2,0,5,0,94,0,0,1,94,69,69,0,93,25,0
Keaton Bills,100524,G,UTAH,1,100.0,0,328,59.0,66.8,53.6,1,2,66,100.0,100.0,97.7,0,3,0,93,0,93,0,93,69,69,0,0,24,0
Tristan Leigh,144121,T,CLEMSON,1,100.0,0,140,60.7,49.6,62.3,2,1,36,100.0,100.0,95.8,0,3,0,92,0,0,92,92,42,42,0,0,50,0
Will Putnam,99655,C,CLEMSON,1,100.0,0,140,66.1,86.0,60.4,0,0,36,100.0,100.0,100.0,0,0,0,92,92,0,0,92,42,42,0,0,50,0
Blake Miller,156248,T,CLEMSON,1,100.0,1,140,67.9,78.6,62.1,0,0,36,100.0,100.0,100.0,1,0,0,91,0,0,0,91,42,42,0,90,49,1
Ernesto Almaraz,90765,T,UTSA,1,100.0,0,331,59.4,58.2,63.5,1,0,49,100.0,100.0,99.0,1,1,0,88,0,0,0,88,50,50,0,88,38,0
Venly Tatafu,158830,T,UTSA,1,100.0,0,331,59.5,59.7,57.5,0,2,49,100.0,100.0,98.0,0,2,0,88,0,0,88,88,50,50,0,0,38,0
Luke Lapeze,145517,C,UTSA,1,100.0,0,331,64.6,75.6,60.2,0,1,49,100.0,100.0,99.0,0,1,0,88,88,0,0,88,50,50,0,0,38,0
Brian Driscoll,100534,C,CAL,1,100.0,0,130,57.9,63.9,59.4,1,0,41,100.0,100.0,98.8,1,1,0,88,88,0,0,88,45,45,0,0,43,0
Sioape Vatikani,158334,G,CAL,1,100.0,0,130,56.4,71.0,52.1,0,1,41,100.0,100.0,98.8,0,1,0,88,0,0,0,88,45,45,88,0,43,0
Barrett Miller,100562,T,CAL,1,100.0,0,130,63.9,68.1,65.1,1,1,41,100.0,100.0,97.6,1,2,0,88,0,0,88,88,45,45,0,0,43,0
Alex Wollschlaeger,130396,T,BOWL GREEN,1,100.0,0,122,52.2,50.8,51.4,1,2,53,100.0,100.0,91.5,0,6,3,83,0,0,0,83,55,55,0,82,28,1
Alex Padgett,145657,C,BOWL GREEN,1,100.0,0,122,49.3,25.4,57.5,2,3,53,100.0,100.0,93.4,0,6,1,83,83,0,0,83,55,55,0,0,28,0
Cory Godinet,174093,G,UTSA,1,100.0,0,331,70.2,58.0,72.2,0,0,44,100.0,100.0,100.0,1,0,0,82,0,0,0,82,45,45,82,0,37,0
Mike Lofton,123751,C,USF,1,100.0,0,327,58.2,71.9,58.0,0,1,43,100.0,100.0,98.8,1,1,0,81,81,0,0,81,46,46,0,0,35,0
Donovan Jennings,86861,T,USF,1,100.0,0,327,65.8,82.5,56.1,0,1,43,100.0,100.0,98.8,0,1,0,81,0,0,81,81,46,46,0,0,35,0
Tyler Stephens,138468,T,JAMES MAD,1,100.0,0,197,42.8,37.9,50.6,1,4,56,100.0,100.0,93.7,1,6,1,81,0,0,81,81,58,58,0,0,23,0
Preston Wilson,99429,G,OKLA STATE,1,100.0,0,262,70.8,87.2,67.5,0,0,43,100.0,100.0,100.0,0,0,0,81,0,0,0,81,45,45,81,0,36,0
Josh Toner,148364,T,JAMES MAD,1,100.0,0,197,49.0,44.2,57.2,0,3,56,100.0,100.0,93.7,1,5,2,81,0,0,0,81,58,58,0,81,23,0
Joe Michalski,99426,C,OKLA STATE,1,100.0,0,262,62.7,68.0,63.8,0,0,43,100.0,100.0,100.0,1,0,0,81,81,0,0,81,45,45,0,0,36,0
Dalton Cooper,98482,T,OKLA STATE,1,100.0,0,262,64.0,73.9,57.6,0,1,43,100.0,100.0,98.8,1,1,0,81,0,0,81,81,45,45,0,0,36,0
Jake Springfield,99425,T,OKLA STATE,1,100.0,0,262,60.0,71.0,53.7,0,1,43,100.0,100.0,98.8,0,1,0,81,0,0,0,81,45,45,0,81,36,0
Tanner Morris,102305,C,JAMES MAD,1,100.0,0,197,45.6,26.6,52.9,2,4,56,100.0,100.0,94.6,1,6,0,81,81,0,0,81,58,58,0,0,23,0
Cole Potts,138463,G,JAMES MAD,1,100.0,0,197,62.2,73.5,57.1,0,1,56,100.0,100.0,99.1,0,1,0,81,0,0,0,81,58,58,81,0,23,0
Carter Miller,156713,G,JAMES MAD,1,100.0,0,197,64.0,70.1,61.3,0,2,56,100.0,100.0,98.2,0,2,0,81,0,81,0,81,58,58,0,0,23,0
Zane Herring,122402,G,USF,1,100.0,0,327,59.5,82.7,57.7,1,0,43,100.0,100.0,98.8,1,1,0,81,0,0,0,81,46,46,81,0,35,0
Cole Skinner,169999,G,USF,1,100.0,0,327,47.3,29.5,48.2,2,3,43,100.0,100.0,91.9,0,6,1,81,0,81,0,81,46,46,0,0,35,0
Derek Bowman,123654,T,USF,1,100.0,0,327,60.2,54.8,60.8,1,2,43,100.0,100.0,96.5,0,3,0,81,0,0,0,81,46,46,0,81,35,0
Carter Smith,156399,T,INDIANA,1,100.0,0,190,58.2,68.5,52.6,0,0,41,100.0,100.0,100.0,0,0,0,80,0,0,80,80,41,41,0,0,39,0
James Dawn II,160282,G,SM HOUSTON,1,100.0,0,281,62.9,70.1,60.2,0,0,49,100.0,100.0,98.0,0,1,1,80,0,0,0,80,51,51,80,0,29,0
Kahlil Benson,129434,T,INDIANA,1,100.0,0,190,54.0,38.0,58.5,1,1,41,100.0,100.0,95.1,0,3,1,80,0,0,0,80,41,41,0,80,39,0
Matthew Bedford,101579,G,INDIANA,1,100.0,0,190,71.9,76.7,70.9,0,1,41,100.0,100.0,98.8,1,1,0,80,0,0,0,80,41,41,80,0,39,0
Mike Katic,101575,G,INDIANA,1,100.0,0,190,64.6,64.4,63.8,0,1,41,100.0,100.0,98.8,0,1,0,80,0,80,0,80,41,41,0,0,39,0
Ethan Miner,98068,C,N TEXAS,1,100.0,0,251,72.0,35.1,76.2,0,2,39,100.0,100.0,97.4,1,2,0,80,80,0,0,80,41,41,0,0,39,0
Zach Carpenter,101539,C,INDIANA,1,100.0,0,190,63.6,51.9,64.2,0,0,41,100.0,100.0,100.0,0,0,0,80,80,0,0,80,41,41,0,0,39,0
D'Ary Patton,139560,T,SM HOUSTON,1,100.0,0,281,50.1,41.8,53.2,0,3,49,100.0,100.0,96.9,0,3,0,80,0,0,0,80,51,51,0,80,29,0
Ethan Hagler,139543,C,SM HOUSTON,1,100.0,0,281,55.1,66.8,51.6,0,0,49,100.0,100.0,100.0,1,0,0,80,80,0,0,80,51,51,0,0,29,0
Luke Felix-Fualalo,71382,T,HAWAII,1,100.0,0,180,58.8,72.2,49.1,0,2,51,100.0,100.0,98.0,0,2,0,79,0,0,0,79,52,52,0,79,27,0
Gus Hartwig,129814,C,PURDUE,1,100.0,0,273,69.1,78.9,68.3,0,0,31,100.0,100.0,96.8,1,1,1,79,66,0,0,79,32,32,0,13,47,0
Jalen Grant,130364,G,PURDUE,1,100.0,0,273,57.3,71.2,58.1,0,0,31,100.0,100.0,100.0,1,0,0,79,0,0,0,79,32,32,79,0,47,0
Ty'Kieast Crawford,122177,T,ARKANSAS,1,100.0,1,111,60.4,77.9,59.0,0,2,31,100.0,100.0,96.8,1,2,0,79,0,0,0,79,32,32,0,79,47,0
Josh Atkins,144243,T,HAWAII,1,100.0,0,180,60.4,70.5,58.4,2,1,51,100.0,100.0,93.1,1,5,2,79,0,0,79,79,52,52,0,0,27,0
Walter Young Bear,133127,G,TULSA,1,100.0,0,320,69.9,88.5,66.1,0,0,37,100.0,100.0,100.0,0,0,0,79,0,79,0,79,38,38,0,0,41,0
Orion Irving,160284,T,SM HOUSTON,1,98.8,0,281,50.2,50.2,49.6,1,1,48,98.0,98.0,95.8,0,3,1,79,0,0,79,80,50,51,0,0,29,1
Beaux Limmer,99067,C,ARKANSAS,1,100.0,0,111,72.9,71.9,69.3,0,1,31,100.0,100.0,98.4,0,1,0,79,79,0,0,79,32,32,0,0,47,0
Sergio Muasau,86114,G,HAWAII,1,100.0,0,180,51.0,51.0,47.4,0,2,51,100.0,100.0,98.0,0,2,0,79,0,79,0,79,52,52,0,0,27,0
Brady Latham,99068,G,ARKANSAS,1,100.0,0,111,69.5,87.3,66.4,0,0,31,100.0,100.0,100.0,0,0,0,79,0,79,0,79,32,32,0,0,47,0
Darrell Simpson,77444,T,TULSA,1,100.0,0,320,66.1,77.6,64.8,0,0,37,100.0,100.0,100.0,1,0,0,79,0,0,0,79,38,38,0,79,41,0
Rey Burnett,102277,T,TULSA,1,100.0,0,320,58.6,62.0,55.8,0,1,37,100.0,100.0,98.6,0,1,0,79,0,0,79,79,38,38,0,0,41,0
Tautai Li'o Marks,128158,G,TULSA,1,100.0,0,320,45.3,38.9,48.6,0,2,37,100.0,100.0,97.3,1,2,0,79,79,0,0,79,38,38,0,0,41,0
Eliki Tanuvasa,79663,C,HAWAII,1,100.0,0,180,61.7,83.5,53.1,0,0,51,100.0,100.0,100.0,0,0,0,79,79,0,0,79,52,52,0,0,27,0
Kameren Stewart,98488,T,BOWL GREEN,1,100.0,0,122,66.1,56.7,69.0,0,4,50,100.0,100.0,96.0,1,4,0,79,0,0,79,79,52,52,0,0,27,0
Devon Manuel,146633,T,ARKANSAS,1,100.0,0,111,72.2,66.4,70.7,0,1,31,100.0,100.0,98.4,0,1,0,79,0,0,79,79,32,32,0,0,47,0
Ka'ena Decambra,146066,G,HAWAII,1,100.0,0,180,54.5,64.4,48.9,1,1,51,100.0,100.0,98.0,0,2,0,79,0,0,0,79,52,52,79,0,27,0
Joshua Braun,124371,G,ARKANSAS,1,100.0,0,111,61.5,75.5,58.7,0,1,31,100.0,100.0,98.4,0,1,0,79,0,0,0,79,32,32,79,0,47,0
Taliese Fuaga,131732,T,OREGON ST,1,100.0,0,265,50.8,56.7,58.3,1,2,35,100.0,100.0,95.7,2,3,0,78,0,0,0,78,39,39,0,78,39,0
