player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Micah Morris,146718,G,GEORGIA,1,100.0,0,173,68.5,77.2,66.4,0,0,40,100.0,100.0,100.0,0,0,0,95,0,94,0,95,47,47,1,0,48,0
Monroe Freeling,173548,T,GEORGIA,1,100.0,0,173,61.9,70.9,56.6,0,0,40,100.0,100.0,97.5,0,1,1,95,0,0,95,95,47,47,0,0,48,0
Drew Bobo,163736,C,GEORGIA,1,100.0,0,173,77.9,85.0,72.1,0,0,40,100.0,100.0,100.0,0,0,0,95,95,0,0,95,47,47,0,0,48,0
Will Flowers,138993,C,APP STATE,1,100.0,0,108,62.0,57.3,62.2,0,1,63,100.0,100.0,99.2,0,1,0,93,93,0,0,93,66,66,0,0,27,0
Cayden Sweatt,175006,G,APP STATE,1,100.0,0,108,60.7,66.0,57.1,0,1,63,100.0,100.0,97.6,0,2,1,93,0,93,0,93,66,66,0,0,27,0
Walter Young Bear,133127,G,W VIRGINIA,1,100.0,0,343,54.8,61.2,52.5,0,1,38,100.0,100.0,98.7,0,1,0,93,0,93,0,93,41,41,0,0,52,0
Trent Ramsey,158327,G,APP STATE,1,100.0,0,108,47.4,38.7,50.1,2,6,63,100.0,100.0,93.7,1,8,0,93,0,0,0,93,66,66,93,0,27,0
Ty'Kieast Crawford,122177,T,W VIRGINIA,1,100.0,0,343,51.8,45.0,53.3,0,1,38,100.0,100.0,96.1,0,2,1,93,0,0,0,93,41,41,0,89,52,4
Nick Krahe,173185,T,W VIRGINIA,1,100.0,0,343,54.9,78.0,51.7,0,1,38,100.0,100.0,98.7,1,1,0,93,0,0,93,93,41,41,0,0,52,0
Landen Livingston,157364,C,W VIRGINIA,1,100.0,0,343,52.8,69.3,50.5,1,0,38,100.0,100.0,98.7,0,1,0,93,93,0,0,93,41,41,0,0,52,0
Michael Mokofisi,146439,G,UTAH,1,100.0,0,328,68.4,86.2,64.8,0,0,42,100.0,100.0,100.0,1,0,0,89,0,0,0,89,46,46,89,0,43,0
Jaren Kump,131859,C,UTAH,1,100.0,0,328,62.7,64.4,64.4,0,1,42,100.0,100.0,98.8,1,1,0,89,89,0,0,89,46,46,0,0,43,0
Spencer Fano,174217,T,UTAH,1,100.0,0,328,64.8,84.2,65.6,0,0,42,100.0,100.0,100.0,2,0,0,89,0,0,0,89,46,46,0,84,43,5
