player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Desmond Bessent,60051,T,BUFFALO,1,100.0,1,126,60.5,57.4,67.8,0,2,48,100.0,100.0,97.9,2,2,0,78,0,0,0,78,55,55,0,78,23,0
Gabe Wallace,77535,G,BUFFALO,1,100.0,0,126,56.7,69.5,49.6,1,0,48,100.0,100.0,99.0,0,1,0,78,0,78,0,78,55,55,0,0,23,0
Isaiah Wright,129909,T,BUFFALO,1,100.0,0,126,58.1,74.3,44.9,0,0,48,100.0,100.0,100.0,1,0,0,78,0,0,78,78,55,55,0,0,23,0
Jack Hasz,145666,C,BUFFALO,1,100.0,0,126,71.0,85.4,63.8,0,0,48,100.0,100.0,100.0,0,0,0,78,78,0,0,78,55,55,0,0,23,0
Anthony Whigan,101555,G,AKRON,1,100.0,0,102,56.5,73.4,53.7,0,0,53,100.0,100.0,98.1,1,1,1,77,0,0,0,77,58,58,77,0,19,0
Nate Williams,130322,T,AKRON,1,100.0,0,102,74.1,79.8,67.6,0,1,53,100.0,100.0,99.1,0,1,0,77,0,0,0,77,58,58,0,77,19,0
Tony Georges,130291,C,AKRON,1,100.0,0,102,54.2,45.9,54.6,0,3,53,100.0,100.0,97.2,0,3,0,77,77,0,0,77,58,58,0,0,19,0
Tyler Doty,130407,G,BUFFALO,1,100.0,0,126,55.4,64.8,49.4,1,2,45,100.0,100.0,96.7,1,3,0,75,0,0,0,75,52,52,75,0,23,0
Ka'Marii Landers,156885,T,AKRON,1,100.0,0,102,59.4,57.0,58.9,0,3,36,100.0,100.0,95.8,0,3,0,49,0,0,49,49,38,38,0,0,11,0
Brian Kilbane,130370,G,AKRON,1,100.0,0,102,63.1,74.7,59.0,0,0,28,100.0,100.0,96.4,0,1,1,43,0,43,0,43,32,32,0,0,11,0
Alex Robarge,100250,G,AKRON,1,100.0,0,102,67.0,78.4,64.3,0,1,25,100.0,100.0,98.0,0,1,0,34,0,34,0,34,26,26,0,0,8,0
Ronan Chambers,130283,T,AKRON,1,100.0,0,102,54.1,56.6,50.9,0,1,17,100.0,100.0,97.1,0,1,0,28,0,0,28,28,20,20,0,0,8,0
Trevor Borland,130400,TE,BUFFALO,1,54.0,0,126,52.9,64.8,62.9,1,0,8,26.7,30.3,93.7,0,1,0,27,0,0,0,50,10,33,0,0,17,32
Mike Washington Jr.,145672,HB,BUFFALO,1,38.1,0,126,48.2,21.9,48.8,1,2,13,32.5,35.6,80.8,1,4,1,24,0,0,0,63,16,45,0,0,8,0
Quian Williams,61237,WR,BUFFALO,1,30.3,0,126,55.8,,74.5,0,0,0,0.0,0.0,,1,0,0,23,0,0,0,76,0,53,0,0,23,0
Robbie Mangas,109406,TE,BUFFALO,1,64.5,0,126,47.0,28.4,54.0,0,0,2,16.7,21.4,50.0,0,1,1,20,0,0,0,31,3,14,0,0,17,27
Daniel George,84378,WR,AKRON,1,25.3,0,102,66.1,,46.1,0,0,0,0.0,0.0,,0,0,0,19,0,0,0,75,0,56,0,0,19,0
