player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Branson Hickman,121928,C,SMU,1,100.0,0,287,73.2,73.6,70.1,0,0,61,100.0,100.0,100.0,0,0,0,101,101,0,0,101,65,65,0,0,36,0
Owen Condon,81994,T,SMU,1,100.0,1,287,67.1,52.6,72.9,0,3,61,100.0,100.0,94.3,1,5,2,101,0,0,0,101,65,65,0,100,36,1
Marcus Bryant,121917,T,SMU,1,99.0,0,287,77.3,77.5,74.8,1,0,60,98.4,98.5,99.2,0,1,0,100,0,0,96,101,64,65,0,0,36,5
Justin Osborne,99071,G,SMU,1,100.0,0,287,63.5,73.0,59.8,0,1,60,100.0,100.0,99.2,0,1,0,98,0,0,0,98,64,64,98,0,34,0
Mike Katic,101575,G,INDIANA,1,100.0,0,190,55.8,65.7,49.9,0,0,61,100.0,100.0,100.0,0,0,0,95,0,95,0,95,66,66,0,0,29,0
Pat Bartlett,55191,G,GA STATE,1,100.0,0,175,60.5,47.1,61.3,0,2,39,100.0,100.0,97.4,0,2,0,95,0,0,0,95,44,44,95,0,51,0
Malik Sumter,55194,C,GA STATE,1,100.0,0,175,51.6,75.8,51.3,0,0,39,100.0,100.0,100.0,1,0,0,95,95,0,0,95,44,44,0,0,51,0
Luke Haggard,129442,T,INDIANA,1,100.0,0,190,62.0,77.1,50.1,0,0,61,100.0,100.0,100.0,0,0,0,95,0,0,94,95,66,66,0,0,29,1
Travis Glover,81658,T,GA STATE,1,100.0,0,175,61.5,76.7,58.1,0,2,39,100.0,100.0,97.4,0,2,0,95,0,95,0,95,44,44,0,0,51,0
Caleb Murphy,129449,C,INDIANA,1,100.0,0,190,45.3,37.1,47.8,1,4,61,100.0,100.0,94.3,0,6,1,95,95,0,0,95,66,66,0,0,29,0
Parker Hanna,134811,T,INDIANA,1,100.0,0,190,60.4,63.0,56.5,1,3,61,100.0,100.0,96.7,0,4,0,95,0,0,0,95,66,66,0,95,29,0
Bryson Broadway,137997,T,GA STATE,1,100.0,0,175,49.1,43.8,54.5,0,2,39,100.0,100.0,92.3,1,4,2,94,0,0,94,94,43,43,0,0,51,0
Isaiah Wright,129909,T,BUFFALO,1,100.0,0,126,48.7,34.9,54.2,0,6,58,100.0,100.0,94.8,0,6,0,93,0,0,93,93,59,59,0,0,34,0
Gabe Wallace,77535,G,BUFFALO,1,100.0,0,126,58.8,71.7,53.6,1,0,58,100.0,100.0,99.1,0,1,0,93,0,93,0,93,59,59,0,0,34,0
Jack Hasz,145666,C,BUFFALO,1,100.0,0,126,54.1,50.9,54.5,0,2,58,100.0,100.0,96.6,0,3,1,93,93,0,0,93,59,59,0,0,34,0
Desmond Bessent,60051,T,BUFFALO,1,100.0,0,126,49.9,39.3,54.3,0,3,58,100.0,100.0,94.0,0,5,2,93,0,0,0,93,59,59,0,93,34,0
Ahofitu Maka,100803,C,UTSA,1,100.0,0,331,45.9,48.5,49.5,0,5,50,100.0,100.0,95.0,1,5,0,92,92,0,0,92,57,57,0,0,35,0
Venly Tatafu,158830,T,UTSA,1,100.0,0,331,48.7,44.2,49.4,0,4,48,100.0,100.0,95.8,0,4,0,90,0,1,89,90,55,55,0,0,35,0
Tylan Grable,109425,T,UCF,1,100.0,0,323,74.9,88.7,67.9,0,0,39,100.0,100.0,100.0,0,0,0,89,0,0,85,89,41,41,0,0,48,2
Samuel Jackson,55403,G,UCF,1,100.0,0,323,68.0,82.7,65.0,0,0,39,100.0,100.0,100.0,0,0,0,89,0,89,0,89,41,41,0,0,48,0
Josh Priebe,129733,G,NWESTERN,1,100.0,0,256,62.7,75.4,62.9,0,1,47,100.0,100.0,98.9,1,1,0,89,0,89,0,89,49,49,0,0,40,0
Peter Skoronski,129737,T,NWESTERN,1,100.0,0,256,91.7,88.3,90.1,0,0,47,100.0,100.0,100.0,0,0,0,89,0,0,89,89,49,49,0,0,40,0
Ethan Wiederkehr,59969,G,NWESTERN,1,100.0,0,256,61.2,75.4,61.0,0,0,47,100.0,100.0,100.0,1,0,0,89,0,0,0,89,49,49,89,0,40,0
Caleb Tiernan,145042,T,NWESTERN,1,100.0,0,256,69.1,76.7,62.6,0,1,47,100.0,100.0,98.9,0,1,0,89,0,0,0,89,49,49,0,89,40,0
Charlie Schmidt,81772,C,NWESTERN,1,100.0,0,256,69.3,65.7,67.5,0,1,47,100.0,100.0,98.9,0,1,0,89,89,0,0,89,49,49,0,0,40,0
