player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Monroe Mills,122977,T,TEXAS TECH,1,100.0,0,315,66.2,58.4,69.9,1,3,75,100.0,100.0,97.3,1,4,0,108,0,0,0,108,79,79,0,108,29,0
Dennis Wilburn,157314,C,TEXAS TECH,1,100.0,0,315,54.4,55.1,56.9,0,2,75,100.0,100.0,98.7,1,2,0,108,108,0,0,108,79,79,0,0,29,0
Weston Wright,77494,G,TEXAS TECH,1,100.0,0,315,44.1,13.2,54.1,0,6,75,100.0,100.0,94.7,0,7,1,108,0,108,0,108,79,79,0,0,29,0
Caleb Rogers,123157,T,TEXAS TECH,1,100.0,0,315,50.3,54.6,43.9,1,2,75,100.0,100.0,95.3,0,5,2,108,0,0,108,108,79,79,0,0,29,0
Logan Zschernitz,100262,G,N ILLINOIS,1,100.0,0,254,59.9,75.7,54.5,0,0,54,100.0,100.0,100.0,0,0,0,93,0,0,0,93,56,56,93,0,37,0
Branson Hickman,121928,C,SMU,1,100.0,0,287,82.3,87.0,77.3,0,0,58,100.0,100.0,100.0,1,0,0,93,93,0,0,93,64,64,0,0,29,0
Pete Nygra,145875,C,N ILLINOIS,1,100.0,0,254,52.9,37.7,60.4,1,2,54,100.0,100.0,97.2,1,3,0,93,93,0,0,93,56,56,0,0,37,0
Jaylon Thomas,77421,G,SMU,1,100.0,0,287,67.9,73.7,61.5,0,1,58,100.0,100.0,99.1,0,1,0,93,0,0,0,93,64,64,0,91,29,2
Evan Buss,130543,T,N ILLINOIS,1,100.0,0,254,57.1,53.6,57.1,1,2,54,100.0,100.0,97.2,0,3,0,93,0,0,83,93,56,56,0,0,37,9
Justin Osborne,99071,G,SMU,1,100.0,0,287,66.1,71.1,64.4,0,1,58,100.0,100.0,99.1,0,1,0,93,0,0,0,93,64,64,93,0,29,0
Joe Bissinger,99648,G,SMU,1,100.0,0,287,71.2,64.2,74.7,0,2,58,100.0,100.0,98.3,0,2,0,93,0,93,0,93,64,64,0,0,29,0
Davis Heinzen,145705,T,C MICHIGAN,1,100.0,0,134,69.8,72.2,66.0,0,0,45,100.0,100.0,100.0,1,0,0,92,0,0,92,92,46,46,0,0,46,0
Steven Losoya III,98266,G,MISS STATE,1,100.0,0,227,65.8,83.8,61.3,0,0,47,100.0,100.0,100.0,0,0,0,92,0,91,0,92,53,53,0,0,39,0
Cole Smith,99094,G,MISS STATE,1,100.0,0,227,65.8,83.8,61.4,0,1,47,100.0,100.0,98.9,0,1,0,92,0,0,0,92,53,53,91,0,39,0
Deiyantei Powell-Woods,104183,G,C MICHIGAN,1,100.0,0,134,59.1,62.9,57.0,0,0,45,100.0,100.0,97.8,0,1,1,92,0,92,0,92,46,46,0,0,46,0
Marcus Bryant,121917,T,SMU,1,100.0,0,287,66.8,75.0,59.3,0,1,57,100.0,100.0,97.4,0,2,1,92,0,0,92,92,63,63,0,0,29,0
Jamezz Kimbrough,55052,C,C MICHIGAN,1,100.0,0,134,73.7,77.2,69.4,0,0,45,100.0,100.0,100.0,1,0,0,92,92,0,0,92,46,46,0,0,46,0
Brayden Swartout,145732,T,C MICHIGAN,1,100.0,0,134,65.7,66.9,67.6,0,0,45,100.0,100.0,97.8,1,1,1,92,0,0,0,92,46,46,0,92,46,0
Troy Fautanu,100521,T,WASHINGTON,1,100.0,0,340,78.3,66.3,81.5,1,1,56,100.0,100.0,98.2,0,2,0,91,0,0,91,91,60,60,0,0,31,0
Steven Hubbard,122021,T,UTEP,1,100.0,1,330,81.7,66.8,85.5,1,1,54,100.0,100.0,98.1,2,2,0,91,0,0,91,91,57,57,0,0,34,0
Jeremiah Byers,100806,T,UTEP,1,100.0,0,330,70.2,84.7,59.6,0,0,54,100.0,100.0,100.0,0,0,0,91,0,0,0,91,57,57,0,91,34,0
Andrew Meyer,81910,C,UTEP,1,100.0,0,330,76.1,86.6,69.8,0,0,54,100.0,100.0,100.0,0,0,0,91,91,0,0,91,57,57,0,0,34,0
Elijah Klein,81912,G,UTEP,1,100.0,0,330,75.9,50.5,83.5,0,5,54,100.0,100.0,95.4,0,5,0,91,0,0,0,91,57,57,91,0,34,0
Corey Luciano,100620,C,WASHINGTON,1,100.0,0,340,58.1,78.9,54.4,0,0,56,100.0,100.0,100.0,1,0,0,91,91,0,0,91,60,60,0,0,31,0
Nick Jones,146837,T,MISS STATE,1,100.0,0,227,65.2,70.4,60.6,0,0,47,100.0,100.0,100.0,0,0,0,91,0,0,91,91,53,53,0,0,38,0
LaQuinston Sharp,99095,C,MISS STATE,1,100.0,0,227,66.1,78.9,60.9,0,2,47,100.0,100.0,97.9,0,2,0,91,91,0,0,91,53,53,0,0,38,0
Justin Mayers,100808,G,UTEP,1,100.0,0,330,64.7,77.3,60.5,1,0,54,100.0,100.0,99.1,0,1,0,91,0,91,0,91,57,57,0,0,34,0
Henry Bainivalu,60214,G,WASHINGTON,1,100.0,0,340,66.9,77.2,63.8,1,0,56,100.0,100.0,97.3,0,2,1,91,0,0,0,91,60,60,91,0,31,0
Roger Rosengarten,131912,T,WASHINGTON,1,100.0,0,340,78.6,81.6,73.6,0,0,56,100.0,100.0,100.0,0,0,0,91,0,0,0,91,60,60,0,91,31,0
