player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Alex Atcavage,123591,G,FAU,1,100.0,0,165,58.3,67.7,52.6,1,3,68,100.0,100.0,97.1,0,4,0,98,0,0,0,98,70,70,98,0,28,0
Vincent Fiacable,144836,C,FAU,1,100.0,0,165,63.3,80.1,55.4,0,0,68,100.0,100.0,100.0,0,0,0,98,98,0,0,98,70,70,0,0,28,0
Scarlee Jean,160961,G,FAU,1,100.0,0,165,64.5,86.0,56.6,0,1,68,100.0,100.0,99.3,0,1,0,98,0,98,0,98,70,70,0,0,28,0
Daughtry Richardson,156281,T,FAU,1,100.0,0,165,51.4,60.4,49.0,1,1,68,100.0,100.0,95.6,1,4,2,98,0,0,0,98,70,70,0,98,28,0
Ja'Kavion Nonar,162800,T,FAU,1,100.0,0,165,64.3,69.3,58.2,2,0,66,100.0,100.0,98.5,0,2,0,94,0,0,94,94,68,68,0,0,26,0
Carter Smith,156399,T,INDIANA,1,100.0,0,190,70.2,80.0,64.8,0,1,34,100.0,100.0,98.5,0,1,0,92,0,0,91,92,38,38,0,0,54,1
Drew Evans,158693,G,INDIANA,1,100.0,0,190,68.3,90.1,64.6,0,0,34,100.0,100.0,100.0,0,0,0,92,0,92,0,92,38,38,0,0,54,0
Pat Coogan,147482,C,INDIANA,1,100.0,0,190,67.3,82.0,62.6,0,1,34,100.0,100.0,98.5,0,1,0,92,92,0,0,92,38,38,0,0,54,0
Trent Ramsey,158327,G,APP STATE,1,100.0,0,108,67.7,71.4,66.6,3,0,53,100.0,100.0,97.2,0,3,0,92,0,0,0,92,55,55,92,0,37,0
Kahlil Benson,129434,T,INDIANA,1,100.0,0,190,61.3,79.4,59.2,0,0,34,100.0,100.0,100.0,1,0,0,92,0,0,0,92,38,38,0,92,54,0
Will Flowers,138993,C,APP STATE,1,100.0,0,108,58.8,54.9,58.8,0,1,53,100.0,100.0,99.1,0,1,0,92,92,0,0,92,55,55,0,0,37,0
