player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Chandler Zavala,144009,G,NC STATE,1,100.0,0,248,71.0,85.6,67.9,0,1,51,100.0,100.0,99.0,0,1,0,101,0,101,0,101,56,56,0,0,45,0
Ikem Ekwonu,98286,T,NC STATE,1,100.0,0,248,90.7,72.8,90.9,0,2,51,100.0,100.0,98.0,0,2,0,101,0,0,101,101,56,56,0,0,45,0
Dylan McMahon,98044,G,NC STATE,1,100.0,0,248,62.7,62.8,61.5,1,1,51,100.0,100.0,96.1,0,3,1,101,1,0,0,101,56,56,100,0,45,0
Anderson Hardy,81549,T,APP STATE,1,100.0,0,108,56.4,37.8,65.4,1,3,42,100.0,100.0,95.2,1,4,0,101,0,0,101,101,49,49,0,0,52,0
Isaiah Helms,104720,G,APP STATE,1,100.0,0,108,58.8,41.3,60.5,1,1,42,100.0,100.0,97.6,0,2,0,101,0,0,0,101,49,49,101,0,52,0
Baer Hunter,44512,C,APP STATE,1,100.0,2,108,57.3,24.1,64.1,0,2,42,100.0,100.0,97.6,2,2,0,101,101,0,0,101,49,49,0,0,52,0
Cooper Hodges,81548,T,APP STATE,1,100.0,0,108,65.3,74.3,60.0,1,0,42,100.0,100.0,98.8,0,1,0,101,0,0,0,101,49,49,0,100,52,1
Grant Gibson,57005,C,NC STATE,1,100.0,0,248,65.5,63.4,69.8,0,1,50,100.0,100.0,99.0,2,1,0,100,100,0,0,100,55,55,0,0,45,0
Luke Haggard,129442,T,INDIANA,1,100.0,0,190,70.2,65.8,70.2,0,0,57,100.0,100.0,98.2,0,1,1,95,0,0,95,95,60,60,0,0,35,0
Matthew Bedford,101579,G,INDIANA,1,100.0,0,190,63.6,56.4,69.8,0,1,57,100.0,100.0,99.1,1,1,0,95,0,0,0,95,60,60,95,0,35,0
Caleb Jones,59747,T,INDIANA,1,100.0,0,190,56.6,59.6,58.6,1,1,57,100.0,100.0,96.5,1,3,1,95,0,0,0,95,60,60,0,95,35,0
Dylan Powell,41118,C,INDIANA,1,100.0,0,190,63.6,74.8,58.6,0,2,57,100.0,100.0,98.2,0,2,0,95,95,0,0,95,60,60,0,0,35,0
Mike Katic,101575,G,INDIANA,1,100.0,0,190,63.7,80.1,58.2,0,0,57,100.0,100.0,100.0,0,0,0,95,0,95,0,95,60,60,0,0,35,0
Ahofitu Maka,100803,C,UTSA,1,100.0,1,331,72.7,34.3,73.9,0,3,34,100.0,100.0,95.6,1,3,0,94,94,0,0,94,37,37,0,0,57,0
Jordan Morgan,98652,T,ARIZONA,1,100.0,0,109,65.9,54.9,67.6,0,1,41,100.0,100.0,98.8,0,1,0,93,0,0,93,93,44,44,0,0,49,0
Donovan Laie,81553,G,ARIZONA,1,100.0,0,109,50.7,52.6,48.1,0,3,41,100.0,100.0,96.3,0,3,0,93,0,93,0,93,44,44,0,0,49,0
