player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Deondre Buford,124053,T,CINCINNATI,1,100.0,0,138,57.6,71.0,51.9,0,1,41,100.0,100.0,96.3,3,2,1,96,0,0,0,96,45,45,0,95,51,1
Dartanyan Tinsley,156073,G,CINCINNATI,1,100.0,0,138,74.9,73.9,74.7,0,0,41,100.0,100.0,100.0,0,0,0,96,0,96,0,96,45,45,0,0,51,0
Gavin Gerhardt,123561,C,CINCINNATI,1,100.0,0,138,60.0,53.7,65.7,0,3,41,100.0,100.0,93.9,2,4,1,96,96,0,0,96,45,45,0,0,51,0
Luke Kandra,52487,G,CINCINNATI,1,100.0,0,138,89.3,85.6,89.9,0,0,41,100.0,100.0,100.0,0,0,0,96,0,0,0,96,45,45,96,0,51,0
John Williams,123585,T,CINCINNATI,1,100.0,0,138,66.5,78.1,60.7,0,1,41,100.0,100.0,98.8,0,1,0,96,0,0,96,96,45,45,0,0,51,0
John Lanz,76563,C,TCU,1,100.0,0,305,69.6,82.3,64.1,0,0,45,100.0,100.0,100.0,0,0,0,93,93,0,0,93,49,49,0,0,44,0
Willis Patrick,134500,G,TCU,1,100.0,0,305,61.6,88.7,55.7,0,0,45,100.0,100.0,100.0,1,0,0,93,0,0,0,93,49,49,93,0,44,0
Michael Nichols,123094,T,TCU,1,100.0,0,305,68.4,73.0,63.9,0,0,45,100.0,100.0,97.8,0,1,1,93,0,0,0,93,49,49,0,93,44,0
Jacob Gardner,128229,C,COLO STATE,1,100.0,0,144,60.8,68.6,57.4,0,1,52,100.0,100.0,99.0,2,1,0,92,92,0,0,92,57,57,0,0,35,0
Drew Moss,150351,T,COLO STATE,1,100.0,0,144,74.4,74.5,82.6,0,2,52,100.0,100.0,98.1,3,2,0,92,0,0,0,92,57,57,0,92,35,0
