player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Colin Lyons,156881,C,AKRON,1,100.0,0,102,61.5,53.9,62.9,1,3,67,100.0,100.0,97.0,0,4,0,99,99,0,0,99,72,72,0,0,27,0
Keylen Davis,163067,G,AKRON,1,100.0,0,102,61.4,62.2,59.7,0,3,67,100.0,100.0,96.3,0,4,1,99,0,0,0,99,72,72,99,0,27,0
Ryan Lengyel,144516,G,BAYLOR,1,100.0,0,118,54.1,48.2,52.8,0,2,63,100.0,100.0,98.4,0,2,0,97,0,97,0,97,68,68,0,0,29,0
Kaden Sieracki,158571,T,BAYLOR,1,100.0,0,118,41.2,36.2,48.6,1,5,63,100.0,100.0,95.2,1,6,0,97,0,0,0,97,68,68,0,97,29,0
Coleton Price,158567,C,BAYLOR,1,100.0,0,118,60.6,77.6,52.5,0,0,63,100.0,100.0,100.0,0,0,0,97,97,0,0,97,68,68,0,0,29,0
Sean Thompkins,174645,T,BAYLOR,1,100.0,0,118,29.0,3.5,48.9,3,2,63,100.0,100.0,96.0,1,5,0,97,0,0,97,97,68,68,0,0,29,0
Josiah Chenault,177028,C,KENNESAW,1,100.0,0,200,60.8,76.9,58.7,0,2,54,100.0,100.0,98.1,1,2,0,96,96,0,0,96,56,56,0,0,40,0
JaDarious Lee,162946,T,KENNESAW,1,100.0,0,200,45.9,60.4,39.1,0,3,54,100.0,100.0,97.2,1,3,0,96,0,0,95,96,56,56,0,0,40,1
JT Pennington,150312,G,KENNESAW,1,100.0,0,200,53.9,37.8,59.4,1,3,54,100.0,100.0,96.3,1,4,0,96,0,0,0,96,56,56,96,0,40,0
Brandon Best,156298,G,KENNESAW,1,100.0,0,200,66.1,79.6,62.4,0,0,54,100.0,100.0,100.0,0,0,0,96,0,96,0,96,56,56,0,0,40,0
