player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Eli Heidenreich,162554,TE,NAVY,1,34.0,0,237,58.5,,58.2,0,0,0,0.0,0.0,,0,0,0,16,0,0,0,47,0,31,0,0,16,0
Amin Hassan,144313,WR,NAVY,1,68.2,0,237,56.2,,59.5,0,0,0,0.0,0.0,,0,0,0,15,0,0,0,22,0,7,0,0,15,0
Tyrell Robinson,121607,HB,ARMY,1,60.9,0,114,58.8,74.6,59.3,0,0,1,11.1,11.1,100.0,0,0,0,14,0,0,0,23,1,9,0,0,13,0
Brandon Chatman,162541,HB,NAVY,1,34.2,0,237,64.3,,57.8,0,0,0,0.0,0.0,,0,0,0,13,0,0,0,38,0,24,0,0,13,0
Jakobi Buchanan,102884,HB,ARMY,1,73.3,0,114,63.2,75.3,63.8,0,0,2,100.0,100.0,100.0,0,0,0,11,0,0,0,15,2,2,0,0,9,0
Seth Reece,171008,TE,ARMY,1,100.0,0,114,76.5,65.5,73.8,0,0,1,100.0,100.0,100.0,0,0,0,10,0,0,0,10,1,1,0,0,9,10
Liam Fortner,163189,WR,ARMY,1,75.0,0,114,56.6,,61.1,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,12,0,3,0,0,9,0
Casey Reynolds,147315,WR,ARMY,1,40.0,0,114,75.7,,61.6,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,20,0,12,0,0,8,0
Thomas Scully,144343,TE,NAVY,1,100.0,0,237,73.0,,76.3,0,0,0,,,,0,0,0,7,0,0,0,7,0,0,0,0,7,4
Kanye Udoh,171024,HB,ARMY,1,35.0,0,114,79.3,70.3,58.2,0,0,1,100.0,100.0,100.0,0,0,0,7,0,0,0,20,1,1,0,0,6,0
Xavier Arline,121831,QB,NAVY,1,50.0,0,237,46.9,62.2,60.0,0,0,1,25.0,25.0,100.0,0,0,0,7,0,0,0,14,1,4,0,0,6,0
Sam Barczak,102831,G,ARMY,1,100.0,0,114,61.2,75.1,60.0,0,0,5,100.0,100.0,100.0,0,0,0,6,0,6,0,6,5,5,0,0,1,0
Daba Fofana,144305,FB,NAVY,1,75.0,0,237,60.8,72.0,67.7,0,0,3,75.0,75.0,100.0,0,0,0,6,0,0,0,8,3,4,0,0,3,0
Tyler Bradley,175219,WR,NAVY,1,38.5,0,237,53.7,,60.1,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,13,0,8,0,0,5,0
Tai Lavatai,121854,QB,NAVY,1,9.8,0,237,61.7,,60.0,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,51,0,31,0,0,5,0
Nathan Kent,162558,WR,NAVY,1,17.9,0,237,57.8,,60.6,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,28,0,23,0,0,5,1
Anton Hall Jr.,144311,HB,NAVY,1,80.0,0,237,69.0,,81.1,0,0,0,0.0,0.0,,0,0,0,4,0,0,0,5,0,1,0,0,4,0
Khalil Crawford,121839,FB,NAVY,1,100.0,0,237,56.3,,50.4,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0
Tobi Olawole,170999,WR,ARMY,1,37.5,0,114,51.6,,38.7,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,8,0,5,0,0,3,0
Akalea Kapono,121852,TE,NAVY,1,100.0,0,237,68.3,,69.2,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,3
Markel Johnson,147308,HB,ARMY,1,75.0,0,114,55.9,70.0,54.2,0,0,1,50.0,50.0,100.0,0,0,0,3,0,0,0,4,1,2,0,0,2,0
Miles Stewart,147306,HB,ARMY,1,66.7,0,114,52.5,,47.3,0,0,0,0.0,0.0,,0,0,0,2,0,0,0,3,0,1,0,0,2,0
