player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Marshall Jackson,72689,T,W KENTUCKY,1,100.0,0,346,63.9,78.6,53.8,0,0,56,100.0,100.0,98.2,0,1,1,87,0,0,87,87,57,57,0,0,30,0
Laurence Seymore,143949,G,W KENTUCKY,1,100.0,0,346,58.6,85.2,49.3,0,0,56,100.0,100.0,100.0,0,0,0,87,0,87,0,87,57,57,0,0,30,0
Quincy Jenkins,122299,G,W KENTUCKY,1,100.0,0,346,53.4,60.5,48.7,1,1,56,100.0,100.0,98.2,0,2,0,87,0,0,0,87,57,57,87,0,30,0
Devon Smith,171564,T,W KENTUCKY,1,100.0,1,346,46.2,54.0,40.1,1,3,56,100.0,100.0,96.4,1,4,0,87,0,0,0,87,57,57,0,87,30,0
Elijah Williams,188242,C,W KENTUCKY,1,100.0,0,346,65.0,63.4,63.7,0,0,56,100.0,100.0,100.0,0,0,0,87,87,0,0,87,57,57,0,0,30,0
Ziron Brown,188857,C,STANFORD,1,100.0,1,300,61.8,74.2,58.3,0,1,32,100.0,100.0,98.4,1,1,0,76,76,0,0,76,35,35,0,0,41,0
Simione Pale,176626,G,STANFORD,1,100.0,0,300,76.7,58.3,80.0,1,0,32,100.0,100.0,98.4,0,1,0,76,0,0,0,76,35,35,76,0,41,0
Niki Prongos,162464,T,STANFORD,1,100.0,0,300,69.9,57.6,71.2,2,0,32,100.0,100.0,96.9,0,2,0,76,0,0,76,76,35,35,0,0,41,0
Tyler Miller,122526,T,IOWA STATE,1,100.0,0,193,62.9,50.6,65.7,0,2,36,100.0,100.0,94.4,0,3,1,75,0,0,0,75,37,37,0,75,38,0
Brendan Black,174658,G,IOWA STATE,1,100.0,0,193,51.7,20.9,56.5,0,2,36,100.0,100.0,94.4,0,3,1,75,0,0,0,75,37,37,75,0,38,0
Dylan Barrett,129912,G,IOWA STATE,1,100.0,0,193,55.9,50.2,55.3,0,0,36,100.0,100.0,97.2,0,1,1,75,0,75,0,75,37,37,0,0,38,0
Jim Bonifas,144544,C,IOWA STATE,1,100.0,0,193,62.9,61.2,61.7,0,0,36,100.0,100.0,100.0,0,0,0,75,75,0,0,75,37,37,0,0,38,0
James Neal III,157599,T,IOWA STATE,1,100.0,0,193,69.6,57.7,71.4,0,2,36,100.0,100.0,94.4,0,3,1,75,0,0,75,75,37,37,0,0,38,0
Malik McGowan,122842,G,UNLV,1,100.0,0,325,75.4,86.5,73.7,0,0,32,100.0,100.0,100.0,0,0,0,72,0,72,0,72,35,35,0,0,37,0
Reid Williams,129405,C,UNLV,1,100.0,0,325,79.5,83.8,74.1,0,0,32,100.0,100.0,100.0,0,0,0,72,72,0,0,72,35,35,0,0,37,0
Zhen Sotelo,146067,G,HAWAII,1,100.0,0,180,62.6,64.7,61.1,0,0,50,100.0,100.0,100.0,1,0,0,65,0,65,0,65,51,51,0,0,14,0
Judah Kaio,184168,G,HAWAII,1,100.0,0,180,33.8,0.0,53.7,2,1,50,100.0,100.0,93.0,0,5,2,65,1,0,0,65,51,51,64,0,14,0
James Milovale,175703,T,HAWAII,1,100.0,0,180,73.4,78.7,67.9,0,1,50,100.0,100.0,99.0,1,1,0,65,0,0,0,65,51,51,0,65,14,0
Rhett Larson,158273,G,SM HOUSTON,1,100.0,0,281,59.9,35.1,64.9,1,3,39,100.0,100.0,94.9,0,4,0,64,0,0,0,64,42,42,64,0,22,0
Ethan Spencer,158188,C,HAWAII,1,100.0,0,180,59.5,62.0,63.1,0,0,49,100.0,100.0,95.9,1,2,2,64,64,0,0,64,50,50,0,0,14,0
Mich'le Joseph,189899,G,SM HOUSTON,1,100.0,0,281,53.1,63.9,47.9,0,2,39,100.0,100.0,97.4,0,2,0,64,0,64,0,64,42,42,0,0,22,0
Luke Eckardt,163282,T,SM HOUSTON,1,100.0,0,281,54.0,47.4,55.5,0,4,39,100.0,100.0,94.9,1,4,0,64,0,0,64,64,42,42,0,0,22,0
Cam Todd,170382,C,SM HOUSTON,1,100.0,0,281,54.8,65.5,61.2,0,1,39,100.0,100.0,96.2,2,2,1,64,64,0,0,64,42,42,0,0,22,0
Kolt Dieterich,175612,T,SM HOUSTON,1,100.0,0,281,60.5,42.7,67.9,1,0,39,100.0,100.0,98.7,0,1,0,64,0,0,0,64,42,42,0,64,22,0
Taylor Poitier,99437,G,KANSAS ST,1,100.0,0,199,54.3,78.6,48.1,0,0,32,100.0,100.0,100.0,1,0,0,59,0,59,0,59,32,32,0,0,27,0
John Pastore,157770,T,KANSAS ST,1,100.0,0,199,86.9,86.1,83.2,0,0,32,100.0,100.0,100.0,1,0,0,59,0,0,59,59,32,32,0,0,27,0
Sam Hecht,144601,C,KANSAS ST,1,100.0,0,199,68.5,57.5,68.3,0,1,32,100.0,100.0,98.4,0,1,0,59,59,0,0,59,32,32,0,0,27,0
Andrew Leingang,144599,T,KANSAS ST,1,100.0,0,199,59.9,41.8,63.2,0,1,32,100.0,100.0,98.4,0,1,0,59,0,0,0,59,32,32,22,37,27,0
Campbell McHarg,147569,G,FRESNO ST,1,100.0,0,169,55.7,55.0,54.4,1,1,32,100.0,100.0,96.9,0,2,0,58,0,0,0,58,32,32,58,0,26,0
Rolan Fullwood,146051,T,FRESNO ST,1,100.0,0,169,59.3,62.0,56.5,0,1,32,100.0,100.0,98.4,0,1,0,58,0,0,0,58,32,32,0,58,26,0
Edward Fonua,173529,G,FRESNO ST,1,100.0,0,169,53.8,57.6,51.1,1,3,32,100.0,100.0,93.7,0,4,0,58,0,58,0,58,32,32,0,0,26,0
Nick Fattig,173636,G,STANFORD,1,100.0,0,300,64.0,80.2,60.5,0,0,25,100.0,100.0,100.0,0,0,0,58,0,58,0,58,27,27,0,0,31,0
Brayden Walton,198457,T,FRESNO ST,1,100.0,0,169,47.0,54.0,44.3,0,1,32,100.0,100.0,92.2,1,3,2,58,0,0,58,58,32,32,0,0,26,0
Jacob Spomer,163415,C,FRESNO ST,1,100.0,0,169,70.8,72.5,71.8,1,0,32,100.0,100.0,98.4,1,1,0,58,58,0,0,58,32,32,0,0,26,0
Kobe Baynes,122692,G,KANSAS,1,100.0,0,198,81.6,84.0,81.1,0,0,23,100.0,100.0,100.0,2,0,0,57,0,0,0,57,24,24,57,0,33,0
Bryce Foster,146994,C,KANSAS,1,100.0,0,198,62.1,75.4,59.0,0,1,23,100.0,100.0,97.8,0,1,0,57,57,0,0,57,24,24,0,0,33,0
Calvin Clements,173069,T,KANSAS,1,100.0,0,198,67.1,58.8,66.7,0,2,23,100.0,100.0,95.7,0,2,0,57,0,0,57,57,24,24,0,0,33,0
Alani Makihele,128362,G,UNLV,1,100.0,0,325,71.6,85.1,74.8,0,0,22,100.0,100.0,100.0,2,0,0,52,0,0,0,52,23,23,52,0,29,0
Austin Boyd,174066,T,UNLV,1,100.0,0,325,50.8,47.0,51.7,0,3,21,100.0,100.0,92.9,0,3,0,51,0,0,0,51,22,22,0,51,29,0
Dean Briski,158172,T,HAWAII,1,100.0,0,180,58.3,61.3,64.6,0,1,36,100.0,100.0,98.6,1,1,0,49,0,0,49,49,37,37,0,0,12,0
James Faminu,123662,T,UNLV,1,100.0,1,325,62.2,52.3,63.3,0,0,20,100.0,100.0,100.0,1,0,0,47,0,0,26,47,23,23,0,21,24,0
Will Thomas,127412,T,UNLV,1,100.0,0,325,50.5,39.8,61.4,0,1,23,100.0,100.0,93.5,1,2,1,46,0,0,46,46,25,25,0,0,21,0
Gabe Burkle,157578,TE,IOWA STATE,1,60.8,0,193,60.3,47.5,52.9,0,1,7,20.0,19.4,92.9,0,1,0,45,0,0,0,74,7,36,0,0,38,56
Kahlil House,188868,T,STANFORD,1,100.0,0,300,60.4,57.1,60.4,0,1,21,100.0,100.0,97.6,0,1,0,45,0,0,0,45,24,24,0,45,21,0
Amir Herring,174039,G,KANSAS,1,100.0,1,198,60.6,82.9,57.5,0,0,15,100.0,100.0,100.0,2,0,0,45,0,45,0,45,16,16,0,0,29,0
Enrique Cruz Jr.,144041,T,KANSAS,1,100.0,0,198,59.8,80.3,61.1,0,0,16,100.0,100.0,100.0,2,0,0,43,0,0,0,43,16,16,0,43,27,0
Ben Gulbranson,131734,QB,STANFORD,1,53.9,0,300,29.4,,60.0,0,0,0,0.0,0.0,,1,0,0,41,0,0,0,76,0,35,0,0,41,0
JB Nelson,164180,G,KANSAS ST,1,100.0,0,199,55.8,82.8,50.2,0,0,20,100.0,100.0,100.0,0,0,0,37,0,0,0,37,20,20,37,0,17,0
Benjamin Brahmer,174660,TE,IOWA STATE,1,54.1,0,193,57.0,72.5,43.0,0,0,3,10.0,9.7,100.0,0,0,0,33,0,0,0,61,3,31,0,0,30,30
Emeka Ugorji,200326,T,STANFORD,1,100.0,0,300,75.0,72.2,72.4,0,0,11,100.0,100.0,100.0,0,0,0,31,0,0,0,31,11,11,0,31,20,0
Sam Roush,157270,TE,STANFORD,1,56.4,0,300,58.9,70.0,67.9,0,0,4,16.0,14.3,100.0,0,0,0,31,0,0,0,55,4,28,0,0,27,43
Nick Elksnis,146698,TE,UNLV,1,75.0,0,325,61.6,72.3,66.1,0,0,5,33.3,37.5,100.0,0,0,0,30,0,0,0,40,6,16,0,0,24,32
Rocco Becht,157567,QB,IOWA STATE,1,38.7,0,193,76.0,,60.1,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,75,0,37,0,0,29,0
Bryce Farrell,131758,WR,STANFORD,1,63.0,0,300,53.6,,62.7,0,0,0,0.0,0.0,,0,0,0,29,0,0,0,46,0,17,0,0,29,0
Maverick McIvor,99476,QB,W KENTUCKY,1,32.2,0,346,77.3,,60.0,0,0,0,0.0,0.0,,0,0,0,28,0,0,0,87,0,57,0,0,28,0
Jalon Daniels,122555,QB,KANSAS,1,47.4,0,198,88.7,,60.0,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,57,0,24,0,0,27,0
CJ Williams,158471,WR,STANFORD,1,45.8,0,300,58.8,,67.2,0,0,0,0.0,0.0,,0,0,0,27,0,0,0,59,0,32,0,0,27,0
Noah Meyers,173445,TE,W KENTUCKY,1,46.4,0,346,44.6,72.7,38.2,0,0,10,25.6,25.0,100.0,0,0,0,26,0,0,0,56,10,40,0,0,16,35
E.J. Warner,156185,QB,FRESNO ST,1,43.1,0,169,59.4,,60.0,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,58,0,32,0,0,25,0
Richie Anderson III,173519,TE,FRESNO ST,1,55.8,0,169,48.5,46.9,59.0,0,1,3,13.6,13.6,83.3,0,1,0,24,0,0,0,43,3,22,0,0,21,31
Jaden Bradley,144016,WR,UNLV,1,49.0,0,325,82.1,,57.2,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,49,0,25,0,0,24,0
Jaron Tibbs,174972,WR,KANSAS ST,1,43.6,0,199,58.4,,71.1,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,55,0,31,0,0,24,0
Carson Bruhn,191163,TE,KANSAS,1,80.0,0,198,75.1,70.7,79.6,0,0,4,40.0,40.0,100.0,0,0,0,24,0,0,0,30,4,10,0,0,20,24
DeAngelo Irvin Jr.,174074,WR,UNLV,1,56.1,0,325,53.9,,57.7,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,41,0,18,0,0,23,0
Benji Blackburn,193238,TE,STANFORD,1,67.6,0,300,43.9,67.8,46.5,0,0,1,8.3,8.3,100.0,0,0,0,23,0,0,0,34,1,12,0,0,22,29
Terrence Enos Jr.,144020,T,KANSAS ST,1,100.0,0,199,62.9,67.2,57.5,0,1,12,100.0,100.0,95.8,0,1,0,22,0,0,0,22,12,12,0,22,10,0
Jerand Bradley,144761,WR,KANSAS ST,1,50.0,0,199,62.2,,56.8,0,0,0,0.0,0.0,,0,0,0,21,0,0,0,42,0,21,0,0,21,0
Levi Wentz,145365,WR,KANSAS,1,58.3,0,198,65.0,,76.5,0,0,0,0.0,0.0,,0,0,0,21,0,0,0,36,0,15,0,0,21,0
Emmanuel Henderson Jr.,163595,WR,KANSAS,1,47.7,0,198,67.6,,80.7,0,0,0,0.0,0.0,,0,0,0,21,0,0,0,44,0,23,0,0,21,0
Dominic Overby,191310,WR,IOWA STATE,1,51.2,0,193,58.6,,57.4,0,0,0,0.0,0.0,,0,0,0,21,0,0,0,41,0,20,0,0,21,0
Var'keyes Gumms,145319,TE,UNLV,1,69.0,0,325,63.4,73.5,50.8,0,0,5,35.7,40.0,100.0,0,0,0,20,0,0,0,29,6,15,0,0,14,21
Donavan Manson,122346,G,UNLV,1,100.0,0,325,56.1,17.3,61.9,0,0,10,100.0,100.0,100.0,0,0,0,20,0,0,0,20,12,12,20,0,8,0
Austin Smith,146318,TE,SM HOUSTON,1,44.2,0,281,61.9,69.4,66.2,0,0,4,14.8,17.2,100.0,0,0,0,19,0,0,0,43,5,29,0,0,14,22
Avery Johnson,173108,QB,KANSAS ST,1,32.2,0,199,85.6,,60.1,0,0,0,0.0,0.0,,1,0,0,19,0,0,0,59,0,32,0,0,19,0
Troy Omeire,123124,WR,UNLV,1,51.4,0,325,58.3,,45.9,0,0,0,0.0,0.0,,0,0,0,19,0,0,0,37,0,18,0,0,19,0
Anthony Colandrea,170131,QB,UNLV,1,32.8,0,325,86.9,,60.0,0,0,0,0.0,0.0,,0,0,0,19,0,0,0,58,0,30,0,0,19,0
Josiah Freeman,163398,WR,FRESNO ST,1,37.5,0,169,59.8,,44.9,0,0,0,0.0,0.0,,0,0,0,18,0,0,0,48,0,30,0,0,18,0
Caden High,196883,WR,STANFORD,1,54.5,0,300,58.0,,44.9,0,0,0,0.0,0.0,,0,0,0,18,0,0,0,33,0,15,0,0,18,0
Keaton Kubecka,173077,WR,KANSAS,1,64.3,0,198,60.8,,53.8,0,0,0,0.0,0.0,,1,0,0,18,0,0,0,28,0,10,0,0,18,0
Moussa Barry,166787,WR,W KENTUCKY,1,29.0,0,346,56.9,,45.7,0,0,0,0.0,0.0,,0,0,0,18,0,0,0,62,0,44,0,0,18,0
