player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Patrick Kutas,163635,G,OLE MISS,1,100.0,0,226,64.6,88.1,58.5,0,0,49,100.0,100.0,100.0,0,0,0,92,0,0,0,92,54,54,92,0,38,0
Diego Pounds,143976,T,OLE MISS,1,100.0,0,226,57.9,56.8,56.4,1,1,49,100.0,100.0,98.0,0,2,0,92,0,0,91,92,54,54,0,0,38,0
Delano Townsend,173351,G,OLE MISS,1,100.0,0,226,53.7,84.2,48.5,0,0,49,100.0,100.0,100.0,1,0,0,92,0,92,0,92,54,54,0,0,38,0
Jayden Williams,146815,T,OLE MISS,1,100.0,0,226,66.0,71.8,60.8,0,2,49,100.0,100.0,98.0,0,2,0,92,0,0,0,92,54,54,0,91,38,0
Brycen Sanders,172527,C,OLE MISS,1,100.0,0,226,49.2,58.1,47.4,0,0,49,100.0,100.0,100.0,0,0,0,92,92,0,0,92,54,54,0,0,38,0
Mason Myers,172201,C,ARK STATE,1,100.0,0,113,48.9,39.7,51.9,0,2,40,100.0,100.0,97.5,0,2,0,90,90,0,0,90,45,45,0,0,45,0
Riley McGehee,188347,T,ARK STATE,1,100.0,0,113,78.7,69.2,77.9,0,2,40,100.0,100.0,97.5,0,2,0,90,0,0,0,90,45,45,0,90,45,0
Noah Smith,147054,T,ARK STATE,1,100.0,0,113,66.1,82.2,58.1,0,1,40,100.0,100.0,98.7,0,1,0,90,0,0,90,90,45,45,0,0,45,0
Wil Saxton,156838,G,ARK STATE,1,100.0,0,113,68.0,78.1,65.6,0,0,40,100.0,100.0,100.0,0,0,0,90,0,0,0,90,45,45,90,0,45,0
Tristian Smith,163472,G,ARK STATE,1,100.0,0,113,73.4,75.8,72.7,0,0,39,100.0,100.0,100.0,1,0,0,89,0,89,0,89,44,44,0,0,45,0
Jacoby Jackson,144756,G,MISS STATE,1,100.0,0,227,53.6,73.0,46.2,0,1,52,100.0,100.0,99.0,0,1,0,88,0,0,0,88,54,54,88,0,34,0
Canon Boone,146846,C,MISS STATE,1,100.0,0,227,74.1,81.1,72.8,0,1,52,100.0,100.0,99.0,2,1,0,88,88,0,0,88,54,54,0,0,34,0
Jayvin Q. James,173357,T,MISS STATE,1,100.0,0,227,54.1,43.4,62.6,2,1,52,100.0,100.0,97.1,1,3,0,88,0,0,88,88,54,54,0,0,34,0
Albert Reese IV,146848,T,MISS STATE,1,100.0,0,227,51.6,62.2,45.2,0,2,52,100.0,100.0,96.2,0,3,1,88,0,0,0,88,54,54,0,88,34,0
Parker Mitchell,159177,G,MEMPHIS,1,100.0,0,218,60.5,80.9,52.6,0,0,53,100.0,100.0,100.0,0,0,0,85,0,0,0,85,58,58,85,0,27,0
Malachi Breland,169934,G,MEMPHIS,1,100.0,0,218,68.0,89.6,61.5,0,0,53,100.0,100.0,100.0,0,0,0,85,0,85,0,85,58,58,0,0,27,0
Derek Bowman,123654,T,USF,1,100.0,0,327,63.4,77.6,53.6,0,1,49,100.0,100.0,99.0,0,1,0,85,0,0,85,85,53,53,0,0,32,0
Zane Herring,122402,G,USF,1,100.0,0,327,65.3,89.7,58.5,0,0,49,100.0,100.0,100.0,0,0,0,85,0,0,0,85,53,53,85,0,32,0
Thomas Shrader,122417,G,USF,1,100.0,0,327,59.8,76.8,58.6,0,1,49,100.0,100.0,99.0,1,1,0,85,0,85,0,85,53,53,0,0,32,0
Hayden Christman,170453,T,LA TECH,1,100.0,0,208,69.8,90.5,57.5,0,0,50,100.0,100.0,100.0,0,0,0,85,0,0,83,85,52,52,0,0,33,0
Cole Best,144473,C,USF,1,100.0,0,327,64.2,72.4,60.1,0,2,49,100.0,100.0,98.0,1,2,0,85,85,0,0,85,53,53,0,0,32,0
Chris Adams,145359,T,MEMPHIS,1,100.0,0,218,61.4,78.0,61.8,0,0,53,100.0,100.0,98.1,2,1,1,85,0,0,85,85,58,58,0,0,27,0
Yakiri Walker,147380,C,MEMPHIS,1,100.0,0,218,61.8,86.9,56.5,1,0,53,100.0,100.0,99.1,2,1,0,85,85,0,0,85,58,58,0,0,27,0
Ashanti Cole,167085,G,LA TECH,1,100.0,0,208,66.4,80.4,62.8,0,1,50,100.0,100.0,99.0,0,1,0,85,0,84,0,85,52,52,0,0,33,0
Connor McLaughlin,131771,T,USF,1,100.0,0,327,75.3,85.7,66.7,0,1,49,100.0,100.0,99.0,0,1,0,85,0,0,0,85,53,53,0,85,32,0
Travis Burke,147952,T,MEMPHIS,1,100.0,0,218,69.2,80.2,68.0,0,1,53,100.0,100.0,97.2,1,2,1,85,0,0,0,85,58,58,0,85,27,0
Ryan Baer,156362,T,PITTSBURGH,1,100.0,0,268,75.5,68.4,77.5,0,3,50,100.0,100.0,97.0,0,3,0,84,0,0,0,84,57,57,0,84,27,0
Zach Barlev,144807,T,DOMINION,1,100.0,0,263,59.2,68.6,53.0,0,3,46,100.0,100.0,96.7,0,3,0,84,0,0,84,84,48,48,0,0,36,0
Vincent Fiacable,144836,C,FAU,1,100.0,0,165,72.2,81.0,66.9,0,1,65,100.0,100.0,99.2,0,1,0,84,84,0,0,84,68,68,0,0,16,0
Kendall Stanley,157982,T,PITTSBURGH,1,100.0,0,268,54.5,47.7,63.1,1,1,50,100.0,100.0,98.0,2,2,0,84,0,0,84,84,57,57,0,0,27,0
Skyler Grant,145362,G,DOMINION,1,100.0,1,263,63.8,75.4,60.3,0,1,46,100.0,100.0,98.9,2,1,0,84,0,84,0,84,48,48,0,0,36,0
Stephon Dubose-Bourne,145357,T,DOMINION,1,100.0,0,263,58.5,59.9,56.1,1,2,46,100.0,100.0,96.7,1,3,0,84,0,0,0,84,48,48,0,84,36,0
Ryan Carretta,175412,G,PITTSBURGH,1,100.0,0,268,66.0,76.7,62.5,0,1,50,100.0,100.0,99.0,0,1,0,84,0,84,0,84,57,57,0,0,27,0
Michael Crounse,175333,C,BOSTON COL,1,100.0,0,121,52.7,36.3,57.3,0,1,53,100.0,100.0,99.1,0,1,0,84,84,0,0,84,54,54,0,0,30,0
Jonathan Denis,131708,G,LA TECH,1,100.0,0,208,61.1,78.4,55.7,0,0,50,100.0,100.0,100.0,1,0,0,84,0,0,0,84,52,52,84,0,32,0
Landon Nelson,156569,C,LA TECH,1,100.0,0,208,58.5,85.7,58.2,0,0,50,100.0,100.0,100.0,2,0,0,84,84,0,0,84,52,52,0,0,32,0
