player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Carson Lee,86142,G,E MICHIGAN,1,100.0,0,160,69.6,81.0,64.5,0,0,46,100.0,100.0,100.0,1,0,0,92,86,0,0,92,48,48,6,0,44,0
Joshua Anderson,157479,T,E MICHIGAN,1,100.0,0,160,62.0,73.1,56.2,0,2,46,100.0,100.0,97.8,0,2,0,92,0,0,0,92,48,48,0,91,44,0
Mickey Rewolinski,130473,G,E MICHIGAN,1,100.0,0,160,69.2,87.1,65.7,0,0,44,100.0,100.0,100.0,0,0,0,87,0,87,0,87,46,46,0,0,41,0
Mike Lofton,123751,C,USF,1,100.0,0,327,66.6,69.3,70.8,0,1,37,100.0,100.0,98.6,2,1,0,86,86,0,0,86,43,43,0,0,43,0
Jack Wilty,130585,G,USF,1,100.0,0,327,57.3,66.7,54.2,1,2,37,100.0,100.0,95.9,0,3,0,86,0,76,10,86,43,43,0,0,43,0
Jez Janvier,145758,G,E MICHIGAN,1,100.0,0,160,64.3,52.9,65.6,0,1,44,100.0,100.0,98.9,0,1,0,86,0,0,0,86,46,46,86,0,40,0
Zane Herring,122402,G,USF,1,100.0,0,327,61.1,64.5,59.4,0,2,37,100.0,100.0,97.3,0,2,0,86,0,0,0,86,43,43,86,0,43,0
Markell Samuel,122253,T,APP STATE,1,100.0,0,108,50.8,47.4,51.2,0,2,54,100.0,100.0,96.3,0,3,1,86,0,0,86,86,56,56,0,0,30,0
Thomas Shrader,122417,T,APP STATE,1,100.0,0,108,63.2,65.7,65.4,0,4,54,100.0,100.0,96.3,1,4,0,86,0,0,0,86,56,56,0,86,30,0
Griffin Scroggs,157060,G,APP STATE,1,100.0,0,108,63.8,81.5,57.8,0,1,54,100.0,100.0,99.1,0,1,0,86,0,86,0,86,56,56,0,0,30,0
Derek Bowman,123654,T,USF,1,100.0,1,327,58.4,57.8,62.0,0,2,37,100.0,100.0,94.6,3,3,1,86,0,0,0,86,43,43,0,86,43,0
Jack Hollifield,144079,C,APP STATE,1,100.0,0,108,62.7,76.8,56.9,0,1,54,100.0,100.0,99.1,0,1,0,86,86,0,0,86,56,56,0,0,30,0
Matt Craycraft,162694,C,DUKE,1,100.0,0,154,73.7,84.6,67.8,0,0,44,100.0,100.0,100.0,0,0,0,85,85,0,0,85,46,46,0,0,39,0
Brian Parker II,162699,T,DUKE,1,100.0,0,154,73.8,85.1,66.3,0,0,44,100.0,100.0,100.0,0,0,0,85,0,0,0,85,46,46,0,85,39,0
Bruno Fina,131791,T,DUKE,1,100.0,0,154,71.8,76.5,72.6,0,0,44,100.0,100.0,97.7,1,1,1,85,0,0,84,85,46,46,0,0,39,1
Justin Pickett,143870,G,DUKE,1,100.0,0,154,70.5,87.1,67.3,0,0,42,100.0,100.0,100.0,0,0,0,82,0,0,0,82,44,44,82,0,38,0
Aliou Bah,157068,G,MARYLAND,1,100.0,0,215,57.1,71.3,52.2,0,1,44,100.0,100.0,98.9,1,1,0,82,0,0,0,82,45,45,82,0,37,0
Josh Kaltenberger,129819,C,MARYLAND,1,100.0,0,215,62.7,80.7,60.8,0,1,44,100.0,100.0,98.9,1,1,0,82,82,0,0,82,45,45,0,0,37,0
Nate Kalepo,100522,G,OLE MISS,1,100.0,0,226,60.1,76.1,56.0,1,0,38,100.0,100.0,98.7,0,1,0,80,0,80,0,80,41,41,0,0,39,0
Micah Pettus,146812,T,OLE MISS,1,100.0,0,226,83.7,72.2,83.5,0,0,38,100.0,100.0,100.0,0,0,0,80,0,0,0,80,41,41,0,80,39,0
Reece McIntyre,98383,C,OLE MISS,1,100.0,0,226,56.0,75.5,51.7,1,0,38,100.0,100.0,98.7,0,1,0,80,80,0,0,80,41,41,0,0,39,0
Joshua Black,97843,G,GA STATE,1,100.0,0,175,56.5,62.4,53.7,0,1,42,100.0,100.0,98.8,0,1,0,79,0,0,0,79,44,44,79,0,35,0
