player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Donovan Jennings,86861,T,USF,1,100.0,0,327,56.0,75.7,51.7,0,2,46,100.0,100.0,97.8,2,2,0,102,0,0,102,102,51,51,0,0,51,0
Andrew Kilfoyl,144486,G,USF,1,100.0,0,327,60.7,73.8,56.9,0,0,46,100.0,100.0,95.7,0,2,2,102,0,102,0,102,51,51,0,0,51,0
Mike Lofton,123751,C,USF,1,100.0,0,327,60.9,53.6,61.1,1,5,46,100.0,100.0,93.5,0,6,0,102,102,0,0,102,51,51,0,0,51,0
Zane Herring,122402,G,USF,1,100.0,1,327,64.6,45.3,67.0,0,2,41,100.0,100.0,97.6,2,2,0,95,0,0,0,95,45,45,95,0,50,0
Addison West,98272,G,W MICHIGAN,1,100.0,0,347,82.0,79.6,81.3,0,0,30,100.0,100.0,100.0,0,0,0,95,0,0,0,95,31,31,95,0,64,0
Jacob Gideon,72705,C,W MICHIGAN,1,100.0,0,347,85.9,70.0,80.5,0,0,30,100.0,100.0,100.0,0,0,0,95,95,0,0,95,31,31,0,0,64,0
Vinny Sciury,130632,G,TOLEDO,1,100.0,0,316,59.1,78.8,53.9,0,0,39,100.0,100.0,100.0,0,0,0,87,0,87,0,87,46,46,0,0,41,0
Tyler Long,77509,G,TOLEDO,1,100.0,0,316,50.4,60.2,46.1,0,1,39,100.0,100.0,98.7,0,1,0,87,0,0,0,87,46,46,87,0,41,0
Nick Rosi,77511,T,TOLEDO,1,100.0,0,316,64.8,89.4,53.7,0,0,39,100.0,100.0,100.0,0,0,0,87,0,0,87,87,46,46,0,0,41,0
Devan Rogers,66122,C,TOLEDO,1,100.0,0,316,56.6,56.3,59.6,0,1,39,100.0,100.0,98.7,1,1,0,87,87,0,0,87,46,46,0,0,41,0
