player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Caleb Murphy,129449,C,INDIANA,1,100.0,0,190,28.4,14.2,37.3,4,5,71,100.0,100.0,90.8,0,11,2,108,108,0,0,108,74,74,0,0,34,0
Mike Katic,101575,G,INDIANA,1,100.0,0,190,61.2,68.7,57.0,1,2,71,100.0,100.0,96.5,0,4,1,108,0,108,0,108,74,74,0,0,34,0
Luke Haggard,129442,T,INDIANA,1,100.0,0,190,57.7,67.8,53.9,0,3,71,100.0,100.0,97.9,1,3,0,108,0,0,108,108,74,74,0,0,34,0
Caleb Rogers,123157,T,TEXAS TECH,1,100.0,0,315,51.2,65.1,47.4,0,5,61,100.0,100.0,95.9,1,5,0,102,0,0,101,102,64,64,0,0,38,0
Dennis Wilburn,157314,C,TEXAS TECH,1,100.0,0,315,37.1,14.2,53.9,0,9,61,100.0,100.0,92.6,1,9,0,102,102,0,0,102,64,64,0,0,38,0
Monroe Mills,122977,T,TEXAS TECH,1,100.0,0,315,61.6,78.1,50.3,0,0,61,100.0,100.0,100.0,0,0,0,102,0,0,0,102,64,64,0,102,38,0
Weston Wright,77494,G,TEXAS TECH,1,100.0,0,315,47.3,21.1,51.9,1,4,61,100.0,100.0,95.9,1,5,0,102,0,102,0,102,64,64,0,0,38,0
Jakai Clark,97645,C,MIAMI FL,1,100.0,0,220,60.6,64.1,58.1,1,0,56,100.0,100.0,99.1,0,1,0,98,98,0,0,98,63,63,0,0,35,0
DJ Scaife Jr.,77378,T,MIAMI FL,1,100.0,0,220,59.4,73.2,49.4,0,2,56,100.0,100.0,98.2,0,2,0,98,0,0,0,98,63,63,0,98,35,0
John Campbell Jr.,77383,T,MIAMI FL,1,100.0,0,220,54.3,61.9,47.9,0,1,56,100.0,100.0,99.1,0,1,0,98,0,0,98,98,63,63,0,0,35,0
Justice Oluwaseun,60179,G,MIAMI FL,1,100.0,0,220,57.7,51.9,57.3,0,3,56,100.0,100.0,93.7,0,5,2,98,0,0,0,98,63,63,98,0,35,0
Jalen Rivers,122221,G,MIAMI FL,1,100.0,0,220,47.1,66.4,37.7,0,2,56,100.0,100.0,98.2,0,2,0,98,0,98,0,98,63,63,0,0,35,0
Marcus Bryant,121917,T,SMU,1,100.0,0,287,67.7,90.6,52.5,0,0,54,100.0,100.0,100.0,0,0,0,92,0,0,92,92,59,59,0,0,33,0
Branson Hickman,121928,C,SMU,1,100.0,0,287,63.5,64.9,65.2,0,0,54,100.0,100.0,100.0,1,0,0,92,92,0,0,92,59,59,0,0,33,0
Owen Condon,81994,T,SMU,1,98.9,0,287,60.2,65.5,55.3,0,1,53,98.1,98.3,97.2,0,2,1,91,0,0,0,92,58,59,0,92,33,0
Austin Barber,146692,T,FLORIDA,1,100.0,0,163,55.9,61.2,52.2,1,3,47,100.0,100.0,95.7,0,4,0,90,0,0,0,90,52,52,0,90,38,0
