player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Hayden Gillum,77508,C,KANSAS ST,1,100.0,0,199,62.4,78.7,57.4,0,1,48,100.0,100.0,99.0,0,1,0,108,108,0,0,108,54,54,0,0,54,0
KT Leveston,77487,T,KANSAS ST,1,100.0,0,199,65.5,85.0,55.8,0,1,48,100.0,100.0,99.0,0,1,0,108,0,0,104,108,54,54,0,0,54,4
Cooper Beebe,99434,G,KANSAS ST,1,100.0,0,199,66.1,85.6,61.5,0,1,48,100.0,100.0,99.0,1,1,0,108,0,108,0,108,54,54,0,0,54,0
Jett Duncan,121886,T,N TEXAS,1,100.0,0,251,68.5,68.8,70.3,0,4,59,100.0,100.0,94.9,1,5,1,105,0,0,0,105,62,62,0,105,43,0
Febechi Nwaiwu,145324,G,N TEXAS,1,100.0,0,251,73.6,71.5,74.6,0,0,59,100.0,100.0,98.3,0,1,1,105,0,0,0,105,62,62,105,0,43,0
Ethan Miner,98068,C,N TEXAS,1,100.0,0,251,69.9,83.7,63.5,0,0,59,100.0,100.0,100.0,0,0,0,105,105,0,0,105,62,62,0,0,43,0
CJ James Jr.,151192,C,NEW MEXICO,1,100.0,1,241,66.0,78.9,70.1,1,0,48,100.0,100.0,99.0,3,1,0,100,100,0,0,100,57,57,0,0,43,0
J.C. Davis,157231,T,NEW MEXICO,1,100.0,0,241,78.9,67.8,89.3,0,2,48,100.0,100.0,97.9,2,2,0,100,0,0,100,100,57,57,0,0,43,0
Taurrian Stafford,87379,G,NEW MEXICO,1,100.0,0,241,68.2,49.9,79.5,0,4,48,100.0,100.0,95.8,2,4,0,100,0,100,0,100,57,57,0,0,43,0
Devon Smith,171564,T,NEW MEXICO,1,100.0,0,241,49.8,38.5,58.7,0,6,48,100.0,100.0,91.7,1,7,1,100,0,0,0,100,57,57,0,100,43,0
Cole Birmingham,99427,G,OKLA STATE,1,100.0,0,262,49.5,63.7,43.2,0,2,48,100.0,100.0,97.9,0,2,0,95,0,95,0,95,55,55,0,0,40,0
Jake Springfield,99425,T,OKLA STATE,1,100.0,0,262,59.2,75.1,49.8,0,3,48,100.0,100.0,96.9,0,3,0,95,0,0,0,95,55,55,0,94,40,1
Dalton Cooper,98482,T,OKLA STATE,1,100.0,0,262,67.0,76.6,59.9,0,2,48,100.0,100.0,95.8,0,3,1,95,0,0,95,95,55,55,0,0,40,0
Preston Wilson,99429,G,OKLA STATE,1,100.0,0,262,68.6,79.9,65.9,0,0,48,100.0,100.0,100.0,0,0,0,95,0,0,0,95,55,55,95,0,40,0
Joe Michalski,99426,C,OKLA STATE,1,100.0,0,262,64.2,72.5,60.1,0,1,48,100.0,100.0,99.0,1,1,0,94,94,0,0,94,55,55,0,0,39,0
Coltin Deery,162790,G,TCU,1,100.0,0,305,51.4,34.3,53.1,2,2,60,100.0,100.0,96.7,0,4,0,91,0,90,0,91,63,63,0,0,28,0
John Lanz,76563,C,TCU,1,100.0,0,305,65.8,66.8,63.5,0,1,59,100.0,100.0,99.2,0,1,0,90,90,0,0,90,62,62,0,0,28,0
Willis Patrick,134500,G,TCU,1,100.0,0,305,63.6,85.7,56.1,0,1,59,100.0,100.0,99.2,0,1,0,90,0,0,0,90,62,62,90,0,28,0
Reed Buys,124159,G,S ALABAMA,1,100.0,0,288,69.4,77.5,67.4,0,1,53,100.0,100.0,99.1,0,1,0,88,0,80,0,88,62,62,8,0,26,0
Adrein Strickland,147205,T,S ALABAMA,1,100.0,0,288,40.5,31.0,51.9,2,2,53,100.0,100.0,94.3,1,5,1,88,0,0,0,88,62,62,0,88,26,0
Reggie Smith,81828,C,S ALABAMA,1,100.0,0,288,53.8,75.2,45.8,0,1,53,100.0,100.0,99.1,0,1,0,88,88,0,0,88,62,62,0,0,26,0
Malachi Carney,157867,T,S ALABAMA,1,100.0,0,288,36.1,27.4,46.2,2,2,53,100.0,100.0,94.3,1,5,1,88,0,0,88,88,62,62,0,0,26,0
Ethan Onianwa,155966,T,RICE,1,100.0,0,275,90.1,64.3,92.5,1,3,43,100.0,100.0,95.3,0,4,0,84,0,0,0,84,46,46,2,82,38,0
Clay Servin,75871,T,RICE,1,100.0,0,275,69.0,90.7,58.9,0,0,43,100.0,100.0,100.0,0,0,0,84,0,0,84,84,46,46,0,0,38,0
Brant Banks,101581,G,RICE,1,100.0,0,275,64.9,85.2,64.6,0,0,43,100.0,100.0,100.0,1,0,0,84,0,82,0,84,46,46,0,2,38,0
Braedon Nutter,129859,C,RICE,1,100.0,0,275,60.5,28.7,66.0,0,1,43,100.0,100.0,98.8,0,1,0,84,84,0,0,84,46,46,0,0,38,0
Shiyazh Pete,147455,T,NEW MEX ST,1,100.0,0,242,55.6,41.4,58.9,1,2,40,100.0,100.0,96.2,0,3,0,84,0,0,84,84,41,41,0,0,43,0
Canaan Yarro,72292,C,NEW MEX ST,1,100.0,0,242,66.3,75.8,62.4,0,1,40,100.0,100.0,98.7,0,1,0,84,84,0,0,84,41,41,0,0,43,0
Preston Nichols,81609,G,PURDUE,1,100.0,0,273,74.6,76.4,74.6,0,1,41,100.0,100.0,98.8,0,1,0,84,0,83,0,84,43,43,0,0,41,0
