player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Canaan Yarro,72292,C,NEW MEX ST,1,100.0,0,242,66.2,71.7,62.5,0,0,65,100.0,100.0,100.0,0,0,0,114,114,0,0,114,69,69,0,0,45,0
AJ Vaipulu,74652,G,NEW MEX ST,1,100.0,0,242,60.6,73.2,59.6,0,1,65,100.0,100.0,97.7,2,2,1,114,0,114,0,114,69,69,0,0,45,0
Shiyazh Pete,147455,T,NEW MEX ST,1,100.0,0,242,72.7,86.3,62.7,0,0,65,100.0,100.0,100.0,0,0,0,114,0,0,114,114,69,69,0,0,45,0
Cooper Lovelace,158460,G,NWESTERN,1,100.0,0,256,67.4,66.8,68.0,1,1,64,100.0,100.0,98.4,0,2,0,94,0,94,0,94,68,68,0,0,26,0
Josh Thompson,145039,G,NWESTERN,1,100.0,0,256,73.7,77.3,75.1,1,1,64,100.0,100.0,98.4,0,2,0,94,0,0,0,94,68,68,94,0,26,0
Ben Wrather,129740,T,NWESTERN,1,100.0,0,256,62.7,67.7,63.1,0,2,64,100.0,100.0,98.4,1,2,0,94,0,0,0,94,68,68,0,94,26,0
Caleb Tiernan,145042,T,NWESTERN,1,100.0,0,256,73.9,83.5,64.4,0,1,64,100.0,100.0,99.2,0,1,0,94,0,0,94,94,68,68,0,0,26,0
Jackson Carsello,145040,C,NWESTERN,1,100.0,1,256,76.2,76.3,73.6,0,1,64,100.0,100.0,99.2,1,1,0,94,94,0,0,94,68,68,0,0,26,0
Jordan Williams,122503,T,GA TECH,1,100.0,0,176,53.1,63.3,53.1,0,1,40,100.0,100.0,98.7,1,1,0,93,0,1,0,93,48,48,0,92,45,0
Keylan Rutledge,156597,G,GA TECH,1,100.0,0,176,57.7,56.6,56.5,0,0,40,100.0,100.0,100.0,0,0,0,93,0,0,1,93,48,48,92,0,45,0
Weston Franklin,143913,C,GA TECH,1,100.0,0,176,57.4,55.9,60.5,0,1,40,100.0,100.0,98.7,1,1,0,93,93,0,0,93,48,48,0,0,45,0
Rodney Newsom Jr.,121781,G,W KENTUCKY,1,100.0,0,346,73.1,85.0,70.8,0,0,51,100.0,100.0,100.0,0,0,0,89,0,0,0,89,56,56,89,0,33,0
Evan Wibberley,156645,C,W KENTUCKY,1,100.0,0,346,66.8,74.8,62.3,0,1,51,100.0,100.0,99.0,0,1,0,89,89,0,0,89,56,56,0,0,33,0
Quantavious Leslie,123456,G,W KENTUCKY,1,100.0,0,346,56.6,85.0,55.6,0,1,51,100.0,100.0,99.0,2,1,0,89,0,89,0,89,56,56,0,0,33,0
Dorion Strawn,150063,T,TEXAS ST,1,100.0,0,314,78.9,76.5,75.2,0,1,29,100.0,100.0,98.3,0,1,0,89,0,0,88,89,32,32,0,0,57,1
Marshall Jackson,72689,T,W KENTUCKY,1,100.0,0,346,77.0,87.0,73.6,0,0,51,100.0,100.0,100.0,1,0,0,89,0,0,0,89,56,56,0,88,33,1
Amari Kight,99064,T,UCF,1,100.0,0,323,72.7,80.8,65.6,0,2,52,100.0,100.0,98.1,0,2,0,89,0,0,88,89,54,54,0,0,35,1
Chayse Todd,97851,C,TEXAS ST,1,100.0,0,314,71.7,54.9,70.4,0,1,29,100.0,100.0,98.3,1,1,0,89,89,0,0,89,32,32,0,0,57,0
Adrian Medley,98550,G,UCF,1,100.0,0,323,63.4,78.9,58.6,0,0,52,100.0,100.0,100.0,0,0,0,89,0,89,0,89,54,54,0,0,35,0
Alex Harkey,157695,T,TEXAS ST,1,100.0,0,314,71.4,75.2,71.0,0,1,29,100.0,100.0,98.3,1,1,0,89,0,0,0,89,32,32,0,86,57,3
Marcellus Marshall,130496,G,UCF,1,100.0,0,323,67.5,78.9,64.3,1,1,52,100.0,100.0,98.1,0,2,0,89,0,0,1,89,54,54,87,1,35,0
Stephen Gales,171377,T,TOLEDO,1,100.0,0,316,54.0,55.3,52.3,1,1,48,100.0,100.0,97.9,0,2,0,89,0,0,89,89,51,51,0,0,38,0
Cole Rhett,171386,T,TOLEDO,1,100.0,0,316,69.7,86.0,60.3,0,0,48,100.0,100.0,100.0,0,0,0,89,0,0,0,89,51,51,0,89,38,0
Ethan Spoth,156998,G,TOLEDO,1,100.0,1,316,73.8,73.7,74.2,0,1,48,100.0,100.0,99.0,1,1,0,89,0,0,0,89,51,51,89,0,38,0
Paul Rubelt,123761,T,UCF,1,100.0,0,323,67.1,78.9,63.9,1,1,52,100.0,100.0,96.2,1,3,1,89,0,0,0,89,54,54,0,87,35,2
Jakob James,52540,C,TOLEDO,1,100.0,0,316,65.7,73.3,61.8,0,1,48,100.0,100.0,99.0,0,1,0,89,89,0,0,89,51,51,0,0,38,0
Caden Kitler,158445,C,UCF,1,100.0,0,323,65.0,68.3,62.3,0,1,52,100.0,100.0,99.0,1,1,0,89,89,0,0,89,54,54,0,0,35,0
Carter Fouty,156989,G,TOLEDO,1,100.0,0,316,65.6,67.7,64.5,1,0,48,100.0,100.0,99.0,0,1,0,89,0,89,0,89,51,51,0,0,38,0
Shamarr Jackson,171069,T,NEW MEX ST,1,100.0,0,242,55.4,67.6,47.1,0,3,50,100.0,100.0,91.0,0,6,3,88,0,0,0,88,54,54,0,88,34,0
Nash Jones,133226,G,TEXAS ST,1,100.0,0,314,72.2,71.4,71.3,1,0,27,100.0,100.0,98.1,0,1,0,87,0,87,0,87,30,30,0,0,57,0
Sergio Muasau,86114,C,HAWAII,1,100.0,0,180,51.8,56.3,58.2,0,1,65,100.0,100.0,99.2,2,1,0,87,87,0,0,87,67,67,0,0,20,0
Kuao Peihopa,146489,G,HAWAII,1,100.0,0,180,60.0,68.3,54.6,0,1,65,100.0,100.0,99.2,0,1,0,87,0,0,0,87,67,67,87,0,20,0
Luke Felix-Fualalo,71382,T,HAWAII,1,100.0,0,180,68.0,87.4,47.3,0,0,65,100.0,100.0,100.0,0,0,0,87,0,0,0,87,67,67,0,87,20,0
