player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Terrell Haynes,81913,G,UTSA,1,100.0,0,331,48.2,54.5,48.4,0,2,46,100.0,100.0,97.8,1,2,0,93,0,0,0,93,47,47,93,0,46,0
Walker Baty,123299,T,UTSA,1,100.0,0,331,56.0,31.1,62.8,1,2,46,100.0,100.0,96.7,0,3,0,93,0,0,93,93,47,47,0,0,46,0
Ernesto Almaraz,90765,T,UTSA,1,100.0,1,331,47.7,62.9,45.8,0,2,46,100.0,100.0,97.8,1,2,0,93,93,0,0,93,47,47,0,0,46,0
Venly Tatafu,158830,T,UTSA,1,100.0,0,331,54.3,71.6,49.3,0,1,46,100.0,100.0,96.7,0,2,1,93,0,93,0,93,47,47,0,0,46,0
Bucky Williams,78305,G,APP STATE,1,100.0,0,108,61.2,60.3,60.2,0,1,45,100.0,100.0,98.9,0,1,0,90,0,0,0,90,46,46,90,0,44,0
Jack Murphy,121743,T,APP STATE,1,100.0,0,108,50.6,8.7,66.3,1,6,45,100.0,100.0,92.2,1,7,0,90,0,0,0,90,46,46,0,90,44,0
Isaiah Helms,104720,C,APP STATE,1,100.0,0,108,54.7,76.7,50.6,0,1,45,100.0,100.0,98.9,1,1,0,90,90,0,0,90,46,46,0,0,44,0
Damion Daley,75770,G,APP STATE,1,100.0,0,108,63.3,66.9,61.7,0,2,45,100.0,100.0,97.8,0,2,0,90,0,90,0,90,46,46,0,0,44,0
Markell Samuel,122253,T,APP STATE,1,100.0,0,108,30.0,0.0,49.7,3,5,45,100.0,100.0,91.1,0,8,0,90,0,0,89,90,46,46,0,0,44,1
Andrew Kilfoyl,144486,G,USF,1,100.0,0,327,45.8,10.9,54.3,0,2,52,100.0,100.0,92.3,0,5,3,87,0,87,0,87,56,56,0,0,31,0
Mike Lofton,123751,C,USF,1,100.0,0,327,44.5,50.7,47.3,1,2,52,100.0,100.0,95.2,1,4,1,87,87,0,0,87,56,56,0,0,31,0
Derek Bowman,123654,T,USF,1,100.0,0,327,56.7,58.6,59.2,0,2,52,100.0,100.0,98.1,1,2,0,87,0,0,0,87,56,56,65,22,31,0
Donovan Jennings,86861,T,USF,1,100.0,0,327,66.7,75.6,60.2,0,1,52,100.0,100.0,99.0,1,1,0,87,0,0,87,87,56,56,0,0,31,0
Layden Robinson,99057,G,TEXAS A&M,1,100.0,0,312,55.6,63.0,55.2,0,3,57,100.0,100.0,97.4,1,3,0,87,0,0,0,87,62,62,87,0,25,0
