player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Evan Neal,99063,T,ALABAMA,1,100.0,0,103,72.9,83.5,62.9,1,0,62,100.0,100.0,97.6,1,2,1,93,0,0,92,93,65,65,0,0,28,0
Javion Cohen,123911,G,ALABAMA,1,100.0,0,103,66.0,63.9,66.6,0,3,62,100.0,100.0,97.6,0,3,0,93,0,92,0,93,65,65,0,0,28,0
Emil Ekiyor Jr.,81540,G,ALABAMA,1,100.0,0,103,75.0,90.4,77.0,0,0,61,100.0,100.0,100.0,1,0,0,92,0,0,0,92,64,64,91,0,28,0
Jack Bailey,98061,G,KENT STATE,1,100.0,0,201,68.7,82.9,65.5,0,0,42,100.0,100.0,97.6,0,1,1,90,0,90,0,90,47,47,0,0,43,0
Sam Vaughan,74188,T,MIAMI OH,1,100.0,0,221,57.5,23.5,75.7,0,7,56,100.0,100.0,93.7,0,7,0,90,0,0,90,90,62,62,0,0,28,0
Sam Allan,59782,C,KENT STATE,1,100.0,0,201,72.0,72.2,68.7,0,0,42,100.0,100.0,97.6,0,1,1,90,90,0,0,90,47,47,0,0,43,0
Bill Kuduk,59777,T,KENT STATE,1,100.0,0,201,67.8,81.6,60.7,0,1,42,100.0,100.0,98.8,1,1,0,90,0,0,90,90,47,47,0,0,43,0
Rusty Feth,53571,C,MIAMI OH,1,100.0,0,221,75.2,51.7,80.5,0,2,56,100.0,100.0,98.2,0,2,0,90,90,0,0,90,62,62,0,0,28,0
Reid Holskey,130520,T,MIAMI OH,1,100.0,0,221,77.0,60.3,90.3,1,2,56,100.0,100.0,97.3,1,3,0,90,0,0,0,90,62,62,0,90,28,0
Nathan Monnin,60930,G,KENT STATE,1,100.0,0,201,64.3,78.5,60.8,0,1,42,100.0,100.0,98.8,0,1,0,90,0,0,0,90,47,47,90,0,43,0
Zach Whaley,77504,T,KENT STATE,1,100.0,0,201,64.2,57.1,64.6,1,1,42,100.0,100.0,97.6,0,2,0,90,0,0,0,90,47,47,0,90,43,0
David Redding,59849,G,MIAMI OH,1,100.0,0,221,70.8,68.5,72.7,0,1,56,100.0,100.0,99.1,0,1,0,90,0,0,0,90,62,62,90,0,28,0
Caleb Shaffer,98380,G,MIAMI OH,1,100.0,0,221,58.8,52.9,64.0,0,0,54,100.0,100.0,100.0,1,0,0,87,0,87,0,87,60,60,0,0,27,0
Marquis Hayes,60000,G,OKLAHOMA,1,100.0,1,261,65.3,88.9,67.9,0,0,53,100.0,100.0,100.0,2,0,0,86,0,86,0,86,56,56,0,0,30,0
Zion Nelson,98239,T,MIAMI FL,1,100.0,0,220,76.7,91.9,66.0,0,0,52,100.0,100.0,100.0,0,0,0,86,0,0,84,86,56,56,0,0,30,2
Cole Smith,99094,G,MISS STATE,1,100.0,0,227,59.9,77.8,56.4,0,2,64,100.0,100.0,98.4,1,2,0,86,0,24,0,86,70,70,62,0,16,0
Robert Congel,60119,C,OKLAHOMA,1,100.0,0,261,57.8,18.2,73.3,0,2,53,100.0,100.0,96.2,0,3,1,86,86,0,0,86,56,56,0,0,30,0
David Murray,81885,G,OKLAHOMA,1,100.0,1,261,65.0,69.5,68.2,0,2,53,100.0,100.0,96.2,1,3,1,86,0,0,0,86,56,56,86,0,30,0
Charles Cross,98401,T,MISS STATE,1,100.0,0,227,70.4,67.3,70.8,0,2,64,100.0,100.0,98.4,1,2,0,86,0,0,86,86,70,70,0,0,16,0
Jakai Clark,97645,C,MIAMI FL,1,100.0,0,220,59.5,77.3,57.1,0,1,52,100.0,100.0,99.0,1,1,0,86,86,0,0,86,56,56,0,0,30,0
LaQuinston Sharp,99095,C,MISS STATE,1,100.0,0,227,83.2,87.2,79.4,0,0,64,100.0,100.0,100.0,0,0,0,86,86,0,0,86,70,70,0,0,16,0
DJ Scaife Jr.,77378,G,MIAMI FL,1,100.0,0,220,68.7,90.2,63.2,0,0,52,100.0,100.0,100.0,0,0,0,86,0,0,0,86,56,56,86,0,30,0
Kameron Jones,81739,G,MISS STATE,1,100.0,0,227,60.5,85.8,52.1,0,1,64,100.0,100.0,99.2,1,1,0,86,0,62,0,86,70,70,0,24,16,0
Tyrese Robinson,59998,T,OKLAHOMA,1,100.0,0,261,59.1,59.4,62.8,0,5,53,100.0,100.0,95.3,1,5,0,86,0,0,0,86,56,56,0,86,30,0
Grant Miller,60200,G,BAYLOR,1,100.0,0,118,71.8,77.6,70.4,1,0,37,100.0,100.0,98.6,0,1,0,85,0,0,0,85,38,38,85,0,47,0
Sean Maginn,55446,G,WAKE,1,100.0,0,339,68.3,65.2,68.2,1,2,39,100.0,100.0,96.2,0,3,0,85,0,85,0,85,43,43,0,0,42,0
Zach Tom,55443,T,WAKE,1,100.0,0,339,70.0,81.2,68.3,0,1,39,100.0,100.0,98.7,1,1,0,85,0,0,84,85,43,43,0,0,42,1
Loic Ngassam Nya,55442,G,WAKE,1,100.0,0,339,52.8,69.9,55.9,0,1,39,100.0,100.0,98.7,3,1,0,85,0,0,0,85,43,43,85,0,42,0
DeVonte Gordon,98391,T,WAKE,1,100.0,0,339,61.8,78.5,54.0,0,1,39,100.0,100.0,96.2,0,2,1,85,0,0,0,85,43,43,0,85,42,0
Michael Jurgens,77345,C,WAKE,1,100.0,0,339,62.3,75.9,58.2,0,1,39,100.0,100.0,98.7,0,1,0,85,85,0,0,85,43,43,0,0,42,0
Connor Galvin,77450,T,BAYLOR,1,100.0,0,118,84.7,85.5,79.4,0,1,37,100.0,100.0,98.6,0,1,0,85,0,0,85,85,38,38,0,0,47,0
Jacob Gall,55024,C,BAYLOR,1,100.0,0,118,84.0,80.5,81.3,0,0,37,100.0,100.0,100.0,1,0,0,85,85,0,0,85,38,38,0,0,47,0
Quantavious Leslie,123456,G,W KENTUCKY,1,100.0,0,346,62.2,79.6,56.4,0,2,51,100.0,100.0,96.1,0,3,1,84,0,84,0,84,53,53,0,0,31,0
Mason Brooks,81938,T,W KENTUCKY,1,100.0,0,346,65.7,61.9,65.6,0,3,51,100.0,100.0,97.1,0,3,0,84,0,0,0,84,53,53,0,84,31,0
Boe Wilson,41394,G,W KENTUCKY,1,100.0,1,346,55.6,81.4,50.8,0,1,51,100.0,100.0,99.0,1,1,0,84,0,0,0,84,53,53,84,0,31,0
Branson Hickman,121928,C,SMU,1,100.0,0,287,47.7,62.0,55.7,0,1,52,100.0,100.0,97.1,3,2,1,84,84,0,0,84,53,53,0,0,31,0
Cole Spencer,60236,T,W KENTUCKY,1,100.0,0,346,64.7,68.8,66.1,0,1,51,100.0,100.0,99.0,1,1,0,84,0,0,84,84,53,53,0,0,31,0
Rusty Staats,81941,C,W KENTUCKY,1,100.0,0,346,56.5,71.6,55.5,0,1,51,100.0,100.0,99.0,1,1,0,84,84,0,0,84,53,53,0,0,31,0
Justin Osborne,99071,G,SMU,1,100.0,0,287,61.4,68.2,58.3,0,2,52,100.0,100.0,96.2,0,3,1,84,0,0,0,84,53,53,84,0,31,0
Hayden Howerton,60052,G,SMU,1,100.0,0,287,56.1,77.0,52.4,0,2,52,100.0,100.0,98.1,1,2,0,84,0,84,0,84,53,53,0,0,31,0
Cam Reddy,77340,C,COLO STATE,1,100.0,0,144,57.7,24.9,67.9,0,3,40,100.0,100.0,93.7,1,4,1,82,82,0,0,82,42,42,0,0,40,0
Mike Ciaffoni,98056,G,COLO STATE,1,100.0,0,144,59.4,54.4,58.9,1,1,40,100.0,100.0,97.5,0,2,0,82,0,82,0,82,42,42,0,0,40,0
Hunter Kelly,41892,C,CHARLOTTE,1,100.0,0,136,60.7,68.7,57.7,0,2,43,100.0,100.0,97.7,0,2,0,82,82,0,0,82,47,47,0,0,35,0
Jalen McKenzie,60817,T,USC,1,100.0,0,326,86.1,86.6,85.3,0,0,36,100.0,100.0,100.0,1,0,0,82,0,0,0,82,38,38,0,82,44,0
Andrew Vorhees,60818,G,USC,1,100.0,0,326,85.4,82.6,81.4,0,2,36,100.0,100.0,97.2,0,2,0,82,0,0,82,82,38,38,0,0,44,0
Barry Wesley,52018,T,COLO STATE,1,100.0,0,144,74.5,63.2,74.9,0,2,40,100.0,100.0,97.5,0,2,0,82,0,0,20,82,42,42,0,62,40,0
Liam Jimmons,44413,G,USC,1,100.0,0,326,76.0,88.4,73.9,0,0,36,100.0,100.0,100.0,1,0,0,82,0,0,0,82,38,38,82,0,44,0
Justin Dedich,83018,G,USC,1,100.0,0,326,84.3,83.3,84.6,0,0,36,100.0,100.0,100.0,0,0,0,82,0,82,0,82,38,38,0,0,44,0
Brett Neilon,55555,C,USC,1,100.0,0,326,90.3,81.3,85.0,0,1,36,100.0,100.0,98.6,0,1,0,82,82,0,0,82,38,38,0,0,44,0
Malone VanGorder,130389,G,BOWL GREEN,1,100.0,0,122,47.9,50.3,44.8,1,3,41,100.0,100.0,95.1,0,4,0,81,0,1,0,81,42,42,80,0,39,0
