player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Caleb Etienne,144643,T,OKLA STATE,1,100.0,0,262,60.3,62.1,55.1,0,3,81,100.0,100.0,98.1,0,3,0,103,0,0,103,103,82,82,0,0,21,0
Jake Springfield,99425,T,OKLA STATE,1,100.0,0,262,68.6,75.4,59.4,0,3,81,100.0,100.0,98.1,0,3,0,103,0,0,0,103,82,82,0,103,21,0
Joe Michalski,99426,G,OKLA STATE,1,100.0,0,262,61.5,65.3,57.9,0,4,81,100.0,100.0,97.5,0,4,0,103,0,0,0,103,82,82,103,0,21,0
Taylor Miterko,99428,G,OKLA STATE,1,100.0,0,262,35.1,7.0,44.1,0,8,81,100.0,100.0,91.4,0,11,3,103,0,103,0,103,82,82,0,0,21,0
Preston Wilson,99429,C,OKLA STATE,1,100.0,0,262,54.4,58.3,50.1,0,3,81,100.0,100.0,95.7,0,5,2,103,103,0,0,103,82,82,0,0,21,0
Micah Pettus,146812,T,OLE MISS,1,100.0,0,226,60.8,57.5,65.0,0,2,43,100.0,100.0,97.7,2,2,0,98,0,0,0,98,51,51,0,98,47,0
Jayden Williams,146815,T,OLE MISS,1,100.0,0,226,54.5,70.1,48.1,0,1,43,100.0,100.0,98.8,1,1,0,98,0,0,98,98,51,51,0,0,47,0
Caleb Warren,99083,C,OLE MISS,1,100.0,0,226,50.3,55.0,53.0,0,2,43,100.0,100.0,97.7,1,2,0,98,98,0,0,98,51,51,0,0,47,0
Jeremy James,98423,G,OLE MISS,1,100.0,0,226,63.4,64.1,62.3,0,2,43,100.0,100.0,97.7,0,2,0,98,0,0,0,98,51,51,98,0,47,0
Nick Broeker,99084,G,OLE MISS,1,100.0,0,226,59.9,74.0,56.1,0,2,43,100.0,100.0,97.7,0,2,0,98,0,98,0,98,51,51,0,0,47,0
Sean Maginn,55446,G,WAKE,1,100.0,0,339,66.8,79.2,63.6,0,1,52,100.0,100.0,99.0,0,1,0,97,0,97,0,97,54,54,0,0,43,0
Owen Condon,81994,T,SMU,1,100.0,0,287,66.6,61.8,66.6,0,4,59,100.0,100.0,94.9,0,5,1,97,0,0,0,97,60,60,0,97,37,0
Michael Jurgens,77345,C,WAKE,1,100.0,0,339,66.1,75.1,61.8,0,0,52,100.0,100.0,100.0,0,0,0,97,97,0,0,97,54,54,0,0,43,0
Branson Hickman,121928,C,SMU,1,100.0,0,287,75.6,79.9,70.9,0,1,59,100.0,100.0,99.2,0,1,0,97,97,0,0,97,60,60,0,0,37,0
DeVonte Gordon,98391,T,WAKE,1,100.0,0,339,63.1,82.6,52.1,0,0,52,100.0,100.0,100.0,0,0,0,97,0,0,0,97,54,54,0,97,43,0
Loic Ngassam Nya,55442,G,WAKE,1,100.0,0,339,57.5,65.7,58.0,0,1,52,100.0,100.0,97.1,1,2,1,97,0,0,0,97,54,54,97,0,43,0
Nick Samac,101570,C,MICH STATE,1,100.0,0,223,71.2,78.3,69.6,0,1,43,100.0,100.0,98.8,1,1,0,96,96,0,0,96,47,47,0,0,49,0
Geno VanDeMark,144953,G,MICH STATE,1,100.0,0,223,61.1,82.3,56.3,0,1,43,100.0,100.0,98.8,0,1,0,96,0,0,0,96,47,47,96,0,49,0
Brandon Baldwin,144945,T,MICH STATE,1,100.0,0,223,69.7,83.2,62.3,1,1,43,100.0,100.0,97.7,0,2,0,96,0,0,96,96,47,47,0,0,49,0
Spencer Brown,101569,T,MICH STATE,1,100.0,0,223,64.2,77.0,61.7,0,2,43,100.0,100.0,97.7,1,2,0,96,0,0,0,96,47,47,0,96,49,0
J.D. Duplain,101572,G,MICH STATE,1,100.0,0,223,66.7,82.3,63.2,0,2,43,100.0,100.0,97.7,0,2,0,96,0,96,0,96,47,47,0,0,49,0
Logan Osburn,53851,C,MARSHALL,1,100.0,0,214,53.8,83.0,52.8,0,0,35,100.0,100.0,100.0,1,0,0,89,89,0,0,89,37,37,0,0,52,0
Ethan Driskell,98530,T,MARSHALL,1,100.0,0,214,72.0,72.1,68.7,0,0,35,100.0,100.0,100.0,1,0,0,89,0,0,89,89,37,37,0,0,52,0
Wes Dorsey,98513,T,W KENTUCKY,1,100.0,0,346,48.9,54.5,49.7,0,2,63,100.0,100.0,96.8,1,3,1,89,0,0,0,89,64,64,0,89,25,0
Vincent Murphy,99046,G,W KENTUCKY,1,100.0,0,346,65.6,85.0,59.2,0,1,63,100.0,100.0,99.2,0,1,0,89,0,0,0,89,64,64,89,0,25,0
Quantavious Leslie,123456,G,W KENTUCKY,1,100.0,1,346,62.7,57.7,63.2,0,2,63,100.0,100.0,98.4,1,2,0,89,0,89,0,89,64,64,0,0,25,0
Alfred Edwards III,60190,T,UTAH ST,1,100.0,0,329,68.4,78.2,62.6,0,0,42,100.0,100.0,100.0,1,0,0,89,0,0,89,89,45,45,0,0,44,0
Chandler Dolphin,60187,C,UTAH ST,1,100.0,0,329,70.3,73.5,66.7,0,0,42,100.0,100.0,100.0,0,0,0,89,89,0,0,89,45,45,0,0,44,0
Rusty Staats,81941,C,W KENTUCKY,1,100.0,0,346,71.7,85.4,64.5,0,0,63,100.0,100.0,100.0,0,0,0,89,89,0,0,89,64,64,0,0,25,0
Gunner Britton,81937,T,W KENTUCKY,1,100.0,0,346,73.7,67.3,75.3,2,1,63,100.0,100.0,97.6,0,3,0,89,0,0,89,89,64,64,0,0,25,0
Kendrick Sartor,59825,T,MARSHALL,1,100.0,0,214,63.0,76.6,61.8,0,1,35,100.0,100.0,98.6,1,1,0,89,0,0,0,89,37,37,0,89,52,0
Jacob South,81901,T,UTAH ST,1,100.0,0,329,70.7,70.9,67.7,1,0,42,100.0,100.0,98.8,0,1,0,89,0,0,0,89,45,45,0,89,44,0
Devan Rogers,66122,C,TOLEDO,1,100.0,0,316,46.4,26.6,57.3,0,1,53,100.0,100.0,97.2,0,2,1,88,88,0,0,88,56,56,0,0,32,0
Jaylon Thomas,77421,G,SMU,1,100.0,0,287,79.3,83.5,81.0,0,2,56,100.0,100.0,98.2,0,2,0,88,0,44,0,88,57,57,44,0,31,0
Marcus Bryant,121917,T,SMU,1,100.0,0,287,59.3,70.2,51.0,0,3,56,100.0,100.0,93.7,1,5,2,88,0,0,86,88,57,57,0,0,31,2
Vinny Sciury,130632,G,TOLEDO,1,100.0,0,316,60.0,43.1,63.0,0,3,53,100.0,100.0,95.3,1,4,1,88,0,88,0,88,56,56,0,0,32,0
Brian Dooley,77531,T,E MICHIGAN,1,100.0,0,160,62.0,52.7,63.2,1,1,42,100.0,100.0,97.6,1,2,0,88,0,0,0,88,44,44,0,87,44,0
Nick Rosi,77511,T,TOLEDO,1,100.0,0,316,65.4,85.3,54.0,0,0,53,100.0,100.0,100.0,0,0,0,88,0,0,0,88,56,56,7,81,32,0
Sidy Sow,59675,G,E MICHIGAN,1,100.0,0,160,67.6,67.4,67.0,0,0,41,100.0,100.0,100.0,0,0,0,87,0,87,0,87,43,43,0,0,44,0
Marcellus Johnson,77529,T,E MICHIGAN,1,100.0,0,160,71.9,87.1,63.9,0,0,41,100.0,100.0,100.0,0,0,0,87,0,0,87,87,43,43,0,0,44,0
Jordan Palmer,121816,C,MIDDLE TN,1,100.0,0,224,59.8,81.7,51.8,0,0,55,100.0,100.0,100.0,0,0,0,86,86,0,0,86,57,57,0,0,29,0
Keylan Rutledge,156597,G,MIDDLE TN,1,100.0,1,224,64.1,87.0,57.2,0,0,55,100.0,100.0,100.0,1,0,0,86,0,0,0,86,57,57,86,0,29,0
Dalton Tucker,81717,G,MARSHALL,1,100.0,0,214,59.7,57.5,58.9,0,1,34,100.0,100.0,98.5,0,1,0,86,0,0,0,86,36,36,86,0,50,0
Cooper Mays,124289,C,TENNESSEE,1,100.0,0,307,64.6,81.6,57.2,0,0,52,100.0,100.0,100.0,0,0,0,84,84,0,0,84,58,58,0,0,26,0
Justin Dedich,83018,G,USC,1,100.0,0,326,67.0,84.4,62.6,0,1,47,100.0,100.0,98.9,0,1,0,84,0,0,0,84,50,50,84,0,34,0
Andrew Vorhees,60818,G,USC,1,100.0,0,326,59.5,80.5,53.3,0,0,47,100.0,100.0,97.9,0,1,1,84,0,84,0,84,50,50,0,0,34,0
Jonah Monheim,86461,T,USC,1,100.0,0,326,69.3,72.3,65.2,0,4,47,100.0,100.0,95.7,0,4,0,84,0,0,0,84,50,50,0,84,34,0
Jerome Carvin,81852,G,TENNESSEE,1,100.0,0,307,62.0,60.9,61.2,0,1,52,100.0,100.0,99.0,0,1,0,84,0,84,0,84,58,58,0,0,26,0
Darnell Wright,98480,T,TENNESSEE,1,100.0,0,307,63.8,78.2,59.3,1,0,52,100.0,100.0,99.0,1,1,0,84,0,0,0,84,58,58,0,84,26,0
