player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jake Fuzak,44882,T,BUFFALO,1,100.0,0,126,72.1,74.8,67.8,0,1,42,100.0,100.0,96.4,0,2,1,107,0,0,106,107,50,50,0,0,57,1
Dre Doiron,130405,T,BUFFALO,1,100.0,0,126,64.0,31.3,73.0,1,5,42,100.0,100.0,92.9,0,6,0,107,0,0,0,107,50,50,0,107,57,0
Jack Klenk,45097,G,BUFFALO,1,100.0,0,126,63.3,67.8,61.5,0,1,42,100.0,100.0,94.0,0,3,2,107,0,1,0,107,50,50,106,0,57,0
Gabe Wallace,77535,G,BUFFALO,1,100.0,1,126,62.6,67.8,60.6,0,2,42,100.0,100.0,95.2,1,3,1,107,0,106,1,107,50,50,0,0,57,0
Quazzel White,60107,G,UTAH ST,1,100.0,0,329,61.5,69.9,59.3,0,0,35,100.0,100.0,100.0,0,0,0,91,0,0,0,91,38,38,91,0,53,0
Mason Lunsford,98422,G,MARYLAND,1,100.0,0,215,53.8,19.9,63.5,0,2,42,100.0,100.0,95.2,2,3,1,91,0,91,0,91,47,47,0,0,44,0
Demytrick Ali'ifua,41289,G,UTAH ST,1,100.0,0,329,48.0,29.6,49.1,0,0,35,100.0,100.0,100.0,1,0,0,91,0,91,0,91,38,38,0,0,53,0
Spencer Anderson,81719,T,MARYLAND,1,100.0,0,215,68.6,84.0,60.3,0,1,42,100.0,100.0,98.8,0,1,0,91,0,0,0,91,47,47,0,90,44,1
Aric Harris,144880,C,MARYLAND,1,100.0,0,215,44.4,45.1,52.6,0,2,42,100.0,100.0,97.6,2,2,0,91,91,0,0,91,47,47,0,0,44,0
Alfred Edwards III,60190,T,UTAH ST,1,100.0,0,329,52.6,64.7,49.2,2,0,35,100.0,100.0,97.1,0,2,0,91,0,0,91,91,38,38,0,0,53,0
Cole Motes,128393,T,UTAH ST,1,100.0,0,329,57.5,42.1,60.7,1,2,35,100.0,100.0,95.7,0,3,0,91,0,0,0,91,38,38,0,91,53,0
Chandler Dolphin,60187,C,UTAH ST,1,100.0,0,329,60.2,31.3,63.7,0,3,35,100.0,100.0,95.7,0,3,0,91,91,0,0,91,38,38,0,0,53,0
Andrew Vorhees,60818,G,USC,1,100.0,0,326,83.0,77.5,82.6,1,1,41,100.0,100.0,97.6,0,2,0,89,0,38,51,89,45,45,0,0,44,0
Brett Neilon,55555,C,USC,1,100.0,0,326,87.0,80.2,82.0,0,0,41,100.0,100.0,100.0,0,0,0,89,89,0,0,89,45,45,0,0,44,0
Tyler Witt,40256,G,PURDUE,1,100.0,0,273,58.0,53.8,57.3,0,1,48,100.0,100.0,96.9,0,2,1,88,0,0,0,88,49,49,88,0,39,0
Avery Jones,77352,C,E CAROLINA,1,100.0,0,156,66.0,79.5,61.4,0,0,39,100.0,100.0,100.0,0,0,0,88,88,0,0,88,41,41,0,0,47,0
Fernando Frye,77437,G,E CAROLINA,1,100.0,0,156,54.4,36.0,59.4,0,0,39,100.0,100.0,100.0,1,0,0,88,0,0,0,88,41,41,88,0,47,0
Johari Branch,63466,G,MARYLAND,1,100.0,0,215,64.1,60.4,63.9,0,0,40,100.0,100.0,100.0,0,0,0,88,0,0,0,88,45,45,88,0,43,0
Gus Hartwig,129814,C,PURDUE,1,100.0,0,273,82.0,65.3,84.8,0,2,48,100.0,100.0,95.8,1,3,1,88,88,0,0,88,49,49,0,0,39,0
Eric Miller,52938,T,PURDUE,1,100.0,0,273,77.6,71.9,76.4,0,1,48,100.0,100.0,96.9,0,2,1,88,0,0,88,88,49,49,0,0,39,0
Cam Craig,101598,T,PURDUE,1,100.0,0,273,67.1,45.9,73.9,1,2,48,100.0,100.0,94.8,1,4,1,88,0,0,0,88,49,49,0,88,39,0
Spencer Holstege,101600,G,PURDUE,1,100.0,0,273,64.5,57.9,65.2,0,1,48,100.0,100.0,99.0,0,1,0,88,0,88,0,88,49,49,0,0,39,0
Justin Chase,40005,T,E CAROLINA,1,100.0,0,156,62.6,56.4,62.6,0,2,39,100.0,100.0,97.4,0,2,0,88,0,0,76,88,41,41,0,12,47,0
Braedon Nutter,129859,G,RICE,1,100.0,0,275,47.3,45.3,48.9,2,2,40,100.0,100.0,92.5,1,5,1,87,0,3,0,87,46,46,84,0,41,0
Gerquan Scott,100792,G,SO MISS,1,100.0,1,296,50.7,33.6,56.5,0,1,48,100.0,100.0,99.0,1,1,0,87,0,87,0,87,52,52,0,0,35,0
Cole Garcia,75872,G,RICE,1,100.0,0,275,62.7,58.1,62.6,0,2,40,100.0,100.0,97.5,0,2,0,87,0,84,0,87,46,46,3,0,41,0
Shea Baker,52215,C,RICE,1,100.0,0,275,57.8,63.1,55.8,0,1,40,100.0,100.0,98.7,0,1,0,87,87,0,0,87,46,46,0,0,41,0
John Bolding,81641,G,SO MISS,1,100.0,0,296,57.7,80.7,54.7,0,1,47,100.0,100.0,98.9,2,1,0,86,0,0,0,86,51,51,86,0,35,0
Coker Wright,98240,C,SO MISS,1,100.0,0,296,63.3,63.3,61.6,0,1,48,100.0,100.0,99.0,0,1,0,86,86,0,0,86,52,52,0,0,34,0
Orlando Umana,60185,C,OLE MISS,1,100.0,1,226,56.5,63.3,51.1,0,2,50,100.0,100.0,98.0,1,2,0,85,11,0,0,85,53,53,74,0,32,0
Jeremy James,98423,T,OLE MISS,1,100.0,1,226,75.4,69.4,75.2,0,1,50,100.0,100.0,99.0,1,1,0,85,0,0,0,85,53,53,0,85,32,0
Nick Broeker,99084,T,OLE MISS,1,100.0,0,226,66.3,84.2,57.0,0,1,50,100.0,100.0,99.0,1,1,0,85,0,0,85,85,53,53,0,0,32,0
Caleb Warren,99083,G,OLE MISS,1,100.0,0,226,70.9,54.3,75.2,1,3,50,100.0,100.0,96.0,0,4,0,85,0,74,0,85,53,53,11,0,32,0
Uzoma Osuji,41028,T,BOISE ST,1,100.0,0,120,61.6,52.7,62.5,0,1,35,100.0,100.0,98.6,0,1,0,84,0,0,0,84,37,37,0,73,47,11
