player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Khalan Laborn,57204,HB,MARSHALL,1,31,3,1,25.8,42,0,163,0,0,3,122,36.9,4,10,214,0,0,79.3,77.3,76.8,,13.9,55.9,78.9,59.6,42,0,5,1,22,34,0,0,1,32,1,163,122,3.94,5.3,0.23,31
Calvin Hill,97069,HB,TEXAS ST,1,28,10,4,46.7,91,0,195,0,1,10,101,132.3,5,9,314,0,13,78.7,78.7,76.2,,33.2,62.1,79.2,60.0,27,0,12,2,17,29,0,0,2,30,1,195,101,3.61,7.0,0.71,15
Jirehl Brock,97291,HB,IOWA STATE,1,27,3,1,15.2,15,0,99,0,2,3,53,30.7,3,7,193,1,4,44.9,65.2,77.8,,33.8,72.5,63.2,65.5,15,0,18,5,29,37,0,0,6,32,0,99,53,1.96,3.7,0.62,22
Sean Tucker,123056,HB,SYRACUSE,1,27,7,0,0.0,0,0,112,1,0,7,64,53.5,2,7,304,0,16,78.4,73.1,78.1,,71.1,49.4,77.7,57.6,13,0,17,4,23,33,0,0,5,31,1,112,64,2.37,4.1,0.74,11
Anthony Grant,77701,HB,NEBRASKA,1,27,2,0,0.0,0,0,138,0,0,2,64,17.6,4,9,238,0,11,78.5,72.4,77.1,,76.2,53.9,72.7,59.0,14,0,0,0,17,30,0,0,1,27,1,138,64,2.37,5.1,0.0,16
Dominic Richardson,122985,HB,OKLA STATE,1,27,8,1,14.5,19,0,131,0,2,8,105,121.5,3,6,262,1,0,45.8,71.6,78.6,,84.5,82.8,67.6,54.6,19,0,44,5,26,39,0,0,6,32,1,131,105,3.89,4.9,1.69,27
Carson Steele,145632,HB,BALL ST,1,26,10,2,40.1,55,0,137,0,1,10,116,181.8,4,5,117,0,8,78.5,78.1,77.2,,76.1,58.2,78.9,,29,0,18,1,22,27,0,0,2,27,1,137,116,4.46,5.3,0.82,18
Israel Abanikanda,122999,HB,PITTSBURGH,1,25,7,2,65.6,101,0,154,0,0,7,122,131.4,3,6,268,0,8,78.4,68.3,78.4,,19.7,53.9,74.6,,76,0,21,1,37,26,0,0,1,26,1,154,122,4.88,6.2,0.57,17
Toa Taua,83722,HB,NEVADA,1,24,5,0,0.0,0,0,101,0,2,5,71,76.7,3,3,239,0,8,78.0,74.2,78.9,,72.4,76.7,71.1,77.5,14,0,65,3,27,29,0,0,3,27,1,101,71,2.96,4.2,2.41,16
Raheim Sanders,146626,HB,ARKANSAS,1,24,6,1,30.1,47,0,156,0,0,6,72,66.7,5,11,111,0,2,80.5,76.8,77.0,,,70.6,76.3,57.1,47,0,30,3,17,37,0,0,3,27,2,156,72,3.0,6.5,1.76,22
Brad Roberts,125398,HB,AIR FORCE,1,24,3,3,47.1,82,0,174,0,0,3,50,26.0,4,8,101,1,15,37.9,73.7,78.8,,30.6,60.0,72.5,56.1,46,0,0,0,1,39,0,0,0,24,3,174,50,2.08,7.3,0.0,4
Deuce Vaughn,122624,HB,KANSAS ST,1,24,3,2,36.6,53,0,145,0,0,3,75,37.5,4,6,199,0,12,78.0,73.6,77.3,,12.4,61.5,75.6,58.2,29,0,4,1,19,37,0,0,3,25,2,145,75,3.13,6.0,0.21,12
Henry Parrish Jr.,124144,HB,MIAMI FL,1,23,8,1,13.8,15,0,109,0,3,8,70,133.9,3,6,220,0,18,77.5,76.6,77.8,,43.2,70.8,75.9,60.0,15,0,16,2,16,24,0,0,2,25,1,109,70,3.04,4.7,1.0,5
Mohamed Ibrahim,55226,HB,MINNESOTA,1,23,6,2,30.0,39,0,130,0,0,6,79,85.9,5,9,225,0,8,77.5,77.8,75.0,,70.1,70.1,74.8,60.0,23,0,5,1,7,25,0,0,1,24,2,130,79,3.43,5.7,0.71,15
Marquez Cooper,130489,HB,KENT STATE,1,22,3,0,0.0,0,0,55,0,0,3,42,24.9,2,3,201,0,11,77.3,69.6,76.3,,81.3,73.1,65.5,60.0,11,0,22,1,12,26,0,0,2,23,0,55,42,1.91,2.5,1.83,11
Frank Peasant,121817,HB,MIDDLE TN,1,22,5,1,26.9,25,0,93,0,0,5,65,61.6,3,6,224,1,2,36.9,63.8,76.0,,76.7,53.2,66.5,58.8,25,0,0,2,26,26,0,0,3,24,2,93,65,2.95,4.2,0.0,20
Ronald Awatt,57461,HB,UTEP,1,22,5,2,50.4,58,0,115,0,2,5,74,102.4,3,5,330,0,7,77.3,71.2,76.6,,76.2,62.2,70.9,,36,0,15,1,22,22,0,0,1,23,1,115,74,3.36,5.2,0.68,15
