player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Quinshon Judkins,157128,HB,OLE MISS,1,24,1,4,61.2,131,0,214,0,1,1,103,33.0,5,10,226,1,18,40.7,77.0,77.6,,73.6,66.4,76.3,58.6,60,0,27,2,17,28,0,0,2,26,1,214,103,4.29,8.9,1.59,6
Sieh Bangura,145886,HB,OHIO,1,23,5,1,27.7,41,0,148,0,0,5,106,100.2,5,10,259,0,19,37.9,68.3,78.7,,80.2,54.5,68.4,56.6,41,0,0,0,12,31,0,0,1,23,2,148,106,4.61,6.4,0.0,4
Deuce Vaughn,122624,HB,KANSAS ST,1,22,2,1,22.4,15,0,67,0,0,2,35,14.5,1,5,199,0,15,77.3,61.8,77.9,,49.9,52.0,65.4,44.0,15,0,0,0,24,26,0,0,1,22,1,67,35,1.59,3.0,0.0,7
Damien Martinez,162437,HB,OREGON ST,1,22,7,2,21.7,30,0,138,0,0,7,67,96.9,6,10,265,0,4,77.5,83.7,77.4,,24.6,55.6,83.8,58.3,15,0,0,0,12,27,0,0,1,22,2,138,67,3.05,6.3,0.0,18
Evan Hull,97302,HB,NWESTERN,1,22,2,2,33.3,35,0,105,0,0,2,59,22.3,2,6,256,0,11,77.8,68.3,76.9,,74.1,57.5,68.5,58.9,19,0,4,2,16,27,0,0,3,24,1,105,59,2.68,4.8,0.25,11
Mitch Leigber,146375,HB,STANFORD,1,22,3,0,0.0,0,0,83,1,1,3,63,39.5,0,5,300,0,8,77.1,64.5,77.0,,39.6,62.0,65.9,58.8,9,0,53,7,39,25,0,0,8,29,1,83,63,2.86,3.8,1.36,13
Austin Jones,97183,HB,USC,1,21,1,0,0.0,0,0,120,0,1,1,66,25.1,3,9,326,0,10,77.0,73.5,0.0,,79.3,64.9,80.5,41.6,13,1,57,4,33,28,0,0,4,25,2,120,66,3.14,5.7,1.73,11
Jalen Berger,129914,HB,MICH STATE,1,21,0,2,54.6,65,0,119,0,0,0,40,0.0,4,3,223,0,5,77.3,63.0,76.3,,99.9,58.1,62.7,60.0,36,0,2,1,13,25,0,0,2,22,0,119,40,1.9,5.7,0.15,16
Marquis Crosby,145241,HB,LA TECH,1,21,8,1,19.0,20,0,105,0,0,8,63,104.3,5,8,208,0,10,77.0,70.2,75.7,,76.3,56.5,71.6,,20,0,10,2,24,21,0,0,2,23,3,105,63,3.0,5.0,0.42,11
Chez Mellusi,99597,HB,WISCONSIN,1,21,2,0,0.0,0,0,98,0,0,2,40,18.1,1,6,349,0,14,77.0,73.2,77.1,,,57.0,71.5,60.0,11,0,0,0,4,23,0,0,0,21,0,98,40,1.9,4.7,0.0,7
Marquez Cooper,130489,HB,KENT STATE,1,20,4,1,18.8,15,0,80,0,0,4,53,53.0,3,8,201,0,10,77.5,72.2,76.5,,64.1,54.7,72.4,58.6,15,0,0,0,12,29,0,0,0,20,2,80,53,2.65,4.0,0.0,10
Eric Gray,99143,HB,OKLAHOMA,1,20,4,1,38.9,35,0,90,0,0,4,71,61.7,2,3,261,0,10,76.8,65.4,76.3,,8.8,64.1,67.0,54.9,35,0,30,3,28,27,0,0,4,23,1,90,71,3.55,4.5,1.07,10
Frank Gore Jr.,121457,HB,SO MISS,1,20,4,1,30.3,20,0,66,0,0,4,47,42.7,2,4,296,0,16,76.7,71.7,77.4,87.4,3.6,61.5,70.5,59.2,20,0,18,2,20,25,0,0,3,22,1,66,47,2.35,3.3,0.9,4
Craig Williams,77756,HB,BAYLOR,1,20,2,2,33.1,39,0,118,0,0,2,40,18.2,3,4,118,0,12,76.7,68.3,77.5,,73.1,60.4,67.7,59.5,20,0,-1,2,9,22,0,0,2,22,0,118,40,2.0,5.9,-0.11,6
George Holani,72154,HB,BOISE ST,1,20,7,3,41.2,54,0,131,0,1,7,62,107.8,4,7,120,1,10,31.8,70.7,78.0,,70.3,59.3,72.5,57.4,21,0,9,3,24,27,0,0,3,23,0,131,62,3.1,6.6,0.38,10
Bert Emanuel Jr.,158581,QB,C MICHIGAN,1,20,5,1,61.2,60,0,91,0,0,5,45,69.4,2,2,134,0,7,75.6,76.1,73.9,47.4,,,74.8,60.0,60,0,0,0,0,24,7,2,0,18,1,98,52,2.6,4.9,,9
Aveon Smith,130529,QB,MIAMI OH,1,20,7,3,58.9,73,0,96,0,0,5,76,193.9,6,8,221,1,9,44.2,64.0,77.2,48.2,,,74.0,60.0,37,0,0,0,0,40,28,6,0,14,2,124,85,4.25,6.2,,0
Daba Fofana,144305,FB,NAVY,1,20,4,2,57.9,66,0,114,0,0,4,90,90.0,2,4,237,0,6,76.7,69.0,79.0,,36.9,,69.2,56.7,46,0,0,0,0,38,0,0,0,20,0,114,90,4.5,5.7,,0
Percy Agyei-Obese,57255,HB,JAMES MAD,1,20,4,1,38.3,36,0,94,0,0,4,54,54.0,1,5,197,1,8,31.6,62.1,76.4,,72.7,56.0,60.9,67.9,36,0,0,0,7,27,0,0,0,20,2,94,54,2.7,4.7,0.0,12
Lincoln Pare,121537,HB,TEXAS ST,1,19,7,1,22.7,17,0,75,0,1,7,52,104.3,3,7,314,0,15,76.5,74.9,75.3,,77.6,60.2,74.5,,17,0,9,2,14,19,0,0,2,21,1,75,52,2.74,3.9,0.64,4
Titus Swen,97314,HB,WYOMING,1,19,9,4,74.5,158,0,212,1,0,9,137,324.5,4,4,351,0,3,76.5,83.4,75.7,,70.0,42.2,87.7,57.3,83,0,17,1,14,25,0,0,3,20,1,212,137,7.21,11.2,1.21,16
Elijah Collins,83705,HB,MICH STATE,1,19,3,3,61.7,66,0,107,0,3,3,82,112.6,4,6,223,0,2,76.5,74.2,77.1,,62.6,75.6,73.2,60.0,31,0,43,4,21,20,0,0,4,23,2,107,82,4.32,5.6,2.05,17
Brian Battie,123274,HB,USF,1,19,8,4,63.3,107,0,169,0,0,8,77,170.6,5,5,327,0,11,77.0,79.6,76.0,,86.1,52.0,81.5,58.2,33,0,0,0,17,25,0,0,0,19,1,169,77,4.05,8.9,0.0,8
Kenny McIntosh,99158,HB,GEORGIA,1,19,6,2,34.3,49,0,143,0,0,6,102,153.4,5,10,173,0,9,76.5,88.4,75.0,,,78.8,83.9,60.0,26,0,19,2,10,23,0,0,2,21,1,143,102,5.37,7.5,1.9,10
Dedrick Parson,78572,HB,HAWAII,1,19,4,2,46.1,53,0,115,0,1,4,62,77.7,2,5,180,0,8,76.2,72.3,77.4,,81.0,55.9,73.9,60.0,34,0,5,2,21,19,0,0,2,21,1,115,62,3.26,6.1,0.24,10
Cartevious Norton,157582,HB,IOWA STATE,1,19,3,0,0.0,0,0,59,0,0,3,44,33.1,0,2,193,0,5,76.5,63.3,0.0,,20.1,59.5,65.6,68.1,9,1,11,2,19,25,0,0,3,21,0,59,44,2.32,3.1,0.58,14
Tavion Thomas,77732,HB,UTAH,1,19,0,0,0.0,0,0,55,0,0,0,48,0.0,0,5,328,0,4,76.5,68.5,76.2,,,56.9,68.9,60.0,8,0,-1,1,15,21,0,0,1,20,0,55,48,2.53,2.9,-0.07,15
Zach Charbonnet,97630,HB,UCLA,1,19,2,3,58.9,56,0,95,0,0,2,60,27.5,3,8,324,0,9,76.5,75.4,76.8,,76.1,76.6,74.0,58.5,19,0,29,4,32,26,0,0,5,23,0,95,60,3.16,5.0,0.91,10
Ahmani Marshall,123391,HB,APP STATE,1,19,1,3,40.9,56,0,137,0,0,1,60,16.6,5,7,108,0,9,76.5,73.8,76.0,,71.5,60.3,72.8,59.4,23,0,14,0,10,21,0,0,1,19,1,137,60,3.16,7.2,1.4,9
Blake Corum,129574,HB,MICHIGAN,1,19,8,2,58.5,62,0,106,0,0,8,67,141.1,2,5,222,1,12,75.8,83.6,74.6,,49.1,82.3,79.4,,37,0,41,1,5,18,0,0,1,20,1,106,67,3.53,5.6,8.2,6
Jaheim Bell,124225,TE,S CAROLINA,1,18,2,0,0.0,0,0,87,0,2,2,57,57.6,3,8,289,0,9,75.6,76.1,78.6,,15.1,74.0,77.4,56.6,14,0,34,4,23,30,0,0,4,22,0,87,57,3.17,4.8,1.48,5
Jordan Mims,57209,HB,FRESNO ST,1,18,1,3,79.0,124,0,157,0,0,1,40,12.3,3,3,169,0,3,76.2,60.7,77.3,,80.7,50.8,66.2,33.0,82,0,0,0,28,23,0,0,0,18,1,157,40,2.22,8.7,0.0,15
Dylan Downing,128352,HB,PURDUE,1,18,1,0,0.0,0,0,55,0,0,1,29,9.0,1,4,273,0,9,76.2,62.5,77.0,,73.2,51.4,64.0,60.0,10,0,0,0,15,20,0,0,0,18,0,55,29,1.61,3.1,0.0,8
Xavier Arline,121831,QB,NAVY,1,18,0,0,0.0,0,0,30,0,0,0,21,0.0,0,5,237,0,4,75.9,67.7,76.7,55.3,,,66.1,60.0,5,1,0,0,0,61,0,0,0,18,1,30,21,1.17,1.7,,2
Tyler Lavine,97307,HB,SMU,1,18,4,0,0.0,0,0,82,0,4,4,53,94.2,2,6,287,1,4,35.7,68.0,76.6,,72.7,86.8,61.4,,14,0,62,7,31,18,0,0,7,25,0,82,53,2.94,4.6,2.0,14
Cody Schrader,157177,HB,MISSOURI,1,18,1,0,0.0,0,0,70,1,1,1,34,17.2,0,6,229,1,9,32.7,72.3,77.2,,74.4,65.4,69.9,80.8,8,0,47,4,20,26,0,0,5,22,2,70,34,1.89,3.9,2.35,9
Jaydn Ott,158325,HB,CAL,1,18,2,2,37.1,36,0,97,1,2,2,50,52.9,3,6,130,0,10,76.5,68.4,77.3,,66.7,61.8,69.7,,21,0,51,3,31,19,0,0,4,21,1,97,50,2.78,5.4,1.65,8
Braelon Allen,145159,HB,WISCONSIN,1,18,1,1,23.9,22,0,92,0,0,1,34,10.5,1,5,349,0,10,76.2,68.7,75.9,,70.0,58.3,67.2,,22,0,0,0,2,18,0,0,0,18,0,92,34,1.89,5.1,0.0,8
Tank Bigsby,123974,HB,AUBURN,1,18,3,2,52.7,58,0,110,0,0,3,37,30.8,4,5,115,0,8,76.5,76.2,76.2,,76.7,63.3,76.1,59.3,35,0,18,2,16,23,0,0,3,20,2,110,37,2.06,6.1,1.13,8
Aidan Robbins,98030,HB,UNLV,1,17,3,1,33.3,24,0,72,0,0,3,65,54.6,3,4,325,0,8,75.9,69.5,79.2,,76.1,56.4,73.5,65.5,24,0,17,4,38,24,0,0,5,21,0,72,65,3.82,4.2,0.45,9
Will Shipley,144138,HB,CLEMSON,1,17,1,0,0.0,0,0,61,0,1,1,32,18.8,1,4,140,1,12,75.8,59.9,76.5,,72.8,77.2,54.1,69.1,14,0,14,3,17,25,0,0,4,20,1,61,32,1.88,3.6,0.82,5
Khalan Laborn,57204,HB,MARSHALL,1,17,2,0,0.0,0,0,70,0,2,2,40,49.5,2,6,214,0,9,75.9,70.9,75.5,,72.8,90.2,64.5,59.4,14,0,35,2,14,21,0,0,2,19,0,70,40,2.35,4.1,2.5,8
Zach Evans,123072,HB,OLE MISS,1,17,5,3,60.4,125,0,207,0,0,5,89,154.0,7,10,226,0,10,75.8,77.6,77.7,,0.0,52.8,84.1,59.8,48,0,0,0,21,19,0,0,1,17,1,207,89,5.24,12.2,0.0,7
Israel Abanikanda,122999,HB,PITTSBURGH,1,17,3,2,42.5,48,0,113,0,1,3,53,65.6,2,6,268,0,4,76.2,74.9,76.2,,75.7,63.6,75.0,60.0,26,0,21,2,18,19,0,0,3,19,1,113,53,3.12,6.6,1.17,11
Chris Rodriguez Jr.,83689,HB,KENTUCKY,1,17,3,1,29.4,15,0,51,0,0,3,46,47.8,1,3,202,0,6,75.8,61.1,73.7,,,54.2,59.8,81.7,15,0,0,0,11,18,0,0,0,17,0,51,46,2.71,3.0,0.0,10
Jase McClellan,123926,HB,ALABAMA,1,17,7,3,52.6,82,0,156,0,0,7,95,230.1,5,8,103,0,8,75.8,85.0,74.9,,74.9,52.2,86.0,,35,0,0,0,12,17,0,0,0,17,2,156,95,5.59,9.2,0.0,9
Ronald Awatt,57461,HB,UTEP,1,17,5,2,38.1,32,0,84,0,0,5,54,93.4,2,5,330,0,5,76.2,70.7,74.8,,72.7,56.5,69.7,59.9,17,0,0,0,6,20,0,0,0,17,0,84,54,3.18,4.9,0.0,12
Amari Daniels,146991,HB,TEXAS A&M,1,17,5,1,38.8,26,0,67,0,0,5,39,63.7,1,2,312,0,4,75.8,62.9,75.8,,79.6,56.8,62.8,,26,0,4,1,17,17,0,0,1,18,0,67,39,2.29,3.9,0.24,13
Tyhier Tyler,82083,QB,ARMY,1,17,3,1,37.3,25,0,65,0,0,2,29,22.7,1,6,114,1,5,29.1,67.7,75.1,54.8,,,67.4,60.0,25,0,0,0,0,40,2,1,0,16,2,67,35,2.06,3.9,,6
Tyre Shelton,77038,HB,MIAMI OH,1,16,4,0,0.0,0,0,43,0,1,4,41,71.2,1,2,221,0,13,75.5,57.7,77.1,,75.5,58.5,55.4,75.4,12,0,13,2,12,23,0,0,2,18,0,43,41,2.56,2.7,1.08,3
Rasheen Ali,121717,HB,MARSHALL,1,16,2,1,19.0,15,0,79,0,0,2,54,39.7,3,5,214,0,3,75.5,74.1,75.3,,76.2,57.8,74.9,57.7,15,0,5,1,12,23,0,0,1,17,0,79,54,3.38,4.9,0.42,13
Christian Turner,83703,HB,WAKE,1,16,3,0,0.0,0,0,69,0,0,3,47,55.1,0,4,339,0,11,75.5,69.1,75.3,,64.8,54.9,69.2,60.0,9,0,0,0,10,19,0,0,0,16,0,69,47,2.94,4.3,0.0,5
Toa Taua,83722,HB,NEVADA,1,16,3,2,56.9,58,0,102,0,0,3,54,50.6,3,2,239,0,8,76.4,74.5,77.8,60.0,79.2,75.0,72.4,58.7,37,0,18,4,23,25,0,0,6,20,0,102,54,3.38,6.4,0.78,8
Anthony Grant,77701,HB,NEBRASKA,1,16,4,0,0.0,0,0,29,0,0,4,29,45.3,1,2,238,0,8,75.5,58.2,76.9,,44.4,54.5,61.9,60.0,11,0,0,0,11,18,0,0,0,16,0,29,29,1.81,1.8,0.0,8
Micah Kelly,97099,HB,TOLEDO,1,16,1,0,0.0,0,0,20,0,0,1,18,5.6,0,1,316,0,14,75.6,60.7,76.5,,20.9,77.1,60.5,60.0,8,0,21,4,23,17,0,0,5,20,0,20,18,1.13,1.3,0.91,1
Sean Tucker,123056,HB,SYRACUSE,1,16,4,1,36.8,39,0,106,1,0,4,64,100.0,5,7,304,0,5,75.5,70.7,77.7,,78.8,38.5,78.4,59.2,39,0,0,0,28,22,0,0,2,16,2,106,64,4.0,6.6,0.0,11
Jawhar Jordan,99595,HB,LOUISVILLE,1,16,2,3,67.6,71,0,105,0,0,2,54,39.7,5,5,210,0,1,75.8,70.2,76.4,,81.4,65.8,67.8,60.0,34,0,13,1,8,17,0,0,1,17,1,105,54,3.38,6.6,1.63,14
Trey Benson,131705,HB,FLORIDA ST,1,16,5,1,20.0,16,0,80,0,0,5,48,88.2,1,3,167,0,10,75.8,68.2,76.3,,70.0,56.8,69.0,57.2,16,0,1,1,10,20,0,0,1,17,1,80,48,3.0,5.0,0.1,6
Nakia Watson,83807,HB,WASH STATE,1,15,1,1,33.9,19,0,56,0,4,1,40,66.7,1,5,341,1,8,29.9,71.0,76.9,,19.9,80.4,71.2,60.2,19,0,30,5,22,20,0,0,5,20,1,56,40,2.67,3.7,1.36,7
Jaiden Credle,158060,HB,N ILLINOIS,1,15,2,1,56.7,55,0,97,0,0,2,40,35.6,1,2,254,0,6,75.5,57.5,75.7,,76.3,55.9,57.6,,55,0,0,0,8,16,0,0,0,15,0,97,40,2.67,6.5,0.0,9
Braylon McReynolds,157876,HB,S ALABAMA,1,15,3,1,64.0,64,0,100,0,5,3,28,83.0,1,1,288,0,5,75.4,69.3,76.0,,46.1,90.6,64.0,60.0,64,0,66,3,10,17,0,0,3,18,0,100,28,1.87,6.7,6.6,10
Maurice Turner,156329,HB,LOUISVILLE,1,15,2,0,0.0,0,0,56,1,0,2,44,36.7,1,2,210,0,2,75.2,66.1,75.7,,,30.8,69.9,59.7,10,0,2,1,8,17,0,0,2,16,0,56,44,2.93,3.7,0.25,13
Logan Diggs,147475,HB,NOTRE DAME,1,15,5,2,63.1,77,0,122,0,0,5,76,158.3,3,5,258,0,14,75.2,79.7,75.1,,0.0,78.1,77.9,,51,0,28,1,7,15,0,0,2,16,1,122,76,5.07,8.1,4.0,1
Ryan Montgomery,101063,HB,CINCINNATI,1,15,1,0,0.0,0,0,61,0,1,1,26,21.7,1,6,138,0,10,76.9,68.2,0.0,,74.1,64.9,70.6,60.0,14,1,13,1,20,17,0,0,1,16,1,61,26,1.73,4.1,0.65,5
Jaison Patterson,145654,HB,BOWL GREEN,1,15,1,0,0.0,0,0,49,0,1,1,38,31.7,2,1,122,0,8,75.5,65.2,0.0,,84.8,67.9,64.4,59.3,10,1,7,1,10,20,0,0,1,16,0,49,38,2.53,3.3,0.7,6
Doug Brumfield,128348,QB,UNLV,1,15,5,1,20.8,15,0,33,0,0,2,20,111.1,4,4,325,0,5,71.9,70.6,77.4,70.6,,,62.3,60.0,17,0,0,0,0,24,39,9,0,6,0,72,81,5.4,4.8,,1
Ellis Merriweather,128096,HB,UMASS,1,15,0,0,0.0,0,0,47,0,0,0,31,0.0,0,2,216,0,8,75.2,68.6,74.1,,83.9,63.5,67.1,59.1,7,0,2,2,7,21,0,0,2,17,0,47,31,2.07,3.1,0.29,7
Justice Ellison,123383,HB,WAKE,1,15,3,1,28.8,17,0,59,0,0,3,42,52.5,1,3,339,0,11,75.3,65.2,75.9,,65.4,60.5,64.8,59.6,17,0,7,1,9,18,0,0,1,16,0,59,42,2.8,3.9,0.78,4
Hassan Hall,77705,HB,GA TECH,1,14,1,0,0.0,0,0,47,0,0,1,28,11.1,0,2,176,1,7,30.4,61.1,74.9,,72.7,90.7,54.7,58.5,9,0,57,4,8,22,0,0,4,18,1,47,28,2.0,3.4,7.13,7
Deion Hankins,97310,HB,UTEP,1,14,3,2,46.9,38,0,81,0,0,3,35,53.6,3,4,330,0,3,74.8,68.7,75.5,,76.8,55.4,68.7,57.8,22,0,0,0,7,17,0,0,0,14,0,81,35,2.5,5.8,0.0,11
Marcus Carroll,123849,HB,GA STATE,1,14,1,0,0.0,0,0,41,0,0,1,26,13.3,1,3,175,0,1,74.8,63.0,73.8,,74.7,54.7,63.3,59.2,11,0,0,0,7,16,0,0,0,14,1,41,26,1.86,2.9,0.0,13
Larry McCammon III,97309,HB,FAU,1,14,4,0,0.0,0,0,35,0,0,4,23,46.9,0,2,165,0,7,74.8,59.9,75.9,,38.8,53.6,62.4,58.2,7,0,0,0,22,21,0,0,0,14,1,35,23,1.64,2.5,0.0,7
Daijun Edwards,124021,HB,GEORGIA,1,14,0,0,0.0,0,0,50,0,0,0,29,0.0,0,3,173,0,6,74.8,62.7,75.0,,26.4,59.4,63.2,60.0,9,0,4,1,7,15,0,0,1,15,0,50,29,2.07,3.6,0.57,8
An'Darius Coffey,121757,HB,MEMPHIS,1,14,3,1,19.3,16,0,83,0,0,3,46,70.4,2,5,218,0,0,74.8,72.7,72.1,,,58.5,70.7,60.0,16,0,0,0,2,15,0,0,0,14,0,83,46,3.29,5.9,0.0,14
Shadrick Byrd,101661,HB,CHARLOTTE,1,14,1,0,0.0,0,0,51,0,0,1,47,21.0,1,1,136,0,1,75.1,68.5,75.3,,54.2,60.3,69.9,60.0,11,0,16,2,20,19,0,0,4,16,0,51,47,3.36,3.6,0.8,13
DJ Uiagalelei,122162,QB,CLEMSON,1,14,2,1,24.5,27,0,82,0,0,0,29,0.0,4,7,140,1,3,44.6,77.6,77.3,67.7,,,76.9,60.0,27,0,0,0,0,37,28,2,0,12,1,110,44,3.14,7.9,,6
Cam Fancher,145266,QB,MARSHALL,1,14,1,1,30.2,19,0,37,0,0,1,16,13.2,3,5,214,0,3,73.4,62.4,78.0,61.4,,,60.4,60.1,19,0,0,0,0,52,26,3,0,11,1,63,17,1.21,4.5,,7
Kay'Ron Lynch-Adams,101643,HB,UMASS,1,14,3,0,0.0,0,0,58,0,0,3,48,64.3,1,4,216,0,12,74.8,71.9,74.2,,72.7,60.6,72.2,60.0,13,0,7,2,12,17,0,0,3,16,0,58,48,3.43,4.1,0.58,2
Keaton Mitchell,123826,HB,E CAROLINA,1,14,6,3,64.8,83,0,128,0,1,6,102,318.7,5,5,156,0,4,74.8,74.8,74.9,,58.3,59.4,76.8,60.0,37,0,8,2,15,15,0,0,3,16,0,128,102,7.29,9.1,0.53,10
Carson Steele,145632,HB,BALL ST,1,14,10,4,84.2,80,0,95,0,0,10,61,311.2,4,3,117,2,6,16.3,52.6,74.1,,70.9,55.2,53.4,,27,0,0,0,10,15,0,0,0,14,0,95,61,4.36,6.8,0.0,8
Grant Wells,97784,QB,VA TECH,1,14,4,0,0.0,0,0,12,0,0,1,16,16.0,2,2,337,0,1,72.7,57.6,77.5,52.7,,,61.9,60.0,19,1,0,0,0,48,43,4,0,10,0,55,75,5.36,3.9,,3
Dexter Williams II,129457,QB,INDIANA,1,14,5,3,72.5,79,0,96,0,0,4,49,162.0,3,4,190,1,5,42.6,64.2,75.8,54.0,,,66.4,60.0,34,0,0,0,0,38,13,3,0,11,1,109,79,5.64,7.8,,4
Josh Berry,156858,HB,TEXAS ST,1,13,1,1,35.2,19,0,54,1,2,1,26,42.9,1,3,314,0,9,74.7,62.1,74.5,,78.5,42.5,65.3,60.0,19,0,10,1,12,14,0,0,2,14,0,54,26,2.0,4.2,0.83,4
Chandler Rogers,98683,QB,LA MONROE,1,13,3,0,0.0,0,0,18,0,0,2,20,444.4,3,5,209,1,1,18.8,58.0,77.0,54.4,,26.9,71.6,60.0,20,0,0,0,0,18,66,10,0,3,2,84,54,4.15,6.5,,1
Spencer Sanders,77660,QB,OKLA STATE,1,13,1,0,0.0,0,0,11,0,0,0,8,0.0,2,5,262,0,1,72.5,50.5,36.9,47.8,,54.3,66.2,60.0,16,1,0,0,1,21,62,8,0,5,0,73,48,3.69,5.6,0.0,2
Johnnie Lang,57246,HB,ARK STATE,1,13,3,1,44.4,16,0,36,0,1,3,35,63.3,1,1,113,0,7,78.2,68.9,76.2,,28.7,72.5,70.1,57.2,16,0,35,4,15,16,0,0,5,17,0,36,35,2.69,2.8,2.33,6
Tyler Shough,83537,QB,TEXAS TECH,1,13,1,0,0.0,0,0,-1,0,0,0,5,0.0,2,3,315,1,5,71.5,61.1,76.6,60.4,,,60.2,60.1,15,0,0,0,0,29,36,6,0,7,0,35,20,1.54,2.7,,0
Shaun Shivers,83634,HB,INDIANA,1,13,4,1,68.7,79,0,115,0,0,4,29,68.6,2,3,190,0,10,74.4,69.8,73.2,,14.2,57.8,70.8,58.8,79,0,0,0,2,18,0,0,0,13,2,115,29,2.23,8.8,0.0,3
Noah Cain,97185,HB,LSU,1,13,0,2,39.5,30,0,76,0,1,0,24,13.2,3,9,211,0,6,74.6,75.7,74.4,,73.8,58.3,78.8,60.0,15,0,6,1,21,15,0,0,1,14,3,76,24,1.85,5.8,0.29,7
Devin Neal,144558,HB,KANSAS,1,13,3,1,29.4,15,0,51,0,0,3,30,49.5,3,3,198,0,7,74.4,67.7,76.4,,26.7,55.3,71.2,59.3,15,0,-1,1,13,15,0,0,3,14,0,51,30,2.31,3.9,-0.08,6
