player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Chris Rodriguez Jr.,83689,HB,KENTUCKY,1,22,5,1,16.5,18,0,109,0,0,5,93,96.1,1,5,202,0,7,77.3,65.8,78.0,,53.7,50.7,68.9,58.9,18,0,0,0,29,28,0,0,3,22,0,109,93,4.23,5.0,0.0,15
B.J. Baylor,52122,HB,OREGON ST,1,22,5,1,22.4,22,0,98,0,0,5,48,47.4,3,8,265,0,5,77.5,74.4,78.1,,74.1,58.4,72.5,67.1,22,0,4,1,14,27,0,0,1,23,1,98,48,2.18,4.5,0.29,16
Ty Chandler,62942,HB,N CAROLINA,1,22,8,6,67.6,144,0,213,0,0,8,150,237.2,9,9,245,1,12,37.2,86.3,76.1,,71.9,73.0,84.2,54.6,50,0,30,1,6,31,0,0,1,23,4,213,150,6.82,9.7,5.0,9
Isaiah Spiller,99146,HB,TEXAS A&M,1,21,4,3,50.0,56,0,112,0,0,4,60,51.9,6,7,312,0,4,77.0,72.8,76.1,,78.0,55.4,73.8,59.3,23,0,3,1,17,24,0,0,1,22,0,112,60,2.86,5.3,0.18,17
Tyler Goodson,101659,HB,IOWA,1,21,3,4,67.4,95,0,141,0,0,3,69,41.1,5,6,192,0,5,77.1,73.2,78.6,,79.4,65.1,71.5,60.0,41,0,25,3,14,25,0,0,3,24,1,141,69,3.29,6.7,1.79,16
Titus Swen,97314,HB,WYOMING,1,21,3,1,52.4,87,0,166,0,0,3,83,56.5,3,6,351,0,14,77.0,75.0,76.4,,44.3,55.8,74.5,58.9,87,0,0,0,8,25,0,0,1,21,0,166,83,3.95,7.9,0.0,7
TreVeyon Henderson,145059,HB,OHIO STATE,1,21,4,1,23.9,22,0,92,0,0,4,60,42.3,2,4,260,0,7,77.3,66.6,78.3,,40.1,74.2,65.5,59.6,22,0,44,6,38,26,0,0,6,27,0,92,60,2.86,4.4,1.16,13
George Holani,72154,HB,BOISE ST,1,21,8,2,28.2,33,0,117,0,0,8,71,117.6,5,6,120,0,10,77.0,72.4,77.7,,38.2,72.4,70.6,59.3,18,0,69,2,13,26,0,0,2,23,0,117,71,3.38,5.6,5.31,11
Sincere McCormick,97119,HB,UTSA,1,21,3,2,53.8,91,0,169,0,0,3,55,34.2,5,6,331,0,9,77.0,81.7,77.1,,65.0,65.0,82.3,58.7,75,0,20,2,19,25,0,0,2,23,1,169,55,2.62,8.0,1.05,11
Shermari Jones,122341,HB,COAST CAR,1,20,6,0,0.0,0,0,96,0,0,6,55,82.5,4,5,141,0,13,76.7,69.4,78.3,,45.2,54.3,68.3,69.9,13,0,0,0,14,27,0,0,1,20,1,96,55,2.75,4.8,0.0,7
Sam Howell,97599,QB,N CAROLINA,1,20,9,2,33.3,37,0,74,0,0,6,40,142.0,5,6,245,1,2,73.7,73.1,77.6,73.2,,,63.4,60.0,19,0,0,0,0,40,37,7,0,13,2,111,78,3.9,5.6,,0
Tavion Thomas,77732,HB,UTAH,1,20,8,3,55.4,98,0,177,1,0,8,132,251.4,7,10,328,0,7,76.7,84.4,75.9,,,33.4,85.0,59.5,58,0,7,1,5,23,0,0,2,21,4,177,132,6.6,8.9,1.4,13
Ari Broussard,75824,HB,RICE,1,20,6,4,61.8,115,0,186,0,0,6,105,157.5,5,7,275,0,9,76.7,80.0,76.9,,78.7,55.9,77.9,60.0,40,0,0,0,7,22,0,0,0,20,2,186,105,5.25,9.3,0.0,11
Devin Neal,144558,HB,KANSAS,1,19,7,0,0.0,0,0,62,0,0,7,42,73.7,2,3,198,0,11,76.7,66.4,77.5,,78.7,59.5,66.2,60.0,13,0,13,2,19,21,0,0,2,21,0,62,42,2.21,3.3,0.68,8
David Bailey,77792,HB,COLO STATE,1,19,1,1,17.0,15,0,88,0,0,1,45,12.5,2,4,144,0,13,76.5,70.2,77.8,,77.9,52.6,72.1,58.3,15,0,0,0,18,23,0,0,1,19,0,88,45,2.37,4.6,0.0,4
Jay Ducker,130550,HB,N ILLINOIS,1,19,5,1,29.7,30,0,101,2,0,5,81,112.2,4,5,254,0,6,76.7,60.4,78.7,,64.7,33.5,66.0,60.0,30,0,0,0,25,22,0,0,3,19,2,101,81,4.26,5.3,0.0,13
Emari Demercado,77763,HB,TCU,1,19,4,0,0.0,0,0,34,0,1,4,37,42.3,1,3,305,0,4,77.0,66.0,0.0,,27.8,73.8,64.8,77.2,11,1,55,4,31,30,0,0,4,23,0,34,37,1.95,1.8,1.77,15
Breece Hall,97636,HB,IOWA STATE,1,19,9,2,50.0,68,0,136,0,0,9,98,221.1,4,5,193,0,4,76.7,82.1,76.7,,74.7,62.9,83.4,60.0,47,0,13,2,24,23,0,0,2,21,2,136,98,5.16,7.2,0.54,15
Abram Smith,57158,HB,BAYLOR,1,18,5,2,59.4,76,0,128,0,0,5,111,154.2,2,4,118,0,1,76.8,70.4,76.5,,53.0,73.2,68.7,60.0,48,0,11,2,8,21,0,0,2,20,0,128,111,6.17,7.1,1.38,17
Bam Knight,97432,HB,NC STATE,1,18,1,1,24.0,18,0,75,0,0,1,43,12.6,2,4,248,0,5,76.3,65.3,77.5,,70.0,55.5,66.2,60.0,18,0,-2,1,19,22,0,0,1,19,0,75,43,2.39,4.2,-0.11,13
Frank Peasant,121817,HB,MIDDLE TN,1,18,10,0,0.0,0,0,78,1,0,10,67,206.8,2,8,224,0,9,76.2,76.7,77.7,,82.9,40.7,80.8,51.8,10,0,0,0,13,21,0,0,1,18,1,78,67,3.72,4.3,0.0,9
Isaiah Johnson,121892,HB,N TEXAS,1,18,3,2,34.2,39,0,114,0,1,3,64,74.9,3,8,251,0,17,76.2,79.6,76.1,,80.8,58.3,78.5,60.0,23,0,2,1,10,19,0,0,2,19,1,114,64,3.56,6.3,0.2,1
Bijan Robinson,123126,HB,TEXAS,1,18,8,0,0.0,0,0,90,0,1,8,67,128.8,2,4,311,2,5,21.7,65.0,77.1,,26.6,49.2,70.8,60.0,14,0,34,8,23,20,0,0,8,26,0,90,67,3.72,5.0,1.48,13
Keaton Mitchell,123826,HB,E CAROLINA,1,18,5,2,57.5,84,0,146,0,0,5,127,196.0,3,4,156,0,4,76.2,80.3,74.1,,,56.5,78.6,58.6,57,0,0,0,6,21,0,0,0,18,2,146,127,7.06,8.1,0.0,14
Marcus Williams Jr.,40600,HB,LA TECH,1,18,4,1,24.7,20,0,81,0,0,4,47,49.7,2,5,208,0,10,76.2,74.0,76.3,,76.5,58.1,76.1,60.0,20,0,21,3,20,21,0,0,3,21,1,81,47,2.61,4.5,1.05,8
Xazavian Valladay,57490,HB,WYOMING,1,18,3,1,22.4,17,0,76,0,1,3,51,54.0,1,4,351,2,12,20.9,57.9,77.3,,75.3,72.8,53.1,75.6,17,0,16,3,11,29,0,0,3,21,1,76,51,2.83,4.2,1.45,6
Brad Roberts,125398,FB,AIR FORCE,1,18,1,0,0.0,0,0,68,0,0,1,41,12.7,1,4,101,0,11,76.2,56.0,78.9,,17.3,58.9,59.9,58.3,11,0,0,0,2,29,0,0,0,18,0,68,41,2.28,3.8,0.0,1
Malik Cunningham,60436,QB,LOUISVILLE,1,18,2,2,45.7,74,0,109,0,0,1,11,13.6,7,5,210,1,7,39.4,71.3,76.6,65.1,,,68.2,60.0,51,1,0,0,0,31,53,9,0,9,2,162,22,1.22,9.0,,2
Noah Whittington,123472,HB,W KENTUCKY,1,17,1,0,0.0,0,0,67,0,1,1,41,25.4,3,3,346,1,11,29.6,55.4,75.8,,50.1,62.3,54.9,,12,0,20,2,18,17,0,0,2,19,0,67,41,2.41,3.9,1.11,6
Rasheen Ali,121717,HB,MARSHALL,1,17,6,1,24.7,21,0,85,0,1,6,58,103.8,4,7,214,0,2,76.8,83.5,76.9,,77.2,81.0,82.2,59.7,21,0,73,6,28,23,0,0,7,23,2,85,58,3.41,5.0,2.61,14
Jonzell Norrils,130308,HB,AKRON,1,17,1,2,53.4,47,0,88,0,0,1,53,16.4,3,4,102,0,16,75.9,66.9,75.9,,34.5,67.8,67.3,60.0,25,0,22,2,12,18,0,0,2,19,1,88,53,3.12,5.2,1.83,1
Chandler Rogers,98683,QB,LA MONROE,1,17,3,0,0.0,0,0,66,0,0,3,23,30.7,3,7,209,1,1,44.8,56.9,78.3,53.1,,,62.4,60.0,13,0,0,0,0,47,10,2,0,15,1,76,34,2.0,4.5,,9
Kyren Williams,97118,HB,NOTRE DAME,1,17,10,1,21.1,20,0,95,0,4,10,55,188.7,4,5,258,1,11,41.8,78.3,77.2,,28.8,68.3,79.9,60.0,20,0,36,7,22,19,0,0,7,24,2,95,55,3.24,5.6,1.64,6
Montrell Johnson Jr.,147141,HB,LA LAFAYET,1,17,3,1,23.5,23,0,98,0,0,3,63,65.4,2,7,207,0,4,76.2,78.3,77.7,,80.6,53.4,78.8,60.0,23,0,0,0,16,19,0,0,0,17,2,98,63,3.71,5.8,0.0,13
Ronald Awatt,57461,HB,UTEP,1,17,1,1,36.4,32,0,88,0,0,1,34,11.1,1,3,330,0,5,75.8,72.0,75.6,,55.4,65.5,72.1,60.0,32,0,11,1,13,18,0,0,1,18,0,88,34,2.0,5.2,0.85,11
Dominique Johnson,123959,HB,ARKANSAS,1,17,1,1,22.4,24,0,107,0,0,1,65,21.2,4,7,111,0,4,76.2,73.6,76.6,,15.8,53.6,78.1,56.8,24,0,7,1,21,26,0,0,1,18,2,107,65,3.82,6.3,0.33,13
Toa Taua,83722,HB,NEVADA,1,16,4,0,0.0,0,0,57,0,3,4,33,65.6,2,4,239,0,2,75.6,56.9,78.5,,32.2,63.5,55.0,,11,0,43,6,40,16,0,0,6,22,0,57,33,2.06,3.6,1.08,14
Jaylen Warren,98692,HB,OKLA STATE,1,16,9,1,23.1,18,0,78,0,0,9,69,215.6,2,6,262,0,0,75.9,68.9,77.8,,57.9,60.3,73.1,47.9,18,0,9,2,27,22,0,0,3,18,1,78,69,4.31,4.9,0.33,16
Kevin Harris,99141,HB,S CAROLINA,1,16,3,2,47.7,61,0,128,0,0,3,99,116.0,3,6,289,0,9,75.5,82.8,72.6,,74.1,56.3,80.2,60.0,39,0,0,0,5,17,0,0,0,16,0,128,99,6.19,8.0,0.0,7
Rodney Hammond Jr.,144024,HB,PITTSBURGH,1,16,2,1,24.7,20,0,81,0,0,2,43,33.6,2,5,268,0,3,75.5,77.7,74.6,,75.6,55.3,76.3,60.0,20,0,0,0,8,17,0,0,0,16,1,81,43,2.69,5.1,0.0,12
Ky Thomas,129669,HB,MINNESOTA,1,16,2,0,0.0,0,0,60,0,1,2,37,36.5,1,5,225,0,7,76.2,64.9,75.9,,70.1,67.5,63.5,59.7,11,0,19,3,20,20,0,0,5,19,0,60,37,2.31,3.8,0.95,9
Elelyon Noa,128394,HB,UTAH ST,1,16,1,0,0.0,0,0,56,0,0,1,30,11.0,0,1,329,0,6,75.5,62.8,74.6,,80.1,72.6,60.3,59.8,8,0,18,1,5,18,0,0,2,17,1,56,30,1.88,3.5,3.6,10
Haaziq Daniels,125263,QB,AIR FORCE,1,16,2,0,0.0,0,0,47,0,0,2,19,19.4,2,4,101,2,2,50.5,82.2,77.2,90.3,,54.3,59.6,60.0,13,0,0,0,1,49,18,2,1,14,0,65,20,1.25,4.1,0.0,1
Jahmyl Jeter,77759,HB,TEXAS ST,1,16,2,2,44.6,41,0,92,0,0,2,39,30.5,2,6,314,0,4,75.8,70.6,75.2,,42.0,56.0,70.6,60.0,26,0,0,0,6,19,0,0,0,16,1,92,39,2.44,5.8,0.0,12
Byron Cardwell Jr.,86353,HB,OREGON,1,16,5,0,0.0,0,0,55,0,0,5,42,77.2,2,3,264,0,6,75.5,60.8,74.0,,,62.9,60.6,57.6,10,0,-4,1,5,23,0,0,1,17,0,55,42,2.63,3.4,-0.8,10
Rahmir Johnson,101655,HB,NEBRASKA,1,16,2,0,0.0,0,0,62,0,0,2,27,18.7,1,3,238,0,6,75.5,62.8,77.1,,25.6,57.9,64.3,70.7,12,0,10,2,24,23,0,0,2,18,0,62,27,1.69,3.9,0.42,10
Anthony Watkins,99165,HB,TULSA,1,15,1,3,49.5,52,0,105,0,0,1,47,20.9,5,9,320,0,8,75.3,76.1,73.4,,78.1,57.3,73.5,,18,0,0,0,3,15,0,0,0,15,0,105,47,3.13,7.0,0.0,7
Braelon Allen,145159,HB,WISCONSIN,1,15,3,3,75.2,97,0,129,0,0,3,69,92.0,3,6,349,0,10,75.2,70.3,75.3,,69.6,57.0,68.9,,36,0,0,0,4,15,0,0,1,15,1,129,69,4.6,8.6,0.0,5
Sean Tyler,97124,HB,W MICHIGAN,1,15,5,0,0.0,0,0,59,0,0,5,38,84.4,2,7,347,0,2,75.6,71.0,76.0,,70.6,54.6,71.4,,11,0,0,0,14,15,0,0,0,15,2,59,38,2.53,3.9,0.0,12
Jamyest Williams,56165,HB,GA STATE,1,15,3,1,20.7,17,0,82,0,0,3,43,57.3,3,7,175,0,1,75.2,72.2,75.3,,75.2,53.6,72.8,60.0,17,0,0,0,13,16,0,0,0,15,0,82,43,2.87,5.5,0.0,14
Bryant Koback,57266,HB,TOLEDO,1,15,8,3,57.8,104,0,180,0,1,8,143,504.7,7,7,316,0,11,75.2,78.4,76.3,,17.6,67.2,84.6,58.1,67,0,16,2,24,19,0,0,2,17,2,180,143,9.53,12.0,0.67,3
Aaron Dumas,146135,HB,NEW MEXICO,1,15,2,2,67.4,62,0,92,0,0,2,39,34.7,2,3,241,0,10,75.2,58.4,75.8,,67.8,56.8,57.9,62.4,36,0,0,0,6,26,0,0,0,15,0,92,39,2.6,6.1,0.0,5
Sean McGrew,40698,HB,WASHINGTON,1,15,4,0,0.0,0,0,48,0,1,4,33,68.8,1,4,340,0,6,75.4,65.7,75.8,,39.5,67.0,68.5,38.9,14,0,19,1,7,16,0,0,1,16,2,48,33,2.2,3.2,2.71,9
Xavier Williams,57263,HB,KENT STATE,1,15,8,0,0.0,0,0,101,0,0,8,50,177.8,5,7,201,0,9,75.5,78.6,75.0,,77.4,55.1,77.7,60.0,12,0,0,0,10,17,0,0,1,15,0,101,50,3.33,6.7,0.0,6
Darius Boone Jr.,100216,HB,E MICHIGAN,1,15,2,0,0.0,0,0,63,0,0,2,45,40.0,2,2,160,0,15,75.2,60.6,77.6,,31.1,54.8,65.0,47.0,14,0,0,0,10,17,0,0,0,15,0,63,45,3.0,4.2,0.0,0
Ikaika Ragsdale,73289,HB,N TEXAS,1,15,1,1,39.3,44,0,112,0,0,1,39,16.3,3,6,251,0,15,75.2,73.3,74.6,,77.2,76.8,69.5,,44,0,17,1,2,15,0,0,1,16,2,112,39,2.6,7.5,8.5,0
Chez Mellusi,99597,HB,WISCONSIN,1,15,3,0,0.0,0,0,75,0,0,3,46,61.3,2,4,349,0,5,75.5,62.1,75.1,,,57.4,61.9,,14,0,0,0,3,16,0,0,0,15,1,75,46,3.07,5.0,0.0,10
Tank Bigsby,123974,HB,AUBURN,1,15,4,0,0.0,0,0,69,0,0,4,58,81.4,3,6,115,0,9,75.3,76.4,76.2,,71.6,78.4,73.7,60.0,11,0,16,4,17,16,0,0,5,19,0,69,58,3.87,4.6,0.94,6
Tyjae Spears,97195,HB,TULANE,1,15,4,2,46.8,36,0,77,0,2,4,70,140.0,3,4,319,0,12,75.3,59.3,77.4,,3.2,79.1,58.8,58.9,20,0,35,5,15,18,0,0,6,20,1,77,70,4.67,5.1,2.33,2
Jashaun Corbin,83773,HB,FLORIDA ST,1,14,1,0,0.0,0,0,33,0,0,1,33,13.9,1,3,167,0,10,74.9,67.9,77.0,,49.7,68.5,67.6,59.1,10,0,25,3,27,18,0,0,4,17,1,33,33,2.36,2.4,0.93,4
Dewayne McBride,121495,HB,UAB,1,14,12,6,85.7,180,0,210,0,0,12,169,1034.7,7,7,321,0,9,75.5,87.1,76.6,,71.8,56.1,84.8,60.0,43,0,0,0,8,17,0,0,0,14,4,210,169,12.07,15.0,0.0,5
Keaontay Ingram,77761,HB,USC,1,14,5,2,72.2,39,0,54,0,1,5,35,93.8,2,2,326,0,8,74.8,59.2,77.0,,38.4,58.6,61.8,44.9,24,0,11,2,27,19,0,0,2,16,0,54,35,2.5,3.9,0.41,6
Tyhier Tyler,82083,QB,ARMY,1,14,3,0,0.0,0,0,34,0,0,3,21,32.1,0,2,114,0,10,74.7,62.5,73.4,76.2,,,57.5,60.0,9,0,0,0,0,26,0,0,0,14,1,34,21,1.5,2.4,,4
Camerun Peoples,83607,HB,APP STATE,1,14,4,3,52.6,61,0,116,0,0,4,79,161.2,4,6,108,0,0,74.8,80.5,76.4,,64.2,56.1,79.5,60.0,27,0,0,0,7,16,0,0,0,14,1,116,79,5.64,8.3,0.0,14
Isaiah Bowser,66123,HB,UCF,1,14,1,1,37.0,20,0,54,0,0,1,29,13.8,2,3,323,0,6,74.8,62.2,75.0,,72.7,59.6,62.3,59.8,20,0,24,1,17,17,0,0,1,15,0,54,29,2.07,3.9,1.41,8
ZaQuandre White,57205,HB,S CAROLINA,1,14,5,1,54.0,54,0,100,0,0,5,93,237.2,3,5,289,0,7,74.8,84.5,73.5,,58.8,54.5,84.3,60.0,54,0,0,0,9,15,0,0,0,14,0,100,93,6.64,7.1,0.0,6
Will Shipley,144138,HB,CLEMSON,1,14,2,1,46.8,22,0,47,0,0,2,24,22.9,1,2,140,0,4,75.4,63.5,75.4,,61.4,60.6,62.0,69.3,22,0,0,1,6,22,0,0,1,15,0,47,24,1.71,3.4,0.0,9
Desmond Ridder,55086,QB,CINCINNATI,1,13,3,0,0.0,0,0,26,0,0,1,12,9.9,1,4,138,2,3,37.1,91.7,76.2,93.0,,,63.7,60.0,15,0,0,0,0,30,20,2,0,11,1,46,29,2.23,3.5,,3
Brian Robinson,57120,HB,ALABAMA,1,13,0,0,0.0,0,0,18,0,0,0,23,0.0,0,4,103,0,4,74.8,61.4,77.3,,28.3,54.8,66.4,59.9,5,0,8,1,26,18,0,0,1,14,1,18,23,1.77,1.4,0.31,9
King Doerue,97192,HB,PURDUE,1,13,2,0,0.0,0,0,32,0,1,2,24,34.6,0,1,273,0,5,74.5,67.2,75.6,,62.1,69.1,66.1,60.0,7,0,60,3,23,14,0,0,3,16,1,32,24,1.85,2.5,2.61,8
Tyler Nevens,52262,HB,S JOSE ST,1,13,7,3,57.8,67,0,116,0,0,7,81,290.8,5,6,285,1,3,26.8,71.6,72.7,,73.9,64.7,70.3,60.0,29,0,9,2,7,14,0,0,2,15,0,116,81,6.23,8.9,1.29,10
Malachi Thomas,144107,HB,VA TECH,1,13,2,1,21.4,15,0,70,0,0,2,46,54.4,3,3,337,0,5,74.4,69.0,73.8,,72.1,58.0,67.9,57.8,15,0,0,0,3,18,0,0,0,13,0,70,46,3.54,5.4,0.0,8
Chandler Morris,122938,QB,TCU,1,13,5,1,37.1,26,0,41,0,0,2,46,127.8,4,4,305,1,0,39.3,89.5,77.6,87.1,,57.4,72.2,60.0,26,0,7,1,1,32,29,5,1,9,1,70,65,5.0,5.4,7.0,2
Adrian Martinez,83522,QB,NEBRASKA,1,13,0,1,20.7,17,0,45,0,0,0,14,0.0,3,6,238,1,5,42.0,71.5,76.7,61.8,,,74.9,60.0,21,0,0,0,0,25,37,4,0,9,1,82,14,1.08,6.3,,3
Justice Ellison,123383,HB,WAKE,1,13,1,1,43.2,35,0,81,0,0,1,41,24.3,1,2,339,0,6,74.4,66.3,75.3,,65.7,56.6,65.9,60.0,35,0,0,0,6,15,0,0,0,13,0,81,41,3.15,6.2,0.0,7
Will Plummer,131592,QB,ARIZONA,1,12,2,0,0.0,0,0,-8,0,0,0,1,0.0,3,4,109,0,0,70.7,67.5,23.5,66.8,,,65.1,60.9,21,1,0,0,0,36,72,8,0,4,0,64,32,2.67,5.3,,1
Chris Smith,83693,HB,LA LAFAYET,1,12,0,0,0.0,0,0,39,0,1,0,23,13.7,0,3,207,0,5,74.1,63.7,75.9,,72.7,70.1,59.9,60.0,8,0,11,2,12,15,0,0,2,14,0,39,23,1.92,3.3,0.92,7
Keyon Henry-Brooks,98564,HB,LA TECH,1,12,3,1,31.9,15,0,47,0,0,3,42,87.5,1,1,208,0,7,74.0,69.4,73.4,,44.1,52.3,72.4,,15,0,0,0,13,12,0,0,0,12,0,47,42,3.5,3.9,0.0,5
Tre Siggers,57347,HB,SMU,1,12,1,1,35.8,19,0,53,0,0,1,36,25.0,2,3,287,0,3,74.0,56.5,75.2,,77.4,53.1,57.3,60.0,19,0,0,0,18,13,0,0,0,12,0,53,36,3.0,4.4,0.0,7
