player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Lew Nichols,97187,HB,C MICHIGAN,1,44,4,1,17.0,33,0,194,0,2,4,119,35.3,5,11,134,1,28,56.3,65.2,78.1,,44.9,81.4,62.2,60.0,33,0,39,2,14,46,0,0,2,46,1,194,119,2.7,4.4,2.79,15
Tyler Badie,83714,HB,MISSOURI,1,41,7,2,14.7,32,0,218,0,0,7,121,49.2,8,12,229,0,14,81.2,74.4,0.0,,23.9,51.5,76.9,59.9,17,1,-5,1,16,46,0,0,4,42,1,218,121,2.95,5.3,-0.31,27
Evan Hull,97302,HB,NWESTERN,1,32,2,2,31.7,32,0,101,0,0,2,55,10.1,2,7,256,0,13,79.5,63.0,78.2,,37.9,63.0,62.9,59.9,17,0,15,2,17,37,0,0,4,34,1,101,55,1.72,3.2,0.88,19
Roschon Johnson,99467,HB,TEXAS,1,31,11,4,43.6,78,0,174,0,0,7,108,81.3,5,10,311,0,19,78.9,78.5,78.5,60.4,74.7,62.2,75.7,60.0,24,0,10,1,12,32,5,1,1,31,1,179,114,3.68,5.8,0.83,9
Kenneth Walker III,97199,HB,MICH STATE,1,30,3,3,55.8,77,0,138,0,0,3,78,26.0,4,5,223,0,10,79.5,65.1,79.7,,76.7,53.1,65.4,58.6,35,0,0,0,18,40,0,0,1,30,1,138,78,2.6,4.6,0.0,20
Tyjae Spears,97195,HB,TULANE,1,30,10,4,48.1,127,0,264,0,0,10,140,150.5,8,12,319,0,18,79.1,85.5,78.7,,78.7,65.9,85.2,58.6,57,0,7,1,29,36,0,0,3,31,2,264,140,4.67,8.8,0.24,11
Abram Smith,57158,HB,BAYLOR,1,30,2,1,14.5,17,0,117,0,1,2,62,19.4,5,9,118,0,3,79.1,66.2,76.4,,18.6,78.2,65.0,60.0,17,0,22,2,10,31,0,0,2,32,1,117,62,2.07,3.9,2.2,27
Rocko Griffin,124350,HB,VANDERBILT,1,30,3,1,14.4,15,0,104,0,0,3,58,19.3,2,9,333,0,15,79.4,53.1,78.5,,22.9,52.7,57.5,47.7,15,0,0,0,22,34,0,0,0,30,1,104,58,1.93,3.5,0.0,15
Tank Bigsby,123974,HB,AUBURN,1,29,0,1,34.9,22,0,63,0,1,0,46,5.3,2,1,115,0,8,78.9,58.9,77.7,,31.3,55.4,60.2,60.0,22,0,3,1,17,30,0,0,1,30,0,63,46,1.59,2.2,0.18,21
Hassan Haskins,83701,HB,MICHIGAN,1,28,7,4,44.4,75,0,169,0,0,7,112,93.3,6,16,222,0,14,78.7,81.9,76.2,,77.5,60.3,79.4,60.0,27,0,5,2,13,31,0,0,3,30,5,169,112,4.0,6.0,0.38,14
Carson Steele,145632,HB,BALL ST,1,25,2,0,0.0,0,0,45,0,1,2,56,25.8,0,3,117,0,11,78.0,62.8,77.7,,76.1,62.4,62.0,59.9,8,0,8,1,14,28,0,0,1,26,0,45,56,2.24,1.8,0.57,14
Tavion Thomas,77732,HB,UTAH,1,25,7,2,28.9,41,0,142,0,0,7,95,106.4,6,8,328,0,7,78.0,70.7,77.1,,71.8,55.9,69.4,60.0,21,0,0,0,6,28,0,0,0,25,1,142,95,3.8,5.7,0.0,18
