player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Ashton Jeanty,157196,HB,BOISE ST,1,31,7,2,37.3,81,0,217,0,1,7,159,120.7,5,9,120,0,16,49.0,78.8,77.6,,59.6,74.1,76.7,60.0,54,0,20,3,17,34,0,0,4,34,1,217,159,5.13,7.0,1.18,15
Quinton Cooley,123380,HB,LIBERTY,1,29,2,1,12.1,21,0,174,0,0,2,93,22.1,4,13,206,1,9,43.8,73.6,0.0,,77.6,55.4,73.8,59.5,21,1,0,0,10,33,0,0,1,29,2,174,93,3.21,6.0,0.0,19
Gavin Williams,129488,HB,N ILLINOIS,1,29,9,0,0.0,0,0,102,0,0,9,77,77.1,4,5,254,0,16,78.9,67.7,78.6,,55.7,59.8,67.9,60.0,14,0,1,2,19,34,0,0,2,31,0,102,77,2.66,3.5,0.05,13
Anthony Hankerson,157691,HB,OREGON ST,1,28,9,3,41.6,64,0,154,0,0,9,81,84.0,5,11,265,0,4,78.9,75.1,77.7,,38.4,57.8,77.8,60.0,28,0,11,3,30,30,0,0,3,31,3,154,81,2.89,5.5,0.37,24
Ezell Jolly,175641,HB,UTEP,1,27,4,0,0.0,0,0,119,0,0,4,66,32.6,3,8,330,0,6,78.4,73.8,76.2,,81.2,62.8,71.0,84.1,14,0,28,3,13,27,0,0,3,30,0,119,66,2.44,4.4,2.15,21
Dylan Sampson,163772,HB,TENNESSEE,1,27,11,2,38.4,43,0,112,0,1,11,95,145.6,2,7,307,0,21,78.4,79.3,75.8,,82.0,77.8,75.1,59.7,23,0,7,2,13,29,0,0,2,29,3,112,95,3.52,4.1,0.54,6
Kanye Roberts,157543,HB,APP STATE,1,26,10,2,23.6,35,0,148,0,3,10,122,225.9,3,8,108,1,7,41.2,61.0,77.4,,14.1,63.1,63.4,60.0,18,0,15,1,30,27,0,0,2,27,0,148,122,4.69,5.7,0.5,19
DJ Giddens,144595,HB,KANSAS ST,1,25,12,4,44.5,81,0,182,1,0,12,141,250.7,8,10,199,0,20,78.0,81.2,76.0,,45.3,47.4,84.7,60.0,26,0,38,2,20,26,0,0,3,27,0,182,141,5.64,7.3,1.9,5
Marquez Cooper,130489,HB,S DIEGO ST,1,25,4,2,50.6,44,0,87,0,0,4,57,36.5,3,5,284,0,5,78.0,61.3,76.3,,48.9,57.2,62.3,59.6,26,0,0,0,14,28,0,0,0,25,1,87,57,2.28,3.5,0.0,20
Tawee Walker,158097,HB,WISCONSIN,1,24,4,3,53.5,106,0,198,0,0,4,125,83.3,4,9,349,0,13,78.0,75.9,75.9,,76.1,56.5,76.2,56.6,55,0,3,1,16,28,0,0,1,25,3,198,125,5.21,8.3,0.19,11
Savion Red,163857,HB,NEVADA,1,24,8,2,43.6,61,0,140,0,1,8,70,105.0,4,9,239,0,6,77.8,80.0,76.9,,73.0,76.1,74.9,65.0,33,0,12,1,7,33,0,0,2,25,4,140,70,2.92,5.8,1.71,18
Jordan James,163295,HB,OREGON,1,23,6,2,35.7,41,0,115,0,0,6,70,76.1,2,7,264,0,10,77.5,76.2,77.0,,56.2,54.7,78.5,60.0,25,0,6,1,23,25,0,0,2,24,1,115,70,3.04,5.0,0.26,13
Avery Morrow,128240,HB,COLO STATE,1,22,5,1,25.5,25,0,98,0,1,5,75,85.2,3,8,144,1,1,36.9,67.7,78.1,,83.3,65.4,65.7,60.0,25,0,10,2,19,26,0,0,2,24,2,98,75,3.41,4.5,0.53,21
Braedon Sloan,150238,HB,BALL ST,1,22,2,0,0.0,0,0,76,0,0,2,49,18.6,2,10,117,0,8,77.3,70.2,76.5,,82.3,59.4,71.8,47.2,13,0,21,2,19,24,0,0,2,24,2,76,49,2.23,3.5,1.11,14
Cam Skattebo,147787,HB,ARIZONA ST,1,22,11,2,61.4,97,0,158,0,1,11,99,207.7,2,6,110,0,10,77.3,84.1,79.0,,27.7,76.1,83.0,50.6,50,0,41,4,13,31,0,0,4,26,2,158,99,4.5,7.2,3.15,12
Micah Bernard,100583,HB,UTAH,1,21,5,2,33.3,43,0,129,2,2,5,88,112.8,6,8,328,0,15,77.3,69.7,77.0,,80.7,51.4,73.0,60.0,23,0,61,5,30,24,0,0,9,26,1,129,88,4.19,6.1,2.03,6
LeQuint Allen,158290,HB,SYRACUSE,1,21,5,2,45.1,41,0,91,0,1,5,54,67.1,3,5,304,0,10,77.0,66.3,77.9,,53.6,57.2,68.9,60.0,21,0,28,2,27,23,0,0,2,23,1,91,54,2.57,4.3,1.04,11
Kaleb Johnson,156419,HB,IOWA,1,21,8,2,45.8,76,0,166,0,0,8,105,166.7,5,9,192,0,3,77.0,78.4,76.2,,77.8,73.9,75.5,60.0,53,0,22,3,9,23,0,0,3,24,2,166,105,5.0,7.9,2.44,18
Marion Lukes,145697,HB,C MICHIGAN,1,20,6,1,25.5,28,0,110,0,0,6,71,85.2,3,6,134,0,8,76.9,71.9,76.6,,74.9,74.8,69.2,59.4,28,0,31,5,17,23,0,0,7,25,3,110,71,3.55,5.5,1.82,12
Elijah Gilliam,73621,HB,FRESNO ST,1,20,4,3,51.7,62,0,120,0,1,4,54,56.2,3,6,169,0,2,77.0,68.5,76.7,,35.7,62.5,72.5,47.0,24,0,21,4,25,23,0,0,4,24,1,120,54,2.7,6.0,0.84,18
Isaac Brown,183312,HB,LOUISVILLE,1,20,9,4,54.1,79,0,146,2,0,9,83,177.9,7,8,210,0,10,76.9,73.0,76.5,,69.6,28.5,79.7,,23,0,1,1,12,20,0,0,3,21,2,146,83,4.15,7.3,0.08,9
Woody Marks,124179,HB,USC,1,20,3,2,44.1,49,0,111,0,0,3,38,25.9,5,6,326,0,12,77.0,76.5,75.8,,29.7,67.0,77.1,,28,1,44,2,24,21,0,0,3,22,0,111,38,1.9,5.6,1.83,7
Delbert Mimms III,99609,HB,E MICHIGAN,1,20,6,1,32.1,25,0,78,0,1,6,45,68.5,2,5,160,1,8,34.9,65.0,77.9,,71.3,61.1,64.9,58.9,25,0,17,3,27,28,0,0,4,23,1,78,45,2.25,3.9,0.63,12
Tre Stewart,160817,HB,JVILLE ST,1,20,7,1,38.4,48,0,125,0,0,7,106,176.7,3,6,196,0,1,76.7,73.2,76.9,,77.8,64.9,72.5,57.4,48,0,32,1,15,33,0,0,1,21,2,125,106,5.3,6.3,2.13,19
Sam Scott,150701,HB,WYOMING,1,20,6,1,28.7,27,0,94,0,0,6,52,70.9,1,3,351,0,7,76.7,73.7,77.9,,78.8,64.8,72.5,55.3,27,0,12,2,13,26,0,0,3,22,1,94,52,2.6,4.7,0.92,13
Carson Hansen,174669,HB,IOWA STATE,1,20,3,0,0.0,0,0,96,0,0,3,63,47.3,3,8,193,0,11,76.7,76.8,76.0,,77.2,54.8,76.6,57.2,14,0,0,0,9,23,0,0,0,20,3,96,63,3.15,4.8,0.0,9
Kyle Monangai,129891,HB,RUTGERS,1,19,7,0,0.0,0,0,72,0,0,7,58,106.8,2,7,278,0,5,76.5,60.1,74.5,,38.2,58.8,61.3,58.6,13,0,5,1,12,23,0,0,1,20,1,72,58,3.05,3.8,0.42,14
Phil Mafah,144123,HB,CLEMSON,1,19,3,3,49.1,53,0,108,0,0,3,49,38.7,5,8,140,0,10,76.7,70.4,76.0,,75.7,54.7,72.1,60.0,22,0,3,1,26,23,0,0,1,20,2,108,49,2.58,5.7,0.12,6
Jamal Haynes,143918,HB,GA TECH,1,19,1,2,61.8,105,0,170,0,0,1,71,18.7,2,6,176,0,6,76.5,66.8,76.5,,73.5,58.0,67.6,57.4,68,0,9,1,15,29,0,0,1,20,2,170,71,3.74,8.9,0.6,13
Al-Jay Henderson,145676,HB,BUFFALO,1,18,7,3,51.3,58,0,113,0,0,7,75,153.5,6,5,126,0,3,76.2,79.0,78.2,,79.8,70.5,77.0,59.5,24,0,6,1,7,40,0,0,1,19,0,113,75,4.17,6.3,0.86,15
Omarion Hampton,162750,HB,N CAROLINA,1,18,4,1,51.8,71,0,137,0,2,4,110,166.7,3,4,245,0,3,76.2,75.2,76.6,,75.3,68.6,75.1,60.0,71,0,12,4,21,21,0,0,4,22,0,137,110,6.11,7.6,0.57,15
Quentin Hayes,186423,QB,AIR FORCE,1,18,1,2,46.6,48,0,103,0,0,1,32,9.9,4,8,101,2,6,36.4,87.5,76.7,80.6,,,75.1,60.0,30,0,0,0,0,56,0,0,0,18,1,103,32,1.78,5.7,,0
