player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Sincere McCormick,97119,HB,UTSA,1,41,9,1,12.0,22,0,184,0,2,9,112,68.3,5,11,331,0,14,81.0,71.2,79.0,,56.6,66.0,69.8,60.0,22,0,33,3,20,42,0,0,3,44,3,184,112,2.73,4.5,1.65,26
Sean Tucker,123056,HB,SYRACUSE,1,32,10,2,26.4,46,0,174,0,0,10,144,132.4,5,8,304,0,4,79.5,83.5,77.6,,25.6,70.8,82.6,56.3,27,0,27,2,9,45,0,0,2,34,1,174,144,4.5,5.4,3.0,28
Trey Potts,101647,HB,MINNESOTA,1,28,3,1,36.7,54,0,147,0,0,3,101,37.3,2,5,225,0,17,79.4,64.6,75.2,,44.2,59.3,64.9,60.0,54,0,2,1,10,29,0,0,1,29,0,147,101,3.61,5.3,0.2,11
Breece Hall,97636,HB,IOWA STATE,1,27,12,3,58.6,106,0,181,0,1,12,94,141.4,5,10,193,0,5,78.7,82.6,77.6,,27.8,88.1,80.6,,42,0,51,5,22,28,0,0,6,32,2,181,94,3.48,6.7,2.32,22
Jaylen Warren,98692,HB,OKLA STATE,1,27,8,1,15.4,19,0,123,0,4,8,84,120.4,4,5,262,0,2,78.7,69.0,78.1,,18.6,75.9,67.5,57.5,19,0,81,4,23,36,0,0,5,31,0,123,84,3.11,4.6,3.52,25
Jordan Myers,41521,HB,RICE,1,26,7,2,52.5,84,0,160,0,1,7,65,66.7,2,10,275,0,16,78.2,81.4,77.6,,72.1,71.7,79.8,59.8,64,0,48,4,20,32,0,0,4,30,4,160,65,2.5,6.2,2.4,10
DeAndre Torrey,83728,HB,N TEXAS,1,26,5,1,18.3,20,0,109,0,0,5,77,57.0,2,6,251,1,15,42.4,67.9,77.6,,77.7,51.8,69.6,59.2,20,0,0,0,29,30,0,0,2,26,1,109,77,2.96,4.2,0.0,10
Jaren Mangham,97773,HB,USF,1,26,2,1,18.6,16,0,86,0,0,2,35,10.0,2,9,327,0,4,78.2,78.7,75.3,,78.2,62.1,77.1,59.5,16,0,14,1,12,29,0,0,1,27,2,86,35,1.35,3.3,1.17,22
Chris Rodriguez Jr.,83689,HB,KENTUCKY,1,26,7,0,0.0,0,0,144,0,0,7,99,95.2,7,8,202,2,7,23.5,66.2,77.1,,,60.1,65.9,60.0,13,0,5,2,15,28,0,0,2,28,0,144,99,3.81,5.5,0.33,18
Pat Garwo III,97120,HB,BOSTON COL,1,25,4,2,48.0,84,0,175,0,0,4,131,83.8,2,8,121,0,16,78.0,80.2,78.3,,24.7,56.0,79.3,60.0,67,0,0,0,8,27,0,0,0,25,2,175,131,5.24,7.0,0.0,9
