player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Chase Brown,77787,HB,ILLINOIS,1,33,10,6,50.2,112,0,223,0,0,10,145,129.2,8,10,187,0,13,79.8,90.3,79.4,,83.1,68.6,86.3,60.0,27,0,6,1,9,38,0,0,2,34,1,223,145,4.39,6.8,0.67,20
Jay Ducker,130550,HB,N ILLINOIS,1,31,6,5,54.6,100,0,183,0,0,6,98,61.2,8,8,254,0,16,79.3,65.5,78.6,,48.6,55.7,65.1,,27,0,0,0,6,31,0,0,0,31,0,183,98,3.16,5.9,0.0,15
David Bailey,77792,HB,COLO STATE,1,30,10,3,37.7,60,0,159,0,1,10,104,119.2,4,9,144,0,27,79.1,76.8,78.6,,17.5,70.2,77.5,59.5,26,0,39,2,23,33,0,0,2,32,2,159,104,3.47,5.3,1.7,3
DeAndre Torrey,83728,HB,N TEXAS,1,29,6,1,19.5,15,0,77,0,0,6,45,30.0,3,6,251,1,28,78.7,63.5,77.4,,63.3,64.1,62.8,57.6,15,0,24,2,16,37,0,0,3,31,1,77,45,1.55,2.7,1.5,1
Chez Mellusi,99597,HB,WISCONSIN,1,28,4,3,47.4,73,0,154,0,0,4,113,55.7,3,6,349,1,10,43.4,64.2,77.4,,,75.7,62.6,60.0,35,0,11,1,3,29,0,0,1,29,1,154,113,4.04,5.5,3.67,18
Isaiah Bowser,66123,HB,UCF,1,26,4,1,14.4,16,0,111,0,2,4,53,43.7,4,6,323,0,12,78.2,71.0,75.7,,81.6,66.2,69.3,59.7,16,0,10,2,16,30,0,0,2,28,0,111,53,2.04,4.3,0.63,14
Elelyon Noa,128394,HB,UTAH ST,1,26,5,1,18.2,18,0,99,0,0,5,80,53.1,2,7,329,0,12,78.2,71.3,77.5,,75.1,57.8,71.3,60.0,18,0,14,3,15,27,0,0,3,29,0,99,80,3.08,3.8,0.93,14
Brian Robinson,57120,HB,ALABAMA,1,26,13,1,14.0,15,0,107,0,1,13,94,168.7,3,7,103,0,10,78.2,72.6,78.6,,57.4,62.5,74.2,,15,0,16,4,31,26,0,0,5,30,3,107,94,3.62,4.1,0.52,16
Dedrick Parson,78572,HB,HAWAII,1,25,9,3,32.9,53,0,161,0,5,9,77,139.1,6,13,180,0,19,78.1,85.4,80.0,,31.5,76.7,84.2,60.6,21,0,54,6,25,30,0,0,6,31,3,161,77,3.08,6.4,2.16,5
Jaren Mangham,97773,HB,USF,1,25,6,1,15.7,24,0,153,0,0,6,105,100.8,6,13,327,0,5,78.0,79.3,74.8,,45.4,53.2,79.1,58.7,24,0,0,0,8,27,0,0,0,25,2,153,105,4.2,6.1,0.0,20
Kyren Williams,97118,HB,NOTRE DAME,1,25,5,1,27.5,38,0,138,0,3,5,106,109.4,4,8,258,0,9,78.4,72.6,76.9,,79.3,76.9,68.8,66.6,38,0,42,6,22,34,0,0,6,31,2,138,106,4.24,5.5,1.91,16
Leddie Brown,77766,HB,W VIRGINIA,1,24,5,1,21.6,24,0,111,0,0,5,75,62.5,3,9,343,0,10,78.0,68.5,77.3,,75.0,53.9,70.2,60.5,24,0,3,1,22,26,0,0,2,25,3,111,75,3.13,4.6,0.14,14
Keaontay Ingram,77761,HB,USC,1,24,4,2,26.8,37,0,138,0,0,4,93,62.0,4,10,326,0,12,78.0,85.9,77.0,,78.1,56.7,86.2,,22,0,0,1,20,25,0,0,1,25,1,138,93,3.88,5.8,0.0,9
Chris Smith,83693,HB,LA LAFAYET,1,24,7,2,46.4,110,0,237,0,0,7,64,74.7,9,11,207,1,8,44.6,72.7,78.2,,74.8,57.0,72.2,60.0,74,0,4,1,12,28,0,0,1,25,2,237,64,2.67,9.9,0.33,16
Charles Williams,41837,HB,UNLV,1,24,4,1,20.9,19,0,91,0,1,4,61,50.8,2,6,325,1,17,38.7,68.9,80.3,,67.7,53.1,70.5,59.3,19,0,0,1,28,27,0,0,1,25,1,91,61,2.54,3.8,0.0,7
Josh McCray,144799,HB,ILLINOIS,1,24,8,3,46.5,66,0,142,0,0,8,102,141.7,5,7,187,0,13,78.0,71.6,77.9,,22.5,29.1,75.7,46.9,28,0,0,0,4,26,0,0,0,24,0,142,102,4.25,5.9,0.0,11
Hassan Haskins,83701,HB,MICHIGAN,1,23,9,1,17.3,19,0,110,0,0,9,81,137.8,3,11,222,0,19,77.8,83.7,76.5,,70.1,54.8,80.4,77.3,19,0,0,0,10,26,0,0,0,23,2,110,81,3.52,4.8,0.0,4
Devin Neal,144558,HB,KANSAS,1,23,3,1,44.0,44,0,100,0,0,3,52,29.5,1,5,198,0,8,77.5,66.0,78.1,,50.0,55.2,67.4,56.5,44,0,0,0,11,36,0,0,0,23,2,100,52,2.26,4.3,0.0,15
Kennedy Brooks,57371,HB,OKLAHOMA,1,23,3,0,0.0,0,0,81,0,0,3,55,29.9,1,4,261,0,11,77.5,64.4,76.6,,71.8,62.6,63.9,58.4,11,0,24,1,14,28,0,0,1,24,2,81,55,2.39,3.5,1.71,12
Garrett Shrader,98212,QB,SYRACUSE,1,23,4,3,38.2,63,0,105,0,0,4,75,117.2,4,7,304,2,5,74.0,84.8,77.6,74.3,,,78.5,60.0,23,0,0,0,0,37,60,7,0,16,3,165,78,3.39,7.2,,5
Jordan Mims,57209,HB,FRESNO ST,1,23,4,3,47.8,64,0,134,0,2,4,75,72.5,4,6,169,0,7,77.9,84.7,77.7,,32.4,77.9,80.9,73.4,26,0,20,4,28,24,0,0,5,27,1,134,75,3.26,5.8,0.71,16
Sincere McCormick,97119,HB,UTSA,1,23,7,2,54.9,62,0,113,0,0,7,49,64.8,2,7,331,0,11,77.5,74.9,76.4,,78.1,53.2,73.7,75.0,47,0,0,0,14,29,0,0,0,23,3,113,49,2.13,4.9,0.0,12
Dylan McDuffie,77703,HB,BUFFALO,1,22,3,1,20.4,22,0,108,0,0,3,54,32.0,3,8,126,0,4,77.3,78.3,75.1,,74.6,70.5,75.4,60.0,22,0,4,1,7,25,0,0,1,23,1,108,54,2.45,4.9,0.57,18
Lew Nichols,97187,HB,C MICHIGAN,1,22,2,3,58.9,113,0,192,1,1,2,54,26.3,4,8,134,0,12,77.2,72.9,77.1,60.6,16.0,55.1,78.3,60.0,66,0,42,6,30,23,0,0,7,28,2,192,54,2.45,8.7,1.4,10
