player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Greg Bell,83716,HB,S DIEGO ST,1,33,4,1,14.3,17,0,119,0,0,4,73,26.0,2,7,284,1,7,48.1,56.5,78.5,,29.8,55.3,57.9,59.9,17,0,-5,1,11,37,0,0,2,34,2,119,73,2.21,3.6,-0.45,26
Jaylen Warren,98692,HB,OKLA STATE,1,32,15,3,54.1,118,0,218,0,0,15,95,139.2,4,6,262,1,2,46.7,70.7,78.6,,26.5,54.5,70.7,65.4,75,0,0,0,12,47,0,0,0,32,2,218,95,2.97,6.8,0.0,29
David Bailey,77792,HB,COLO STATE,1,30,9,1,11.3,15,0,133,0,0,9,112,108.4,3,7,144,1,26,45.4,84.3,78.6,,84.2,56.6,83.7,58.2,15,0,4,1,13,36,0,0,1,31,0,133,112,3.73,4.4,0.31,4
Kenneth Walker III,97199,HB,MICH STATE,1,27,20,5,58.7,101,0,172,0,2,20,114,309.6,7,9,223,0,9,78.4,79.2,79.0,,39.3,65.8,80.9,58.4,26,0,17,3,25,31,0,0,3,30,0,172,114,4.22,6.4,0.68,18
Trey Potts,101647,HB,MINNESOTA,1,26,5,0,0.0,0,0,121,0,0,5,65,48.1,3,7,225,0,15,79.5,71.1,75.1,,76.3,54.5,70.4,60.0,14,0,0,0,11,27,0,0,0,26,3,121,65,2.5,4.7,0.0,11
DeAndre Torrey,83728,HB,N TEXAS,1,24,2,1,20.7,17,0,82,1,0,2,58,18.6,1,2,251,0,24,77.9,62.3,77.1,,82.9,47.1,65.8,59.6,17,0,4,2,23,29,0,0,5,26,0,82,58,2.42,3.4,0.17,0
Rasheen Ali,121717,HB,MARSHALL,1,24,8,4,66.1,125,0,189,0,0,8,134,178.7,4,10,214,0,2,77.8,73.2,0.0,,43.4,58.3,76.1,60.0,49,1,8,1,15,25,0,0,1,25,3,189,134,5.58,7.9,0.53,22
Kareem Walker,41492,HB,S ALABAMA,1,23,7,3,46.0,69,0,150,1,0,7,68,86.2,6,11,288,0,7,78.0,78.8,76.1,,77.2,34.5,80.3,,35,0,8,1,10,25,0,0,2,24,3,150,68,2.96,6.5,0.8,16
Tank Bigsby,123974,HB,AUBURN,1,23,4,1,17.6,18,0,102,0,0,4,67,48.6,1,6,115,0,12,77.5,73.0,77.2,,50.5,55.4,75.9,59.7,18,0,1,1,25,27,0,0,1,24,2,102,67,2.91,4.4,0.04,11
Sincere McCormick,97119,HB,UTSA,1,23,2,0,0.0,0,0,105,0,0,2,50,17.4,1,5,331,0,7,77.5,61.5,77.8,,55.6,56.9,62.6,59.7,13,0,7,2,20,29,0,0,2,25,0,105,50,2.17,4.6,0.35,14
Ellis Merriweather,128096,HB,UMASS,1,23,4,2,40.7,57,0,140,0,0,4,88,61.2,3,9,216,0,11,77.5,75.5,76.4,,79.4,59.9,79.5,47.7,31,0,20,2,33,26,0,0,3,25,0,140,88,3.83,6.1,0.61,12
TreVeyon Henderson,145059,HB,OHIO STATE,1,23,10,4,68.5,185,0,270,0,1,10,193,384.6,5,8,260,1,10,37.4,80.9,0.0,,75.6,63.5,81.3,,54,1,5,1,16,23,0,0,1,24,3,270,193,8.39,11.7,0.31,13
Mataeo Durant,77719,HB,DUKE,1,23,2,3,56.1,60,0,107,0,0,2,46,15.4,3,7,154,2,5,22.3,63.5,78.7,,70.4,67.7,62.2,55.2,22,0,39,3,21,40,0,0,3,26,1,107,46,2.0,4.7,1.86,17
Deuce Vaughn,122624,HB,KANSAS ST,1,23,6,0,0.0,0,0,127,0,2,6,64,92.8,5,9,199,0,12,77.5,88.1,76.1,,19.8,68.4,86.3,57.2,14,0,16,1,9,33,0,0,2,24,1,127,64,2.78,5.5,1.78,11
La'Darius Jefferson,83704,HB,W MICHIGAN,1,22,1,0,0.0,0,0,78,0,0,1,56,11.6,1,4,347,0,9,77.3,67.2,76.7,,30.8,54.1,68.4,60.0,13,0,0,0,13,23,0,0,0,22,2,78,56,2.55,3.5,0.0,12
Tyler Goodson,101659,HB,IOWA,1,22,3,3,62.7,96,0,153,0,1,3,79,59.8,3,6,192,0,2,77.0,68.8,78.4,,52.6,62.3,69.2,60.0,46,0,9,2,17,22,0,0,2,24,3,153,79,3.59,7.0,0.53,18
Tucker Gregg,83669,HB,GA STATE,1,22,3,0,0.0,0,0,97,0,0,3,60,37.2,1,5,175,1,1,35.0,67.4,75.6,,77.3,56.3,66.5,58.5,12,0,0,0,5,30,0,0,0,22,0,97,60,2.73,4.4,0.0,21
Breece Hall,97636,HB,IOWA STATE,1,21,10,1,24.0,24,0,100,0,0,10,70,151.5,5,8,193,0,10,77.3,75.2,75.5,,26.6,56.7,76.7,60.0,24,0,0,1,16,25,0,0,1,22,2,100,70,3.33,4.8,0.0,11
Stephen Carr,57453,HB,INDIANA,1,21,2,0,0.0,0,0,52,0,0,2,51,21.1,0,2,190,0,17,77.0,67.6,78.1,,49.0,75.4,66.3,60.0,7,0,14,2,6,24,0,0,2,23,0,52,51,2.43,2.5,2.33,4
Kairee Robinson,101299,HB,S JOSE ST,1,21,3,0,0.0,0,1,55,2,1,3,50,39.7,1,2,285,1,2,36.4,54.9,77.4,,75.9,38.1,57.3,60.0,11,1,34,3,28,22,0,0,5,24,0,55,50,2.38,2.6,1.21,18
Brad Roberts,125398,FB,AIR FORCE,1,21,3,2,44.2,50,0,113,0,0,3,73,49.7,2,3,101,0,9,77.0,64.2,79.9,,42.9,56.6,66.6,49.9,33,0,0,0,4,40,0,0,0,21,0,113,73,3.48,5.4,0.0,0
Will Shipley,144138,HB,CLEMSON,1,21,7,1,17.0,15,0,88,0,0,7,62,89.9,1,7,140,1,2,29.7,75.1,75.8,,77.3,66.1,73.4,57.0,15,0,6,2,6,27,0,0,2,23,2,88,62,2.95,4.2,1.0,19
Ronnie Rivers,57208,HB,FRESNO ST,1,21,8,2,48.5,66,0,136,1,1,8,62,110.7,3,8,169,1,10,44.9,69.9,78.1,,69.7,51.0,74.0,59.0,36,0,26,3,33,27,0,0,5,24,2,136,62,2.95,6.5,0.79,11
Ty Chandler,62942,HB,N CAROLINA,1,20,7,4,63.6,126,0,198,0,0,7,133,232.8,5,10,245,0,5,76.7,82.8,74.7,,78.0,54.9,81.8,59.7,60,0,0,0,12,23,0,0,0,20,2,198,133,6.65,9.9,0.0,14
Jerome Ford,83601,HB,CINCINNATI,1,20,4,0,0.0,0,0,58,0,0,4,48,45.7,1,5,138,0,2,76.7,65.4,77.0,,30.3,61.1,68.1,59.5,10,0,1,1,20,28,0,0,1,21,2,58,48,2.4,2.9,0.05,18
Kevin Marks Jr.,55019,HB,BUFFALO,1,20,2,0,0.0,0,0,64,0,0,2,49,24.5,0,4,126,1,5,31.6,59.0,74.3,,77.2,55.7,57.7,67.7,9,0,0,0,5,23,0,0,1,20,1,64,49,2.45,3.2,0.0,15
Calvin Tyler Jr.,52133,HB,UTAH ST,1,19,2,1,48.0,61,0,127,0,0,2,40,22.2,3,6,329,0,10,76.5,62.6,76.5,,66.4,52.9,63.9,58.4,61,0,0,0,21,26,0,0,0,19,2,127,40,2.11,6.7,0.0,9
Rocko Griffin,124350,HB,VANDERBILT,1,19,5,2,65.4,70,0,107,0,0,5,108,142.1,2,3,333,0,5,76.5,68.1,76.3,,77.6,56.2,68.4,60.0,36,0,1,1,18,21,0,0,1,20,0,107,108,5.68,5.6,0.06,14
Charles Williams,41837,HB,UNLV,1,19,7,0,0.0,0,0,42,0,0,7,29,56.2,0,2,325,0,12,76.5,55.0,77.3,,12.4,54.4,58.0,55.0,8,0,0,0,11,24,0,0,0,19,0,42,29,1.53,2.2,0.0,7
Leddie Brown,77766,HB,W VIRGINIA,1,19,3,1,49.7,80,0,161,0,0,3,57,40.9,2,4,343,1,7,36.4,68.0,77.6,,68.2,50.6,71.1,60.1,80,0,35,3,22,28,0,0,3,22,1,161,57,3.0,8.5,1.59,12
Christian Beal-Smith,55433,HB,WAKE,1,19,7,0,0.0,0,0,95,0,0,7,75,138.2,3,5,339,0,11,76.5,72.0,75.0,,80.4,61.3,69.9,60.0,14,0,7,1,7,21,0,0,1,20,1,95,75,3.95,5.0,1.0,8
Noah Cain,97185,HB,PENN STATE,1,19,1,0,0.0,0,0,45,0,0,1,24,6.6,0,4,266,0,10,76.5,67.1,77.1,,73.5,52.2,69.0,58.7,9,0,0,0,18,23,0,0,0,19,1,45,24,1.26,2.4,0.0,9
Kimani Vidal,123727,HB,TROY,1,18,2,0,0.0,0,0,46,1,0,2,43,26.5,1,3,318,1,0,29.3,51.9,77.1,,77.5,31.6,55.4,60.0,13,0,0,0,17,19,0,0,1,18,1,46,43,2.39,2.6,0.0,18
Nate Noel,122249,HB,APP STATE,1,17,5,1,22.5,16,0,71,0,1,5,49,96.1,1,5,108,0,5,76.2,66.8,77.4,,59.3,61.2,66.4,60.0,16,0,5,1,7,19,0,0,1,18,0,71,49,2.88,4.2,0.71,12
Pat Garwo III,97120,HB,BOSTON COL,1,17,3,1,41.7,20,0,48,0,0,3,35,36.3,1,2,121,0,3,75.8,62.0,76.1,,,55.3,62.3,60.0,20,0,0,0,9,19,0,0,0,17,1,48,35,2.06,2.8,0.0,14
Micah Bernard,100583,HB,UTAH,1,17,7,0,0.0,0,0,47,0,1,7,48,125.5,0,1,328,0,4,76.2,63.6,78.2,,28.1,58.2,67.5,60.0,8,0,6,1,26,21,0,0,1,18,0,47,48,2.82,2.8,0.23,13
Emory Jones,82111,QB,FLORIDA,1,17,6,0,0.0,0,0,56,0,0,4,30,61.2,2,5,163,1,9,73.7,74.2,77.3,65.8,,,72.5,60.0,14,0,0,0,0,39,22,3,0,14,1,78,45,2.65,4.6,,5
Jalen Mitchell,97173,HB,LOUISVILLE,1,16,1,1,36.5,27,0,74,0,1,1,49,34.0,2,3,210,0,3,75.9,64.0,78.1,,48.1,78.3,63.4,45.8,27,0,37,2,15,21,0,0,2,18,1,74,49,3.06,4.6,2.47,13
Kevin Harris,99141,HB,S CAROLINA,1,16,3,0,0.0,0,0,31,2,1,3,37,54.4,0,3,289,0,6,75.5,62.1,76.8,,77.5,35.7,70.2,60.0,7,0,8,1,18,18,0,0,3,17,0,31,37,2.31,1.9,0.44,9
Abram Smith,57158,HB,BAYLOR,1,16,5,2,38.5,47,0,122,0,0,5,65,127.0,5,7,118,0,1,75.5,85.5,75.5,,,54.9,85.0,65.0,28,0,0,0,11,23,0,0,0,16,1,122,65,4.06,7.6,0.0,15
Alton McCaskill,144253,HB,HOUSTON,1,16,4,2,44.7,51,0,114,0,0,4,26,40.6,3,4,182,0,3,76.2,79.1,75.4,,67.1,54.7,79.3,60.0,34,0,0,0,14,19,0,0,2,16,2,114,26,1.63,7.1,0.0,13
Shermari Jones,122341,HB,COAST CAR,1,16,4,4,71.7,104,0,145,0,0,4,95,148.4,4,6,141,0,10,75.8,79.9,76.6,,15.6,55.0,82.3,57.2,50,0,0,0,11,23,0,0,0,16,1,145,95,5.94,9.1,0.0,6
Jemel Jones,102863,QB,ARMY,1,16,2,0,0.0,0,0,67,0,0,2,41,32.0,1,4,114,0,2,75.4,81.2,75.3,76.6,,,70.3,60.0,11,0,0,0,0,45,0,0,0,16,0,67,41,2.56,4.2,,9
Spencer Sanders,77660,QB,OKLA STATE,1,16,4,0,0.0,0,0,31,0,0,4,29,51.6,2,5,262,0,5,74.3,79.5,77.2,76.4,,,69.0,60.0,10,0,0,0,0,53,5,1,0,15,1,36,31,1.94,2.3,,3
Jermaine Brown Jr.,97084,HB,UAB,1,16,4,1,31.0,18,0,58,0,0,4,47,73.4,1,1,321,0,2,75.8,61.8,77.2,,42.4,55.0,63.6,57.1,18,0,0,0,10,20,0,0,0,16,0,58,47,2.94,3.6,0.0,14
Brandon Thomas,121788,HB,MEMPHIS,1,16,6,1,22.9,19,0,83,1,1,6,58,141.0,3,5,218,0,6,75.5,57.8,77.0,,76.5,47.3,63.7,39.8,19,0,19,2,14,18,0,0,3,18,0,83,58,3.63,5.2,1.36,10
Bucky Irving,144970,HB,MINNESOTA,1,15,10,3,74.2,66,0,89,0,2,10,71,355.0,3,4,225,0,10,75.2,79.1,71.9,,73.0,60.8,76.1,,28,0,3,1,2,15,0,0,1,16,0,89,71,4.73,5.9,1.5,5
Master Teague III,83734,HB,OHIO STATE,1,15,4,1,24.6,17,0,69,0,0,4,37,61.7,2,5,260,0,4,75.2,71.2,75.2,,73.5,70.7,68.7,60.0,17,0,7,1,7,16,0,0,1,16,0,69,37,2.47,4.6,1.0,11
Jerrion Ealy,97163,HB,OLE MISS,1,15,12,3,57.1,60,0,105,0,0,12,82,410.0,4,6,226,0,3,75.4,84.7,74.8,,75.1,58.4,85.6,57.3,23,0,1,1,13,19,0,0,1,16,0,105,82,5.47,7.0,0.08,11
Haaziq Daniels,125263,QB,AIR FORCE,1,15,3,2,63.6,63,0,92,0,0,3,73,111.7,3,4,101,1,4,32.3,52.3,77.3,48.9,,,57.4,60.0,39,0,0,0,0,62,7,1,0,14,1,99,73,4.87,6.6,,3
Travis Dye,83738,HB,OREGON,1,15,3,1,27.6,24,0,87,0,0,3,49,61.3,3,5,264,0,7,75.5,74.5,75.2,,73.4,60.6,73.3,60.0,24,0,4,1,8,17,0,0,1,16,1,87,49,3.27,5.8,0.5,8
Frank Gore Jr.,121457,HB,SO MISS,1,15,2,0,0.0,0,0,31,0,4,2,26,52.0,1,3,296,0,6,75.3,67.6,77.2,,86.4,79.8,64.0,48.6,10,1,44,5,17,26,0,0,5,20,0,31,26,1.73,2.1,2.59,9
