player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Caleb Hawkins,199001,HB,N TEXAS,1,33,11,2,24.9,49,0,197,0,0,11,114,105.6,7,13,251,0,4,79.6,84.7,76.5,,79.6,60.7,82.4,60.0,32,0,9,3,11,37,0,0,3,36,4,197,114,3.45,6.0,0.82,28
Jeff Sims,122496,QB,ARIZONA ST,1,30,7,2,46.8,104,0,203,0,0,6,59,45.2,6,9,110,2,21,29.1,70.0,77.1,56.9,,,71.0,60.0,88,0,0,0,0,46,19,2,0,28,2,222,71,2.37,7.4,,5
Diore Hubbard,189933,HB,W VIRGINIA,1,29,4,0,0.0,0,0,108,0,1,4,91,50.6,3,7,343,0,12,78.9,74.9,76.4,,53.5,57.8,74.4,60.4,13,0,5,2,7,38,0,0,2,31,1,108,91,3.14,3.7,0.71,17
Emmett Johnson,156473,HB,NEBRASKA,1,29,9,1,13.9,23,0,165,0,1,9,113,125.7,4,9,238,0,1,79.1,75.6,77.6,,79.2,61.7,74.7,59.7,23,0,15,2,19,34,0,0,2,31,1,165,113,3.9,5.7,0.79,28
Lucky Sutton,158807,HB,S DIEGO ST,1,28,5,1,31.6,50,0,158,1,0,5,131,83.5,3,6,284,0,6,78.7,63.2,0.0,,41.6,33.9,69.0,57.5,50,1,0,0,14,34,0,0,1,28,1,158,131,4.68,5.6,0.0,22
Cale Hellums,170981,QB,ARMY,1,27,4,0,0.0,0,0,84,0,0,3,47,22.6,2,8,114,0,6,77.5,84.7,76.1,85.8,,,71.0,60.0,12,0,0,0,0,44,13,2,0,25,1,97,50,1.85,3.6,,14
Liam Szarka,197814,QB,AIR FORCE,1,27,4,0,0.0,0,0,105,0,0,4,57,31.3,2,8,101,2,16,50.0,63.0,76.9,47.6,,,69.3,60.0,11,0,0,0,0,49,0,0,0,27,2,105,57,2.11,3.9,,8
Jordan Marshall,190837,HB,MICHIGAN,1,25,8,2,42.2,78,0,185,0,0,8,127,156.3,3,9,222,0,17,78.0,74.6,77.6,,11.0,72.1,74.6,60.0,54,0,25,1,17,28,0,0,1,26,3,185,127,5.08,7.4,1.47,8
Anthony Hankerson,157691,HB,OREGON ST,1,25,9,2,40.2,53,0,132,0,1,9,108,160.0,4,8,265,0,7,78.0,86.4,76.6,,77.0,58.6,86.3,59.0,37,0,-3,2,15,32,0,0,2,27,1,132,108,4.32,5.3,-0.2,17
Kewan Lacy,190221,HB,OLE MISS,1,24,7,3,59.3,99,0,167,0,3,7,129,199.1,4,7,226,0,3,78.0,82.7,76.9,,81.6,67.1,82.3,54.4,54,0,7,3,12,40,0,0,3,27,1,167,129,5.38,7.0,0.58,20
Jayden Scott,183347,HB,NC STATE,1,24,11,3,58.7,115,0,196,0,0,11,80,141.0,3,5,248,0,10,77.8,79.2,77.3,,83.1,59.3,80.4,59.6,69,0,11,2,24,26,0,0,2,26,1,196,80,3.33,8.2,0.46,14
Chase Belcher,164410,HB,KENNESAW,1,23,5,0,0.0,0,0,113,1,1,5,81,88.0,6,9,200,0,13,77.5,61.4,77.3,,66.3,44.4,64.4,57.5,14,0,11,1,24,30,0,0,2,24,1,113,81,3.52,4.9,0.46,10
Samari Collier,144801,QB,COAST CAR,1,23,6,0,0.0,0,0,61,1,0,5,59,66.9,2,7,141,0,9,75.9,57.8,76.9,49.1,,30.7,66.9,60.0,12,0,0,0,1,44,13,2,1,21,2,74,62,2.7,3.2,0.0,5
Ja'Kyrian Turner,199087,HB,PITTSBURGH,1,22,7,3,65.4,83,0,127,0,1,7,68,98.9,4,5,268,0,16,77.3,66.2,77.7,,27.8,69.4,65.1,60.0,37,0,36,3,30,24,0,0,3,25,0,127,68,3.09,5.8,1.2,6
Evan Dickens,170066,HB,LIBERTY,1,22,7,3,53.9,117,0,217,0,0,7,138,199.6,7,11,206,0,12,77.3,94.1,75.8,,75.8,54.0,93.2,59.3,72,0,0,0,8,26,0,0,0,22,4,217,138,6.27,9.9,0.0,10
Cam Cook,173133,HB,JVILLE ST,1,21,7,1,40.0,42,0,105,0,0,7,98,136.1,1,4,196,0,2,77.3,80.6,77.9,,79.8,71.9,79.2,57.5,42,0,21,3,24,43,0,0,3,24,1,105,98,4.67,5.0,0.88,18
Seth McGowan,122936,HB,KENTUCKY,1,21,4,1,34.0,18,0,53,0,0,4,52,43.1,1,3,202,0,13,77.3,59.4,77.0,,77.4,56.3,61.3,41.2,18,0,1,2,18,24,0,0,2,23,0,53,52,2.48,2.5,0.06,8
Cameron Dickey,184897,HB,TEXAS TECH,1,21,6,1,23.2,16,0,69,0,0,6,54,70.1,2,4,315,1,8,35.9,50.9,76.4,,39.6,55.0,52.3,60.0,16,0,4,1,17,23,0,0,1,22,1,69,54,2.57,3.3,0.24,12
Broc Lowry,173383,QB,W MICHIGAN,1,21,3,2,35.8,39,0,83,0,0,3,30,22.5,4,6,347,2,14,75.1,83.4,25.4,76.6,,,72.5,60.0,26,1,0,0,0,41,26,1,0,20,1,109,34,1.62,5.2,,3
Caden Knighten,200116,HB,BAYLOR,1,21,5,1,15.4,16,0,104,0,0,5,85,92.0,3,8,118,0,8,77.0,75.8,75.4,,74.7,71.6,73.5,,16,0,22,1,14,21,0,0,1,22,0,104,85,4.05,5.0,1.57,13
Kaytron Allen,164158,HB,PENN STATE,1,21,5,1,33.8,26,0,77,0,0,5,56,58.0,1,4,266,0,9,77.0,69.3,76.6,,85.1,62.7,68.2,,26,0,10,2,16,21,0,0,2,23,1,77,56,2.67,3.7,0.63,12
Skyler Locklear,164027,QB,UTEP,1,20,1,1,17.8,16,0,35,0,0,1,25,14.8,3,6,330,1,7,45.4,57.0,77.4,53.2,,57.2,61.5,60.0,19,0,0,0,0,31,55,7,0,13,0,90,40,2.0,4.5,,3
J'Mari Taylor,150482,HB,VIRGINIA,1,20,3,3,57.8,59,0,102,0,0,3,71,44.4,4,7,335,0,8,76.8,65.1,77.7,,49.8,62.0,65.9,60.0,25,0,17,4,22,21,0,0,4,24,2,102,71,3.55,5.1,0.77,12
Carlos Del Rio-Wilson,146687,QB,MARSHALL,1,20,3,0,0.0,0,0,34,0,0,0,24,0.0,3,4,214,2,5,29.9,50.3,77.6,55.2,,,50.3,60.0,15,0,0,0,0,37,39,6,0,14,0,73,64,3.2,3.7,,6
Jeremiah Cobb,172443,HB,AUBURN,1,20,3,1,26.4,19,0,72,0,0,3,54,40.5,2,4,115,0,16,76.7,61.8,77.3,,66.7,52.7,62.7,59.0,19,0,0,0,15,24,0,0,2,20,0,72,54,2.7,3.6,0.0,4
Mike Washington Jr.,145672,HB,ARKANSAS,1,19,2,1,17.2,20,0,116,1,0,2,47,21.5,3,5,111,1,7,34.3,65.3,78.3,,58.2,51.2,68.4,57.7,20,0,19,4,21,26,0,0,5,23,1,116,47,2.47,6.1,0.9,12
Blake Horvath,162555,QB,NAVY,1,19,2,1,31.1,37,0,113,0,0,2,58,35.8,4,6,237,1,14,75.0,67.2,21.9,56.0,,,71.1,60.0,37,1,0,0,0,43,6,1,0,18,1,119,60,3.16,6.3,,2
Kejon Owens,123640,HB,FIU,1,18,3,1,23.8,15,0,63,0,0,3,38,31.7,2,3,166,0,10,76.5,60.7,76.2,,73.0,58.4,61.0,58.0,15,0,-6,2,22,23,0,0,2,20,0,63,38,2.11,3.5,-0.27,8
Al-Jay Henderson,145676,HB,BUFFALO,1,18,3,3,70.8,85,0,120,0,0,3,58,50.9,3,4,126,0,3,76.2,63.6,76.3,,78.7,56.7,63.3,59.3,41,0,7,1,9,20,0,0,1,19,1,120,58,3.22,6.7,0.78,15
Carson Hansen,174669,HB,IOWA STATE,1,18,0,2,38.9,44,0,113,0,0,0,36,0.0,4,6,193,0,9,76.5,67.6,77.2,,78.2,53.1,71.0,60.0,28,0,6,2,34,20,0,0,4,20,0,113,36,2.0,6.3,0.18,9
Haynes King,124329,QB,GA TECH,1,18,3,2,33.6,38,0,108,0,0,3,31,36.3,5,8,176,0,12,74.6,85.1,77.3,82.6,,57.2,71.5,60.0,23,0,0,0,0,29,5,2,0,16,2,113,36,2.0,6.3,,3
Roman Hemby,144891,HB,INDIANA,1,18,2,1,18.2,16,0,88,0,1,2,62,54.4,2,6,190,0,9,76.5,75.4,74.5,,75.5,66.5,73.6,60.0,16,0,13,1,12,20,0,0,1,19,1,88,62,3.44,4.9,1.08,7
King Miller,197654,HB,USC,1,18,3,3,35.7,46,0,129,0,0,3,59,54.6,5,8,326,0,14,76.5,72.7,75.8,,73.9,52.7,74.3,59.5,16,0,0,0,19,23,0,0,1,18,1,129,59,3.28,7.2,0.0,4
Zach Palmer-Smith,159550,HB,LA MONROE,1,18,8,1,20.8,20,0,96,0,0,8,88,205.8,4,3,209,0,8,76.5,72.0,0.0,,62.1,60.5,73.6,59.5,20,1,0,1,5,21,0,0,1,19,0,96,88,4.89,5.3,0.0,10
Austyn Dendy,190215,HB,BOWL GREEN,1,18,0,0,0.0,0,0,62,0,0,0,48,0.0,0,3,122,0,11,76.2,62.2,75.7,,74.8,55.1,62.2,60.0,9,0,0,0,5,19,0,0,0,18,0,62,48,2.67,3.4,0.0,7
Quintrevion Wisner,176190,HB,TEXAS,1,18,7,0,0.0,0,0,75,1,1,7,61,135.6,2,5,311,0,9,76.5,70.8,76.7,,85.8,53.8,71.8,,13,0,28,2,16,19,0,0,3,20,1,75,61,3.39,4.2,1.75,9
Fame Ijeboi,184725,HB,MINNESOTA,1,17,1,1,45.4,49,0,108,0,0,1,78,24.1,3,5,225,0,8,75.9,63.3,76.3,,5.6,58.9,66.3,59.2,49,0,-1,2,18,20,0,0,2,19,1,108,78,4.59,6.4,-0.06,8
Caden Creel,170414,QB,JVILLE ST,1,17,3,0,0.0,0,0,17,0,0,2,28,38.9,0,4,196,0,7,73.3,60.1,77.2,68.0,,49.4,54.9,60.0,9,0,0,0,3,43,27,5,0,12,0,44,48,2.82,2.6,0.0,3
Wayshawn Parker,184224,HB,UTAH,1,17,11,2,54.8,57,0,104,0,0,11,69,262.6,3,5,328,0,15,76.2,70.7,75.7,,69.8,53.0,69.8,,39,0,0,0,7,18,0,0,0,17,1,104,69,4.06,6.1,0.0,2
Lunch Winfield,176367,QB,LA LAFAYET,1,17,2,0,0.0,0,0,28,0,0,1,29,12.9,1,3,207,0,5,74.0,92.5,76.7,94.4,,,67.0,60.0,12,0,0,0,0,43,18,2,0,15,1,46,36,2.12,2.7,,7
Trinidad Chambliss,178723,QB,OLE MISS,1,17,1,2,52.6,30,0,55,0,0,1,23,9.0,2,2,226,0,9,74.6,47.5,76.7,47.9,,60.0,54.1,60.0,15,0,0,0,1,42,2,1,0,16,1,57,26,1.53,3.4,0.0,2
Jeremiyah Love,171090,HB,NOTRE DAME,1,17,4,1,69.1,94,0,136,0,0,4,36,40.3,1,3,258,0,3,75.9,76.0,76.1,,67.5,77.4,71.6,80.7,94,0,30,4,13,18,0,0,5,21,2,136,36,2.12,8.0,2.31,13
J'Koby Williams,191359,HB,TEXAS TECH,1,17,6,3,68.1,92,0,135,0,0,6,81,150.5,3,6,315,0,12,76.0,64.7,75.9,,0.0,59.1,70.0,60.0,41,0,5,2,10,18,0,0,2,19,1,135,81,4.76,7.9,0.5,4
Xavier Robinson,184603,HB,OKLAHOMA,1,16,2,1,40.6,43,0,106,0,0,2,47,36.7,1,2,261,1,3,28.0,64.3,77.0,,50.0,52.0,66.1,73.6,43,1,0,0,22,27,0,0,1,16,1,106,47,2.94,6.6,0.0,13
Raleek Brown,158458,HB,ARIZONA ST,1,16,2,1,40.6,26,0,64,1,1,2,27,28.1,2,3,110,0,10,75.9,65.5,78.9,,61.2,47.3,70.2,56.1,26,0,8,2,17,45,0,0,4,18,0,64,27,1.69,4.0,0.47,6
