player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
LeQuint Allen,158290,HB,SYRACUSE,1,23,3,1,27.5,30,0,109,0,1,3,78,52.2,2,4,304,0,15,77.8,69.5,0.0,,68.2,70.7,69.4,59.9,30,1,25,3,39,32,0,0,3,26,2,109,78,3.39,4.7,0.64,7
Tre Stewart,160817,HB,JVILLE ST,1,22,2,2,53.7,73,0,136,0,2,2,60,43.6,3,6,196,0,5,77.3,68.6,76.9,,80.0,58.7,69.7,55.4,56,0,20,3,20,38,0,0,4,25,2,136,60,2.73,6.2,1.0,17
Mario Anderson Jr.,169699,HB,MEMPHIS,1,22,7,1,11.6,16,0,138,1,4,7,77,148.1,5,10,218,0,4,77.3,68.6,76.1,,9.4,54.9,73.8,47.6,16,0,36,4,23,25,0,0,5,26,1,138,77,3.5,6.3,1.57,18
Makhi Hughes,158417,HB,TULANE,1,22,8,0,0.0,0,0,82,0,0,8,70,110.7,1,4,319,0,13,77.3,70.3,77.3,,18.6,58.2,71.3,60.0,14,0,3,1,11,26,0,0,1,23,2,82,70,3.18,3.7,0.27,9
Kye Robichaux,145532,HB,BOSTON COL,1,21,2,0,0.0,0,0,90,0,0,2,53,22.9,1,5,121,0,16,77.0,78.6,77.2,,73.9,55.4,79.4,60.0,13,0,7,1,16,22,0,0,1,22,2,90,53,2.52,4.3,0.44,5
Caden Durham,184449,HB,LSU,1,21,3,1,16.8,16,0,95,0,0,3,67,39.9,2,5,211,0,8,77.0,71.6,77.4,,46.0,61.8,72.1,,16,0,17,3,17,21,0,0,4,24,0,95,67,3.19,4.5,1.0,13
Demond Claiborne,157523,HB,WAKE,1,21,2,1,22.2,22,0,99,0,0,2,62,25.7,1,6,339,0,8,77.0,70.0,76.9,,67.8,70.6,68.5,57.7,22,0,24,2,25,25,0,0,3,23,2,99,62,2.95,4.7,0.96,12
Jonah Coleman,158717,HB,WASHINGTON,1,21,4,1,15.8,15,0,95,0,1,4,51,55.2,4,8,340,0,7,77.0,71.7,77.3,,61.0,57.7,72.9,60.0,15,0,10,1,18,22,0,0,1,22,2,95,51,2.43,4.5,0.56,14
Telly Johnson Jr.,188420,HB,N ILLINOIS,1,21,10,1,36.5,38,0,104,0,0,10,68,154.2,3,4,254,2,18,20.3,57.0,76.3,,75.9,55.5,57.5,58.4,38,0,0,0,6,26,0,0,0,21,0,104,68,3.24,5.0,0.0,3
Robert Henry Jr.,174094,HB,UTSA,1,20,1,2,60.7,102,0,168,0,0,1,41,8.9,2,6,331,0,9,77.0,66.6,77.8,,15.4,64.6,69.6,59.1,83,0,57,3,28,24,0,0,3,23,2,168,41,2.05,8.4,2.04,11
Rahsul Faison,176482,HB,UTAH ST,1,20,6,5,70.2,134,0,191,0,0,6,124,186.0,6,7,329,0,8,76.7,82.0,77.6,,76.4,51.2,86.5,59.1,37,0,0,0,21,24,0,0,0,20,2,191,124,6.2,9.6,0.0,12
CJ Campbell Jr.,143876,HB,FAU,1,20,2,1,31.4,22,0,70,1,0,2,44,16.9,1,4,165,0,8,76.8,63.8,76.3,,21.7,58.8,67.6,59.5,22,0,58,6,28,22,0,0,8,26,2,70,44,2.2,3.5,2.07,12
Tawee Walker,158097,HB,WISCONSIN,1,20,2,1,22.7,22,0,97,0,0,2,45,21.4,2,6,349,0,7,76.7,64.7,0.0,,83.1,56.8,68.2,47.1,22,1,-1,1,19,21,0,0,4,21,0,97,45,2.25,4.9,-0.05,13
Quinton Cooley,123380,HB,LIBERTY,1,20,4,1,18.4,27,0,147,0,0,4,71,71.0,7,10,206,0,10,76.7,76.3,76.4,,39.0,55.6,76.8,58.5,27,0,0,0,8,24,0,0,0,20,3,147,71,3.55,7.4,0.0,10
Marion Lukes,145697,HB,C MICHIGAN,1,19,7,1,26.4,23,0,87,0,0,7,44,77.2,4,5,134,1,6,33.3,62.7,76.0,,18.7,74.0,62.3,60.0,23,0,5,2,17,20,0,0,2,21,1,87,44,2.32,4.6,0.29,12
Keyon Mozee,145809,HB,MIAMI OH,1,19,2,3,69.4,136,0,196,0,0,2,64,35.5,3,5,221,0,3,76.5,77.2,74.1,,55.7,56.4,75.8,,74,0,0,0,4,19,0,0,0,19,1,196,64,3.37,10.3,0.0,16
George Pettaway,156351,HB,JAMES MAD,1,19,5,0,0.0,0,0,82,0,0,5,56,73.7,3,5,197,0,10,76.5,65.5,76.0,,56.5,58.2,65.7,57.8,13,0,2,1,7,28,0,0,2,20,0,82,56,2.95,4.3,0.29,9
Woody Marks,124179,HB,USC,1,19,1,3,47.9,70,0,146,0,0,1,52,10.9,5,5,326,0,16,76.5,72.7,76.5,,3.2,70.4,72.9,59.7,34,0,36,6,26,22,0,0,6,25,0,146,52,2.74,7.7,1.38,3
Dylan Sampson,163772,HB,TENNESSEE,1,19,5,1,26.7,27,0,101,1,1,5,77,110.5,1,7,307,0,5,76.5,69.9,76.9,,24.3,43.4,77.9,59.9,27,0,16,3,18,23,0,0,4,22,1,101,77,4.05,5.3,0.89,14
Raheim Sanders,146626,HB,S CAROLINA,1,19,3,0,0.0,0,0,53,0,4,3,49,82.1,1,4,289,1,12,33.3,63.4,77.4,,71.1,73.1,61.0,54.9,14,0,21,3,21,29,0,0,3,22,0,53,49,2.58,2.8,1.0,7
Nate Frazier,191146,HB,GEORGIA,1,19,2,1,23.5,16,0,68,0,0,2,52,27.4,2,4,173,0,10,76.5,63.4,76.4,,78.2,56.9,63.4,60.0,16,0,4,1,16,23,0,0,1,20,1,68,52,2.74,3.6,0.25,9
Rahjai Harris,123814,HB,E CAROLINA,1,18,6,3,56.1,64,0,114,0,0,6,77,128.3,4,5,156,0,7,76.5,85.0,75.4,,76.7,63.8,86.6,60.0,24,0,11,2,19,22,0,0,3,20,2,114,77,4.28,6.3,0.58,11
Damien Taylor,147252,HB,TROY,1,18,6,2,35.9,33,0,92,0,0,6,64,118.5,3,6,318,0,8,76.2,75.7,76.3,,78.4,54.2,74.6,68.5,18,0,0,0,14,27,0,0,0,18,0,92,64,3.56,5.1,0.0,10
Garrett Greene,123420,QB,W VIRGINIA,1,18,7,3,34.7,52,0,87,0,0,4,51,168.6,7,9,343,1,8,73.4,64.2,78.1,45.3,,,84.0,60.0,20,0,0,0,0,39,63,7,0,11,2,150,74,4.11,8.3,,1
Braydon Bennett,122318,HB,COAST CAR,1,18,2,1,25.4,18,0,71,1,1,2,46,33.3,1,2,141,0,9,76.2,51.7,77.6,,13.5,67.3,50.0,55.7,18,0,35,5,27,28,0,0,6,23,1,71,46,2.56,3.9,1.3,9
Corey Kiner,86392,HB,CINCINNATI,1,18,7,4,53.3,64,0,120,0,1,7,61,142.7,7,6,138,0,9,76.2,86.1,77.3,,75.4,59.1,86.2,54.7,17,0,4,1,10,24,0,0,1,19,0,120,61,3.39,6.7,0.4,9
Brashard Smith,143951,HB,SMU,1,18,3,2,58.6,68,0,116,0,1,3,62,62.6,2,6,287,0,5,76.6,73.5,76.7,,68.7,68.4,72.3,60.0,45,0,17,4,20,21,0,0,5,22,1,116,62,3.44,6.4,0.85,13
Bryson Washington,174649,HB,BAYLOR,1,18,3,1,41.5,51,0,123,0,2,3,92,111.1,1,6,118,0,9,76.2,84.8,76.5,,75.0,90.6,77.8,60.0,51,0,59,5,20,21,0,0,5,23,3,123,92,5.11,6.8,2.95,9
Jay Ducker,130550,HB,SM HOUSTON,1,18,3,4,59.5,66,0,111,0,0,3,43,35.8,4,7,281,0,5,76.2,74.1,75.9,,65.7,62.6,71.9,75.4,18,0,3,2,11,26,0,0,2,20,1,111,43,2.39,6.2,0.27,13
Quintrevion Wisner,176190,HB,TEXAS,1,17,2,0,0.0,0,0,59,0,0,2,42,24.7,1,2,311,0,11,75.9,73.8,74.5,,73.8,65.7,73.4,60.0,11,0,23,3,14,19,0,0,3,20,0,59,42,2.47,3.5,1.64,6
Tyler Huff,142567,QB,JVILLE ST,1,17,4,2,33.0,31,0,94,0,0,4,45,62.3,4,5,196,1,6,46.9,71.5,77.3,68.7,,,65.9,60.0,16,0,0,0,0,44,0,0,0,17,1,94,45,2.65,5.5,,4
Amani Givens,189819,HB,LA TECH,1,17,2,1,16.5,17,0,103,0,1,2,62,60.8,2,5,208,0,5,75.8,74.1,74.1,,31.0,60.0,74.1,56.6,17,0,-2,1,4,28,0,0,1,18,0,103,62,3.65,6.1,-0.5,12
Aaron Young,97161,HB,DOMINION,1,17,3,2,62.9,73,0,116,0,0,3,48,49.8,3,4,263,0,8,75.8,67.9,76.8,,74.7,53.8,69.7,57.9,51,0,0,0,20,26,0,0,0,17,1,116,48,2.82,6.8,0.0,9
Ashton Daniels,157259,QB,STANFORD,1,17,3,1,29.0,18,0,39,0,0,2,26,52.0,2,1,300,1,7,47.6,66.9,77.4,70.5,,60.0,57.1,60.0,18,0,0,0,1,25,23,7,0,10,0,62,45,2.65,3.6,0.0,3
Phil Mafah,144123,HB,CLEMSON,1,17,2,0,0.0,0,0,17,0,0,2,39,24.1,0,2,140,1,8,29.6,54.1,77.7,,48.5,54.0,54.7,58.9,6,0,2,2,38,20,0,0,4,19,0,17,39,2.29,1.0,0.05,8
Roman Hemby,144891,HB,MARYLAND,1,16,3,2,34.5,30,0,87,0,0,3,63,56.2,2,5,215,0,6,75.6,67.4,77.8,,79.5,60.5,69.8,60.0,15,0,59,5,45,18,0,0,6,21,1,87,63,3.94,5.4,1.31,10
Jeremiyah Love,171090,HB,NOTRE DAME,1,16,8,1,55.5,76,0,137,0,0,8,44,129.4,2,6,258,0,4,75.8,87.8,75.5,,74.3,58.7,88.0,59.2,76,0,2,1,12,21,0,0,1,17,2,137,44,2.75,8.6,0.17,10
Quentin Hayes,186423,QB,AIR FORCE,1,16,4,1,31.8,28,0,88,0,0,4,47,69.1,3,9,101,1,7,31.8,93.2,77.1,92.1,,92.3,75.8,60.0,28,0,29,1,1,64,0,0,1,17,2,88,47,2.94,5.5,29.0,0
Zeon Chriss,156733,QB,HOUSTON,1,16,3,1,29.6,21,0,51,0,0,2,41,48.5,2,2,182,1,6,73.6,56.9,76.3,49.6,,,65.3,60.0,21,0,0,0,0,28,20,3,0,13,0,71,46,2.88,4.4,,7
Bill Davis,176332,HB,LA LAFAYET,1,16,7,1,30.0,15,0,50,0,0,7,48,131.3,2,3,207,0,6,75.5,67.1,74.5,,71.5,54.1,68.0,60.0,15,0,0,0,13,17,0,0,0,16,0,50,48,3.0,3.1,0.0,10
Delbert Mimms III,99609,HB,E MICHIGAN,1,16,2,2,57.7,41,0,71,0,0,2,37,24.3,2,5,160,0,5,75.6,66.5,76.9,,78.3,60.5,67.0,58.8,25,0,21,3,21,21,0,0,3,19,0,71,37,2.31,4.4,1.0,11
Jahiem White,173192,HB,W VIRGINIA,1,16,5,1,29.9,20,0,67,0,2,5,37,95.2,2,5,343,0,7,75.5,65.3,76.8,,77.5,61.4,65.0,57.9,20,0,12,1,17,21,0,0,2,17,0,67,37,2.31,4.2,0.71,9
Justin Marshall,173460,HB,COLO STATE,1,16,4,3,75.0,78,0,104,0,0,4,76,111.8,3,3,144,0,0,75.5,69.7,75.7,,33.9,69.0,68.7,59.0,38,0,12,1,8,19,0,0,1,17,0,104,76,4.75,6.5,1.5,16
EJ Smith,131782,HB,TEXAS A&M,1,15,3,0,0.0,0,0,60,0,0,3,43,53.8,0,3,312,0,9,75.2,65.0,76.5,,79.7,53.8,66.5,,9,0,1,1,19,15,0,0,1,16,0,60,43,2.87,4.0,0.05,6
Jalen John,131577,HB,UMASS,1,15,6,3,52.9,63,0,119,0,0,6,95,253.3,3,8,216,0,4,75.2,83.1,73.6,,70.3,58.6,79.6,59.9,25,0,0,0,2,18,0,0,0,15,2,119,95,6.33,7.9,0.0,11
Terion Stewart,130386,HB,BOWL GREEN,1,15,5,4,79.3,119,0,150,0,0,5,76,158.3,4,5,122,0,10,75.2,88.0,74.3,,,70.8,84.3,60.0,60,0,12,1,6,16,0,0,1,16,1,150,76,5.07,10.0,2.0,5
Ky Thomas,129669,HB,KENT STATE,1,15,5,0,0.0,0,0,49,0,0,5,56,124.4,1,3,201,0,5,75.5,70.0,76.8,,81.9,53.6,70.5,58.5,13,0,0,0,14,20,0,0,0,15,0,49,56,3.73,3.3,0.0,10
Quinshon Judkins,157128,HB,OHIO STATE,1,15,4,1,22.4,17,0,76,0,0,4,54,90.0,2,7,260,0,7,75.2,77.7,73.7,,19.8,60.4,77.0,60.0,17,0,8,1,6,16,0,0,1,16,2,76,54,3.6,5.1,1.33,8
Jaylen Raynor,172203,QB,ARK STATE,1,15,5,1,31.0,40,0,67,0,0,3,36,89.3,4,5,113,0,5,73.0,74.7,76.9,61.2,,,76.3,60.0,40,0,0,0,0,41,62,4,0,11,0,129,46,3.07,8.6,,1
Ahmad Hardy,190013,HB,LA MONROE,1,15,4,1,33.3,20,0,60,0,3,4,41,119.6,2,3,209,0,3,75.2,76.1,76.5,,56.3,59.6,75.8,60.0,20,0,3,1,8,16,0,0,1,16,1,60,41,2.73,4.0,0.38,11
Rodrigues Clark,101068,HB,SO MISS,1,15,1,1,40.9,27,0,66,0,0,1,51,22.7,1,1,296,0,10,75.2,66.5,75.0,,78.6,56.6,66.3,58.2,27,0,0,0,7,21,0,0,0,15,0,66,51,3.4,4.4,0.0,5
LJ Martin,175035,HB,BYU,1,15,4,0,0.0,0,0,76,0,0,4,39,65.0,4,5,128,0,5,75.2,66.5,76.4,,64.5,54.3,68.8,58.1,12,0,1,1,16,23,0,0,1,16,0,76,39,2.6,5.1,0.06,10
Jalen Buckley,163158,HB,W MICHIGAN,1,14,2,2,43.6,34,0,78,0,1,2,38,47.9,2,8,347,0,2,74.9,63.3,75.5,,47.1,68.7,62.3,58.3,18,0,20,3,11,17,0,0,3,17,2,78,38,2.71,5.6,1.82,12
Jaydon Blue,157303,HB,TEXAS,1,14,6,1,33.7,28,0,83,0,1,6,40,117.6,1,4,311,1,11,28.0,66.3,76.5,,78.0,62.2,65.9,59.1,28,0,19,3,18,18,0,0,3,17,0,83,40,2.86,5.9,1.06,2
Jai'Den Thomas,174080,HB,UNLV,1,14,2,0,0.0,0,0,58,0,0,2,37,37.8,2,3,325,0,12,74.8,67.5,75.4,,57.6,54.3,69.5,57.2,12,0,0,0,13,20,0,0,0,14,1,58,37,2.64,4.1,0.0,2
Desmond Reid,159936,HB,PITTSBURGH,1,14,2,1,63.2,43,0,68,0,2,2,72,85.7,2,3,268,0,6,78.5,69.7,77.7,,15.4,84.5,64.4,60.0,43,0,108,10,44,15,0,0,11,24,0,68,72,5.14,4.9,2.45,8
Jarquez Hunter,146662,HB,AUBURN,1,14,3,1,18.6,19,0,102,1,1,3,70,133.3,5,8,115,0,9,74.8,69.3,76.0,,59.8,41.0,78.1,60.0,19,0,2,1,24,16,0,0,2,15,0,102,70,5.0,7.3,0.08,5
DJ Giddens,144595,HB,KANSAS ST,1,14,3,4,87.2,116,0,133,1,0,3,36,51.4,4,4,199,0,6,27.9,65.7,76.1,,81.5,27.0,77.3,58.3,45,0,6,1,13,18,0,0,2,15,0,133,36,2.57,9.5,0.46,8
Brendan Sorsby,156398,QB,CINCINNATI,1,14,3,2,58.2,82,0,127,0,0,3,54,162.0,4,4,138,1,4,34.3,70.3,76.6,71.7,,,61.7,60.0,41,0,0,0,0,35,14,4,0,10,1,141,75,5.36,10.1,,1
Seth McGowan,122936,HB,NEW MEX ST,1,14,3,2,54.7,41,0,75,0,0,3,52,79.6,2,3,242,0,6,74.8,68.1,74.9,,73.0,52.9,69.6,58.1,25,0,0,0,11,18,0,0,3,14,0,75,52,3.71,5.4,0.0,8
Zak Wallace,104843,HB,ARK STATE,1,14,3,0,0.0,0,0,62,0,0,3,49,75.0,3,5,113,0,4,74.8,69.7,75.2,,74.6,55.0,73.8,43.4,13,0,0,0,7,24,0,0,0,14,2,62,49,3.5,4.4,0.0,10
Devin Neal,144558,HB,KANSAS,1,14,1,0,0.0,0,0,52,1,3,1,31,52.1,0,4,198,0,5,74.9,73.1,77.5,,78.7,58.2,75.4,58.3,8,0,10,3,13,25,0,0,4,17,2,52,31,2.21,3.7,0.77,9
LaNorris Sellers,174326,QB,S CAROLINA,1,14,2,0,0.0,0,0,30,0,0,2,16,32.0,1,2,289,1,7,41.7,73.7,76.8,79.8,,,56.5,60.0,10,0,0,0,0,31,19,4,0,10,0,49,32,2.29,3.5,,0
Ja'Quez Cross,145108,HB,ARK STATE,1,14,0,2,44.7,34,0,76,0,0,0,43,0.0,2,3,113,0,2,75.0,68.2,74.9,,47.9,67.4,67.6,58.9,19,0,12,2,11,20,0,0,2,16,1,76,43,3.07,5.4,1.09,12
Braylon Braxton,144442,QB,MARSHALL,1,14,3,0,0.0,0,0,36,0,0,3,38,94.2,1,4,214,0,7,73.1,69.9,76.9,71.3,,,60.4,60.0,11,0,0,0,0,26,14,3,0,11,0,50,43,3.07,3.6,,4
Parker Navarro,123758,QB,OHIO,1,13,1,2,44.3,47,0,81,0,0,0,20,0.0,5,8,259,0,5,73.1,90.9,76.5,88.5,,,75.4,60.0,25,0,0,0,0,26,25,2,0,11,4,106,46,3.54,8.2,,4
Eli Sanders,144541,HB,NEW MEXICO,1,13,4,2,54.6,59,0,108,0,0,4,45,106.5,2,5,241,0,8,74.4,83.7,76.1,,73.7,52.8,84.1,75.0,33,0,0,0,9,26,0,0,0,13,1,108,45,3.46,8.3,0.0,5
T.J. Harden,162457,HB,UCLA,1,13,1,0,0.0,0,0,33,0,1,1,26,21.1,1,3,324,0,3,74.6,65.6,78.1,,16.2,73.2,65.2,59.3,11,0,79,6,43,16,0,0,6,19,0,33,26,2.0,2.5,1.84,10
Jamarion Wilcox,175162,HB,KENTUCKY,1,13,6,3,54.5,67,0,123,0,0,6,89,293.4,6,7,202,0,10,74.4,92.4,73.9,,73.4,65.2,90.3,60.0,32,0,3,1,1,14,0,0,1,14,1,123,89,6.85,9.5,3.0,3
Josh Williams,99171,HB,LSU,1,13,4,2,55.1,38,0,69,2,0,4,56,101.4,2,4,211,0,2,74.5,62.4,76.4,,29.3,42.0,71.9,60.0,22,0,31,4,21,14,0,0,6,17,0,69,56,4.31,5.3,1.48,11
Avery Morrow,128240,HB,COLO STATE,1,13,2,1,38.1,32,0,84,0,0,2,33,36.3,4,4,144,0,1,74.4,68.0,75.7,,74.7,56.3,68.5,54.4,32,0,8,1,4,18,0,0,1,14,1,84,33,2.54,6.5,2.0,12
Michael Benefield,109080,HB,KENNESAW,1,13,2,1,41.9,18,0,43,0,0,2,34,40.2,1,2,200,0,9,74.4,69.7,75.9,,73.0,58.2,68.4,59.1,18,0,0,0,2,16,0,0,0,13,1,43,34,2.62,3.3,0.0,4
Antwain Littleton II,144892,HB,TEMPLE,1,13,2,1,35.2,19,0,54,0,0,2,51,56.0,2,2,306,0,9,74.4,62.9,77.1,,16.0,56.9,68.1,57.0,19,0,0,1,17,22,0,0,2,14,0,54,51,3.92,4.2,0.0,4
Floyd Chalk IV,167095,HB,S JOSE ST,1,13,5,0,0.0,0,0,37,0,0,5,35,96.2,2,3,285,0,3,74.4,58.6,75.9,,56.6,59.5,58.9,60.0,13,0,-1,1,11,16,0,0,1,14,0,37,35,2.69,2.8,-0.09,10
Shane Porter,144592,HB,N TEXAS,1,13,6,3,83.4,161,0,193,0,0,6,103,339.6,4,6,251,0,1,74.4,81.1,75.7,,79.9,59.2,82.8,,79,0,8,1,15,13,0,0,1,14,3,193,103,7.92,14.8,0.53,12
Cooper Legas,101286,QB,TULSA,1,13,4,0,0.0,0,0,21,0,0,2,19,38.0,1,2,320,0,7,72.8,67.9,77.2,67.8,,,61.3,60.0,14,0,0,0,0,31,22,3,0,10,0,43,40,3.08,3.3,,1
Jordon Simmons,129634,HB,AKRON,1,12,1,0,0.0,0,0,56,1,0,1,38,22.6,2,3,102,0,1,74.1,56.2,75.1,,82.4,46.5,57.7,59.0,14,0,9,2,30,15,0,0,3,14,0,56,38,3.17,4.7,0.3,11
Mike Washington Jr.,145672,HB,NEW MEX ST,1,12,1,1,43.2,16,0,37,0,0,1,30,17.9,1,2,242,0,2,74.1,60.3,75.1,,25.8,64.5,61.0,58.5,16,0,24,2,13,17,0,0,2,14,0,37,30,2.5,3.1,1.85,9
Jack Lausch,162845,QB,NWESTERN,1,12,2,0,0.0,0,0,24,0,0,0,16,0.0,0,3,256,2,1,25.1,59.4,76.8,66.1,,54.3,50.0,60.0,9,0,0,0,1,21,16,5,0,7,1,40,26,2.17,3.3,0.0,1
Jalon Daniels,122555,QB,KANSAS,1,12,2,0,0.0,0,0,11,0,0,2,18,36.0,1,1,198,0,3,72.5,62.1,15.1,67.3,,,57.4,60.0,11,1,0,0,0,30,2,2,0,10,0,13,21,1.75,1.1,,2
Arnold Barnes III,169972,HB,TULANE,1,12,3,1,24.2,15,0,62,0,0,3,29,55.8,1,2,319,0,6,74.0,66.2,74.8,,22.6,74.8,67.5,47.1,15,1,1,1,4,17,0,0,1,13,0,62,29,2.42,5.2,0.25,4
Abu Sama III,174686,HB,IOWA STATE,1,12,0,1,51.9,27,0,52,0,0,0,21,0.0,1,1,193,0,6,74.4,60.6,76.1,,71.6,49.5,63.2,58.2,27,0,0,0,15,17,0,0,1,12,1,52,21,1.75,4.3,0.0,6
Cole Tabb,188876,HB,STANFORD,1,12,2,0,0.0,0,0,36,0,0,2,20,27.8,0,2,300,0,5,74.0,59.1,77.3,,63.4,51.8,61.5,58.0,9,0,0,0,19,22,0,0,0,12,0,36,20,1.67,3.0,0.0,7
Lee Beebe Jr.,163009,HB,UAB,1,12,1,0,0.0,0,0,42,0,0,1,28,16.7,1,2,321,0,3,74.1,61.8,77.4,,44.9,58.7,62.3,65.1,12,0,16,2,31,16,0,0,4,14,0,42,28,2.33,3.5,0.52,9
Anthony Tyus III,145037,HB,OHIO,1,12,1,0,0.0,0,0,32,0,0,1,25,16.0,1,2,259,0,7,74.0,58.6,76.5,,80.3,55.1,59.2,55.6,10,0,0,1,26,25,0,0,1,13,1,32,25,2.08,2.7,0.0,5
Devonte Lyons,189778,HB,FIU,1,12,2,1,25.3,19,0,75,0,0,2,59,70.2,4,4,166,1,4,26.0,65.0,73.5,,73.0,89.2,60.6,,19,0,15,2,3,12,0,0,2,14,1,75,59,4.92,6.3,5.0,8
James Jones,190015,HB,LA MONROE,1,12,1,0,0.0,0,0,40,0,0,1,37,25.7,1,1,209,0,4,73.5,65.7,74.9,,67.7,55.1,66.3,60.0,13,0,0,0,7,12,0,0,0,12,0,40,37,3.08,3.3,0.0,7
Alonza Barnett III,156710,QB,JAMES MAD,1,12,2,1,58.1,50,0,71,0,0,2,55,90.9,2,3,197,1,4,72.7,75.4,77.6,71.4,,,68.8,60.0,50,0,0,0,0,45,15,1,0,11,2,86,57,4.75,7.2,,3
Sevaughn Clark,99159,HB,TOLEDO,1,12,2,1,57.7,15,0,26,0,0,2,23,29.5,2,2,316,0,7,74.0,61.6,73.6,,49.0,57.5,62.6,,15,0,4,1,14,12,0,0,1,13,0,26,23,1.92,2.2,0.29,5
Hunter Watson,183993,QB,SM HOUSTON,1,12,1,1,34.2,25,0,55,0,0,0,39,0.0,2,4,281,0,3,71.8,69.8,77.4,70.5,,,61.0,60.1,25,0,0,0,0,37,18,5,0,7,2,73,62,5.17,6.1,,2
Braxton Woodson,175276,QB,NAVY,1,12,3,0,0.0,0,0,29,0,0,3,27,56.3,0,2,237,2,7,29.1,46.8,74.3,48.7,,,53.3,60.0,9,0,0,0,0,20,0,0,0,12,0,29,27,2.25,2.4,,3
Demie Sumo-Karngbaye,144006,HB,KENTUCKY,1,11,2,0,0.0,0,0,48,0,1,2,26,47.3,1,2,202,0,6,73.7,70.5,74.5,,74.8,74.4,68.5,59.9,10,0,23,4,16,13,0,0,4,15,1,48,26,2.36,4.4,1.44,5
Micah Bernard,100583,HB,UTAH,1,11,2,0,0.0,0,0,19,1,0,2,21,22.5,0,1,328,1,3,27.3,51.0,76.8,,20.3,64.4,46.8,,6,0,22,6,32,11,0,0,8,17,0,19,21,1.91,1.7,0.69,8
