player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
La'Damian Webb,122423,HB,S ALABAMA,1,35,14,2,20.6,51,0,247,0,0,14,154,176.0,8,16,288,0,6,80.0,82.4,76.4,,61.2,54.8,80.2,60.0,26,0,0,0,10,37,0,0,0,35,4,247,154,4.4,7.1,0.0,29
Chase Brown,77787,HB,ILLINOIS,1,33,6,0,0.0,0,0,128,0,1,6,70,42.4,5,7,187,1,13,48.5,65.8,78.5,,56.0,60.3,65.1,68.8,13,1,21,2,20,35,0,0,2,35,0,128,70,2.12,3.9,1.05,19
Devin Neal,144558,HB,KANSAS,1,32,7,5,68.9,153,0,222,0,4,7,134,121.2,5,7,198,1,21,49.6,73.0,78.5,,28.6,89.6,69.8,57.5,42,0,110,6,17,37,0,0,7,38,1,222,134,4.19,6.9,6.47,11
Mohamed Ibrahim,55226,HB,MINNESOTA,1,32,8,0,0.0,0,0,128,0,0,8,82,64.1,3,11,225,0,24,79.5,63.0,76.2,,24.8,54.0,64.4,58.0,11,0,0,0,17,36,0,0,0,32,2,128,82,2.56,4.0,0.0,8
Brad Roberts,125398,HB,AIR FORCE,1,32,1,1,11.5,15,0,130,0,0,1,70,6.8,2,4,101,0,9,79.5,70.7,80.8,,79.8,58.0,68.5,62.5,15,0,0,0,2,47,0,0,0,32,0,130,70,2.19,4.1,0.0,0
Khalan Laborn,57204,HB,MARSHALL,1,31,12,3,46.8,65,0,139,0,0,12,91,113.6,4,5,214,0,7,79.3,68.8,77.5,,73.4,53.0,69.5,58.6,25,0,0,0,21,44,0,0,0,31,0,139,91,2.94,4.5,0.0,24
Marquez Cooper,130489,HB,KENT STATE,1,31,4,3,32.9,54,0,164,0,0,4,99,39.9,4,7,201,0,15,79.3,77.0,77.7,,55.6,53.7,78.9,59.2,23,0,-4,1,25,36,0,0,1,32,1,164,99,3.19,5.3,-0.16,16
Bijan Robinson,123126,HB,TEXAS,1,30,10,2,49.8,104,0,209,0,1,10,123,140.9,3,7,311,0,16,79.1,81.8,78.0,,61.7,67.6,80.3,60.0,68,0,34,2,19,32,0,0,3,32,1,209,123,4.1,7.0,1.79,14
Evan Hull,97302,HB,NWESTERN,1,30,9,2,27.0,33,0,122,0,0,9,100,96.8,2,5,256,0,20,79.3,65.9,78.5,,17.8,56.4,66.6,59.6,17,0,4,1,12,40,0,0,1,31,1,122,100,3.33,4.1,0.33,10
Carson Steele,145632,HB,BALL ST,1,29,10,3,38.3,72,0,188,0,0,10,141,162.1,5,10,117,0,11,78.9,85.8,77.2,,26.4,52.8,89.8,60.0,37,0,8,1,21,32,0,0,1,30,1,188,141,4.86,6.5,0.38,18
Chris Rodriguez Jr.,83689,HB,KENTUCKY,1,29,4,1,22.3,25,0,112,0,0,4,52,24.7,4,4,202,0,18,78.7,67.4,76.9,,81.5,54.5,66.8,60.0,25,0,0,0,15,29,0,0,0,29,0,112,52,1.79,3.9,0.0,8
Rodney Hammond Jr.,144024,HB,PITTSBURGH,1,28,6,0,0.0,0,0,124,0,0,6,68,50.2,1,8,268,0,8,78.8,75.2,78.9,,29.2,59.5,74.6,60.0,12,0,0,1,11,33,0,0,3,29,1,124,68,2.43,4.4,0.0,20
Lew Nichols,97187,HB,C MICHIGAN,1,28,1,0,0.0,0,0,92,2,0,1,47,6.0,1,6,134,2,14,24.1,49.7,78.5,,81.5,29.7,53.9,55.2,11,0,0,0,13,42,0,0,2,28,0,92,47,1.68,3.3,0.0,14
Miyan Williams,62608,HB,OHIO STATE,1,26,10,1,24.3,27,0,111,0,0,10,79,116.9,3,6,260,0,5,78.5,74.1,78.4,,44.4,52.2,74.8,68.5,27,0,0,0,24,33,0,0,0,26,2,111,79,3.04,4.3,0.0,21
Sean Tyler,97124,HB,W MICHIGAN,1,26,1,2,38.4,33,0,86,0,0,1,43,6.1,3,3,347,2,5,25.5,54.5,76.4,,83.5,62.6,52.8,58.1,18,0,0,1,11,32,0,0,1,27,0,86,43,1.65,3.3,0.0,21
Lincoln Pare,121537,HB,TEXAS ST,1,25,6,1,22.0,22,0,100,0,0,6,71,60.9,1,5,314,0,17,78.4,66.3,76.8,,23.8,60.4,67.4,60.0,22,0,5,3,20,28,0,0,3,28,1,100,71,2.84,4.0,0.25,8
Craig Williams,77756,HB,BAYLOR,1,25,4,2,49.0,94,0,192,0,0,4,86,55.0,7,10,118,0,11,78.2,77.6,77.5,,72.8,55.1,75.9,60.0,51,0,0,0,9,31,0,0,0,25,2,192,86,3.44,7.7,0.0,14
Tyler Lavine,97307,HB,SMU,1,25,5,4,52.1,76,0,146,0,1,5,66,58.7,6,11,287,0,4,78.1,71.3,77.7,,76.0,59.1,73.6,50.6,28,0,12,2,30,31,0,0,2,27,1,146,66,2.64,5.8,0.4,20
Frank Peasant,121817,HB,MIDDLE TN,1,24,8,1,16.5,15,0,91,0,2,8,77,118.8,2,5,224,0,18,78.0,70.3,78.9,,66.2,63.1,70.5,59.8,15,0,36,3,28,27,0,0,4,27,0,91,77,3.21,3.8,1.29,6
Edward Saydee,97300,HB,TEMPLE,1,24,8,5,76.2,202,0,265,0,1,8,148,198.2,5,7,306,0,16,77.8,82.2,77.1,,41.7,67.7,83.9,60.0,75,0,69,4,24,25,0,0,4,28,3,265,148,6.17,11.0,2.88,7
Percy Agyei-Obese,57255,HB,JAMES MAD,1,24,5,1,20.6,21,0,102,0,0,5,67,58.2,3,5,197,0,8,77.8,65.1,75.6,,78.5,57.6,64.2,59.0,21,0,0,0,5,27,0,0,0,24,1,102,67,2.79,4.3,0.0,16
Marcus Carroll,123849,HB,GA STATE,1,24,8,2,30.1,49,0,163,1,1,8,99,148.5,5,11,175,1,2,38.7,71.9,76.4,,78.1,26.1,81.0,57.2,31,0,3,1,14,30,0,0,2,25,3,163,99,4.13,6.8,0.21,22
Marquis Crosby,145241,HB,LA TECH,1,24,4,2,52.0,64,0,123,0,0,4,117,81.3,3,6,208,1,16,77.8,68.8,77.5,,79.5,53.6,69.4,59.5,34,0,0,0,23,29,0,0,0,24,0,123,117,4.88,5.1,0.0,8
Braelon Allen,145159,HB,WISCONSIN,1,23,7,1,16.8,20,0,119,1,0,7,42,55.6,2,4,349,0,15,77.5,73.1,77.5,,71.8,35.5,74.7,58.8,20,0,0,0,2,26,0,0,1,23,1,119,42,1.83,5.2,0.0,8
Eric Gray,99143,HB,OKLAHOMA,1,23,2,1,16.0,17,0,106,0,3,2,55,38.6,2,8,261,0,18,77.6,76.4,78.1,,73.4,75.0,76.2,55.0,17,0,58,8,30,27,0,0,8,31,2,106,55,2.39,4.6,1.93,5
Elijah Green,122836,HB,N CAROLINA,1,22,7,1,18.7,17,0,91,0,1,7,65,102.8,2,7,245,0,5,77.5,69.4,76.7,,81.6,60.2,69.2,57.6,17,0,22,1,24,29,0,0,1,23,1,91,65,2.95,4.1,0.92,17
Montrell Johnson Jr.,147141,HB,FLORIDA,1,22,8,3,62.0,62,0,100,0,0,8,92,139.4,4,6,163,0,2,77.3,82.6,77.8,,83.8,70.0,79.8,58.7,24,0,20,2,13,28,0,0,2,24,1,100,92,4.18,4.5,1.54,19
Kaleb Johnson,156419,HB,IOWA,1,22,12,2,59.5,119,0,200,0,0,12,151,343.2,3,6,192,0,2,77.3,87.3,78.0,,70.3,68.9,85.4,60.0,75,0,17,2,12,25,0,0,3,24,1,200,151,6.86,9.1,1.42,20
Kimani Vidal,123727,HB,TROY,1,21,5,2,35.0,41,0,117,0,2,5,53,73.6,4,7,318,0,14,77.0,73.2,77.5,,27.3,64.4,75.5,59.4,22,0,14,3,25,23,0,0,3,24,1,117,53,2.52,5.6,0.56,5
Aidan Robbins,98030,HB,UNLV,1,21,7,2,35.7,41,0,115,0,0,7,79,119.7,4,7,325,0,3,77.0,67.0,77.5,,17.0,57.7,72.0,58.0,22,0,3,1,15,27,0,0,1,22,0,115,79,3.76,5.5,0.2,18
Anthony Grant,77701,HB,NEBRASKA,1,21,6,1,31.3,36,0,115,0,0,6,80,103.9,3,5,238,0,13,77.0,70.0,76.9,,0.0,55.2,73.3,59.5,36,0,5,1,24,24,0,0,1,22,0,115,80,3.81,5.5,0.21,5
Ray Davis,101072,HB,VANDERBILT,1,21,3,4,56.8,96,0,169,0,0,3,95,61.7,5,8,333,0,8,77.0,83.1,75.7,,60.4,59.7,85.2,60.0,37,0,5,1,21,22,0,0,2,22,0,169,95,4.52,8.0,0.24,13
Cody Schrader,157177,HB,MISSOURI,1,21,1,1,23.1,15,0,65,1,1,1,33,12.6,2,4,229,0,12,77.0,55.2,79.2,,10.2,47.9,63.1,58.5,15,0,1,4,21,26,0,0,5,25,0,65,33,1.57,3.1,0.05,9
Nathaniel Jones,128265,HB,NEW MEXICO,1,21,7,2,45.9,67,0,146,0,0,7,117,185.7,5,7,241,0,7,77.0,74.7,75.5,,12.1,56.6,75.5,64.0,43,0,0,0,6,29,0,0,0,21,1,146,117,5.57,7.0,0.0,14
Jaylen Wright,146934,HB,TENNESSEE,1,21,0,0,0.0,0,0,72,0,0,0,23,0.0,1,5,307,1,9,33.4,53.4,0.0,,36.0,55.7,58.3,59.5,11,1,0,0,10,25,0,0,0,21,1,72,23,1.1,3.4,0.0,9
Kendre Miller,123091,HB,TCU,1,21,9,2,48.7,77,0,158,0,0,9,97,189.0,5,8,305,0,9,76.7,76.9,74.7,,,63.0,77.2,57.8,50,0,5,1,16,24,0,0,1,22,1,158,97,4.62,7.5,0.31,11
Shadrick Byrd,101661,HB,CHARLOTTE,1,20,2,0,0.0,0,0,81,0,2,2,40,34.8,2,2,136,0,1,77.0,62.2,75.7,,69.6,74.0,57.2,59.4,11,0,38,3,24,23,0,0,3,23,0,81,40,2.0,4.1,1.58,19
George Holani,72154,HB,BOISE ST,1,20,5,0,0.0,0,0,73,0,0,5,54,64.3,1,6,120,0,11,77.0,72.4,76.7,,,56.7,73.1,59.9,11,0,8,1,18,24,0,0,1,21,2,73,54,2.7,3.7,0.44,9
Xazavian Valladay,57490,HB,ARIZONA ST,1,20,6,1,18.5,17,0,92,0,3,6,75,112.5,3,4,110,0,3,77.2,75.0,77.6,,5.8,84.0,75.8,60.0,17,0,89,10,31,22,0,0,10,30,2,92,75,3.75,4.6,2.87,17
Blake Corum,129574,HB,MICHIGAN,1,20,3,2,65.1,71,0,109,0,0,3,92,69.0,2,6,222,0,13,77.0,71.0,77.2,,70.0,53.2,71.3,60.0,43,0,0,0,12,24,0,0,0,20,2,109,92,4.6,5.5,0.0,7
Harrison Waylee,130584,HB,N ILLINOIS,1,20,6,4,68.1,92,0,135,1,0,6,82,117.1,4,4,254,0,9,76.7,69.3,78.6,,51.6,40.0,75.7,57.4,34,0,3,1,23,25,0,0,3,21,0,135,82,4.1,6.8,0.13,11
Jemel Jones,102863,QB,ARMY,1,19,3,0,0.0,0,0,53,0,0,3,36,29.9,0,2,114,0,9,75.6,56.4,76.3,52.8,,,60.4,59.9,9,0,0,0,0,33,0,0,0,19,1,53,36,1.89,2.8,,4
Cam Fancher,145266,QB,MARSHALL,1,19,1,1,31.5,41,0,75,0,0,0,7,0.0,3,5,214,1,2,43.7,53.7,77.7,42.9,,,65.6,60.0,41,0,0,0,0,51,55,4,0,15,0,130,21,1.11,6.8,,6
Robert Briggs,163425,HB,UTAH ST,1,19,4,1,29.3,24,0,82,0,0,4,51,56.5,2,3,329,0,13,76.5,66.0,75.8,,62.2,55.0,66.6,59.5,24,0,0,0,11,25,0,0,1,19,0,82,51,2.68,4.3,0.0,5
Deuce Vaughn,122624,HB,KANSAS ST,1,19,4,0,0.0,0,0,73,0,0,4,38,30.8,3,4,199,0,12,77.1,71.6,77.4,,22.5,72.3,71.5,59.7,11,0,86,7,35,26,0,0,8,26,0,73,38,2.0,3.8,2.46,7
