player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
De'Von Achane,124305,HB,TEXAS A&M,1,38,16,4,40.5,87,0,215,0,0,16,165,182.8,7,14,312,0,13,80.5,90.4,78.8,,81.6,55.2,87.8,59.6,29,0,0,0,13,40,0,0,0,38,2,215,165,4.34,5.7,0.0,25
Tyjae Spears,97195,HB,TULANE,1,35,8,1,13.8,25,0,181,0,1,8,118,84.3,4,12,319,0,11,80.0,80.3,78.7,,21.6,55.9,80.1,68.0,25,0,11,1,18,47,0,0,1,36,2,181,118,3.37,5.2,0.61,24
Brad Roberts,125398,HB,AIR FORCE,1,35,6,2,45.5,85,0,187,0,0,6,117,57.3,4,7,101,0,19,80.0,70.0,80.9,,44.1,59.8,69.4,57.1,63,0,0,0,1,59,0,0,0,35,1,187,117,3.34,5.3,0.0,0
Kimani Vidal,123727,HB,TROY,1,33,13,2,26.0,54,0,208,0,0,13,141,163.4,5,13,318,0,16,79.7,91.7,78.4,,75.5,59.9,89.9,60.0,39,0,0,1,7,34,0,0,1,34,4,208,141,4.27,6.3,0.0,17
Marquez Cooper,130489,HB,KENT STATE,1,30,6,2,24.8,36,0,145,0,0,6,75,48.4,5,9,201,0,8,79.1,69.8,78.4,,60.9,53.0,71.4,57.8,21,0,1,1,20,36,0,0,2,31,2,145,75,2.5,4.8,0.05,20
Bijan Robinson,123126,HB,TEXAS,1,29,14,1,12.8,23,0,179,0,0,14,120,199.8,5,11,311,0,16,78.9,93.6,76.3,,78.4,56.7,91.9,59.3,23,0,0,0,6,31,0,0,0,29,2,179,120,4.14,6.2,0.0,13
Toa Taua,83722,HB,NEVADA,1,28,7,2,29.4,42,0,143,1,0,7,64,47.1,4,11,239,0,4,78.6,75.3,78.8,60.0,80.1,61.8,77.1,71.7,25,0,24,6,40,37,0,0,7,34,1,143,64,2.29,5.1,0.6,24
Eric Gray,99143,HB,OKLAHOMA,1,28,7,3,40.5,66,0,163,0,1,7,96,91.4,5,8,261,0,18,78.4,73.7,78.0,,43.8,55.8,78.5,40.9,24,0,10,2,28,33,0,0,3,30,0,163,96,3.43,5.8,0.36,9
Lincoln Pare,121537,HB,TEXAS ST,1,28,5,2,54.3,120,0,221,0,1,5,154,113.8,3,8,314,0,20,78.7,75.0,76.8,,26.7,53.0,79.4,47.3,64,0,3,1,24,28,0,0,1,29,1,221,154,5.5,7.9,0.13,5
Keaton Mitchell,123826,HB,E CAROLINA,1,27,13,4,50.9,113,0,222,0,1,13,93,166.3,6,10,156,0,5,78.4,91.2,76.9,,27.6,90.5,88.9,59.9,49,0,78,2,24,30,0,0,2,29,3,222,93,3.44,8.2,3.25,20
