player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Broc Lowry,173383,QB,W MICHIGAN,1,14,3,1,34.6,37,0,92,0,0,1,32,18.9,4,6,347,0,11,73.6,87.2,76.7,81.9,,60.0,72.6,60.8,37,0,0,0,1,33,15,1,0,13,1,107,55,3.93,7.6,0.0,1
OJ Arnold,158336,HB,GA SOUTHRN,1,13,6,0,0.0,0,0,56,0,0,6,39,138.5,2,3,174,0,9,74.4,61.7,75.7,,16.8,52.3,65.9,59.5,14,0,0,0,20,15,0,0,1,13,0,56,39,3.0,4.3,0.0,3
Kedrick Reescano,172525,HB,ARIZONA,1,13,3,2,58.9,53,0,90,0,0,3,56,99.4,3,4,109,0,2,74.4,77.8,73.4,,48.7,54.8,78.3,60.0,36,0,0,0,7,14,0,0,0,13,1,90,56,4.31,6.9,0.0,11
Myles Montgomery,144232,HB,UCF,1,13,0,1,39.3,22,0,56,0,0,0,31,0.0,1,4,323,0,7,74.4,63.3,77.0,,76.8,53.3,66.3,58.2,22,0,5,1,27,18,0,0,2,14,0,56,31,2.38,4.3,0.19,6
Avery Johnson,173108,QB,KANSAS ST,1,13,1,0,0.0,0,0,28,0,0,0,7,0.0,1,4,199,2,1,37.7,66.6,23.7,73.6,,,55.2,60.0,12,1,0,0,0,39,10,4,0,9,0,38,15,1.15,2.9,,5
Rahsul Faison,176482,HB,S CAROLINA,1,13,5,0,0.0,0,0,68,0,1,5,44,126.9,3,5,289,0,7,74.5,65.5,77.1,,6.2,66.2,70.5,67.5,14,0,20,3,23,20,0,0,3,16,0,68,44,3.38,5.2,0.87,6
Greg Burrell,184204,HB,TEXAS ST,1,13,4,2,72.8,99,0,136,0,0,4,32,75.7,3,3,314,0,2,74.4,66.9,75.1,,70.0,54.9,67.8,58.6,59,0,0,0,7,17,0,0,0,13,1,136,32,2.46,10.5,0.0,11
Desmond Reid,159936,HB,PITTSBURGH,1,13,4,0,0.0,0,0,54,0,2,4,31,71.5,1,1,268,0,4,74.7,88.2,75.0,,23.3,96.7,65.2,60.0,14,0,146,7,20,14,0,0,8,20,0,54,31,2.38,4.2,7.3,7
Jackson Arnold,173684,QB,AUBURN,1,13,2,1,43.5,27,0,51,0,0,1,48,39.7,2,4,115,1,6,42.6,48.3,77.0,46.1,,,57.3,60.0,27,1,0,0,0,33,11,2,0,11,1,62,77,5.92,4.8,,1
Hollywood Smothers,173719,HB,NC STATE,1,13,1,0,0.0,0,0,46,0,3,1,29,52.5,1,1,248,0,2,74.8,64.2,76.0,60.4,81.9,69.0,60.7,60.0,10,0,21,4,20,15,0,0,5,17,0,46,29,2.23,3.5,1.05,10
Joseph Himon II,162843,HB,NWESTERN,1,13,3,1,26.2,17,0,65,0,1,3,37,67.0,1,4,256,0,7,74.5,71.8,75.2,,39.2,87.0,68.1,60.0,17,0,38,4,11,16,0,0,4,17,0,65,37,2.85,5.0,3.45,6
CJ Donaldson,157372,HB,OHIO STATE,1,13,0,0,0.0,0,0,44,0,0,0,20,0.0,1,5,260,0,10,74.4,65.6,75.5,,0.0,56.7,68.5,60.0,10,0,4,1,11,18,0,0,1,14,2,44,20,1.54,3.4,0.36,3
Taylen Green,145996,QB,ARKANSAS,1,12,3,0,0.0,0,0,36,0,0,0,8,0.0,4,8,111,3,5,18.9,70.3,77.3,59.2,,,77.1,60.0,22,0,0,0,0,34,57,5,0,7,1,93,73,6.08,7.8,,0
Dallan Hayden,162865,HB,COLORADO,1,12,4,1,29.3,17,0,58,0,0,4,42,116.7,2,3,143,0,2,74.0,67.7,75.3,,82.2,55.2,67.0,60.0,17,0,0,0,9,21,0,0,0,12,0,58,42,3.5,4.8,0.0,10
Mason Heintschel,199088,QB,PITTSBURGH,1,12,1,0,0.0,0,0,-10,0,0,0,0,0.0,3,3,268,2,1,35.0,54.8,24.9,62.2,,,50.6,60.0,30,1,0,0,0,28,106,10,0,2,0,96,27,2.25,8.0,,0
Jalen Berger,129914,HB,UCLA,1,12,4,2,50.0,40,0,80,0,2,4,68,226.7,3,5,324,1,8,26.5,79.1,73.9,,78.5,73.1,76.1,60.0,24,0,24,3,9,13,0,0,3,15,1,80,68,5.67,6.7,2.67,4
Alvon Isaac,183442,HB,USF,1,12,0,0,0.0,0,0,64,0,1,0,31,19.9,1,4,327,0,9,75.7,63.4,75.3,,49.5,63.5,65.1,54.2,11,0,0,1,3,22,0,0,1,13,0,64,31,2.58,5.3,0.0,3
Telly Johnson Jr.,188420,HB,N ILLINOIS,1,12,3,3,83.0,132,0,159,0,1,3,121,288.1,3,5,254,0,3,74.1,79.4,75.0,,20.6,61.1,81.3,55.8,80,0,12,2,10,18,0,0,3,14,1,159,121,10.08,13.3,1.2,9
Rashod Dubinion,157020,HB,APP STATE,1,12,1,1,37.5,21,0,56,0,2,1,54,103.8,2,2,108,0,6,74.0,64.3,75.7,,79.2,63.1,63.1,60.0,21,0,25,1,17,13,0,0,1,13,0,56,54,4.5,4.7,1.47,6
Daelen Alexander,173224,HB,RICE,1,12,2,3,83.7,108,0,129,0,0,2,73,101.4,3,5,275,0,7,74.0,74.8,74.5,,74.9,56.2,74.2,58.6,57,0,0,0,6,15,0,0,0,12,1,129,73,6.08,10.8,0.0,5
Steve Chavez-Soto,199149,HB,S JOSE ST,1,12,2,0,0.0,0,0,25,0,0,2,27,37.5,0,1,285,0,6,74.0,69.1,76.9,,90.0,56.3,62.2,71.6,5,0,0,0,5,16,0,0,0,12,0,25,27,2.25,2.1,0.0,6
Chris McMillian,198175,HB,BOWL GREEN,1,12,1,0,0.0,0,0,22,0,0,1,26,18.1,0,1,122,0,7,74.0,54.5,72.5,,70.0,59.8,55.4,,5,0,0,0,1,12,0,0,0,12,1,22,26,2.17,1.8,0.0,5
